s,C,m
Time,"HGL Temp","HGL Height"
 0.000E+00, 6.000E+00, 2.130E+00
 1.001E+01, 6.004E+00, 1.367E+00
 2.003E+01, 1.451E+01, 5.307E-01
 3.004E+01, 4.626E+01, 1.864E+00
 4.003E+01, 4.400E+01, 1.280E+00
 5.004E+01, 4.152E+01, 1.502E+00
 6.001E+01, 5.255E+01, 1.638E+00
 7.000E+01, 6.426E+01, 1.847E+00
 8.003E+01, 7.018E+01, 1.966E+00
 9.003E+01, 6.722E+01, 1.897E+00
 1.000E+02, 6.569E+01, 1.786E+00
 1.100E+02, 6.445E+01, 1.492E+00
 1.201E+02, 6.679E+01, 1.253E+00
 1.300E+02, 6.794E+01, 1.145E+00
 1.400E+02, 7.004E+01, 1.074E+00
 1.500E+02, 7.945E+01, 1.265E+00
 1.600E+02, 8.393E+01, 1.364E+00
 1.700E+02, 7.798E+01, 1.236E+00
 1.800E+02, 7.937E+01, 1.155E+00
 1.900E+02, 7.807E+01, 1.110E+00
 2.000E+02, 8.112E+01, 1.092E+00
 2.101E+02, 8.337E+01, 1.003E+00
 2.200E+02, 9.180E+01, 1.022E+00
 2.301E+02, 9.582E+01, 1.075E+00
 2.401E+02, 9.920E+01, 1.040E+00
 2.500E+02, 9.775E+01, 1.056E+00
 2.600E+02, 9.617E+01, 1.122E+00
 2.701E+02, 9.817E+01, 1.040E+00
 2.800E+02, 9.526E+01, 1.042E+00
 2.900E+02, 1.008E+02, 9.332E-01
 3.001E+02, 9.904E+01, 9.577E-01
 3.101E+02, 1.015E+02, 1.048E+00
 3.200E+02, 1.031E+02, 1.059E+00
 3.300E+02, 1.108E+02, 1.077E+00
 3.400E+02, 1.101E+02, 1.068E+00
 3.500E+02, 1.113E+02, 1.160E+00
 3.601E+02, 1.039E+02, 1.097E+00
 3.701E+02, 9.962E+01, 9.848E-01
 3.800E+02, 1.002E+02, 9.082E-01
 3.900E+02, 9.659E+01, 8.924E-01
 4.000E+02, 9.765E+01, 9.321E-01
 4.101E+02, 9.567E+01, 9.219E-01
 4.200E+02, 9.608E+01, 8.930E-01
 4.300E+02, 1.014E+02, 8.759E-01
 4.401E+02, 9.973E+01, 9.268E-01
 4.500E+02, 9.510E+01, 9.333E-01
 4.600E+02, 1.036E+02, 8.697E-01
 4.700E+02, 9.734E+01, 8.996E-01
 4.801E+02, 9.635E+01, 8.687E-01
 4.900E+02, 9.867E+01, 8.438E-01
 5.001E+02, 9.724E+01, 8.554E-01
 5.100E+02, 9.552E+01, 8.293E-01
 5.200E+02, 9.922E+01, 8.267E-01
 5.301E+02, 1.023E+02, 8.473E-01
 5.400E+02, 9.913E+01, 8.645E-01
 5.500E+02, 1.017E+02, 8.661E-01
 5.600E+02, 1.053E+02, 8.274E-01
 5.701E+02, 1.055E+02, 8.223E-01
 5.801E+02, 1.038E+02, 8.899E-01
 5.900E+02, 1.028E+02, 9.671E-01
 6.000E+02, 9.981E+01, 8.867E-01
 6.101E+02, 1.040E+02, 8.579E-01
 6.200E+02, 1.060E+02, 9.008E-01
 6.301E+02, 1.078E+02, 9.034E-01
 6.400E+02, 1.054E+02, 9.030E-01
 6.501E+02, 1.024E+02, 8.799E-01
 6.601E+02, 1.035E+02, 8.774E-01
 6.700E+02, 1.011E+02, 8.593E-01
 6.800E+02, 9.544E+01, 8.509E-01
 6.901E+02, 1.012E+02, 8.458E-01
 7.000E+02, 1.041E+02, 8.874E-01
 7.100E+02, 1.084E+02, 9.456E-01
 7.201E+02, 1.113E+02, 9.390E-01
 7.301E+02, 1.057E+02, 9.047E-01
 7.400E+02, 1.076E+02, 8.735E-01
 7.500E+02, 1.120E+02, 9.033E-01
 7.600E+02, 1.071E+02, 9.408E-01
 7.700E+02, 1.084E+02, 9.095E-01
 7.800E+02, 1.056E+02, 8.740E-01
 7.900E+02, 9.859E+01, 8.520E-01
 8.000E+02, 1.012E+02, 8.823E-01
 8.100E+02, 9.980E+01, 9.139E-01
 8.200E+02, 9.996E+01, 8.631E-01
 8.301E+02, 1.021E+02, 8.677E-01
 8.400E+02, 1.060E+02, 8.527E-01
 8.500E+02, 1.038E+02, 9.697E-01
 8.600E+02, 1.090E+02, 9.837E-01
 8.700E+02, 1.101E+02, 8.795E-01
 8.800E+02, 1.117E+02, 8.678E-01
 8.900E+02, 1.131E+02, 9.183E-01
 9.001E+02, 1.103E+02, 9.003E-01
 9.100E+02, 1.099E+02, 9.384E-01
 9.200E+02, 1.120E+02, 9.210E-01
 9.300E+02, 1.121E+02, 9.954E-01
 9.400E+02, 1.093E+02, 9.929E-01
 9.500E+02, 1.073E+02, 9.415E-01
 9.600E+02, 1.093E+02, 9.299E-01
 9.700E+02, 1.125E+02, 1.004E+00
 9.800E+02, 1.057E+02, 9.104E-01
 9.901E+02, 1.046E+02, 8.667E-01
 1.000E+03, 1.058E+02, 8.989E-01
 1.010E+03, 1.048E+02, 8.622E-01
 1.020E+03, 1.047E+02, 8.427E-01
 1.030E+03, 1.021E+02, 8.424E-01
 1.040E+03, 9.990E+01, 8.652E-01
 1.050E+03, 1.021E+02, 8.853E-01
 1.060E+03, 9.821E+01, 8.211E-01
 1.070E+03, 9.778E+01, 8.493E-01
 1.080E+03, 1.048E+02, 8.285E-01
 1.090E+03, 1.060E+02, 8.759E-01
 1.100E+03, 1.040E+02, 8.689E-01
 1.110E+03, 1.030E+02, 8.608E-01
 1.120E+03, 1.046E+02, 8.921E-01
 1.130E+03, 1.015E+02, 9.124E-01
 1.140E+03, 1.024E+02, 8.968E-01
 1.150E+03, 1.038E+02, 8.887E-01
 1.160E+03, 1.066E+02, 8.473E-01
 1.170E+03, 1.007E+02, 8.524E-01
 1.180E+03, 9.867E+01, 8.486E-01
 1.190E+03, 1.024E+02, 8.314E-01
 1.200E+03, 1.039E+02, 8.247E-01
 1.210E+03, 1.017E+02, 8.871E-01
 1.220E+03, 1.013E+02, 8.748E-01
 1.230E+03, 1.011E+02, 8.683E-01
 1.240E+03, 1.028E+02, 8.187E-01
 1.250E+03, 1.020E+02, 8.688E-01
 1.260E+03, 1.050E+02, 9.146E-01
 1.270E+03, 1.071E+02, 8.465E-01
 1.280E+03, 1.092E+02, 8.300E-01
 1.290E+03, 1.069E+02, 9.318E-01
 1.300E+03, 1.126E+02, 9.071E-01
 1.310E+03, 1.115E+02, 9.759E-01
 1.320E+03, 1.064E+02, 8.975E-01
 1.330E+03, 1.057E+02, 8.713E-01
 1.340E+03, 1.024E+02, 8.587E-01
 1.350E+03, 1.027E+02, 8.451E-01
 1.360E+03, 1.050E+02, 8.194E-01
 1.370E+03, 1.047E+02, 9.067E-01
 1.380E+03, 1.030E+02, 9.117E-01
 1.390E+03, 1.042E+02, 8.462E-01
 1.400E+03, 1.055E+02, 9.047E-01
 1.410E+03, 1.074E+02, 8.287E-01
 1.420E+03, 1.045E+02, 9.003E-01
