s,C,m
Time,"HGL Temp","HGL Height"
 0.000E+00, 2.000E+01, 2.290E+00
 1.001E+01, 2.000E+01, 1.535E+00
 2.003E+01, 2.002E+01, 1.844E-01
 3.003E+01, 2.004E+01, 1.320E-01
 4.002E+01, 3.883E+01, 1.574E+00
 5.002E+01, 5.650E+01, 1.425E+00
 6.003E+01, 6.093E+01, 1.445E+00
 7.005E+01, 5.709E+01, 1.358E+00
 8.003E+01, 6.849E+01, 1.180E+00
 9.001E+01, 6.538E+01, 1.102E+00
 1.000E+02, 7.007E+01, 1.114E+00
 1.100E+02, 8.263E+01, 1.167E+00
 1.200E+02, 7.958E+01, 1.305E+00
 1.300E+02, 8.626E+01, 1.387E+00
 1.400E+02, 8.569E+01, 1.177E+00
 1.501E+02, 8.110E+01, 1.023E+00
 1.600E+02, 9.319E+01, 1.003E+00
 1.700E+02, 9.916E+01, 1.071E+00
 1.800E+02, 9.344E+01, 1.207E+00
 1.900E+02, 1.007E+02, 1.230E+00
 2.000E+02, 9.957E+01, 1.138E+00
 2.100E+02, 1.050E+02, 9.711E-01
 2.200E+02, 9.899E+01, 8.738E-01
 2.301E+02, 1.021E+02, 8.735E-01
 2.400E+02, 9.537E+01, 8.853E-01
 2.500E+02, 9.312E+01, 8.951E-01
 2.601E+02, 1.031E+02, 9.037E-01
 2.701E+02, 1.008E+02, 9.461E-01
 2.800E+02, 1.072E+02, 9.311E-01
 2.901E+02, 1.074E+02, 9.460E-01
 3.000E+02, 1.113E+02, 1.011E+00
 3.100E+02, 1.181E+02, 9.842E-01
 3.201E+02, 1.163E+02, 9.824E-01
 3.300E+02, 1.186E+02, 1.021E+00
 3.400E+02, 1.193E+02, 9.728E-01
 3.500E+02, 1.134E+02, 9.572E-01
 3.600E+02, 1.195E+02, 9.642E-01
 3.700E+02, 1.149E+02, 9.806E-01
 3.800E+02, 1.261E+02, 9.566E-01
 3.900E+02, 1.174E+02, 9.640E-01
 4.000E+02, 1.245E+02, 9.929E-01
 4.100E+02, 1.234E+02, 9.817E-01
 4.200E+02, 1.264E+02, 9.590E-01
 4.300E+02, 1.239E+02, 9.689E-01
 4.400E+02, 1.241E+02, 9.154E-01
 4.500E+02, 1.266E+02, 9.460E-01
 4.600E+02, 1.246E+02, 9.704E-01
 4.700E+02, 1.231E+02, 1.006E+00
 4.800E+02, 1.265E+02, 9.224E-01
 4.900E+02, 1.240E+02, 9.150E-01
 5.000E+02, 1.313E+02, 8.948E-01
 5.100E+02, 1.223E+02, 8.598E-01
 5.201E+02, 1.260E+02, 8.988E-01
 5.300E+02, 1.238E+02, 9.299E-01
 5.401E+02, 1.215E+02, 9.335E-01
 5.500E+02, 1.270E+02, 9.189E-01
 5.600E+02, 1.281E+02, 9.391E-01
 5.700E+02, 1.211E+02, 9.410E-01
 5.800E+02, 1.282E+02, 9.134E-01
 5.900E+02, 1.285E+02, 9.264E-01
 6.000E+02, 1.385E+02, 8.998E-01
 6.101E+02, 1.259E+02, 9.398E-01
 6.200E+02, 1.304E+02, 8.788E-01
 6.300E+02, 1.290E+02, 8.865E-01
 6.400E+02, 1.228E+02, 9.234E-01
 6.501E+02, 1.224E+02, 8.804E-01
 6.600E+02, 1.259E+02, 9.098E-01
 6.700E+02, 1.371E+02, 8.999E-01
 6.800E+02, 1.334E+02, 9.434E-01
 6.900E+02, 1.279E+02, 9.530E-01
 7.000E+02, 1.376E+02, 8.871E-01
 7.101E+02, 1.298E+02, 9.761E-01
 7.200E+02, 1.358E+02, 9.783E-01
 7.300E+02, 1.311E+02, 1.020E+00
 7.400E+02, 1.293E+02, 9.320E-01
 7.500E+02, 1.356E+02, 9.698E-01
 7.600E+02, 1.305E+02, 9.449E-01
 7.701E+02, 1.266E+02, 9.425E-01
 7.800E+02, 1.314E+02, 9.604E-01
 7.900E+02, 1.341E+02, 9.243E-01
 8.001E+02, 1.318E+02, 9.652E-01
 8.100E+02, 1.351E+02, 9.817E-01
 8.200E+02, 1.352E+02, 9.690E-01
 8.301E+02, 1.318E+02, 9.541E-01
 8.400E+02, 1.336E+02, 9.271E-01
 8.500E+02, 1.291E+02, 9.566E-01
 8.600E+02, 1.292E+02, 9.277E-01
 8.700E+02, 1.327E+02, 9.047E-01
 8.800E+02, 1.344E+02, 9.321E-01
 8.900E+02, 1.272E+02, 9.164E-01
 9.000E+02, 1.304E+02, 9.584E-01
 9.101E+02, 1.305E+02, 9.589E-01
 9.201E+02, 1.348E+02, 9.085E-01
 9.300E+02, 1.411E+02, 8.970E-01
 9.400E+02, 1.249E+02, 8.742E-01
 9.500E+02, 1.278E+02, 8.691E-01
 9.600E+02, 1.314E+02, 9.374E-01
 9.700E+02, 1.315E+02, 9.496E-01
 9.800E+02, 1.346E+02, 8.881E-01
 9.901E+02, 1.367E+02, 9.043E-01
 1.000E+03, 1.328E+02, 9.442E-01
 1.010E+03, 1.433E+02, 9.690E-01
 1.020E+03, 1.318E+02, 9.740E-01
 1.030E+03, 1.318E+02, 9.745E-01
 1.040E+03, 1.345E+02, 9.582E-01
 1.050E+03, 1.411E+02, 9.443E-01
 1.060E+03, 1.365E+02, 9.924E-01
 1.070E+03, 1.330E+02, 9.833E-01
 1.080E+03, 1.352E+02, 9.126E-01
 1.090E+03, 1.369E+02, 9.410E-01
 1.100E+03, 1.330E+02, 9.924E-01
 1.110E+03, 1.373E+02, 1.031E+00
 1.120E+03, 1.389E+02, 9.464E-01
 1.130E+03, 1.345E+02, 9.379E-01
 1.140E+03, 1.304E+02, 9.582E-01
 1.150E+03, 1.298E+02, 9.182E-01
 1.160E+03, 1.351E+02, 8.723E-01
 1.170E+03, 1.346E+02, 9.787E-01
 1.180E+03, 1.326E+02, 9.863E-01
 1.190E+03, 1.305E+02, 9.322E-01
 1.200E+03, 1.335E+02, 9.190E-01
 1.210E+03, 1.327E+02, 9.099E-01
 1.220E+03, 1.312E+02, 9.046E-01
 1.230E+03, 1.322E+02, 9.002E-01
 1.240E+03, 1.349E+02, 9.694E-01
 1.250E+03, 1.380E+02, 9.776E-01
 1.260E+03, 1.279E+02, 9.913E-01
 1.270E+03, 1.331E+02, 9.032E-01
 1.280E+03, 1.345E+02, 8.969E-01
 1.290E+03, 1.303E+02, 9.947E-01
 1.300E+03, 1.326E+02, 9.564E-01
 1.310E+03, 1.351E+02, 9.523E-01
 1.320E+03, 1.315E+02, 9.467E-01
 1.330E+03, 1.285E+02, 9.361E-01
 1.340E+03, 1.400E+02, 9.295E-01
 1.350E+03, 1.380E+02, 9.592E-01
 1.360E+03, 1.396E+02, 9.777E-01
 1.370E+03, 1.341E+02, 9.549E-01
 1.380E+03, 1.276E+02, 8.956E-01
 1.390E+03, 1.262E+02, 9.447E-01
 1.400E+03, 1.347E+02, 9.087E-01
 1.410E+03, 1.302E+02, 9.134E-01
 1.420E+03, 1.359E+02, 9.219E-01
 1.430E+03, 1.359E+02, 9.481E-01
 1.440E+03, 1.355E+02, 9.677E-01
 1.450E+03, 1.366E+02, 9.835E-01
 1.460E+03, 1.441E+02, 9.437E-01
 1.470E+03, 1.323E+02, 9.805E-01
 1.480E+03, 1.401E+02, 9.557E-01
 1.490E+03, 1.415E+02, 9.368E-01
 1.500E+03, 1.316E+02, 9.640E-01
 1.510E+03, 1.383E+02, 9.709E-01
 1.520E+03, 1.358E+02, 1.002E+00
 1.530E+03, 1.394E+02, 8.998E-01
 1.540E+03, 1.391E+02, 8.369E-01
 1.550E+03, 1.325E+02, 8.960E-01
 1.560E+03, 1.312E+02, 8.688E-01
 1.570E+03, 1.273E+02, 9.012E-01
 1.580E+03, 1.329E+02, 8.710E-01
 1.590E+03, 1.323E+02, 9.548E-01
 1.600E+03, 1.347E+02, 9.469E-01
 1.610E+03, 1.270E+02, 8.340E-01
 1.620E+03, 1.288E+02, 8.459E-01
 1.630E+03, 1.286E+02, 8.524E-01
