m,C,m,C,m/s
Room_z,TC_Room,Door_z,TC_Door,BP_Door
 2.000E-02, 5.119E+01, 2.000E-02, 2.600E+01, 0.000E+00
 6.860E-02, 4.999E+01, 6.865E-02, 2.600E+01, 0.000E+00
 1.172E-01, 5.010E+01, 1.173E-01, 2.600E+01, 0.000E+00
 1.658E-01, 5.087E+01, 1.659E-01, 2.600E+01, 0.000E+00
 2.144E-01, 5.204E+01, 2.146E-01, 2.600E+01, 0.000E+00
 2.630E-01, 5.357E+01, 2.632E-01, 2.600E+01, 0.000E+00
 3.116E-01, 5.638E+01, 3.119E-01, 2.600E+01, 0.000E+00
 3.602E-01, 6.144E+01, 3.605E-01, 2.600E+01, 0.000E+00
 4.088E-01, 6.966E+01, 4.092E-01, 2.600E+01, 0.000E+00
 4.574E-01, 7.536E+01, 4.578E-01, 2.633E+01,-1.166E+00
 5.060E-01, 7.942E+01, 5.065E-01, 2.615E+01,-1.257E+00
 5.547E-01, 8.551E+01, 5.551E-01, 2.614E+01,-1.075E+00
 6.033E-01, 9.048E+01, 6.038E-01, 2.615E+01,-9.509E-01
 6.519E-01, 9.519E+01, 6.524E-01, 2.618E+01,-8.723E-01
 7.005E-01, 1.009E+02, 7.011E-01, 2.619E+01,-8.074E-01
 7.491E-01, 1.065E+02, 7.497E-01, 2.620E+01,-7.588E-01
 7.977E-01, 1.128E+02, 7.984E-01, 2.621E+01,-7.216E-01
 8.463E-01, 1.179E+02, 8.470E-01, 2.622E+01,-6.866E-01
 8.949E-01, 1.221E+02, 8.957E-01, 2.623E+01,-6.431E-01
 9.435E-01, 1.259E+02, 9.443E-01, 2.629E+01,-6.040E-01
 9.921E-01, 1.300E+02, 9.930E-01, 2.757E+01,-5.546E-01
 1.041E+00, 1.356E+02, 1.042E+00, 3.579E+01,-4.631E-01
 1.089E+00, 1.402E+02, 1.090E+00, 5.570E+01,-2.343E-01
 1.138E+00, 1.437E+02, 1.139E+00, 6.734E+01,-1.057E-01
 1.187E+00, 1.456E+02, 1.188E+00, 8.907E+01, 3.490E-01
 1.235E+00, 1.467E+02, 1.236E+00, 1.057E+02, 5.900E-01
 1.284E+00, 1.477E+02, 1.285E+00, 1.153E+02, 7.331E-01
 1.332E+00, 1.485E+02, 1.334E+00, 1.230E+02, 9.379E-01
 1.381E+00, 1.491E+02, 1.382E+00, 1.294E+02, 1.108E+00
 1.430E+00, 1.495E+02, 1.431E+00, 1.340E+02, 1.150E+00
 1.478E+00, 1.498E+02, 1.479E+00, 1.374E+02, 1.187E+00
 1.527E+00, 1.499E+02, 1.528E+00, 1.399E+02, 1.270E+00
 1.575E+00, 1.498E+02, 1.577E+00, 1.418E+02, 1.371E+00
 1.624E+00, 1.496E+02, 1.625E+00, 1.429E+02, 1.501E+00
 1.673E+00, 1.502E+02, 1.674E+00, 1.437E+02, 1.637E+00
 1.721E+00, 1.504E+02, 1.723E+00, 1.447E+02, 1.810E+00
 1.770E+00, 1.510E+02, 1.771E+00, 1.457E+02, 1.939E+00
 1.818E+00, 1.516E+02, 1.820E+00, 1.449E+02, 1.487E+00
 1.867E+00, 1.523E+02,NaN,NaN,NaN
 1.916E+00, 1.526E+02,NaN,NaN,NaN
 1.964E+00, 1.527E+02,NaN,NaN,NaN
 2.013E+00, 1.529E+02,NaN,NaN,NaN
 2.061E+00, 1.527E+02,NaN,NaN,NaN
 2.110E+00, 1.485E+02,NaN,NaN,NaN
