s,C,m
Time,"HGL Temp","HGL Height"
 0.000E+00, 3.000E+01, 1.184E+00
 1.001E+01, 3.000E+01, 1.805E+00
 2.002E+01, 3.002E+01, 5.659E-01
 3.002E+01, 3.004E+01, 3.085E-01
 4.000E+01, 5.198E+01, 9.551E-01
 5.003E+01, 7.752E+01, 1.410E+00
 6.005E+01, 7.881E+01, 7.678E-01
 7.003E+01, 8.302E+01, 6.922E-01
 8.001E+01, 8.732E+01, 1.080E+00
 9.003E+01, 9.344E+01, 1.345E+00
 1.000E+02, 9.890E+01, 1.335E+00
 1.101E+02, 1.017E+02, 1.346E+00
 1.200E+02, 1.113E+02, 1.366E+00
 1.300E+02, 1.187E+02, 1.306E+00
 1.400E+02, 1.201E+02, 1.254E+00
 1.500E+02, 1.218E+02, 1.175E+00
 1.600E+02, 1.265E+02, 1.149E+00
 1.700E+02, 1.252E+02, 1.106E+00
 1.800E+02, 1.182E+02, 1.258E+00
 1.900E+02, 1.201E+02, 1.201E+00
 2.001E+02, 1.307E+02, 1.115E+00
 2.100E+02, 1.341E+02, 1.147E+00
 2.200E+02, 1.373E+02, 1.137E+00
 2.300E+02, 1.364E+02, 1.075E+00
 2.400E+02, 1.305E+02, 1.074E+00
 2.500E+02, 1.304E+02, 1.057E+00
 2.601E+02, 1.392E+02, 1.062E+00
 2.700E+02, 1.362E+02, 1.186E+00
 2.800E+02, 1.445E+02, 1.135E+00
 2.900E+02, 1.552E+02, 1.059E+00
 3.000E+02, 1.568E+02, 1.265E+00
 3.100E+02, 1.671E+02, 1.259E+00
 3.200E+02, 1.627E+02, 1.245E+00
 3.300E+02, 1.639E+02, 1.201E+00
 3.400E+02, 1.582E+02, 1.127E+00
 3.500E+02, 1.612E+02, 1.153E+00
 3.600E+02, 1.601E+02, 1.136E+00
 3.700E+02, 1.590E+02, 1.147E+00
 3.800E+02, 1.526E+02, 1.201E+00
 3.900E+02, 1.576E+02, 1.147E+00
 4.001E+02, 1.529E+02, 1.121E+00
 4.100E+02, 1.557E+02, 1.079E+00
 4.201E+02, 1.595E+02, 1.119E+00
 4.300E+02, 1.544E+02, 1.112E+00
 4.400E+02, 1.603E+02, 1.091E+00
 4.500E+02, 1.543E+02, 1.202E+00
 4.600E+02, 1.535E+02, 1.140E+00
 4.700E+02, 1.571E+02, 1.037E+00
 4.800E+02, 1.535E+02, 1.072E+00
 4.900E+02, 1.537E+02, 1.098E+00
 5.000E+02, 1.581E+02, 1.045E+00
 5.100E+02, 1.511E+02, 1.084E+00
 5.200E+02, 1.609E+02, 1.121E+00
 5.300E+02, 1.636E+02, 1.069E+00
 5.400E+02, 1.609E+02, 1.125E+00
 5.500E+02, 1.604E+02, 1.101E+00
 5.601E+02, 1.545E+02, 1.105E+00
 5.700E+02, 1.606E+02, 1.093E+00
 5.800E+02, 1.616E+02, 1.051E+00
 5.900E+02, 1.613E+02, 1.023E+00
 6.000E+02, 1.595E+02, 1.055E+00
 6.100E+02, 1.593E+02, 1.066E+00
 6.200E+02, 1.615E+02, 1.062E+00
 6.300E+02, 1.621E+02, 1.049E+00
 6.400E+02, 1.583E+02, 1.105E+00
 6.500E+02, 1.476E+02, 1.087E+00
 6.600E+02, 1.547E+02, 9.828E-01
 6.700E+02, 1.609E+02, 1.021E+00
 6.800E+02, 1.527E+02, 1.154E+00
 6.900E+02, 1.508E+02, 1.096E+00
 7.000E+02, 1.552E+02, 1.013E+00
 7.100E+02, 1.610E+02, 1.003E+00
 7.201E+02, 1.590E+02, 1.006E+00
 7.300E+02, 1.514E+02, 1.000E+00
 7.400E+02, 1.471E+02, 1.025E+00
 7.500E+02, 1.464E+02, 1.059E+00
 7.600E+02, 1.533E+02, 1.018E+00
 7.700E+02, 1.657E+02, 1.014E+00
 7.800E+02, 1.613E+02, 1.081E+00
 7.900E+02, 1.592E+02, 1.066E+00
 8.000E+02, 1.621E+02, 1.020E+00
 8.100E+02, 1.656E+02, 1.072E+00
 8.200E+02, 1.563E+02, 1.176E+00
 8.300E+02, 1.577E+02, 1.122E+00
 8.400E+02, 1.645E+02, 1.043E+00
 8.500E+02, 1.586E+02, 1.093E+00
 8.600E+02, 1.627E+02, 1.114E+00
 8.700E+02, 1.655E+02, 1.099E+00
 8.800E+02, 1.604E+02, 1.175E+00
 8.900E+02, 1.590E+02, 1.102E+00
 9.000E+02, 1.631E+02, 1.032E+00
 9.101E+02, 1.553E+02, 1.038E+00
 9.200E+02, 1.562E+02, 1.072E+00
 9.301E+02, 1.600E+02, 1.145E+00
 9.400E+02, 1.557E+02, 1.111E+00
 9.500E+02, 1.675E+02, 1.027E+00
 9.600E+02, 1.639E+02, 1.080E+00
 9.700E+02, 1.619E+02, 1.074E+00
 9.800E+02, 1.603E+02, 1.065E+00
 9.900E+02, 1.581E+02, 1.059E+00
 1.000E+03, 1.603E+02, 1.086E+00
 1.010E+03, 1.647E+02, 1.031E+00
 1.020E+03, 1.655E+02, 1.042E+00
 1.030E+03, 1.571E+02, 1.151E+00
