s,C,C,C
3040,331.5,257.5,227.4
3060,333.0,256.1,227.0
3080,330.9,256.2,227.1
3100,324.8,253.9,226.9
3120,331.4,252.2,227.0
3140,340.7,251.3,228.0
3160,342.6,249.4,226.4
3180,336.9,246.4,226.0
3200,335.8,244.5,225.3
3220,342.5,244.8,226.2
3240,345.0,245.4,225.1
3260,343.5,246.0,224.2
3280,345.9,245.9,224.3
3300,344.6,245.8,224.5
3320,340.7,242.3,222.5
3340,333.9,240.1,220.5
3360,333.1,239.8,221.4
3380,332.7,239.3,223.0
3400,334.8,240.5,221.7
3420,330.9,240.1,219.9
3440,321.7,238.1,217.9
3460,320.9,239.9,218.6
3480,323.1,240.9,218.0
3500,320.5,242.6,217.5
3520,318.2,240.5,215.4
3540,311.1,237.3,214.3
3560,303.5,233.2,212.2
3580,294.9,228.3,209.7
3600,289.0,224.9,207.2
3620,283.1,220.9,205.2
3640,290.2,218.2,204.1
3660,291.7,219.2,204.1
3680,293.2,219.6,203.8
3700,296.9,220.2,204.0
3720,294.5,221.6,203.6
3740,299.6,220.9,203.0
3760,293.9,220.0,203.9
3780,293.0,220.6,203.7
3800,296.4,223.7,205.0
3820,292.2,221.7,203.8
3840,296.0,223.5,205.4
3860,294.3,223.1,206.2
3880,296.6,224.2,206.5
3900,296.7,225.0,205.8
3920,294.4,226.2,205.8
3940,297.6,228.2,207.5
3960,300.1,225.8,205.1
3980,305.4,228.1,205.8
4000,308.3,228.1,206.2
4020,310.3,228.1,205.2
4040,308.2,227.0,205.6
4060,313.0,227.8,205.5
4080,311.0,229.1,206.3
4100,312.1,229.5,205.9
4120,309.6,228.8,207.0
4140,306.4,228.8,206.6
4160,305.0,230.4,206.0
4180,304.2,230.0,208.1
4200,304.2,230.4,207.5
4220,302.9,228.8,206.6
4240,300.9,227.5,205.7
4260,301.0,230.9,207.1
4280,304.6,229.0,206.3
4300,302.0,229.0,206.0
4320,296.2,227.4,206.2
4340,300.4,228.1,205.8
4360,297.2,225.3,203.7
4380,295.0,226.6,203.0
4400,292.7,226.5,205.1
4420,283.5,220.7,201.0
4440,274.5,219.4,199.4
4460,258.7,211.5,195.5
4480,260.0,208.7,194.3
4500,246.8,206.1,193.7
4520,238.5,200.3,191.9
4540,240.9,201.9,192.0
4560,250.6,204.3,191.5
4580,259.5,208.9,193.6
4600,269.6,212.9,194.8
4620,280.9,216.6,195.4
4640,288.4,218.9,196.8
4660,292.3,219.9,198.7
4680,301.0,225.1,201.7
4700,307.3,226.3,201.2
4720,308.4,227.5,201.5
4740,307.1,227.1,202.8
4760,307.4,228.3,203.3
4780,306.3,229.9,204.5
4800,306.0,229.4,203.6
4820,309.3,232.0,205.0
4840,310.8,232.4,204.1
4860,312.4,232.7,204.3
4880,311.0,233.2,203.6
4900,310.0,233.0,203.0
4920,308.9,232.4,203.6
4940,312.6,234.6,205.4
4960,312.8,237.5,206.6
4980,314.4,237.2,205.5
5000,316.5,238.1,205.2
5020,314.1,239.1,207.0
5040,312.4,238.3,206.2
5060,312.1,239.2,206.5
5080,311.8,238.4,207.2
5100,315.2,238.3,207.8
5120,310.8,234.7,205.9
5140,311.2,233.6,204.8
5160,310.9,234.6,204.2
5180,308.8,231.3,202.5
5200,303.9,228.1,202.0
5220,298.7,225.5,201.8
5240,297.3,223.6,200.7
5260,297.3,223.9,201.4
5280,304.5,227.9,204.1
5300,303.6,228.9,204.2
5320,288.5,222.5,200.5
5340,273.0,216.3,196.3
5360,256.4,210.9,193.2
5380,235.8,200.7,188.3
5400,221.1,194.0,185.2
5420,207.0,189.5,182.8
5440,192.1,181.5,180.5
5460,179.5,174.9,178.9
5480,163.8,174.0,177.8
5500,146.0,173.3,176.6
5520,133.2,171.3,174.5
5540,132.2,171.6,174.2
5560,132.8,172.1,174.7
5580,130.2,172.2,175.0
5600,127.3,172.0,174.6
5620,130.9,172.2,174.5
5640,134.1,171.9,174.3
5660,134.2,172.1,174.5
5680,134.0,171.9,174.2
5700,134.1,171.4,173.7
5720,133.4,171.6,174.0
5740,131.9,171.9,174.9
5760,135.2,172.3,175.5
5780,136.3,173.1,176.2
5800,139.2,173.3,176.2
5820,141.5,173.1,175.9
5840,139.5,173.0,175.7
5860,140.0,173.3,176.0
5880,137.9,173.6,176.4
5900,139.8,173.8,176.6
5920,142.5,173.8,176.2
5940,140.0,173.2,175.8
5960,139.8,173.1,175.4
5980,137.1,172.9,174.6
6000,138.3,172.2,174.1
6020,140.3,172.7,174.9
6040,140.3,173.4,175.7
6060,140.9,173.3,175.6
6080,140.0,173.0,175.3
6100,140.2,172.7,175.2
6120,141.9,173.4,175.8
6140,139.9,174.0,176.5
6160,139.4,175.0,177.4
6180,138.5,175.3,177.6
6200,137.6,175.3,177.5
6220,135.7,174.6,176.9
6240,129.3,172.6,175.1
6260,126.4,171.4,174.0
6280,124.1,170.9,173.5
6300,123.0,169.7,172.5
6320,121.0,168.7,171.6
6340,117.0,167.1,170.2
6360,116.6,165.5,168.7
6380,117.0,163.7,166.8
6400,117.0,161.8,165.0
6420,116.7,160.8,164.2
6440,117.0,160.4,164.3
6460,116.5,160.7,164.8
6480,117.0,160.8,164.8
6500,118.0,160.8,164.7
6520,117.3,161.5,165.2
6540,116.7,161.4,165.3
6560,117.0,161.6,165.8
6580,116.4,162.3,166.0
6600,115.4,162.5,166.0
6620,115.7,162.6,166.1
6640,116.6,162.4,165.9
6660,117.7,162.3,165.7
6680,119.6,162.2,165.5
6700,119.4,162.1,165.4
6720,117.2,161.8,165.3
6740,118.2,160.9,164.8
6760,117.0,160.7,164.5
6780,117.3,160.6,163.9
6800,117.3,160.3,163.7
6820,116.3,160.0,163.3
6840,115.9,159.9,163.2
6860,117.4,159.9,163.2
6880,118.8,159.8,163.1
6900,118.9,160.0,163.2
6920,119.2,159.9,163.0
6940,119.0,160.2,163.2
6960,120.3,160.8,163.4
6980,122.8,160.7,163.4
7000,121.9,160.5,163.5
7020,120.5,160.2,163.4
7040,122.0,160.6,163.9
7060,120.6,160.8,164.1
7080,117.2,161.3,164.7
7100,116.6,161.2,164.4
7120,116.4,160.9,164.3
7140,115.8,157.9,162.1
7160,115.2,153.9,158.2
7180,114.3,149.9,154.3
7200,113.6,146.0,150.3
7220,111.1,142.3,146.4
7240,107.4,138.5,142.6
7260,104.4,134.5,138.6
7280,101.4,130.2,134.2
7300, 98.0,125.2,129.9
7320, 94.4,120.6,126.0
7340, 90.0,116.0,122.2
7360, 86.8,114.0,119.7
7380, 83.6,112.4,118.4
7400, 79.8,110.8,117.4
7420, 76.8,109.9,117.0
7440, 75.1,108.9,116.5
7460, 75.1,107.8,115.9
7480, 74.2,106.7,115.5
7500, 72.4,105.7,115.0
