Time, Height, T_lower, T_upper
0.000000, 2.194906, 26.999407, 26.999407
20.017014, 2.520490, 26.998175, 26.998221
40.007604, 3.484505, 27.207024, 28.201445
60.000228, 3.445058, 27.459072, 42.799521
80.010224, 3.315604, 27.589601, 51.601108
100.009590, 3.294403, 27.718269, 56.135030
120.011670, 3.113942, 27.839611, 59.868940
140.003070, 3.049711, 27.948183, 57.986931
160.009500, 2.758210, 28.045711, 56.859103
180.002970, 2.662999, 28.238085, 60.309669
200.012370, 2.480803, 28.405759, 61.979919
220.016430, 2.592523, 28.554302, 66.685611
240.003970, 2.584390, 28.735378, 71.544629
260.002650, 2.463962, 28.763024, 71.603708
280.010780, 2.346243, 28.860074, 69.003011
300.016770, 2.290522, 28.933402, 74.058069
320.019370, 2.206022, 28.953776, 73.894185
340.006700, 2.246326, 29.098270, 77.317125
360.000370, 2.117436, 29.185698, 77.301433
380.014040, 2.117023, 29.192278, 78.514140
400.015860, 2.086454, 29.345462, 81.092536
420.002090, 2.097074, 29.391039, 83.633351
440.007980, 2.020782, 29.617895, 83.525800
460.012370, 2.031131, 29.912310, 84.250451
480.005100, 1.957693, 29.868447, 85.590027
500.002630, 1.944094, 29.999169, 86.047010
520.007650, 1.912885, 30.357269, 87.795438
540.015680, 1.876573, 30.247042, 88.484465
560.000480, 1.889415, 30.694971, 90.258109
580.001860, 1.844162, 30.760739, 89.797228
600.003230, 1.840533, 30.844598, 92.064843
620.001250, 1.838993, 31.180307, 93.233408
640.017990, 1.818952, 31.175994, 92.881459
660.005160, 1.785920, 31.157926, 93.623573
680.008860, 1.791081, 31.788460, 95.121651
700.010880, 1.765153, 31.364294, 94.693341
720.012430, 1.763893, 32.022820, 96.006622
740.016920, 1.785548, 32.433393, 98.065440
760.012690, 1.771654, 32.395113, 98.685488
780.011900, 1.736805, 32.450977, 98.204732
800.022000, 1.749992, 32.563518, 98.590528
820.002490, 1.734804, 32.992718, 99.671699
840.018440, 1.704964, 33.124740, 99.363617
860.011360, 1.726085, 33.184772, 100.831676
880.004960, 1.721862, 33.227534, 101.981041
900.012210, 1.715957, 33.853324, 101.738666
920.006720, 1.725418, 34.324127, 102.500530
940.012190, 1.708581, 34.703111, 101.543993
960.011580, 1.703070, 34.646839, 103.476466
980.002770, 1.678592, 33.996425, 103.464173
1000.015900, 1.687981, 34.027823, 103.726168
1020.010700, 1.694804, 34.777675, 103.908320
1040.007600, 1.676336, 34.634536, 105.805186
1060.014400, 1.686031, 35.028229, 105.498471
1080.019100, 1.647030, 35.253782, 104.443955
1100.001900, 1.677941, 35.153718, 107.018338
1120.012600, 1.682205, 35.518421, 108.291121
1140.017200, 1.671148, 35.524379, 107.664789
1160.012900, 1.686355, 35.890803, 108.311206
1180.000800, 1.670887, 35.799307, 108.997156
1200.014700, 1.680569, 36.215748, 109.237724
1220.000300, 1.682403, 36.595529, 108.547557
1240.018000, 1.640369, 35.892878, 108.670232
1260.001600, 1.643994, 35.647807, 107.994792
1280.011700, 1.651608, 36.200757, 110.136393
1300.007900, 1.644310, 36.414965, 109.139665
1320.000100, 1.628041, 36.335834, 109.581282
1340.001600, 1.628153, 36.354834, 109.727558
1360.010100, 1.623207, 36.368776, 109.686064
1380.010500, 1.611801, 36.498506, 109.949873
1400.016600, 1.638104, 37.330538, 110.588850
1420.010800, 1.617176, 37.118266, 110.367317
1440.005100, 1.642695, 37.777055, 111.715166
1460.002100, 1.657931, 38.287194, 112.308774
1480.004700, 1.679815, 38.936765, 114.004748
1500.021600, 1.627285, 37.585948, 112.567338
1520.002100, 1.629835, 37.693704, 113.486678
1540.017500, 1.628787, 38.093165, 112.491656
1560.020000, 1.632345, 37.989403, 113.814827
1580.013300, 1.628556, 38.041565, 113.908091
1600.012200, 1.646652, 39.035669, 114.544775
1620.009600, 1.626464, 38.377960, 112.768972
1640.001200, 1.607450, 37.946267, 113.877397
1660.022200, 1.654315, 39.475478, 115.384396
1680.005200, 1.614034, 38.453371, 114.295937
1700.003800, 1.615524, 38.915559, 114.279004
1720.016100, 1.578648, 38.035874, 114.267063
1740.002000, 1.575174, 37.774937, 113.777074
1760.012800, 1.607925, 38.471859, 115.994877
1780.013600, 1.655045, 39.919344, 117.588741
1800.017700, 1.627887, 39.535511, 116.423584
1820.013600, 1.642739, 40.300759, 116.687164
1840.000000, 1.571219, 39.012776, 114.156668
1860.017100, 1.561640, 38.883204, 114.949505
1880.001800, 1.574556, 39.273563, 115.246697
1900.021800, 1.541423, 39.238235, 114.530268
1920.011000, 1.549346, 39.210194, 115.383948
1940.003000, 1.533115, 38.781547, 115.389713
1960.010200, 1.540946, 39.109155, 115.682334
1980.009700, 1.542944, 40.247972, 115.138727
2000.015900, 1.536046, 39.207230, 115.404625
2020.011500, 1.543677, 39.802603, 116.800077
2040.019000, 1.525202, 39.333661, 117.141175
2060.011900, 1.553453, 40.288775, 117.560433
2080.009700, 1.527217, 39.805899, 117.276127
2100.009300, 1.506030, 39.524942, 116.547760
2120.020700, 1.501424, 39.362345, 115.699617
2140.006700, 1.485960, 38.978140, 116.592427
2160.010300, 1.480700, 38.933797, 116.036492
2180.006600, 1.520101, 40.113300, 117.403692
2200.014700, 1.565679, 40.915554, 118.533947
2220.008700, 1.510956, 40.489439, 117.030128
2240.016400, 1.488193, 39.687308, 116.889358
2260.000900, 1.532811, 39.747096, 116.692358
2280.007900, 1.545208, 40.761191, 118.050773
2300.019300, 1.520743, 40.730194, 118.279902
2320.009700, 1.507247, 39.906684, 117.515567
2340.008000, 1.514990, 40.303218, 118.160763
2360.007200, 1.467029, 39.400857, 116.610523
2380.010500, 1.500257, 39.874263, 117.430571
2400.017500, 1.487808, 39.861610, 116.498936
2420.012900, 1.471473, 39.365831, 117.187905
2440.013800, 1.524135, 40.890670, 119.107349
2460.009200, 1.511410, 40.602235, 118.981625
2480.001500, 1.484252, 40.143650, 117.221512
2500.013400, 1.500863, 40.340839, 118.075027
2520.011800, 1.477057, 40.811586, 117.535697
2540.016500, 1.459194, 40.121361, 116.588353
2560.014700, 1.494073, 40.938133, 118.472306
2580.020800, 1.512053, 41.038515, 118.542329
2600.014800, 1.493352, 40.652258, 118.312674
2620.018800, 1.507987, 41.657514, 118.693653
2640.009500, 1.482824, 40.446834, 117.933084
2660.014300, 1.512560, 41.678742, 119.838022
2680.024700, 1.495686, 40.310313, 118.658201
2700.016500, 1.473616, 40.313337, 119.299017
2720.015300, 1.461114, 39.797427, 117.724654
2740.019300, 1.465767, 41.079764, 117.587113
2760.017400, 1.473949, 40.473448, 118.659546
2780.000200, 1.452820, 41.431698, 117.290195
2800.002600, 1.451224, 40.773544, 117.265749
2820.025600, 1.467493, 41.976531, 117.870811
2840.010900, 1.439551, 40.625638, 117.498168
2860.025800, 1.429507, 41.595612, 117.288337
2880.007900, 1.439736, 41.071770, 117.498759
2900.009700, 1.457043, 41.085771, 117.859533
2920.012600, 1.405402, 40.724334, 116.172182
2940.006000, 1.420413, 40.529085, 116.147454
2960.002600, 1.361277, 39.516875, 116.123347
2980.000300, 1.406891, 40.020497, 116.362909
3000.011500, 1.404284, 41.219423, 116.679003
3020.010100, 1.441397, 41.459949, 117.952330
3040.008000, 1.401027, 40.601783, 117.556863
3060.011200, 1.418030, 40.944721, 116.926918
3080.006500, 1.420984, 41.261122, 117.705645
3100.010200, 1.437369, 42.160427, 118.176495
3120.019000, 1.412719, 40.506758, 117.280819
3140.013800, 1.395315, 41.324871, 117.114653
3160.018000, 1.405789, 40.387143, 117.118697
3180.012700, 1.422711, 41.341983, 117.733778
3200.001400, 1.410343, 41.235211, 117.674840
3220.004000, 1.434286, 41.676161, 117.843107
3240.014200, 1.435610, 41.264007, 118.063340
3260.014900, 1.420230, 41.179946, 117.051435
3280.005800, 1.422818, 41.531386, 118.054694
3300.017300, 1.418511, 41.680521, 117.773492
3320.016800, 1.411419, 40.766761, 117.027210
3340.020800, 1.391304, 40.934970, 117.195115
3360.009900, 1.404139, 40.969845, 117.249522
3380.015900, 1.425267, 41.546367, 118.373880
3400.000300, 1.434328, 41.886084, 117.566105
3420.009400, 1.428871, 41.263704, 119.066098
3440.017200, 1.396388, 40.802266, 116.656687
3460.010600, 1.383848, 41.312188, 117.530568
3480.009200, 1.395633, 41.110599, 117.520222
3500.010300, 1.371742, 40.188477, 117.244338
3520.012400, 1.385373, 40.175806, 116.754740
3540.021700, 1.377349, 41.421552, 116.026292
3560.008800, 1.384224, 40.653307, 117.015917
3580.017500, 1.412750, 42.117497, 117.182339
3600.000600, 1.405874, 41.835337, 117.532865
3620.027000, 1.411028, 40.971839, 117.842157
3640.023600, 1.410916, 41.542645, 117.432124
3660.007400, 1.356824, 40.508900, 115.921943
3680.017600, 1.403707, 41.448847, 116.830807
3700.017200, 1.364472, 41.398212, 116.320497
3720.027100, 1.391495, 41.705110, 115.626345
3740.003600, 1.357676, 40.535279, 116.631920
3760.000700, 1.374496, 41.232410, 117.115154
3780.018300, 1.366342, 41.331971, 116.153795
3800.023600, 1.384310, 41.759214, 116.072845
3820.012600, 1.364873, 41.447857, 116.971592
3840.015900, 1.375564, 41.317858, 116.310489
3860.012400, 1.314896, 40.336034, 114.906422
3880.012800, 1.380283, 42.520924, 115.486397
3900.015200, 1.359824, 40.707490, 117.010313
3920.004400, 1.392347, 41.360819, 116.983653
3940.021400, 1.353921, 41.658307, 115.807193
3960.002500, 1.353449, 41.147344, 115.446988
3980.022200, 1.342868, 40.949807, 116.071370
4000.001900, 1.345557, 41.394683, 115.279581
4020.019400, 1.373053, 41.863072, 116.871548
4040.021000, 1.387607, 41.303289, 117.572133
4060.009100, 1.340380, 40.354582, 115.464181
4080.020700, 1.347500, 40.752556, 115.954236
4100.007500, 1.351214, 40.470150, 115.828833
4120.011000, 1.366630, 41.033761, 116.891501
4140.021000, 1.352272, 41.355605, 115.591242
4160.018200, 1.382985, 41.532838, 116.167140
4180.003900, 1.367747, 42.055087, 116.167935
4200.013900, 1.385717, 41.872320, 116.486888
4220.011800, 1.366158, 41.371248, 116.742807
4240.010400, 1.364097, 41.276927, 117.189583
4260.013100, 1.367718, 41.522344, 116.466755
4280.017000, 1.325227, 40.595591, 115.025108
4300.004600, 1.371544, 42.100258, 115.859083
4320.021100, 1.364958, 41.682610, 116.611878
4340.022300, 1.388474, 42.277938, 116.894549
4360.019700, 1.349675, 41.441255, 115.434170
4380.015500, 1.328684, 40.686645, 115.203029
4400.017200, 1.351175, 40.592440, 115.488289
4420.009600, 1.338395, 41.266781, 116.042665
4440.017000, 1.364379, 41.877083, 116.759504
4460.022600, 1.376742, 42.059613, 116.407818
4480.018600, 1.364021, 41.805077, 116.234288
4500.019700, 1.355033, 40.808211, 115.912050
4520.012400, 1.384971, 40.897313, 117.563918
4540.017600, 1.320141, 40.804110, 114.810136
4560.028000, 1.285324, 40.330515, 114.400657
4580.005500, 1.298369, 41.245895, 114.600178
4600.020100, 1.305874, 40.813341, 114.959750
4620.010600, 1.352860, 42.001277, 115.155916
4640.010100, 1.382451, 42.680442, 115.468978
4660.021500, 1.327806, 42.464732, 114.836576
4680.004000, 1.321249, 41.448548, 114.910445
4700.023100, 1.284286, 40.069994, 114.000728
4720.010300, 1.304763, 40.665524, 114.775580
4740.020100, 1.319570, 41.133199, 114.799544
4760.004000, 1.345331, 42.111233, 115.598549
4780.015000, 1.331304, 41.756560, 115.184512
4800.015500, 1.351504, 41.895441, 115.548545
4820.000100, 1.348368, 42.137401, 115.017376
4840.008500, 1.351788, 41.416117, 114.390198
4860.017900, 1.337753, 41.535065, 115.555660
4880.008200, 1.350352, 42.404095, 115.187967
4900.014500, 1.301128, 41.320262, 114.659500
4920.013300, 1.293655, 40.119043, 113.505950
4940.006100, 1.289210, 41.097779, 113.998571
4960.001100, 1.354874, 42.478605, 114.355829
4980.012900, 1.273751, 40.886204, 114.674449
5000.008900, 1.370413, 42.144915, 115.522476
5020.020000, 1.356886, 41.757948, 116.790733
5040.006700, 1.348721, 43.047865, 115.377160
5060.021600, 1.295328, 40.925371, 114.287245
5080.013200, 1.364440, 42.243224, 115.276742
5100.016400, 1.307111, 42.133198, 114.646218
5120.014500, 1.314838, 41.670658, 113.991634
5140.002000, 1.329080, 42.120349, 115.157124
5160.021800, 1.301156, 41.705172, 115.202293
5180.011100, 1.354096, 42.346468, 114.947133
