s,C,C,C
3520,280.8,177.6,154.6
3540,284.3,180.7,155.9
3560,277.4,181.1,157.1
3580,284.9,182.0,159.1
3600,296.0,183.9,162.2
3620,311.9,186.8,165.6
3640,315.3,192.2,168.6
3660,323.9,193.2,170.3
3680,331.0,192.7,171.0
3700,338.1,195.4,173.7
3720,347.1,199.4,177.1
3740,359.4,205.2,179.5
3760,369.9,212.7,183.7
3780,376.1,214.7,186.4
3800,381.7,217.6,187.5
3820,381.6,216.3,189.7
3840,380.0,218.4,192.7
3860,385.3,222.0,194.9
3880,391.2,227.8,197.9
3900,402.6,232.9,200.3
3920,412.6,236.9,203.2
3940,414.0,235.3,205.0
3960,410.4,234.2,206.0
3980,412.5,235.2,207.1
4000,414.6,233.7,207.2
4020,415.6,235.1,209.2
4040,413.2,237.8,211.2
4060,410.6,237.6,210.3
4080,417.4,239.8,211.8
4100,413.9,239.7,212.3
4120,406.1,237.1,212.5
4140,402.4,236.6,213.6
4160,399.6,238.0,214.1
4180,407.8,241.2,216.7
4200,418.4,241.8,217.9
4220,421.6,243.8,218.1
4240,421.0,245.8,218.9
4260,414.0,244.2,219.5
4280,406.1,242.6,220.1
4300,394.7,243.7,220.4
4320,397.3,241.7,219.4
4340,405.0,237.9,216.7
4360,408.8,240.6,217.0
4380,417.3,243.7,217.9
4400,420.0,243.6,218.8
4420,415.4,243.6,219.2
4440,405.5,242.2,218.0
4460,392.1,237.9,217.1
4480,380.3,233.5,212.7
4500,366.8,228.1,208.3
4520,352.2,222.7,204.6
4540,329.0,212.7,199.0
4560,299.3,202.5,194.1
4580,271.4,193.3,188.7
4600,241.7,181.3,181.9
4620,209.3,170.6,173.7
4640,178.0,160.4,164.8
4660,167.3,152.3,158.9
4680,158.8,147.2,155.0
4700,152.2,144.3,151.4
4720,144.2,140.5,148.0
4740,138.7,137.2,144.8
4760,134.3,134.0,141.9
4780,131.7,130.8,139.0
4800,127.6,128.0,136.1
4820,123.6,125.3,133.4
4840,118.8,122.6,130.9
4860,115.1,120.3,128.6
4880,112.4,118.4,126.5
4900,109.9,116.5,124.5
4920,106.5,114.6,122.5
4940,103.7,112.9,120.6
4960,100.8,111.4,118.7
4980, 99.2,109.8,116.9
5000, 97.5,108.4,115.2
5020, 94.9,107.0,113.6
5040, 92.8,105.6,112.1
5060, 91.0,104.3,110.6
5080, 90.2,102.9,109.1
5100, 88.6,101.4,107.6
5120, 86.8,100.0,106.2
5140, 85.0, 98.8,104.8
5160, 84.2, 97.6,103.6
5180, 83.2, 96.4,102.4
5200, 81.7, 95.4,101.2
5220, 80.0, 94.3,100.0
5240, 79.0, 93.1, 98.9
5260, 77.6, 91.9, 97.8
5280, 76.5, 90.8, 96.8
5300, 75.9, 89.9, 95.9
5320, 75.6, 89.5, 95.5
5340, 74.8, 89.1, 95.0
5360, 74.7, 88.6, 94.5
5380, 75.3, 88.3, 93.9
5400, 75.6, 87.8, 93.4
