s,C,C,C
1660,427.1,317.2,270.1
1680,436.1,323.1,274.3
1700,435.3,320.6,271.8
1720,429.0,317.9,267.0
1740,419.9,313.5,266.8
1760,411.4,310.0,263.5
1780,404.4,305.3,263.9
1800,402.4,305.9,262.1
1820,390.2,299.8,259.5
1840,383.8,296.2,257.2
1860,393.1,297.8,256.7
1880,399.8,303.2,258.5
1900,397.9,301.6,257.4
1920,404.9,309.2,262.0
1940,410.6,310.5,263.6
1960,408.2,311.9,266.4
1980,401.7,309.6,266.0
2000,398.8,305.2,263.6
2020,391.4,300.5,261.4
2040,393.6,303.6,264.3
2060,396.1,301.7,261.4
2080,394.3,302.0,261.2
2100,388.2,299.8,260.5
2120,386.0,298.3,260.0
2140,385.4,294.7,259.7
2160,382.3,293.2,258.8
2180,380.2,292.0,256.0
2200,382.6,293.3,257.3
2220,389.5,296.1,257.4
2240,390.7,299.6,260.3
2260,395.2,297.9,257.9
2280,394.7,298.8,260.5
2300,386.2,294.8,259.0
2320,396.3,294.0,257.5
2340,395.1,295.3,257.5
2360,385.4,291.4,257.6
2380,385.1,293.6,259.8
2400,387.4,294.5,261.2
2420,383.1,298.2,263.8
2440,389.9,299.7,265.9
2460,387.9,295.6,266.1
2480,382.2,291.3,263.7
2500,378.7,292.8,263.7
2520,388.5,296.4,266.7
2540,387.6,299.6,268.2
2560,383.9,297.6,266.8
2580,386.7,300.3,267.9
2600,383.0,302.0,265.5
2620,371.5,297.6,263.1
2640,370.3,296.1,262.9
2660,371.2,297.4,262.6
2680,369.9,298.4,262.5
2700,368.6,298.6,263.9
2720,370.7,296.3,262.2
2740,375.8,295.1,261.7
2760,376.8,293.4,259.8
2780,378.7,294.0,260.8
2800,384.1,291.3,258.5
2820,373.6,288.7,257.0
2840,375.5,290.7,259.0
2860,377.4,293.4,260.7
2880,373.0,295.2,261.3
2900,372.5,293.6,260.3
2920,374.8,292.8,261.6
2940,369.3,293.6,261.3
2960,375.3,295.1,260.8
2980,374.0,295.9,260.0
3000,373.1,296.2,259.9
3020,381.7,298.8,263.4
3040,380.0,299.2,265.1
3060,380.0,297.8,265.4
3080,374.2,296.4,264.1
3100,369.6,294.5,263.4
3120,370.3,296.2,264.0
3140,374.4,295.6,262.4
3160,367.5,294.2,262.9
3180,363.8,292.6,262.9
3200,366.1,292.6,263.4
3220,370.4,293.2,263.9
3240,366.8,292.4,263.2
3260,368.7,293.3,264.4
3280,371.6,290.1,262.4
3300,373.0,291.5,262.4
3320,377.0,291.3,260.8
3340,389.3,294.8,261.5
3360,397.0,298.8,263.0
3380,398.1,302.6,263.9
3400,399.6,302.4,265.1
3420,394.3,299.1,266.0
3440,399.2,300.8,265.5
3460,404.1,300.1,265.0
3480,408.9,302.9,264.0
3500,406.0,302.1,263.3
3520,406.0,300.6,259.3
3540,408.0,303.7,260.2
3560,386.7,297.6,257.7
3580,375.1,291.8,255.4
3600,365.8,287.0,254.6
3620,363.9,284.5,253.4
3640,364.3,286.4,254.5
3660,363.5,284.4,252.7
3680,369.1,283.2,254.7
3700,375.2,283.1,254.9
3720,378.4,282.3,255.9
3740,381.5,289.9,257.9
3760,378.2,288.4,259.0
3780,380.1,294.3,262.1
3800,389.8,300.2,264.6
3820,392.8,302.9,265.7
3840,398.4,304.3,265.6
3860,403.1,307.7,267.2
3880,402.1,309.6,268.6
3900,396.5,306.5,265.8
3920,393.5,303.6,265.6
3940,395.1,301.7,266.7
3960,391.5,294.8,262.8
3980,390.7,295.4,262.7
4000,403.3,298.3,263.6
4020,400.4,295.0,261.6
4040,394.0,298.0,263.3
4060,394.5,300.2,263.1
4080,398.4,299.3,262.4
4100,394.6,299.7,262.2
4120,397.5,300.7,263.0
4140,393.7,299.4,261.5
4160,394.5,301.0,262.3
4180,398.7,302.6,264.1
4200,405.8,303.5,265.8
4220,398.5,296.7,261.9
4240,391.5,294.8,261.0
4260,390.7,287.6,258.1
4280,391.6,287.7,260.2
4300,386.0,289.8,262.2
4320,389.1,288.8,261.5
4340,388.8,289.7,261.2
4360,393.0,294.3,263.5
4380,385.5,292.5,261.9
4400,384.9,291.1,259.8
4420,378.3,287.0,257.8
4440,377.9,284.5,256.9
4460,381.3,283.3,255.8
4480,379.3,284.7,257.3
4500,380.2,282.9,256.7
4520,383.3,285.3,257.8
4540,383.2,286.7,258.3
4560,377.6,287.9,258.4
4580,381.9,287.9,254.6
4600,381.9,290.6,254.7
4620,376.7,289.0,253.0
4640,376.4,288.2,252.2
4660,377.7,290.0,254.0
4680,377.0,290.4,257.3
4700,384.9,293.7,257.1
4720,381.1,290.6,255.6
4740,371.6,286.6,255.4
4760,372.0,286.2,254.5
4780,374.0,288.0,256.0
4800,372.2,287.7,256.1
4820,369.7,283.6,256.5
4840,378.4,287.5,259.2
4860,381.3,289.4,257.5
4880,386.4,293.0,257.4
4900,396.9,297.2,256.8
4920,395.3,296.5,258.3
4940,393.5,299.5,260.0
4960,403.6,302.3,259.3
4980,400.8,300.3,258.7
5000,397.8,300.5,258.7
5020,390.5,298.4,257.6
5040,399.6,304.4,259.3
5060,397.5,299.1,257.8
5080,391.6,299.9,260.1
5100,377.6,293.1,257.7
5120,370.6,286.4,254.2
5140,362.4,283.5,251.5
5160,364.5,285.3,250.9
5180,361.5,285.7,250.2
5200,364.7,291.4,251.6
5220,366.4,289.2,251.9
5240,375.3,290.6,253.1
5260,382.0,288.9,251.6
5280,395.8,293.9,254.8
5300,403.5,295.6,253.8
5320,388.5,290.0,251.7
5340,374.2,284.4,249.0
5360,353.5,274.4,244.6
5380,334.1,262.4,238.2
5400,318.9,251.7,234.8
5420,294.0,239.0,233.3
5440,277.4,235.3,233.4
5460,257.6,226.2,232.6
5480,242.5,227.1,232.9
5500,221.0,220.8,229.9
5520,202.0,215.7,227.2
5540,199.9,217.4,227.9
5560,204.4,221.5,228.6
5580,206.7,224.0,229.9
5600,206.1,224.5,230.4
5620,201.3,218.6,231.2
5640,195.2,216.9,231.3
5660,193.8,217.0,230.3
5680,191.8,216.3,229.7
5700,183.6,215.8,228.6
5720,183.3,216.0,228.6
5740,184.5,215.9,228.7
5760,189.2,216.4,229.0
5780,188.6,216.9,229.5
5800,191.3,217.4,229.3
5820,198.0,217.7,229.6
5840,202.3,221.7,230.5
5860,206.5,225.0,231.0
5880,204.6,225.5,230.7
5900,206.2,225.7,231.2
5920,208.9,227.4,233.2
5940,213.5,230.3,234.9
5960,211.9,229.2,234.9
5980,206.1,229.7,236.4
6000,206.5,232.5,236.9
6020,202.8,230.7,234.6
6040,196.1,230.7,234.6
6060,194.7,226.3,231.6
6080,195.5,225.8,230.6
6100,198.2,225.5,231.6
6120,204.3,227.6,232.5
6140,206.3,229.2,232.3
6160,206.5,230.5,232.3
6180,216.9,234.3,234.6
6200,215.5,231.1,232.8
6220,210.0,224.4,228.7
6240,207.4,220.4,227.6
6260,205.6,214.0,226.4
6280,202.3,211.1,225.2
6300,193.3,209.1,223.7
6320,188.9,208.3,222.7
6340,179.8,208.2,222.7
6360,172.9,206.9,221.9
6380,170.1,205.7,220.2
6400,167.0,204.9,217.9
6420,167.5,205.8,218.8
6440,166.1,204.9,218.3
6460,165.3,203.9,217.8
6480,165.9,203.3,216.7
6500,166.0,203.6,217.2
6520,164.9,203.7,216.7
6540,164.3,203.2,216.7
6560,163.9,202.9,216.1
6580,163.7,203.9,216.6
6600,164.5,204.7,217.3
6620,165.9,206.0,218.3
6640,163.2,205.9,218.1
6660,162.7,207.0,218.7
6680,162.4,207.9,219.6
6700,160.9,207.9,220.5
6720,159.3,208.5,221.0
6740,159.1,208.5,221.2
6760,158.1,209.4,221.2
6780,158.3,209.5,220.6
6800,158.9,208.5,220.3
6820,159.6,207.9,220.3
6840,158.2,207.6,220.3
6860,158.6,207.9,219.7
6880,158.9,207.7,219.4
6900,158.9,207.4,219.0
6920,160.6,206.8,218.4
6940,162.3,206.2,217.1
6960,163.9,205.6,216.3
6980,164.4,205.0,216.2
7000,164.3,204.4,216.1
7020,163.7,203.9,215.5
7040,163.5,203.9,215.0
7060,164.0,203.3,214.4
7080,163.5,203.8,214.9
7100,162.6,203.2,214.7
7120,162.9,202.6,214.4
7140,161.7,199.4,211.1
7160,159.1,195.7,207.0
7180,155.8,191.5,202.3
7200,152.4,186.9,196.8
7220,147.4,182.6,191.6
7240,141.9,178.2,186.9
7260,136.0,173.3,181.2
7280,129.9,167.8,175.3
7300,125.0,161.1,168.6
7320,119.7,154.8,161.9
7340,113.6,148.9,155.6
7360,108.1,145.6,152.5
7380,103.3,142.6,150.2
7400, 98.6,139.4,148.0
7420, 96.1,137.7,147.0
7440, 94.4,136.0,146.0
7460, 93.6,134.1,144.7
7480, 92.2,132.0,143.4
7500, 91.0,130.7,142.1
