Time, Height, T_lower, T_upper
0.000000, 4.296875, 2.000000, 2.000000
10.004084, 2.387285, 2.064008, 2.074261
20.012680, 1.439983, 2.428688, 7.909487
30.002385, 0.901405, 3.804000, 18.358446
40.000947, 0.926350, 8.024394, 29.495361
50.018269, 0.835639, 10.416659, 40.851885
60.013182, 0.810910, 11.398014, 50.716087
70.017266, 0.796630, 11.067879, 60.475935
80.000931, 0.819912, 9.203682, 69.075709
90.024598, 0.799271, 10.179776, 77.172485
100.000100, 0.820430, 9.693820, 83.847828
110.010150, 0.816620, 10.324842, 90.906268
120.019940, 0.813086, 10.866671, 96.592209
130.007150, 0.805797, 14.355206, 110.607517
140.010720, 0.813921, 21.526159, 132.815488
150.000720, 0.805866, 38.142145, 169.833887
160.008020, 0.786882, 65.803538, 223.262029
170.004300, 0.788096, 92.339166, 277.049819
180.011210, 0.784511, 111.857840, 333.079636
190.005830, 0.791127, 118.641720, 382.057345
200.007820, 0.782674, 132.974110, 428.953161
210.006060, 0.783708, 152.060690, 470.548952
220.003510, 0.785208, 199.113350, 506.081451
230.009370, 0.790187, 268.074230, 542.613775
240.003170, 0.789790, 280.488780, 578.143706
250.001890, 0.800929, 327.497320, 607.215883
260.007300, 0.807022, 359.949150, 630.119567
270.008750, 0.805946, 439.154360, 666.136540
280.004580, 0.820031, 493.643480, 693.937346
290.004170, 0.832716, 478.295110, 716.642281
300.005150, 0.823168, 493.726620, 739.248419
310.007760, 0.862044, 573.022200, 787.164588
320.004140, 0.855914, 598.468530, 845.197313
330.009280, 0.858068, 557.556830, 903.934781
340.002490, 0.934740, 551.852410, 971.470333
350.005380, 0.927385, 578.035330, 991.533579
360.005140, 0.919662, 592.903110, 1000.091661
370.008270, 0.915033, 612.812950, 1019.902880
380.006890, 0.888853, 624.650790, 1041.167762
390.001440, 0.881835, 638.141410, 1034.572391
400.003950, 0.919323, 670.490850, 1041.187235
410.005980, 0.894980, 672.474490, 1030.615954
420.003480, 0.883233, 663.335780, 1033.137615
430.004480, 0.860558, 646.374290, 1013.736603
440.001170, 0.870544, 636.142890, 1002.331851
450.001540, 0.860695, 575.715720, 985.303986
460.003760, 0.845666, 528.949890, 949.375558
470.001290, 0.821388, 517.794580, 877.463567
480.007930, 0.793740, 470.687750, 809.749872
490.008950, 0.788782, 391.525710, 745.075689
500.005300, 0.785484, 362.087430, 703.453385
510.007270, 0.785040, 327.749780, 672.272078
520.009760, 0.782015, 307.209510, 649.257333
530.005980, 0.780654, 288.904040, 627.863903
540.009820, 0.781517, 270.175750, 607.363050
550.005650, 0.787046, 262.098460, 586.465352
560.011310, 0.782480, 240.154550, 570.574183
570.001690, 0.782514, 228.885870, 553.067030
580.004440, 0.782003, 222.614390, 540.600321
590.007640, 0.783963, 209.892190, 526.914544
600.010330, 0.782422, 201.453140, 517.020040
610.007780, 0.781135, 189.973260, 506.709214
620.001180, 0.782109, 182.737560, 496.280515
630.008840, 0.782907, 179.049310, 486.733849
640.008290, 0.785613, 171.617810, 476.829496
650.008520, 0.784386, 165.280540, 467.585063
660.002740, 0.783501, 160.291530, 458.733737
