Time, Height, T_lower, T_upper
0.000000, 1.125000, 14.999994, 14.999995
10.004084, 2.098221, 15.002995, 15.003555
20.008168, 2.086486, 15.025182, 15.026103
30.015311, 1.992309, 15.064494, 15.064494
40.009354, 0.898412, 15.129052, 16.598899
50.013438, 0.673740, 16.439516, 21.826664
60.015785, 0.878652, 15.830407, 28.536393
70.012003, 0.941803, 15.729974, 38.820272
80.010632, 0.880568, 16.842033, 57.643095
90.012926, 0.905515, 21.823226, 100.284756
100.007350, 0.941697, 31.491698, 145.883242
110.007990, 0.908854, 37.498523, 164.418075
120.005320, 0.893131, 35.919144, 180.820459
130.007540, 0.889923, 25.585993, 186.002868
140.015760, 0.904495, 18.763682, 184.813992
150.013290, 0.954476, 18.032054, 190.114236
160.003160, 0.990899, 17.879524, 186.151534
170.010710, 1.009829, 17.834813, 195.964895
180.009520, 1.019262, 18.565309, 206.664815
190.004830, 0.931472, 19.275396, 224.046309
200.009670, 0.897808, 20.633401, 242.723357
210.008360, 0.836607, 21.553009, 260.277828
220.001870, 0.804516, 22.882031, 279.697871
230.007950, 0.787160, 24.652388, 307.329416
240.009870, 0.760747, 25.677504, 327.710548
250.002420, 0.793676, 27.033630, 344.885023
260.001860, 0.766928, 27.793717, 350.787110
270.004280, 0.806107, 28.000458, 349.674510
280.000900, 0.890502, 27.518810, 354.967369
290.008040, 0.941722, 26.548550, 355.312118
300.001890, 0.977560, 25.564427, 334.641128
310.008070, 0.982531, 24.407125, 323.175100
320.008380, 1.001805, 23.197218, 292.678399
330.006700, 1.001288, 22.899495, 270.326459
340.011190, 1.020647, 22.319647, 269.587403
350.011200, 1.046017, 22.074190, 254.384090
360.012640, 1.039069, 21.754122, 257.269448
370.000680, 1.023657, 21.292044, 258.227567
380.010220, 1.029288, 21.325169, 254.018549
390.007590, 1.006969, 21.225155, 251.714794
400.007740, 1.036921, 20.868385, 244.588342
410.005270, 1.038288, 20.866583, 243.342396
420.008130, 1.033407, 20.628784, 244.217396
430.013380, 1.025556, 20.535047, 249.325022
440.008210, 1.036268, 20.566625, 243.341587
450.002410, 1.021973, 20.307380, 233.522113
460.005840, 1.050320, 20.116352, 229.666297
470.009940, 1.044039, 19.942186, 226.076326
480.007000, 1.022242, 19.859185, 228.442671
490.006660, 1.056442, 20.108342, 226.126400
