Time, Height, T_lower, T_upper
0.000000, 1.125000, 14.999994, 14.999995
10.004084, 2.095267, 15.005169, 15.007065
20.003273, 2.099573, 15.044101, 15.053901
30.001909, 1.056510, 15.122657, 15.557141
40.000776, 0.861547, 15.646251, 21.085416
50.026614, 0.992671, 16.058487, 29.742529
60.025449, 1.021615, 15.610486, 41.170347
70.000950, 1.021743, 15.455337, 48.948840
80.005034, 1.028595, 15.669842, 53.958033
90.009119, 1.074757, 15.675914, 53.866292
100.013200, 1.107885, 15.698779, 52.443079
110.017290, 1.182296, 15.260126, 49.622828
120.021370, 1.258610, 15.151516, 47.449084
130.025460, 1.289836, 15.145303, 46.265444
140.000960, 1.309256, 15.152711, 44.811616
150.005040, 1.265741, 15.150884, 43.092306
160.009120, 1.236127, 15.155905, 41.072567
170.013210, 1.282904, 15.153690, 40.173985
180.017290, 1.274427, 15.136657, 38.719789
190.021380, 1.221849, 15.148876, 37.183981
200.025460, 1.226816, 15.105449, 35.887576
210.000960, 1.196342, 15.084688, 35.751680
220.005050, 1.219803, 15.082052, 34.983124
230.009130, 1.225886, 15.077137, 34.608348
240.013210, 1.246201, 15.096830, 34.497221
250.017300, 1.254050, 15.079526, 34.645280
260.021380, 1.246700, 15.100708, 34.075194
270.025470, 1.268477, 15.077066, 33.517642
280.000970, 1.234078, 15.063559, 33.406375
290.005050, 1.240880, 15.072527, 33.404081
300.009140, 1.219609, 15.066493, 32.837423
310.013220, 1.178419, 15.087147, 33.013973
320.017300, 1.168963, 15.084981, 32.507338
330.021390, 1.169231, 15.077952, 32.307751
340.025470, 1.136192, 15.061316, 32.067996
350.000970, 1.157370, 15.072197, 31.798076
360.005060, 1.161194, 15.071285, 32.237729
370.009140, 1.220440, 15.048490, 32.188759
380.013230, 1.201197, 15.065164, 31.897834
390.017310, 1.173449, 15.066387, 31.471044
400.021390, 1.186647, 15.045049, 31.556746
410.025480, 1.154695, 15.053877, 30.956084
420.000980, 1.157177, 15.039319, 30.497017
430.005060, 1.166804, 15.046310, 30.621956
440.009150, 1.200739, 15.061569, 30.639018
450.013230, 1.168060, 15.066466, 30.289061
460.017320, 1.184589, 15.070331, 30.009185
470.021400, 1.285603, 15.050514, 30.751205
480.025480, 1.215011, 15.055447, 29.651435
490.000990, 1.232134, 15.053644, 29.675645
500.005070, 1.224469, 15.058235, 29.906441
510.009150, 1.234746, 15.047764, 29.371486
520.013240, 1.244438, 15.037149, 29.479370
530.017320, 1.248215, 15.053160, 29.742477
540.021410, 1.150405, 15.042296, 29.701979
550.025490, 1.133724, 15.054696, 29.218541
560.000990, 1.166686, 15.062727, 28.577079
570.005080, 1.222948, 15.053247, 28.563609
580.009160, 1.211653, 15.049753, 28.981266
590.013240, 1.208340, 15.054252, 28.824494
600.017330, 1.162526, 15.061980, 28.816722
610.021410, 1.180206, 15.045273, 28.738608
620.025500, 1.130197, 15.055085, 28.056438
630.001000, 1.141934, 15.043719, 27.992854
640.005080, 1.176467, 15.042940, 27.888157
650.009170, 1.196644, 15.047007, 27.972207
660.013250, 1.220379, 15.037385, 28.365479
670.017330, 1.210526, 15.064873, 28.556038
680.021420, 1.234520, 15.058868, 28.467550
690.025500, 1.194810, 15.055611, 27.937268
700.001000, 1.205157, 15.046683, 28.185365
710.005090, 1.275376, 15.044896, 28.612544
720.009170, 1.201974, 15.048736, 28.283646
730.013260, 1.183683, 15.075019, 28.477540
740.012210, 1.140379, 15.128477, 29.488137
750.004530, 1.052289, 15.166429, 33.419810
760.006310, 1.022691, 15.228193, 40.137110
770.006400, 1.005172, 15.309067, 52.945280
780.001360, 0.979464, 15.452147, 64.384162
790.008950, 0.935004, 16.258139, 78.126995
800.003320, 0.947948, 18.468826, 95.485393
810.008020, 0.942512, 17.645386, 107.394833
820.001210, 0.986765, 15.880252, 109.224154
830.010630, 1.057261, 15.837593, 109.691335
840.018120, 1.097935, 15.813359, 109.309045
850.013190, 1.132177, 15.871100, 108.095843
860.006210, 1.081918, 16.189885, 118.540302
870.009250, 1.045688, 16.552931, 127.107727
880.005250, 1.018957, 16.685407, 147.536476
890.013580, 0.979036, 16.933994, 160.899790
900.005060, 0.950196, 17.309091, 185.179083
910.009980, 0.912418, 17.807030, 198.185994
920.004620, 0.918849, 18.545075, 214.798437
930.010290, 0.920916, 19.109294, 233.126246
940.002020, 0.921125, 19.703652, 243.851188
950.000130, 0.883800, 20.350256, 252.246178
960.006410, 0.885598, 21.167369, 259.646152
970.003680, 0.898641, 22.150188, 286.368278
980.007750, 0.898484, 22.695757, 295.046692
990.000970, 0.867579, 23.360408, 299.648828
1000.003400, 0.874149, 23.924268, 306.359121
1010.011000, 0.890128, 24.636352, 327.291818
1020.004600, 0.838693, 25.282441, 319.243684
1030.002600, 0.882488, 25.970280, 332.873954
1040.007900, 0.868507, 26.806240, 341.361212
1050.007400, 0.837325, 27.501299, 350.341300
1060.001900, 0.833931, 27.802021, 355.519114
1070.006300, 0.843923, 28.586045, 363.933471
1080.002500, 0.843394, 29.027047, 370.778635
1090.009100, 0.857365, 30.134237, 379.688608
1100.007400, 0.808210, 30.833385, 372.191514
1110.005300, 0.825285, 31.710218, 383.812268
1120.009100, 0.830235, 33.345582, 397.535097
1130.004800, 0.809846, 34.106218, 401.233429
1140.003600, 0.852270, 35.040626, 415.720907
1150.006000, 0.844940, 36.091383, 406.964784
1160.007600, 0.894363, 38.706593, 423.125122
1170.005500, 0.793009, 41.268359, 427.198064
1180.007000, 0.757586, 42.610164, 438.611107
1190.004600, 0.761045, 43.523557, 449.959240
