Time, Height, T_lower, T_upper
0.000000, NaN, 15.000000, 15.000000
10.004084, 2.344057, 15.048913, 15.057281
20.015100, 1.452736, 15.366070, 19.679212
30.003406, 0.966282, 16.150564, 31.607568
40.011232, 0.879985, 21.495188, 45.526034
50.001199, 0.817182, 28.883449, 61.740964
60.018308, 0.789464, 35.002086, 75.766628
70.013318, 0.790426, 30.352155, 86.486338
80.017402, 0.792263, 23.730139, 92.485522
90.021487, 0.783959, 22.000139, 92.055496
100.025570, 0.854409, 21.882895, 86.878624
110.001070, 0.968505, 21.628026, 82.852970
120.005160, 1.048119, 21.038310, 80.430698
130.009240, 1.066810, 20.855658, 76.425940
140.013320, 1.089181, 20.638795, 73.259260
150.017410, 1.106132, 20.206454, 69.787916
160.021490, 1.101512, 19.839370, 66.890543
170.025580, 1.103759, 19.698797, 64.736726
180.001080, 1.106321, 19.570811, 62.838040
190.005160, 1.102856, 19.239419, 60.873368
200.009250, 1.099909, 19.268782, 59.337386
210.013330, 1.083534, 19.055834, 57.782163
220.017410, 1.082174, 19.153253, 56.342772
230.021500, 1.073492, 18.962019, 55.046846
240.025580, 1.071185, 19.138337, 53.907184
250.001080, 1.066697, 18.898729, 52.830668
260.005170, 1.053935, 18.873784, 51.735549
270.009250, 1.047735, 18.766796, 50.780351
280.013340, 1.039040, 18.787603, 49.919830
290.017420, 1.036249, 18.647111, 49.339355
300.021500, 1.047519, 18.554304, 48.578873
310.025590, 1.043305, 18.616245, 47.965769
320.001090, 1.043270, 18.644478, 47.357839
330.005170, 1.033812, 18.588998, 46.546925
340.009260, 1.035009, 18.526552, 46.050147
350.013340, 1.021780, 18.421493, 45.451363
360.017430, 1.011828, 18.262051, 44.923516
370.021510, 1.026036, 18.291221, 44.628276
380.025590, 1.039986, 18.316571, 44.413062
390.001100, 1.039078, 18.336685, 44.058480
400.005180, 1.040993, 18.344237, 43.698596
410.009260, 1.012324, 18.233628, 43.154091
420.013350, 1.021095, 17.999088, 42.986841
430.017430, 1.010385, 17.960428, 42.703447
440.021520, 0.989013, 17.897748, 42.351199
450.025600, 0.984610, 17.878375, 42.226236
460.001100, 0.963008, 17.939775, 41.827221
470.005180, 0.949301, 17.948645, 41.439254
480.009270, 0.944696, 17.939620, 41.157089
490.013350, 0.961682, 17.851078, 41.097893
500.017440, 0.964075, 17.940566, 41.042741
510.021520, 0.937132, 18.068937, 40.769740
520.025610, 0.950109, 17.992183, 40.673251
530.001110, 0.922076, 17.911470, 40.544612
540.005190, 0.967876, 17.808739, 40.655553
550.009270, 0.956695, 17.797450, 40.361301
560.013360, 0.932814, 17.757664, 40.162330
570.017440, 0.918105, 17.818458, 40.134053
580.021530, 0.928037, 17.919515, 40.085401
590.025610, 0.913219, 17.995810, 39.938560
600.001110, 0.895056, 17.899456, 39.801567
610.005200, 0.904101, 17.767541, 39.596613
620.009280, 0.912526, 17.883671, 39.571041
630.013360, 0.957560, 17.756489, 39.688140
640.017450, 0.933928, 17.876366, 39.499048
650.021530, 0.941579, 17.718082, 39.545362
660.025620, 0.940683, 17.789533, 39.539801
670.001120, 0.919308, 17.853520, 39.457430
680.005200, 0.904899, 17.805967, 39.319822
690.009290, 0.906986, 17.734107, 39.308503
700.013370, 0.950327, 17.705670, 39.397262
710.017450, 0.927186, 17.789578, 39.217663
720.021540, 0.927666, 17.808803, 39.243066
730.025620, 0.830666, 18.141329, 41.127210
740.019320, 0.810200, 19.434409, 48.870999
750.007280, 0.798872, 20.758803, 61.561809
760.005500, 0.799676, 26.448100, 77.094125
770.001640, 0.816371, 34.756205, 95.547335
780.015800, 0.804517, 42.511705, 123.274635
790.003620, 0.826923, 47.646921, 149.216021
800.020920, 0.799008, 40.406112, 169.825246
810.023870, 0.801813, 35.067038, 182.431024
820.016730, 0.796352, 34.563857, 187.557150
830.012840, 0.840056, 33.299638, 184.090462
840.006370, 0.848534, 33.315960, 177.356884
850.006390, 0.798591, 36.011924, 179.424136
860.006420, 0.783023, 43.212229, 195.942267
870.014370, 0.784711, 51.768994, 223.032683
880.014570, 0.786279, 65.219949, 255.564409
890.006670, 0.782321, 80.060127, 292.711589
900.004780, 0.786373, 105.696940, 331.294694
910.011570, 0.781914, 120.547910, 372.871285
920.011050, 0.782778, 137.217880, 407.532622
930.008970, 0.784818, 171.496930, 445.364139
940.003830, 0.782036, 183.287200, 480.643697
950.004030, 0.793022, 209.352070, 508.056317
960.002000, 0.787881, 262.838200, 545.962622
970.003510, 0.793650, 319.758880, 571.850568
980.002840, 0.790682, 330.621110, 591.337345
990.000210, 0.796686, 384.048260, 609.116748
1000.008700, 0.800512, 394.413030, 629.918535
1010.008400, 0.813660, 408.694880, 644.122725
1020.008900, 0.813621, 462.836310, 667.621258
1030.002200, 0.810958, 439.230100, 683.411137
1040.009000, 0.825726, 449.884950, 693.362381
1050.008900, 0.840281, 429.904630, 706.303043
1060.005800, 0.833487, 500.372960, 734.148834
1070.001500, 0.831871, 518.808040, 765.821944
1080.002200, 0.838079, 544.091820, 800.994003
1090.000800, 0.892548, 667.170660, 826.209136
1100.002700, 0.868290, 613.137290, 828.043358
1110.004900, 0.873547, 523.088270, 916.690751
1120.009800, 0.886103, 522.616610, 936.342870
1130.008000, 0.917613, 549.992150, 966.119013
1140.004600, 0.928836, 573.332470, 982.179987
1150.001200, 0.931461, 587.806000, 999.721744
1160.006200, 0.919886, 609.956930, 1007.502232
1170.002700, 0.925313, 621.648210, 1026.744627
1180.000900, 0.901940, 626.730930, 1024.273364
1190.000200, 0.899652, 656.862120, 1019.878887
1200.006100, 0.888709, 666.515820, 1026.958335
1210.000600, 0.898651, 652.170150, 1022.293250
1220.001400, 0.890818, 666.460820, 1031.880965
1230.000200, 0.896833, 670.408050, 1025.738919
1240.001600, 0.897969, 680.423580, 1022.832488
1250.007500, 0.907354, 672.797950, 1029.393635
1260.004400, 0.883809, 695.764780, 1015.494587
1270.006600, 0.924213, 678.470360, 1023.617810
1280.000200, 0.917546, 696.740470, 1030.605691
1290.001900, 0.878913, 698.183510, 1031.512314
1300.005600, 0.884612, 706.530100, 1024.124071
1310.002100, 0.864195, 679.921730, 1017.114981
1320.002500, 0.892396, 683.051400, 1033.423569
1330.003300, 0.873176, 678.476890, 1033.852546
1340.006800, 0.883880, 699.220460, 1030.475915
1350.005600, 0.884229, 680.335830, 1024.342595
1360.002800, 0.873598, 691.603240, 1032.958742
1370.003600, 0.891879, 693.846530, 1020.649220
1380.002600, 0.871983, 700.523710, 1018.772419
1390.003500, 0.870517, 685.387730, 1017.805328
1400.004400, 0.868180, 686.363500, 1014.047372
1410.006100, 0.886183, 678.113550, 1012.068127
1420.000600, 0.846425, 671.781800, 1010.710590
1430.006100, 0.881109, 679.728130, 1003.512554
1440.005900, 0.884089, 667.693530, 1003.798564
1450.000200, 0.867980, 670.515630, 996.572916
1460.003200, 0.850867, 677.338090, 985.202540
1470.004400, 0.882131, 659.242870, 992.541964
1480.002800, 0.860386, 658.696240, 980.553134
1490.001700, 0.847883, 637.571130, 976.357621
1500.007200, 0.887962, 636.789530, 980.493923
1510.002700, 0.866522, 612.889110, 955.394543
1520.001800, 0.847345, 602.771400, 949.713191
1530.004200, 0.855141, 582.526040, 950.535339
1540.004600, 0.858130, 576.225350, 937.571308
1550.007500, 0.857617, 546.838880, 935.831623
1560.003600, 0.862485, 529.682490, 934.498192
1570.001600, 0.857503, 511.262640, 910.374572
1580.005200, 0.853855, 501.690410, 902.540147
1590.004500, 0.840502, 485.087980, 880.590374
1600.008300, 0.837739, 475.463540, 863.428878
1610.007900, 0.816513, 456.699670, 848.169851
1620.005500, 0.808174, 486.544690, 829.877355
1630.004700, 0.793279, 493.108070, 797.079439
1640.006200, 0.802869, 505.975620, 777.635925
1650.003000, 0.796683, 463.258780, 750.175894
1660.009200, 0.795729, 444.619000, 729.359470
1670.010000, 0.791638, 435.090780, 716.021662
1680.002400, 0.793591, 439.765290, 700.693172
1690.005800, 0.790590, 432.999150, 687.044233
1700.008900, 0.791083, 438.505140, 678.601218
1710.002700, 0.788218, 417.601680, 670.618546
1720.006100, 0.789752, 416.558130, 660.180063
1730.005900, 0.791187, 425.373990, 655.704187
1740.001500, 0.789726, 401.854000, 648.563136
1750.005400, 0.788001, 381.447130, 639.735622
1760.002600, 0.784584, 367.563600, 631.262905
1770.005400, 0.782408, 354.232580, 625.985784
1780.010100, 0.782634, 343.932020, 617.504996
1790.001000, 0.783310, 349.174540, 614.302478
1800.005100, 0.785212, 340.096350, 608.194533
1810.000600, 0.780786, 303.509040, 604.565635
1820.003300, 0.780619, 317.604940, 600.666076
1830.002100, 0.780490, 297.731850, 594.922021
1840.009100, 0.780024, 275.351070, 590.275158
1850.006700, 0.778126, 281.385260, 585.872977
1860.002900, 0.779697, 282.468440, 578.610501
1870.004900, 0.780054, 271.864840, 576.183811
1880.000100, 0.781771, 270.574860, 570.038252
1890.005800, 0.778363, 265.232050, 567.947139
1900.002800, 0.778403, 254.603450, 562.002145
1910.009400, 0.777953, 244.122040, 556.880790
1920.004900, 0.778178, 241.950260, 551.794360
1930.004200, 0.778432, 253.864620, 549.156682
1940.005000, 0.777125, 249.105240, 544.100258
1950.004800, 0.778675, 249.034680, 540.148656
1960.006900, 0.778649, 238.272630, 536.197548
1970.003300, 0.778088, 235.944250, 530.681801
1980.002300, 0.778658, 223.261010, 525.936494
1990.003600, 0.778735, 225.839510, 520.888583
2000.007400, 0.776738, 221.628540, 517.849244
2010.001900, 0.777197, 214.629610, 514.424194
2020.004900, 0.777591, 213.109960, 510.103632
2030.009600, 0.779117, 210.838050, 506.326608
2040.007000, 0.776964, 202.700700, 503.501470
2050.006800, 0.776926, 205.102360, 500.360151
2060.009300, 0.777212, 206.871210, 495.333309
2070.001100, 0.776832, 200.489320, 490.298661
2080.005300, 0.777430, 203.661590, 488.869175
2090.008300, 0.775761, 202.870130, 491.348938
2100.001400, 0.776961, 196.715450, 489.902116
2110.012000, 0.777079, 193.694170, 488.425423
2120.002700, 0.777452, 193.302340, 486.849099
2130.010300, 0.776927, 192.441840, 484.628990
2140.002000, 0.776646, 190.481250, 482.801629
2150.001900, 0.779358, 188.209590, 479.897937
2160.001800, 0.776839, 189.970940, 479.177891
2170.008900, 0.777809, 192.422400, 476.082481
2180.001000, 0.776935, 189.023480, 474.863318
2190.006100, 0.776267, 185.903070, 472.502803
2200.002500, 0.776154, 184.038650, 471.256090
2210.005900, 0.777737, 183.927920, 469.329556
2220.010500, 0.779281, 183.397690, 466.812472
2230.003000, 0.775375, 172.977970, 467.570646
2240.009300, 0.774694, 175.499330, 466.508901
2250.001300, 0.776630, 175.911690, 462.547846
