s,kW,kW,kW,kW,kW,kW,kW,kW,kW,kg/s,kg/s
Time,HRR,Q_RADI,Q_CONV,Q_COND,Q_DIFF,Q_PRES,Q_PART,Q_ENTH,Q_TOTAL,MLR_FUEL,MLR_TOTAL
 0.0000000E+000, 0.0000000E+000,-2.9150130E-001, 7.0048774E-005, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-2.9143125E-001, 0.0000000E+000, 0.0000000E+000
 1.0004085E+001, 6.8136265E+001,-1.5355404E+001,-4.3982375E+001,-1.2749513E+000,-1.6973252E-001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 7.3538023E+000, 1.7643071E-003, 1.7643071E-003
 2.0008169E+001, 1.4224379E+002,-3.7704208E+001,-1.0290545E+002,-3.7082790E+000,-3.3962315E-001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-2.4137759E+000, 3.5175822E-003, 3.5175822E-003
 3.0000706E+001, 1.4234129E+002,-3.7567006E+001,-9.9330683E+001,-5.6838146E+000,-3.4028648E-001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-5.8049791E-001, 3.5178395E-003, 3.5178395E-003
 4.0008732E+001, 1.4292760E+002,-3.8005545E+001,-9.4679110E+001,-8.0507936E+000,-3.4065149E-001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.8514966E+000, 3.5178395E-003, 3.5178395E-003
 5.0012817E+001, 1.4321045E+002,-3.8934333E+001,-8.6053677E+001,-1.1235513E+001,-3.4064734E-001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 6.6462834E+000, 3.5178395E-003, 3.5178395E-003
 6.0016899E+001, 1.4335727E+002,-4.0189378E+001,-7.9742144E+001,-1.4672656E+001,-3.4066472E-001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 8.4124232E+000, 3.5178395E-003, 3.5178395E-003
 7.0020981E+001, 1.4401118E+002,-4.1989539E+001,-6.1515971E+001,-1.8366720E+001,-3.4072675E-001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 2.1798219E+001, 3.5178395E-003, 3.5178395E-003
 8.0025070E+001, 1.4433368E+002,-4.3754529E+001,-5.5702227E+001,-2.1912771E+001,-3.4071500E-001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 2.2623440E+001, 3.5178395E-003, 3.5178395E-003
