Time, Height, T_lower, T_upper
0.000000, -Inf, 1.999994, 1.999994
10.004084, 2.083817, 2.010224, 2.011415
20.012680, 1.882308, 2.070839, 2.070839
30.002385, 0.912900, 2.147357, 2.805045
40.000947, 0.740160, 3.349715, 8.694629
50.018269, 0.978539, 2.964683, 16.592172
60.013182, 0.989144, 2.445188, 26.235802
70.017266, 1.016094, 2.440800, 33.693047
80.000931, 1.038873, 2.725393, 38.138722
90.024598, 1.004417, 2.564261, 43.115394
100.000100, 1.001485, 2.533589, 49.535764
110.010150, 1.055366, 2.329869, 52.394725
120.019940, 1.075288, 2.346295, 57.313433
130.007150, 1.086341, 2.436448, 62.293541
140.010720, 1.063257, 2.593158, 77.696079
150.000720, 1.018997, 2.992272, 90.455351
160.008020, 0.949970, 3.625274, 115.230405
170.004300, 0.903861, 5.045012, 142.025575
180.011210, 0.872639, 6.748456, 170.788021
190.005830, 0.839397, 7.712737, 192.970790
200.007820, 0.839382, 6.778841, 211.292680
210.006060, 0.846882, 6.590661, 234.914551
220.003510, 0.846140, 7.135901, 244.070154
230.009370, 0.852091, 8.181124, 259.568675
240.003170, 0.856176, 9.193216, 271.872170
250.001890, 0.829838, 9.958367, 287.212672
260.007300, 0.861586, 10.818873, 300.407800
270.008750, 0.866803, 12.239607, 314.829366
280.004580, 0.861360, 13.134695, 328.648474
290.004170, 0.860884, 14.223652, 338.075882
300.005150, 0.832687, 15.709804, 343.401868
310.007760, 0.825265, 16.816263, 357.065146
320.004140, 0.846959, 19.320919, 372.123235
330.009280, 0.821789, 23.598218, 395.178043
340.002490, 0.839457, 24.893582, 389.703399
350.005380, 0.803472, 26.468254, 405.674370
360.005140, 0.772098, 28.406417, 430.436713
370.008270, 0.765776, 29.074295, 446.155103
380.006890, 0.793415, 30.767303, 456.657833
390.001440, 0.779345, 32.007416, 458.609790
400.003950, 0.745399, 33.083109, 478.000592
410.005980, 0.761456, 34.529726, 488.222337
420.003480, 0.759010, 35.015040, 490.769489
430.004480, 0.785412, 34.134415, 481.131896
440.001170, 0.802831, 33.325439, 465.907148
450.001540, 0.842477, 30.643060, 451.725935
460.003760, 0.892350, 30.059540, 429.649847
470.001290, 0.913554, 28.531817, 416.135049
480.007930, 0.945221, 25.580770, 391.301432
490.008950, 0.978169, 22.750265, 372.727426
500.005300, 0.988650, 21.986352, 374.477002
510.007270, 0.984992, 19.236458, 361.335417
520.009760, 0.997898, 18.152845, 355.233058
530.005980, 0.955228, 17.531520, 348.993078
540.009820, 0.966817, 16.006664, 340.995713
550.005650, 1.008549, 16.505147, 325.810283
560.011310, 1.021191, 15.279636, 313.094896
570.001690, 1.016189, 14.883944, 304.326195
580.004440, 1.012595, 13.954232, 299.562930
590.007640, 1.011747, 13.208841, 290.812291
600.010330, 1.031660, 13.093838, 287.235206
610.007780, 1.031583, 13.462473, 289.957790
620.001180, 0.990304, 12.228863, 289.205236
630.008840, 1.022504, 12.000663, 275.105789
640.008290, 1.025238, 11.811484, 284.034717
650.008520, 1.033607, 11.171210, 276.228744
660.002740, 1.014398, 11.156945, 263.189467
670.000440, 1.010973, 11.057359, 260.654785
680.004930, 1.026155, 10.956260, 267.688881
690.011280, 1.028117, 10.372588, 255.583646
700.011090, 1.023917, 10.379403, 253.852563
710.003260, 1.042764, 10.162032, 251.647253
720.000330, 1.041392, 9.658752, 253.273130
730.002600, 1.018145, 9.318986, 240.617735
740.010600, 1.037904, 9.588064, 241.209420
750.011220, 1.040426, 9.117135, 235.772800
760.008690, 1.033578, 8.653316, 241.727421
770.004210, 1.022157, 8.460502, 231.348660
780.010820, 1.024598, 8.439332, 234.662203
790.002020, 1.042443, 8.489845, 232.302040
800.003250, 1.031603, 8.520341, 238.351891
810.007140, 1.031109, 8.129212, 235.681567
820.002550, 1.038769, 7.997511, 230.311515
830.005830, 1.043212, 8.094881, 223.933324
840.007270, 1.021545, 8.243607, 219.195109
850.008090, 1.047436, 7.964606, 220.244070
860.003330, 1.026485, 8.047670, 219.911612
870.006580, 1.045159, 7.743499, 210.348602
880.006700, 1.041181, 7.981377, 210.463365
890.000380, 0.996861, 7.974670, 212.692940
900.000650, 1.034480, 7.482606, 213.682815
910.012470, 1.070777, 7.443010, 214.560161
920.004960, 1.041730, 7.117403, 202.950490
930.004560, 1.027358, 6.950031, 197.774517
940.001800, 1.044798, 7.173650, 210.238503
950.014110, 1.041353, 7.085767, 208.952132
960.004370, 1.053846, 6.969564, 194.312450
970.011530, 1.029813, 7.180893, 201.539123
980.005790, 1.027599, 6.952762, 193.780145
990.010690, 1.060043, 6.659762, 200.943678
1000.009900, 1.067578, 6.603650, 188.823353
1010.014200, 1.046963, 6.384226, 188.668017
1020.013900, 1.052269, 6.427715, 194.384394
1030.002500, 1.085231, 6.836105, 188.711063
1040.014000, 1.060037, 6.265762, 192.783806
1050.003400, 1.053078, 6.422767, 189.373472
1060.009300, 1.047385, 6.537227, 191.304185
1070.007500, 1.082231, 6.329081, 189.833923
1080.014100, 1.072179, 6.498418, 184.134170
1090.010400, 1.052970, 6.224292, 182.931283
1100.015100, 1.074166, 6.182899, 188.831091
1110.007900, 1.065749, 6.208290, 185.224116
1120.011500, 1.075939, 6.119389, 183.137425
1130.003800, 1.078667, 6.092302, 179.485896
