s,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,mol/mol,mol/mol,mol/mol,mol/mol,mol/mol,mol/mol,
 9.001E+001, 2.853E+002, 2.881E+002, 3.092E+002, 3.459E+002, 3.931E+002, 4.467E+002, 4.720E+002, 5.266E+002, 5.833E+002, 1.855E+001, 9.379E+001, 1.242E+002, 9.906E+001, 5.936E+001, 4.237E+001, 3.371E+001, 3.248E+001, 3.279E+001, 3.381E+001, 3.518E+001, 1.844E+001, 8.668E+001, 9.715E+001, 6.654E+001, 4.147E+001, 3.517E+001, 3.027E+001, 2.942E+001, 2.977E+001, 3.074E+001, 3.150E+001, 1.818E+001, 5.047E+001, 5.768E+001, 3.320E+001, 2.063E+001, 1.997E+001, 1.958E+001, 1.912E+001, 1.909E+001, 1.920E+001, 1.938E+001, 2.817E+002, 3.023E+002, 3.217E+002, 3.178E+002, 2.994E+002, 2.778E+002, 2.461E+002, 9.015E+001, 9.942E+001, 1.035E+002, 1.037E+002, 1.194E+002, 1.271E+002, 1.618E+002, 1.192E+002, 1.058E+002, 1.544E+002, 1.473E+002, 1.100E+002, 1.071E+002, 1.034E+002, 1.022E+002, 9.526E+001, 1.259E+002, 1.317E+002, 1.063E+002, 1.013E+002, 9.659E+001, 1.411E+002, 8.073E+001, 6.912E+001, 7.314E+001, 7.371E+001, 5.896E+001, 5.618E+001, 5.725E+001, 5.901E+001, 2.070E-001, 3.857E-004, 1.024E-009, 1.546E-001, 2.490E-002, 7.685E-005, 4.000E+000
 1.000E+002, 1.808E+002, 1.649E+002, 1.637E+002, 1.744E+002, 1.909E+002, 2.079E+002, 2.180E+002, 2.392E+002, 2.679E+002, 1.894E+001, 9.868E+001, 9.817E+001, 6.986E+001, 3.521E+001, 3.066E+001, 3.014E+001, 3.172E+001, 3.249E+001, 3.435E+001, 3.687E+001, 1.877E+001, 8.263E+001, 9.117E+001, 6.587E+001, 3.908E+001, 3.153E+001, 2.908E+001, 2.907E+001, 2.906E+001, 2.932E+001, 2.959E+001, 1.831E+001, 4.821E+001, 5.243E+001, 2.905E+001, 1.960E+001, 1.936E+001, 1.914E+001, 1.894E+001, 1.894E+001, 1.900E+001, 1.910E+001, 2.772E+002, 2.789E+002, 2.610E+002, 2.513E+002, 2.257E+002, 2.110E+002, 1.936E+002, 8.816E+001, 8.425E+001, 1.099E+002, 9.947E+001, 1.208E+002, 1.125E+002, 1.682E+002, 1.050E+002, 1.007E+002, 1.263E+002, 1.762E+002, 1.042E+002, 8.524E+001, 1.062E+002, 1.071E+002, 9.709E+001, 1.246E+002, 1.036E+002, 9.576E+001, 1.074E+002, 1.001E+002, 1.344E+002, 7.222E+001, 7.441E+001, 7.810E+001, 7.167E+001, 5.959E+001, 6.287E+001, 6.121E+001, 5.920E+001, 2.073E-001, 3.861E-004, 5.845E-010, 1.705E-001, 1.593E-002, 4.875E-005, 4.000E+000
 1.100E+002, 1.806E+002, 1.729E+002, 1.763E+002, 1.867E+002, 2.028E+002, 2.246E+002, 2.400E+002, 2.711E+002, 3.063E+002, 1.945E+001, 9.361E+001, 8.678E+001, 6.297E+001, 3.276E+001, 3.082E+001, 3.163E+001, 3.264E+001, 3.289E+001, 3.420E+001, 3.710E+001, 1.922E+001, 8.501E+001, 1.038E+002, 7.565E+001, 4.983E+001, 3.968E+001, 3.828E+001, 3.531E+001, 3.396E+001, 3.144E+001, 3.011E+001, 1.850E+001, 5.145E+001, 5.791E+001, 3.202E+001, 1.965E+001, 1.921E+001, 1.911E+001, 1.902E+001, 1.902E+001, 1.908E+001, 1.918E+001, 2.215E+002, 2.258E+002, 2.184E+002, 2.128E+002, 1.967E+002, 1.855E+002, 1.695E+002, 8.662E+001, 9.548E+001, 1.077E+002, 9.928E+001, 9.234E+001, 1.142E+002, 1.599E+002, 9.542E+001, 9.446E+001, 1.307E+002, 1.502E+002, 8.823E+001, 9.604E+001, 1.095E+002, 1.049E+002, 8.801E+001, 1.056E+002, 1.045E+002, 1.035E+002, 1.100E+002, 8.881E+001, 1.217E+002, 7.761E+001, 7.633E+001, 7.772E+001, 6.966E+001, 6.211E+001, 6.370E+001, 6.537E+001, 5.844E+001, 2.071E-001, 3.885E-004, 9.344E-009, 1.732E-001, 1.552E-002, 4.744E-005, 4.000E+000
 1.200E+002, 1.941E+002, 1.900E+002, 2.004E+002, 2.206E+002, 2.442E+002, 2.750E+002, 2.941E+002, 3.400E+002, 3.946E+002, 2.006E+001, 9.661E+001, 9.751E+001, 7.983E+001, 4.784E+001, 2.993E+001, 2.859E+001, 3.017E+001, 3.062E+001, 3.246E+001, 3.475E+001, 1.975E+001, 7.926E+001, 8.404E+001, 6.553E+001, 5.078E+001, 3.921E+001, 3.732E+001, 3.524E+001, 3.451E+001, 3.354E+001, 3.304E+001, 1.873E+001, 5.373E+001, 6.095E+001, 3.630E+001, 1.991E+001, 1.926E+001, 1.915E+001, 1.928E+001, 1.931E+001, 1.947E+001, 1.955E+001, 2.356E+002, 2.398E+002, 2.368E+002, 2.321E+002, 2.217E+002, 2.103E+002, 1.975E+002, 8.907E+001, 9.045E+001, 9.522E+001, 1.029E+002, 9.577E+001, 1.221E+002, 1.547E+002, 1.054E+002, 1.092E+002, 1.554E+002, 1.593E+002, 9.289E+001, 9.913E+001, 1.054E+002, 1.024E+002, 8.857E+001, 1.130E+002, 1.313E+002, 1.024E+002, 9.925E+001, 9.857E+001, 1.384E+002, 7.568E+001, 7.318E+001, 6.120E+001, 7.112E+001, 6.198E+001, 6.162E+001, 5.400E+001, 5.960E+001, 2.072E-001, 3.873E-004, 4.956E-009, 1.688E-001, 1.770E-002, 5.428E-005, 4.000E+000
 1.300E+002, 1.855E+002, 1.764E+002, 1.726E+002, 1.771E+002, 1.881E+002, 2.020E+002, 2.114E+002, 2.377E+002, 2.768E+002, 2.074E+001, 1.051E+002, 1.121E+002, 8.968E+001, 5.344E+001, 3.452E+001, 2.953E+001, 3.071E+001, 3.151E+001, 3.327E+001, 3.552E+001, 2.036E+001, 8.148E+001, 8.186E+001, 6.059E+001, 4.042E+001, 3.440E+001, 3.659E+001, 3.532E+001, 3.449E+001, 3.331E+001, 3.367E+001, 1.901E+001, 5.186E+001, 5.545E+001, 3.208E+001, 2.000E+001, 1.923E+001, 1.911E+001, 1.928E+001, 1.936E+001, 1.951E+001, 1.966E+001, 2.466E+002, 2.495E+002, 2.359E+002, 2.296E+002, 2.148E+002, 2.067E+002, 1.963E+002, 7.629E+001, 8.126E+001, 8.990E+001, 1.002E+002, 1.055E+002, 1.093E+002, 1.503E+002, 1.206E+002, 1.259E+002, 1.356E+002, 1.434E+002, 1.080E+002, 9.073E+001, 8.939E+001, 8.865E+001, 8.720E+001, 9.614E+001, 1.309E+002, 9.277E+001, 9.040E+001, 8.741E+001, 1.354E+002, 6.664E+001, 6.239E+001, 5.306E+001, 6.155E+001, 5.076E+001, 4.820E+001, 4.373E+001, 4.952E+001, 2.067E-001, 3.914E-004, 2.052E-008, 1.731E-001, 1.547E-002, 4.728E-005, 4.000E+000
 1.400E+002, 1.910E+002, 1.837E+002, 1.813E+002, 1.932E+002, 2.148E+002, 2.449E+002, 2.611E+002, 2.940E+002, 3.312E+002, 2.149E+001, 1.032E+002, 9.838E+001, 8.239E+001, 4.335E+001, 3.044E+001, 2.907E+001, 3.258E+001, 3.378E+001, 3.488E+001, 3.744E+001, 2.101E+001, 9.109E+001, 9.098E+001, 7.141E+001, 4.676E+001, 3.961E+001, 3.566E+001, 3.168E+001, 3.025E+001, 2.979E+001, 3.074E+001, 1.931E+001, 5.296E+001, 5.358E+001, 2.928E+001, 2.004E+001, 1.974E+001, 1.970E+001, 1.970E+001, 1.970E+001, 1.970E+001, 1.970E+001, 2.403E+002, 2.390E+002, 2.313E+002, 2.237E+002, 2.090E+002, 1.957E+002, 1.787E+002, 7.982E+001, 9.512E+001, 1.089E+002, 9.748E+001, 8.522E+001, 1.222E+002, 1.684E+002, 1.023E+002, 1.090E+002, 1.317E+002, 1.476E+002, 1.035E+002, 9.548E+001, 9.656E+001, 1.018E+002, 8.386E+001, 8.318E+001, 1.279E+002, 9.691E+001, 9.947E+001, 9.130E+001, 1.264E+002, 7.893E+001, 6.877E+001, 6.728E+001, 6.274E+001, 5.921E+001, 5.347E+001, 4.996E+001, 5.376E+001, 2.069E-001, 3.886E-004, 1.093E-008, 1.714E-001, 1.663E-002, 5.092E-005, 5.000E+000
 1.500E+002, 2.226E+002, 2.164E+002, 2.145E+002, 2.234E+002, 2.433E+002, 2.709E+002, 2.865E+002, 3.286E+002, 3.789E+002, 2.228E+001, 1.011E+002, 9.977E+001, 7.411E+001, 3.986E+001, 3.277E+001, 3.138E+001, 3.215E+001, 3.268E+001, 3.417E+001, 3.718E+001, 2.169E+001, 8.920E+001, 9.481E+001, 6.834E+001, 4.637E+001, 3.854E+001, 3.484E+001, 3.261E+001, 3.208E+001, 3.044E+001, 2.956E+001, 1.964E+001, 5.308E+001, 5.630E+001, 3.198E+001, 1.993E+001, 1.964E+001, 1.948E+001, 1.937E+001, 1.935E+001, 1.933E+001, 1.935E+001, 2.503E+002, 2.580E+002, 2.561E+002, 2.539E+002, 2.400E+002, 2.257E+002, 2.072E+002, 7.863E+001, 8.760E+001, 1.078E+002, 8.666E+001, 9.635E+001, 1.225E+002, 1.633E+002, 8.824E+001, 1.155E+002, 1.394E+002, 1.592E+002, 1.081E+002, 9.282E+001, 1.002E+002, 1.036E+002, 9.432E+001, 9.430E+001, 1.278E+002, 9.255E+001, 1.032E+002, 9.729E+001, 1.193E+002, 7.465E+001, 6.852E+001, 7.298E+001, 7.417E+001, 6.146E+001, 5.698E+001, 5.616E+001, 5.962E+001, 2.071E-001, 3.864E-004, 2.632E-009, 1.637E-001, 2.025E-002, 6.228E-005, 5.000E+000
 1.600E+002, 1.698E+002, 1.591E+002, 1.532E+002, 1.546E+002, 1.642E+002, 1.712E+002, 1.772E+002, 1.929E+002, 2.101E+002, 2.309E+001, 9.744E+001, 1.228E+002, 9.834E+001, 5.731E+001, 4.265E+001, 3.496E+001, 3.059E+001, 2.942E+001, 2.861E+001, 2.891E+001, 2.238E+001, 8.197E+001, 8.331E+001, 6.200E+001, 4.190E+001, 3.380E+001, 3.148E+001, 2.994E+001, 2.975E+001, 2.988E+001, 2.883E+001, 1.998E+001, 5.320E+001, 5.589E+001, 3.562E+001, 1.988E+001, 1.953E+001, 1.938E+001, 1.924E+001, 1.921E+001, 1.921E+001, 1.924E+001, 1.980E+002, 2.078E+002, 2.213E+002, 2.232E+002, 2.338E+002, 2.348E+002, 2.249E+002, 8.267E+001, 8.619E+001, 8.401E+001, 8.431E+001, 9.768E+001, 1.298E+002, 1.357E+002, 1.070E+002, 1.066E+002, 1.531E+002, 1.242E+002, 9.216E+001, 9.489E+001, 1.075E+002, 1.071E+002, 8.680E+001, 1.118E+002, 1.398E+002, 1.012E+002, 1.029E+002, 9.985E+001, 1.276E+002, 7.550E+001, 6.413E+001, 7.520E+001, 7.225E+001, 5.649E+001, 4.650E+001, 5.573E+001, 5.309E+001, 2.065E-001, 4.601E-004, 2.364E-007, 1.764E-001, 1.346E-002, 4.101E-005, 6.000E+000
 1.700E+002, 1.872E+002, 1.792E+002, 1.798E+002, 1.930E+002, 2.147E+002, 2.394E+002, 2.521E+002, 2.854E+002, 3.299E+002, 2.392E+001, 9.614E+001, 1.052E+002, 8.080E+001, 5.126E+001, 4.048E+001, 3.511E+001, 3.219E+001, 3.062E+001, 2.892E+001, 2.865E+001, 2.308E+001, 8.074E+001, 8.213E+001, 6.369E+001, 4.334E+001, 2.932E+001, 2.886E+001, 2.912E+001, 2.934E+001, 3.056E+001, 3.011E+001, 2.034E+001, 5.190E+001, 5.328E+001, 3.293E+001, 2.083E+001, 1.955E+001, 1.914E+001, 1.883E+001, 1.880E+001, 1.882E+001, 1.885E+001, 2.128E+002, 2.224E+002, 2.302E+002, 2.267E+002, 2.264E+002, 2.201E+002, 2.067E+002, 7.768E+001, 9.183E+001, 9.058E+001, 9.144E+001, 9.566E+001, 1.246E+002, 1.442E+002, 8.746E+001, 9.496E+001, 1.596E+002, 1.428E+002, 1.048E+002, 8.907E+001, 9.851E+001, 9.826E+001, 9.125E+001, 1.094E+002, 1.297E+002, 9.690E+001, 1.065E+002, 9.244E+001, 1.232E+002, 6.540E+001, 6.620E+001, 7.613E+001, 6.533E+001, 4.827E+001, 4.366E+001, 6.029E+001, 5.471E+001, 2.068E-001, 3.941E-004, 2.826E-008, 1.701E-001, 1.711E-002, 5.243E-005, 7.000E+000
 1.800E+002, 2.357E+002, 2.362E+002, 2.513E+002, 2.753E+002, 3.056E+002, 3.430E+002, 3.645E+002, 4.192E+002, 4.864E+002, 2.476E+001, 9.868E+001, 1.160E+002, 8.617E+001, 5.340E+001, 4.319E+001, 3.760E+001, 3.544E+001, 3.464E+001, 3.337E+001, 3.232E+001, 2.378E+001, 9.121E+001, 9.467E+001, 7.051E+001, 3.762E+001, 2.546E+001, 2.512E+001, 2.599E+001, 2.711E+001, 2.990E+001, 3.101E+001, 2.070E+001, 5.238E+001, 6.003E+001, 4.075E+001, 2.069E+001, 1.928E+001, 1.876E+001, 1.858E+001, 1.857E+001, 1.857E+001, 1.861E+001, 2.303E+002, 2.418E+002, 2.556E+002, 2.559E+002, 2.540E+002, 2.493E+002, 2.356E+002, 8.143E+001, 9.430E+001, 1.075E+002, 9.402E+001, 9.500E+001, 1.199E+002, 1.475E+002, 9.465E+001, 9.493E+001, 1.607E+002, 1.282E+002, 1.044E+002, 1.020E+002, 8.417E+001, 8.928E+001, 8.418E+001, 1.048E+002, 1.370E+002, 1.012E+002, 8.915E+001, 8.409E+001, 1.151E+002, 7.064E+001, 6.334E+001, 5.933E+001, 5.796E+001, 5.225E+001, 4.594E+001, 4.615E+001, 4.891E+001, 2.064E-001, 4.261E-004, 1.308E-007, 1.647E-001, 1.999E-002, 6.146E-005, 8.000E+000
 1.900E+002, 1.601E+002, 1.514E+002, 1.445E+002, 1.412E+002, 1.477E+002, 1.558E+002, 1.617E+002, 1.771E+002, 2.045E+002, 2.559E+001, 9.628E+001, 1.002E+002, 7.300E+001, 4.809E+001, 4.041E+001, 3.592E+001, 3.453E+001, 3.405E+001, 3.345E+001, 3.271E+001, 2.447E+001, 1.061E+002, 9.732E+001, 7.064E+001, 3.518E+001, 3.153E+001, 3.146E+001, 3.304E+001, 3.387E+001, 3.618E+001, 3.870E+001, 2.107E+001, 4.970E+001, 5.415E+001, 3.922E+001, 2.164E+001, 1.874E+001, 1.853E+001, 1.846E+001, 1.846E+001, 1.845E+001, 1.848E+001, 1.848E+002, 1.936E+002, 2.028E+002, 2.041E+002, 2.069E+002, 2.033E+002, 1.944E+002, 1.000E+002, 1.088E+002, 1.057E+002, 9.040E+001, 9.679E+001, 1.686E+002, 1.573E+002, 9.555E+001, 7.956E+001, 1.249E+002, 1.241E+002, 9.528E+001, 8.478E+001, 7.195E+001, 7.258E+001, 8.309E+001, 1.188E+002, 1.104E+002, 8.716E+001, 6.824E+001, 7.307E+001, 1.255E+002, 6.345E+001, 6.201E+001, 4.589E+001, 4.340E+001, 5.055E+001, 4.817E+001, 3.272E+001, 3.030E+001, 2.067E-001, 4.052E-004, 6.374E-008, 1.779E-001, 1.285E-002, 3.907E-005, 9.000E+000
 2.000E+002, 1.870E+002, 1.810E+002, 1.784E+002, 1.868E+002, 2.044E+002, 2.296E+002, 2.441E+002, 2.776E+002, 3.313E+002, 2.639E+001, 9.974E+001, 1.198E+002, 9.386E+001, 5.968E+001, 4.669E+001, 3.966E+001, 3.766E+001, 3.739E+001, 3.686E+001, 3.611E+001, 2.514E+001, 9.736E+001, 8.740E+001, 6.294E+001, 3.911E+001, 3.497E+001, 3.418E+001, 3.496E+001, 3.557E+001, 3.688E+001, 3.772E+001, 2.143E+001, 4.759E+001, 4.615E+001, 3.243E+001, 2.151E+001, 1.884E+001, 1.885E+001, 1.923E+001, 1.874E+001, 1.843E+001, 1.846E+001, 1.991E+002, 2.083E+002, 2.225E+002, 2.253E+002, 2.327E+002, 2.286E+002, 2.202E+002, 9.660E+001, 9.044E+001, 8.859E+001, 8.911E+001, 1.055E+002, 1.599E+002, 1.549E+002, 9.286E+001, 9.150E+001, 1.460E+002, 1.178E+002, 8.623E+001, 8.095E+001, 7.261E+001, 8.151E+001, 8.615E+001, 1.227E+002, 1.267E+002, 8.753E+001, 7.757E+001, 8.192E+001, 1.214E+002, 6.298E+001, 6.619E+001, 6.434E+001, 6.332E+001, 4.952E+001, 4.916E+001, 5.217E+001, 4.841E+001, 2.062E-001, 4.400E-004, 1.751E-007, 1.685E-001, 1.766E-002, 5.417E-005, 1.000E+001
 2.100E+002, 1.595E+002, 1.460E+002, 1.298E+002, 1.288E+002, 1.355E+002, 1.459E+002, 1.506E+002, 1.624E+002, 1.780E+002, 2.717E+001, 9.559E+001, 1.163E+002, 9.927E+001, 6.919E+001, 5.299E+001, 4.300E+001, 3.789E+001, 3.753E+001, 3.689E+001, 3.620E+001, 2.580E+001, 8.787E+001, 8.421E+001, 6.503E+001, 4.438E+001, 3.766E+001, 3.305E+001, 3.102E+001, 3.016E+001, 3.058E+001, 3.136E+001, 2.179E+001, 4.906E+001, 5.221E+001, 3.356E+001, 2.054E+001, 1.872E+001, 1.873E+001, 1.883E+001, 1.870E+001, 1.847E+001, 1.848E+001, 1.840E+002, 1.933E+002, 2.107E+002, 2.159E+002, 2.310E+002, 2.327E+002, 2.306E+002, 9.281E+001, 9.135E+001, 7.561E+001, 7.772E+001, 9.490E+001, 1.511E+002, 1.150E+002, 9.003E+001, 8.916E+001, 1.644E+002, 1.112E+002, 7.988E+001, 8.607E+001, 9.837E+001, 9.743E+001, 6.822E+001, 1.259E+002, 1.272E+002, 9.579E+001, 1.064E+002, 8.232E+001, 1.082E+002, 7.092E+001, 7.474E+001, 7.346E+001, 6.289E+001, 5.839E+001, 5.859E+001, 6.051E+001, 5.634E+001, 2.054E-001, 5.551E-004, 5.393E-007, 1.746E-001, 1.420E-002, 4.332E-005, 1.000E+001
 2.200E+002, 1.691E+002, 1.578E+002, 1.458E+002, 1.415E+002, 1.482E+002, 1.589E+002, 1.640E+002, 1.775E+002, 1.973E+002, 2.792E+001, 1.000E+002, 9.008E+001, 6.600E+001, 4.609E+001, 4.133E+001, 3.803E+001, 3.567E+001, 3.521E+001, 3.474E+001, 3.473E+001, 2.646E+001, 8.552E+001, 8.751E+001, 6.526E+001, 4.504E+001, 3.611E+001, 3.168E+001, 2.933E+001, 2.886E+001, 2.846E+001, 2.838E+001, 2.213E+001, 4.802E+001, 4.953E+001, 3.393E+001, 1.935E+001, 1.863E+001, 1.854E+001, 1.852E+001, 1.849E+001, 1.847E+001, 1.849E+001, 2.081E+002, 2.109E+002, 2.077E+002, 2.078E+002, 2.025E+002, 1.955E+002, 1.852E+002, 9.431E+001, 9.031E+001, 7.862E+001, 7.620E+001, 8.869E+001, 1.397E+002, 1.368E+002, 8.599E+001, 6.494E+001, 1.250E+002, 1.602E+002, 8.192E+001, 8.111E+001, 9.757E+001, 1.067E+002, 8.178E+001, 1.205E+002, 8.695E+001, 9.323E+001, 1.126E+002, 9.706E+001, 1.113E+002, 6.706E+001, 8.308E+001, 7.950E+001, 7.111E+001, 5.757E+001, 6.658E+001, 6.460E+001, 5.441E+001, 2.050E-001, 6.538E-004, 8.498E-007, 1.703E-001, 1.613E-002, 4.938E-005, 1.000E+001
 2.300E+002, 2.004E+002, 1.932E+002, 1.881E+002, 1.925E+002, 2.045E+002, 2.241E+002, 2.340E+002, 2.593E+002, 2.953E+002, 2.863E+001, 1.018E+002, 1.034E+002, 8.125E+001, 5.496E+001, 4.277E+001, 3.912E+001, 3.758E+001, 3.721E+001, 3.708E+001, 3.718E+001, 2.711E+001, 9.095E+001, 9.210E+001, 6.777E+001, 4.722E+001, 3.907E+001, 3.591E+001, 3.367E+001, 3.301E+001, 3.223E+001, 3.157E+001, 2.245E+001, 4.885E+001, 5.337E+001, 3.550E+001, 2.016E+001, 1.859E+001, 1.850E+001, 1.847E+001, 1.845E+001, 1.846E+001, 1.848E+001, 2.224E+002, 2.300E+002, 2.319E+002, 2.278E+002, 2.154E+002, 2.016E+002, 1.841E+002, 7.842E+001, 8.916E+001, 9.154E+001, 8.336E+001, 7.164E+001, 1.138E+002, 1.483E+002, 9.702E+001, 9.417E+001, 1.364E+002, 1.412E+002, 9.420E+001, 8.677E+001, 8.582E+001, 8.132E+001, 8.026E+001, 9.101E+001, 1.176E+002, 9.145E+001, 9.049E+001, 8.242E+001, 1.196E+002, 7.070E+001, 7.038E+001, 5.868E+001, 6.166E+001, 6.011E+001, 6.094E+001, 4.844E+001, 4.706E+001, 2.054E-001, 7.077E-004, 1.016E-006, 1.670E-001, 1.806E-002, 5.540E-005, 1.000E+001
 2.400E+002, 1.780E+002, 1.708E+002, 1.712E+002, 1.835E+002, 2.022E+002, 2.256E+002, 2.398E+002, 2.740E+002, 3.137E+002, 2.931E+001, 9.274E+001, 9.440E+001, 7.499E+001, 5.654E+001, 4.257E+001, 3.811E+001, 3.540E+001, 3.449E+001, 3.335E+001, 3.336E+001, 2.774E+001, 9.740E+001, 9.398E+001, 7.129E+001, 4.883E+001, 3.710E+001, 3.424E+001, 3.284E+001, 3.250E+001, 3.318E+001, 3.481E+001, 2.276E+001, 4.991E+001, 5.787E+001, 4.111E+001, 2.178E+001, 1.861E+001, 1.846E+001, 1.842E+001, 1.841E+001, 1.842E+001, 1.843E+001, 1.745E+002, 1.865E+002, 1.940E+002, 1.981E+002, 1.985E+002, 1.946E+002, 1.853E+002, 7.555E+001, 9.294E+001, 9.733E+001, 8.846E+001, 7.416E+001, 1.356E+002, 1.351E+002, 8.433E+001, 9.225E+001, 1.323E+002, 1.195E+002, 7.546E+001, 9.009E+001, 7.747E+001, 7.953E+001, 7.964E+001, 9.347E+001, 1.220E+002, 8.778E+001, 8.136E+001, 7.945E+001, 9.893E+001, 6.851E+001, 6.121E+001, 6.286E+001, 5.017E+001, 5.449E+001, 5.036E+001, 5.178E+001, 3.816E+001, 2.061E-001, 5.362E-004, 4.761E-007, 1.746E-001, 1.516E-002, 4.631E-005, 1.000E+001
 2.500E+002, 1.778E+002, 1.680E+002, 1.609E+002, 1.752E+002, 1.985E+002, 2.261E+002, 2.411E+002, 2.744E+002, 3.099E+002, 2.996E+001, 9.425E+001, 1.018E+002, 8.141E+001, 5.325E+001, 4.442E+001, 3.891E+001, 3.628E+001, 3.543E+001, 3.430E+001, 3.409E+001, 2.835E+001, 1.013E+002, 8.982E+001, 6.405E+001, 4.677E+001, 4.125E+001, 3.749E+001, 3.513E+001, 3.446E+001, 3.447E+001, 3.535E+001, 2.305E+001, 5.013E+001, 5.589E+001, 3.812E+001, 2.168E+001, 1.877E+001, 1.849E+001, 1.843E+001, 1.842E+001, 1.842E+001, 1.845E+001, 1.836E+002, 1.968E+002, 2.164E+002, 2.224E+002, 2.338E+002, 2.358E+002, 2.326E+002, 8.189E+001, 9.046E+001, 9.777E+001, 9.635E+001, 8.867E+001, 1.654E+002, 1.474E+002, 8.156E+001, 9.419E+001, 1.432E+002, 1.103E+002, 8.145E+001, 8.829E+001, 7.300E+001, 7.696E+001, 8.255E+001, 1.121E+002, 1.317E+002, 9.693E+001, 7.923E+001, 8.094E+001, 1.058E+002, 6.569E+001, 5.896E+001, 6.133E+001, 5.507E+001, 5.251E+001, 4.771E+001, 5.097E+001, 4.110E+001, 2.055E-001, 6.101E-004, 7.102E-007, 1.740E-001, 1.522E-002, 4.652E-005, 1.000E+001
 2.600E+002, 1.427E+002, 1.337E+002, 1.284E+002, 1.340E+002, 1.487E+002, 1.682E+002, 1.805E+002, 2.141E+002, 2.588E+002, 3.058E+001, 8.880E+001, 9.455E+001, 7.785E+001, 5.319E+001, 4.376E+001, 4.029E+001, 3.839E+001, 3.762E+001, 3.629E+001, 3.511E+001, 2.894E+001, 9.976E+001, 9.073E+001, 6.930E+001, 4.410E+001, 3.675E+001, 3.311E+001, 3.124E+001, 3.025E+001, 2.967E+001, 3.013E+001, 2.332E+001, 4.922E+001, 5.027E+001, 3.322E+001, 1.980E+001, 1.897E+001, 1.854E+001, 1.845E+001, 1.844E+001, 1.845E+001, 1.847E+001, 1.609E+002, 1.732E+002, 1.885E+002, 1.940E+002, 2.144E+002, 2.217E+002, 2.281E+002, 7.862E+001, 1.011E+002, 9.200E+001, 8.017E+001, 8.939E+001, 1.601E+002, 1.062E+002, 6.420E+001, 9.435E+001, 1.464E+002, 1.197E+002, 8.254E+001, 8.830E+001, 8.601E+001, 9.092E+001, 8.421E+001, 1.213E+002, 1.270E+002, 9.802E+001, 9.103E+001, 8.476E+001, 8.029E+001, 7.125E+001, 7.150E+001, 7.348E+001, 6.891E+001, 6.135E+001, 5.637E+001, 5.890E+001, 5.547E+001, 2.055E-001, 5.451E-004, 5.074E-007, 1.794E-001, 1.231E-002, 3.739E-005, 1.000E+001
 2.700E+002, 1.545E+002, 1.444E+002, 1.341E+002, 1.358E+002, 1.504E+002, 1.733E+002, 1.873E+002, 2.203E+002, 2.605E+002, 3.117E+001, 8.383E+001, 8.962E+001, 7.707E+001, 5.200E+001, 4.260E+001, 3.934E+001, 3.650E+001, 3.560E+001, 3.460E+001, 3.396E+001, 2.951E+001, 9.769E+001, 8.679E+001, 6.633E+001, 4.496E+001, 3.489E+001, 3.178E+001, 3.038E+001, 2.990E+001, 2.949E+001, 3.069E+001, 2.357E+001, 4.894E+001, 5.026E+001, 3.367E+001, 1.998E+001, 1.877E+001, 1.854E+001, 1.848E+001, 1.847E+001, 1.847E+001, 1.848E+001, 1.624E+002, 1.737E+002, 1.924E+002, 2.003E+002, 2.175E+002, 2.223E+002, 2.245E+002, 8.553E+001, 1.038E+002, 8.569E+001, 6.599E+001, 9.948E+001, 1.646E+002, 1.093E+002, 6.357E+001, 8.816E+001, 1.445E+002, 1.282E+002, 7.999E+001, 8.370E+001, 8.670E+001, 9.282E+001, 8.340E+001, 1.296E+002, 1.231E+002, 9.073E+001, 1.008E+002, 8.650E+001, 8.212E+001, 6.452E+001, 7.596E+001, 7.773E+001, 7.051E+001, 5.747E+001, 6.040E+001, 6.448E+001, 6.150E+001, 2.061E-001, 5.148E-004, 4.091E-007, 1.728E-001, 1.511E-002, 4.617E-005, 1.000E+001
