s,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,mol/mol,mol/mol,mol/mol,mol/mol,mol/mol,mol/mol,
 9.001E+001, 5.472E+001, 4.258E+001, 3.192E+001, 2.619E+001, 2.633E+001, 2.675E+001, 2.698E+001, 2.768E+001, 2.876E+001, 1.849E+001, 7.189E+001, 8.872E+001, 7.229E+001, 4.545E+001, 3.347E+001, 2.859E+001, 2.611E+001, 2.525E+001, 2.471E+001, 2.507E+001, 1.899E+001, 1.610E+002, 2.206E+002, 2.183E+002, 2.274E+002, 2.472E+002, 2.724E+002, 3.034E+002, 3.209E+002, 3.638E+002, 4.123E+002, 1.812E+001, 3.923E+001, 4.550E+001, 2.684E+001, 2.018E+001, 1.987E+001, 1.882E+001, 1.854E+001, 1.855E+001, 1.862E+001, 1.869E+001, 1.109E+002, 1.106E+002, 1.109E+002, 1.110E+002, 1.151E+002, 1.190E+002, 1.251E+002, 9.152E+001, 1.215E+002, 1.381E+002, 9.530E+001, 9.398E+001, 1.268E+002, 1.127E+002, 8.468E+001, 8.480E+001, 1.037E+002, 8.923E+001, 7.191E+001, 7.216E+001, 7.363E+001, 6.442E+001, 6.690E+001, 1.186E+002, 9.719E+001, 7.254E+001, 6.717E+001, 6.560E+001, 1.058E+002, 5.600E+001, 5.644E+001, 5.045E+001, 5.380E+001, 4.561E+001, 4.695E+001, 4.408E+001, 4.781E+001, 2.072E-001, 3.946E-004, 2.783E-008, 1.929E-001, 6.230E-003, 1.833E-005, 4.000E+000
 1.000E+002, 7.222E+001, 5.590E+001, 2.924E+001, 2.421E+001, 2.426E+001, 2.497E+001, 2.543E+001, 2.642E+001, 2.776E+001, 1.882E+001, 7.245E+001, 8.402E+001, 6.337E+001, 3.822E+001, 3.233E+001, 2.753E+001, 2.603E+001, 2.572E+001, 2.497E+001, 2.499E+001, 1.972E+001, 1.450E+002, 1.706E+002, 1.655E+002, 1.643E+002, 1.687E+002, 1.775E+002, 1.947E+002, 2.072E+002, 2.391E+002, 2.702E+002, 1.821E+001, 3.954E+001, 4.389E+001, 2.688E+001, 1.935E+001, 1.893E+001, 1.858E+001, 1.851E+001, 1.853E+001, 1.857E+001, 1.863E+001, 1.156E+002, 1.159E+002, 1.179E+002, 1.185E+002, 1.182E+002, 1.192E+002, 1.189E+002, 8.860E+001, 1.107E+002, 1.245E+002, 8.682E+001, 9.082E+001, 1.288E+002, 1.231E+002, 8.258E+001, 8.955E+001, 1.022E+002, 9.251E+001, 7.390E+001, 7.199E+001, 7.691E+001, 6.953E+001, 5.662E+001, 1.039E+002, 9.471E+001, 7.523E+001, 7.420E+001, 5.488E+001, 1.058E+002, 5.946E+001, 5.897E+001, 5.436E+001, 4.924E+001, 5.178E+001, 4.862E+001, 4.555E+001, 4.465E+001, 2.071E-001, 4.081E-004, 7.047E-008, 1.884E-001, 8.416E-003, 2.518E-005, 4.000E+000
 1.100E+002, 6.802E+001, 5.286E+001, 3.010E+001, 2.787E+001, 2.788E+001, 2.804E+001, 2.845E+001, 2.896E+001, 2.968E+001, 1.925E+001, 7.138E+001, 7.523E+001, 5.670E+001, 3.506E+001, 2.729E+001, 2.617E+001, 2.566E+001, 2.548E+001, 2.582E+001, 2.598E+001, 2.067E+001, 1.357E+002, 1.500E+002, 1.426E+002, 1.377E+002, 1.415E+002, 1.529E+002, 1.668E+002, 1.741E+002, 1.945E+002, 2.262E+002, 1.834E+001, 3.939E+001, 4.471E+001, 2.620E+001, 1.896E+001, 1.866E+001, 1.854E+001, 1.852E+001, 1.853E+001, 1.857E+001, 1.861E+001, 1.107E+002, 1.111E+002, 1.080E+002, 1.080E+002, 1.088E+002, 1.090E+002, 1.093E+002, 7.989E+001, 9.201E+001, 1.275E+002, 8.805E+001, 8.986E+001, 1.222E+002, 1.351E+002, 8.535E+001, 8.408E+001, 9.107E+001, 7.900E+001, 7.377E+001, 6.942E+001, 7.184E+001, 5.549E+001, 5.158E+001, 1.008E+002, 8.691E+001, 7.034E+001, 6.777E+001, 4.784E+001, 1.051E+002, 5.754E+001, 5.546E+001, 4.696E+001, 4.218E+001, 4.969E+001, 4.801E+001, 4.345E+001, 4.091E+001, 2.075E-001, 3.971E-004, 3.396E-008, 1.932E-001, 6.028E-003, 1.770E-005, 4.000E+000
 1.200E+002, 6.424E+001, 5.258E+001, 2.699E+001, 2.524E+001, 2.641E+001, 2.725E+001, 2.779E+001, 2.872E+001, 2.957E+001, 1.974E+001, 6.910E+001, 6.681E+001, 5.089E+001, 3.151E+001, 2.637E+001, 2.469E+001, 2.509E+001, 2.556E+001, 2.643E+001, 2.707E+001, 2.180E+001, 1.340E+002, 1.593E+002, 1.528E+002, 1.544E+002, 1.654E+002, 1.829E+002, 2.056E+002, 2.191E+002, 2.559E+002, 2.990E+002, 1.850E+001, 3.991E+001, 4.405E+001, 2.699E+001, 1.888E+001, 1.861E+001, 1.854E+001, 1.852E+001, 1.854E+001, 1.858E+001, 1.864E+001, 1.011E+002, 1.025E+002, 1.027E+002, 1.028E+002, 1.035E+002, 1.044E+002, 1.053E+002, 8.120E+001, 9.704E+001, 1.285E+002, 9.017E+001, 9.027E+001, 1.188E+002, 1.221E+002, 8.304E+001, 8.564E+001, 8.955E+001, 7.756E+001, 6.763E+001, 6.764E+001, 6.485E+001, 5.836E+001, 5.344E+001, 1.054E+002, 8.606E+001, 6.741E+001, 6.695E+001, 5.354E+001, 9.812E+001, 5.297E+001, 5.195E+001, 4.909E+001, 4.156E+001, 4.469E+001, 4.441E+001, 4.113E+001, 3.553E+001, 2.072E-001, 4.004E-004, 4.575E-008, 1.908E-001, 7.253E-003, 2.153E-005, 4.000E+000
 1.300E+002, 7.708E+001, 6.193E+001, 3.420E+001, 2.751E+001, 2.568E+001, 2.547E+001, 2.571E+001, 2.624E+001, 2.735E+001, 2.027E+001, 6.880E+001, 6.978E+001, 4.968E+001, 3.005E+001, 2.695E+001, 2.599E+001, 2.592E+001, 2.618E+001, 2.659E+001, 2.745E+001, 2.306E+001, 1.320E+002, 1.552E+002, 1.478E+002, 1.505E+002, 1.602E+002, 1.705E+002, 1.825E+002, 1.936E+002, 2.262E+002, 2.656E+002, 1.869E+001, 4.090E+001, 4.481E+001, 2.627E+001, 1.893E+001, 1.862E+001, 1.858E+001, 1.856E+001, 1.857E+001, 1.861E+001, 1.868E+001, 1.050E+002, 1.062E+002, 1.073E+002, 1.087E+002, 1.103E+002, 1.113E+002, 1.085E+002, 7.298E+001, 1.005E+002, 1.282E+002, 7.962E+001, 8.509E+001, 1.220E+002, 1.102E+002, 7.233E+001, 8.442E+001, 9.554E+001, 9.096E+001, 6.443E+001, 7.219E+001, 7.334E+001, 6.983E+001, 5.669E+001, 1.031E+002, 8.648E+001, 6.980E+001, 7.559E+001, 6.258E+001, 9.479E+001, 5.932E+001, 5.966E+001, 5.845E+001, 4.909E+001, 4.840E+001, 4.990E+001, 4.813E+001, 4.076E+001, 2.073E-001, 3.912E-004, 1.652E-008, 1.905E-001, 7.685E-003, 2.289E-005, 4.000E+000
 1.400E+002, 8.129E+001, 6.523E+001, 4.136E+001, 2.833E+001, 2.588E+001, 2.852E+001, 2.846E+001, 2.917E+001, 3.030E+001, 2.084E+001, 7.148E+001, 6.964E+001, 4.587E+001, 2.742E+001, 2.543E+001, 2.495E+001, 2.484E+001, 2.491E+001, 2.567E+001, 2.688E+001, 2.437E+001, 1.257E+002, 1.307E+002, 1.165E+002, 1.063E+002, 1.089E+002, 1.110E+002, 1.149E+002, 1.167E+002, 1.272E+002, 1.436E+002, 1.889E+001, 4.202E+001, 4.486E+001, 2.592E+001, 1.887E+001, 1.869E+001, 1.864E+001, 1.863E+001, 1.864E+001, 1.870E+001, 1.876E+001, 1.184E+002, 1.181E+002, 1.174E+002, 1.175E+002, 1.193E+002, 1.195E+002, 1.183E+002, 6.788E+001, 8.877E+001, 1.128E+002, 8.240E+001, 8.172E+001, 1.185E+002, 1.262E+002, 8.229E+001, 8.173E+001, 1.020E+002, 1.007E+002, 7.093E+001, 7.609E+001, 8.018E+001, 7.808E+001, 6.423E+001, 9.381E+001, 8.970E+001, 7.845E+001, 8.389E+001, 7.049E+001, 1.024E+002, 6.374E+001, 6.649E+001, 6.381E+001, 5.543E+001, 5.300E+001, 5.585E+001, 5.371E+001, 5.060E+001, 2.075E-001, 3.892E-004, 9.329E-009, 1.897E-001, 7.768E-003, 2.315E-005, 4.000E+000
 1.500E+002, 7.640E+001, 6.691E+001, 4.980E+001, 3.560E+001, 2.838E+001, 2.873E+001, 2.808E+001, 2.785E+001, 2.910E+001, 2.142E+001, 6.731E+001, 6.906E+001, 5.687E+001, 3.699E+001, 2.577E+001, 2.491E+001, 2.477E+001, 2.485E+001, 2.514E+001, 2.575E+001, 2.569E+001, 1.205E+002, 1.389E+002, 1.352E+002, 1.311E+002, 1.316E+002, 1.367E+002, 1.467E+002, 1.527E+002, 1.674E+002, 1.812E+002, 1.911E+001, 4.121E+001, 4.344E+001, 2.684E+001, 1.899E+001, 1.871E+001, 1.864E+001, 1.862E+001, 1.863E+001, 1.866E+001, 1.871E+001, 9.944E+001, 9.935E+001, 9.707E+001, 9.754E+001, 9.777E+001, 9.845E+001, 9.751E+001, 7.321E+001, 9.514E+001, 1.092E+002, 7.900E+001, 7.857E+001, 1.013E+002, 1.003E+002, 7.324E+001, 7.286E+001, 8.594E+001, 8.479E+001, 6.290E+001, 6.709E+001, 6.888E+001, 6.842E+001, 5.717E+001, 9.220E+001, 7.662E+001, 6.738E+001, 6.856E+001, 6.159E+001, 8.255E+001, 5.811E+001, 5.911E+001, 5.814E+001, 5.180E+001, 5.189E+001, 5.379E+001, 5.118E+001, 4.774E+001, 2.076E-001, 3.880E-004, 4.578E-009, 1.927E-001, 6.451E-003, 1.902E-005, 4.000E+000
 1.600E+002, 6.613E+001, 5.714E+001, 4.049E+001, 3.194E+001, 2.659E+001, 2.592E+001, 2.595E+001, 2.630E+001, 2.745E+001, 2.200E+001, 6.709E+001, 6.290E+001, 4.433E+001, 2.811E+001, 2.375E+001, 2.387E+001, 2.444E+001, 2.484E+001, 2.538E+001, 2.574E+001, 2.699E+001, 1.296E+002, 1.440E+002, 1.323E+002, 1.202E+002, 1.183E+002, 1.208E+002, 1.281E+002, 1.314E+002, 1.417E+002, 1.574E+002, 1.935E+001, 4.186E+001, 4.342E+001, 2.924E+001, 1.948E+001, 1.869E+001, 1.862E+001, 1.859E+001, 1.859E+001, 1.863E+001, 1.868E+001, 1.005E+002, 1.002E+002, 9.962E+001, 1.013E+002, 1.046E+002, 1.041E+002, 1.040E+002, 7.962E+001, 1.142E+002, 1.181E+002, 8.015E+001, 9.193E+001, 1.235E+002, 1.011E+002, 7.343E+001, 8.072E+001, 8.928E+001, 8.685E+001, 6.579E+001, 6.819E+001, 7.473E+001, 6.793E+001, 5.384E+001, 1.138E+002, 8.392E+001, 6.781E+001, 7.049E+001, 5.787E+001, 8.399E+001, 5.954E+001, 6.214E+001, 5.345E+001, 4.320E+001, 5.227E+001, 5.353E+001, 4.758E+001, 4.010E+001, 2.078E-001, 3.877E-004, 2.979E-009, 1.934E-001, 6.460E-003, 1.905E-005, 4.000E+000
 1.700E+002, 5.421E+001, 4.525E+001, 2.785E+001, 2.437E+001, 2.374E+001, 2.407E+001, 2.429E+001, 2.497E+001, 2.591E+001, 2.257E+001, 6.828E+001, 7.139E+001, 5.009E+001, 3.290E+001, 2.668E+001, 2.404E+001, 2.400E+001, 2.430E+001, 2.470E+001, 2.468E+001, 2.825E+001, 1.301E+002, 1.401E+002, 1.241E+002, 1.048E+002, 9.662E+001, 9.625E+001, 1.029E+002, 1.080E+002, 1.184E+002, 1.382E+002, 1.959E+001, 4.066E+001, 4.039E+001, 2.782E+001, 1.976E+001, 1.900E+001, 1.872E+001, 1.867E+001, 1.866E+001, 1.869E+001, 1.870E+001, 1.011E+002, 9.961E+001, 9.810E+001, 9.841E+001, 1.001E+002, 1.017E+002, 1.055E+002, 9.521E+001, 1.246E+002, 1.107E+002, 7.622E+001, 9.530E+001, 1.224E+002, 1.046E+002, 7.300E+001, 7.961E+001, 8.718E+001, 8.317E+001, 7.054E+001, 6.457E+001, 7.240E+001, 6.121E+001, 4.902E+001, 1.144E+002, 8.322E+001, 7.223E+001, 6.554E+001, 4.858E+001, 8.904E+001, 5.944E+001, 6.335E+001, 5.006E+001, 3.584E+001, 5.363E+001, 5.611E+001, 4.391E+001, 3.350E+001, 2.078E-001, 3.892E-004, 7.513E-009, 1.927E-001, 6.536E-003, 1.929E-005, 4.000E+000
 1.800E+002, 6.723E+001, 5.350E+001, 3.169E+001, 2.487E+001, 2.375E+001, 2.340E+001, 2.354E+001, 2.434E+001, 2.550E+001, 2.312E+001, 6.832E+001, 8.037E+001, 6.462E+001, 3.886E+001, 3.428E+001, 2.791E+001, 2.451E+001, 2.410E+001, 2.336E+001, 2.349E+001, 2.944E+001, 1.304E+002, 1.459E+002, 1.319E+002, 1.244E+002, 1.273E+002, 1.407E+002, 1.573E+002, 1.665E+002, 1.853E+002, 2.129E+002, 1.983E+001, 3.908E+001, 3.344E+001, 2.300E+001, 1.952E+001, 1.891E+001, 1.874E+001, 1.864E+001, 1.857E+001, 1.862E+001, 1.864E+001, 1.012E+002, 1.018E+002, 1.025E+002, 1.028E+002, 1.040E+002, 1.030E+002, 9.976E+001, 8.901E+001, 1.306E+002, 1.039E+002, 7.613E+001, 7.729E+001, 1.235E+002, 9.908E+001, 7.398E+001, 6.493E+001, 9.010E+001, 9.007E+001, 7.204E+001, 6.395E+001, 7.431E+001, 7.090E+001, 5.763E+001, 9.544E+001, 7.889E+001, 7.107E+001, 6.739E+001, 6.112E+001, 9.432E+001, 5.667E+001, 6.022E+001, 5.673E+001, 4.791E+001, 5.168E+001, 5.214E+001, 4.763E+001, 4.342E+001, 2.076E-001, 3.876E-004, 3.459E-009, 1.913E-001, 7.105E-003, 2.107E-005, 4.000E+000
 1.900E+002, 7.497E+001, 6.451E+001, 4.352E+001, 2.882E+001, 2.527E+001, 2.560E+001, 2.559E+001, 2.584E+001, 2.781E+001, 2.366E+001, 7.236E+001, 8.470E+001, 7.155E+001, 4.800E+001, 3.455E+001, 2.644E+001, 2.436E+001, 2.409E+001, 2.346E+001, 2.366E+001, 3.056E+001, 1.237E+002, 1.288E+002, 1.185E+002, 1.090E+002, 1.065E+002, 1.083E+002, 1.120E+002, 1.145E+002, 1.212E+002, 1.291E+002, 2.008E+001, 3.915E+001, 3.433E+001, 2.212E+001, 1.952E+001, 1.901E+001, 1.893E+001, 1.888E+001, 1.890E+001, 1.898E+001, 1.909E+001, 1.094E+002, 1.087E+002, 1.096E+002, 1.102E+002, 1.082E+002, 1.068E+002, 1.038E+002, 8.529E+001, 1.145E+002, 8.904E+001, 6.841E+001, 8.760E+001, 1.425E+002, 1.087E+002, 7.779E+001, 7.354E+001, 8.216E+001, 9.318E+001, 8.049E+001, 6.385E+001, 6.880E+001, 7.448E+001, 6.164E+001, 1.121E+002, 7.948E+001, 6.719E+001, 7.305E+001, 7.068E+001, 9.072E+001, 5.697E+001, 6.126E+001, 6.587E+001, 5.805E+001, 5.225E+001, 5.504E+001, 5.715E+001, 5.288E+001, 2.075E-001, 3.873E-004, 2.794E-009, 1.906E-001, 7.233E-003, 2.147E-005, 4.000E+000
 2.000E+002, 6.340E+001, 5.365E+001, 4.341E+001, 4.000E+001, 3.811E+001, 3.688E+001, 3.595E+001, 3.387E+001, 3.457E+001, 2.417E+001, 7.635E+001, 8.188E+001, 6.582E+001, 3.874E+001, 2.724E+001, 2.329E+001, 2.307E+001, 2.320E+001, 2.338E+001, 2.384E+001, 3.162E+001, 1.235E+002, 1.265E+002, 1.167E+002, 1.115E+002, 1.169E+002, 1.253E+002, 1.354E+002, 1.427E+002, 1.615E+002, 1.882E+002, 2.033E+001, 3.913E+001, 3.391E+001, 2.176E+001, 1.950E+001, 1.925E+001, 1.915E+001, 1.903E+001, 1.900E+001, 1.901E+001, 1.905E+001, 1.173E+002, 1.156E+002, 1.138E+002, 1.132E+002, 1.142E+002, 1.147E+002, 1.151E+002, 8.745E+001, 9.124E+001, 9.732E+001, 7.729E+001, 8.798E+001, 1.364E+002, 1.331E+002, 8.909E+001, 7.822E+001, 8.192E+001, 9.048E+001, 8.298E+001, 5.988E+001, 5.357E+001, 6.186E+001, 6.487E+001, 1.036E+002, 7.679E+001, 5.746E+001, 5.380E+001, 6.347E+001, 9.829E+001, 4.723E+001, 4.592E+001, 4.980E+001, 5.169E+001, 4.633E+001, 4.494E+001, 4.778E+001, 4.650E+001, 2.074E-001, 3.932E-004, 2.220E-008, 1.937E-001, 5.932E-003, 1.740E-005, 4.000E+000
 2.100E+002, 5.457E+001, 4.632E+001, 3.275E+001, 3.125E+001, 3.128E+001, 3.201E+001, 3.210E+001, 3.329E+001, 3.458E+001, 2.466E+001, 7.470E+001, 7.745E+001, 6.052E+001, 3.475E+001, 2.802E+001, 2.488E+001, 2.365E+001, 2.348E+001, 2.346E+001, 2.379E+001, 3.262E+001, 1.323E+002, 1.581E+002, 1.487E+002, 1.432E+002, 1.450E+002, 1.552E+002, 1.722E+002, 1.846E+002, 2.070E+002, 2.389E+002, 2.057E+001, 3.818E+001, 3.436E+001, 2.291E+001, 1.913E+001, 1.894E+001, 1.886E+001, 1.881E+001, 1.884E+001, 1.886E+001, 1.881E+001, 1.051E+002, 1.032E+002, 9.979E+001, 9.848E+001, 9.746E+001, 9.806E+001, 1.012E+002, 8.832E+001, 1.135E+002, 1.117E+002, 8.683E+001, 9.375E+001, 1.177E+002, 1.210E+002, 9.040E+001, 7.583E+001, 7.990E+001, 8.578E+001, 7.814E+001, 5.153E+001, 3.888E+001, 5.385E+001, 5.785E+001, 1.074E+002, 7.474E+001, 4.455E+001, 4.383E+001, 5.656E+001, 1.021E+002, 3.860E+001, 3.585E+001, 4.057E+001, 4.419E+001, 3.692E+001, 3.459E+001, 3.558E+001, 3.775E+001, 2.080E-001, 3.874E-004, 4.711E-010, 1.947E-001, 5.612E-003, 1.639E-005, 4.000E+000
 2.200E+002, 5.389E+001, 4.381E+001, 2.671E+001, 2.565E+001, 2.578E+001, 2.576E+001, 2.586E+001, 2.728E+001, 2.923E+001, 2.513E+001, 7.406E+001, 7.632E+001, 6.167E+001, 4.129E+001, 3.120E+001, 2.570E+001, 2.289E+001, 2.260E+001, 2.246E+001, 2.253E+001, 3.355E+001, 1.319E+002, 1.356E+002, 1.188E+002, 1.057E+002, 1.062E+002, 1.107E+002, 1.149E+002, 1.206E+002, 1.362E+002, 1.581E+002, 2.080E+001, 3.863E+001, 3.551E+001, 2.376E+001, 1.928E+001, 1.886E+001, 1.874E+001, 1.866E+001, 1.870E+001, 1.893E+001, 1.940E+001, 9.999E+001, 9.917E+001, 9.794E+001, 9.738E+001, 9.450E+001, 9.288E+001, 9.116E+001, 9.391E+001, 1.314E+002, 9.939E+001, 7.687E+001, 9.792E+001, 1.323E+002, 1.190E+002, 8.775E+001, 8.165E+001, 7.638E+001, 8.538E+001, 7.752E+001, 5.548E+001, 4.512E+001, 5.099E+001, 6.423E+001, 1.151E+002, 7.847E+001, 4.562E+001, 4.303E+001, 6.739E+001, 1.011E+002, 3.875E+001, 3.559E+001, 3.953E+001, 5.430E+001, 3.312E+001, 3.116E+001, 3.418E+001, 4.511E+001, 2.075E-001, 3.867E-004, 1.396E-009, 1.933E-001, 6.059E-003, 1.779E-005, 4.000E+000
 2.300E+002, 4.923E+001, 3.823E+001, 2.461E+001, 2.460E+001, 2.445E+001, 2.480E+001, 2.500E+001, 2.590E+001, 2.724E+001, 2.559E+001, 7.628E+001, 8.552E+001, 6.772E+001, 4.926E+001, 3.800E+001, 2.809E+001, 2.265E+001, 2.222E+001, 2.221E+001, 2.236E+001, 3.442E+001, 1.445E+002, 1.616E+002, 1.460E+002, 1.313E+002, 1.326E+002, 1.383E+002, 1.473E+002, 1.550E+002, 1.782E+002, 2.149E+002, 2.102E+001, 3.736E+001, 3.243E+001, 2.208E+001, 1.923E+001, 1.870E+001, 1.865E+001, 1.858E+001, 1.858E+001, 1.869E+001, 1.882E+001, 1.016E+002, 9.880E+001, 9.510E+001, 9.409E+001, 9.038E+001, 8.821E+001, 8.388E+001, 1.076E+002, 1.398E+002, 1.093E+002, 8.270E+001, 1.077E+002, 1.207E+002, 1.285E+002, 9.364E+001, 7.875E+001, 6.879E+001, 8.686E+001, 8.583E+001, 4.910E+001, 4.021E+001, 4.887E+001, 6.986E+001, 1.203E+002, 7.215E+001, 4.559E+001, 4.402E+001, 6.332E+001, 1.124E+002, 3.650E+001, 3.541E+001, 3.613E+001, 5.263E+001, 3.283E+001, 3.258E+001, 3.300E+001, 4.235E+001, 2.077E-001, 3.869E-004, 7.284E-010, 1.959E-001, 4.985E-003, 1.442E-005, 4.000E+000
 2.400E+002, 4.924E+001, 3.883E+001, 2.402E+001, 2.379E+001, 2.420E+001, 2.432E+001, 2.451E+001, 2.530E+001, 2.628E+001, 2.604E+001, 7.192E+001, 7.689E+001, 5.901E+001, 3.598E+001, 2.794E+001, 2.403E+001, 2.220E+001, 2.208E+001, 2.224E+001, 2.240E+001, 3.524E+001, 1.444E+002, 1.630E+002, 1.511E+002, 1.413E+002, 1.420E+002, 1.527E+002, 1.664E+002, 1.749E+002, 1.994E+002, 2.358E+002, 2.123E+001, 3.798E+001, 3.462E+001, 2.350E+001, 1.918E+001, 1.874E+001, 1.869E+001, 1.866E+001, 1.873E+001, 1.885E+001, 1.895E+001, 9.628E+001, 9.447E+001, 9.073E+001, 8.877E+001, 8.747E+001, 8.853E+001, 8.788E+001, 8.933E+001, 1.370E+002, 1.189E+002, 8.934E+001, 9.725E+001, 1.077E+002, 1.008E+002, 8.618E+001, 7.308E+001, 7.199E+001, 8.490E+001, 7.367E+001, 5.718E+001, 4.762E+001, 6.087E+001, 6.825E+001, 1.091E+002, 7.822E+001, 5.106E+001, 5.231E+001, 6.534E+001, 1.012E+002, 3.860E+001, 3.584E+001, 4.208E+001, 5.376E+001, 3.281E+001, 3.008E+001, 3.197E+001, 4.313E+001, 2.076E-001, 3.868E-004, 7.168E-010, 1.944E-001, 5.812E-003, 1.702E-005, 4.000E+000
 2.500E+002, 6.340E+001, 4.729E+001, 2.494E+001, 2.351E+001, 2.363E+001, 2.446E+001, 2.493E+001, 2.570E+001, 2.651E+001, 2.647E+001, 7.028E+001, 7.614E+001, 6.492E+001, 4.334E+001, 3.374E+001, 3.117E+001, 2.747E+001, 2.622E+001, 2.388E+001, 2.287E+001, 3.602E+001, 1.312E+002, 1.315E+002, 1.214E+002, 1.198E+002, 1.275E+002, 1.377E+002, 1.467E+002, 1.491E+002, 1.536E+002, 1.651E+002, 2.142E+001, 3.970E+001, 3.818E+001, 2.547E+001, 1.982E+001, 1.940E+001, 1.928E+001, 1.921E+001, 1.922E+001, 1.921E+001, 1.911E+001, 9.967E+001, 1.006E+002, 1.025E+002, 1.029E+002, 1.018E+002, 1.007E+002, 9.861E+001, 8.687E+001, 1.274E+002, 1.079E+002, 7.280E+001, 9.204E+001, 1.190E+002, 9.606E+001, 6.832E+001, 8.400E+001, 8.460E+001, 8.743E+001, 6.845E+001, 6.684E+001, 6.385E+001, 6.195E+001, 6.257E+001, 1.150E+002, 9.041E+001, 6.426E+001, 6.051E+001, 6.813E+001, 8.402E+001, 4.726E+001, 4.811E+001, 4.983E+001, 5.657E+001, 3.928E+001, 3.941E+001, 4.089E+001, 4.752E+001, 2.073E-001, 3.873E-004, 4.360E-009, 1.898E-001, 7.700E-003, 2.294E-005, 4.000E+000
 2.600E+002, 6.479E+001, 5.427E+001, 3.687E+001, 2.695E+001, 2.508E+001, 2.556E+001, 2.586E+001, 2.720E+001, 2.889E+001, 2.689E+001, 7.147E+001, 7.483E+001, 6.000E+001, 4.609E+001, 3.828E+001, 3.553E+001, 3.007E+001, 2.751E+001, 2.390E+001, 2.299E+001, 3.678E+001, 1.352E+002, 1.378E+002, 1.223E+002, 1.079E+002, 1.098E+002, 1.142E+002, 1.235E+002, 1.286E+002, 1.402E+002, 1.554E+002, 2.160E+001, 3.921E+001, 3.698E+001, 2.453E+001, 1.978E+001, 1.914E+001, 1.887E+001, 1.872E+001, 1.870E+001, 1.875E+001, 1.875E+001, 9.995E+001, 1.000E+002, 1.006E+002, 1.009E+002, 1.000E+002, 9.901E+001, 9.733E+001, 9.151E+001, 1.184E+002, 1.053E+002, 7.733E+001, 9.504E+001, 1.279E+002, 1.018E+002, 7.631E+001, 7.424E+001, 7.739E+001, 8.565E+001, 7.376E+001, 6.226E+001, 6.082E+001, 6.583E+001, 6.343E+001, 1.130E+002, 8.032E+001, 6.018E+001, 5.988E+001, 6.753E+001, 8.743E+001, 4.869E+001, 4.583E+001, 5.122E+001, 5.755E+001, 4.155E+001, 4.103E+001, 4.372E+001, 4.977E+001, 2.070E-001, 4.044E-004, 5.908E-008, 1.929E-001, 6.370E-003, 1.877E-005, 4.000E+000
 2.700E+002, 6.356E+001, 5.399E+001, 4.269E+001, 3.701E+001, 3.330E+001, 3.211E+001, 3.211E+001, 3.292E+001, 3.370E+001, 2.730E+001, 6.954E+001, 6.877E+001, 5.617E+001, 3.945E+001, 2.960E+001, 2.619E+001, 2.546E+001, 2.483E+001, 2.441E+001, 2.447E+001, 3.751E+001, 1.301E+002, 1.352E+002, 1.182E+002, 1.066E+002, 1.058E+002, 1.125E+002, 1.202E+002, 1.247E+002, 1.410E+002, 1.635E+002, 2.178E+001, 4.035E+001, 3.624E+001, 2.446E+001, 1.962E+001, 1.903E+001, 1.873E+001, 1.868E+001, 1.865E+001, 1.862E+001, 1.865E+001, 9.624E+001, 9.681E+001, 9.806E+001, 9.947E+001, 1.037E+002, 1.042E+002, 1.078E+002, 8.030E+001, 1.028E+002, 1.048E+002, 8.420E+001, 9.430E+001, 1.318E+002, 1.041E+002, 7.561E+001, 8.023E+001, 8.829E+001, 8.216E+001, 6.863E+001, 6.594E+001, 6.630E+001, 6.401E+001, 5.641E+001, 1.079E+002, 8.334E+001, 6.416E+001, 6.262E+001, 6.295E+001, 8.261E+001, 5.098E+001, 5.049E+001, 5.237E+001, 5.328E+001, 4.372E+001, 4.136E+001, 4.624E+001, 4.708E+001, 2.071E-001, 3.915E-004, 1.845E-008, 1.948E-001, 5.333E-003, 1.552E-005, 4.000E+000
