s,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,mol/mol,mol/mol,mol/mol,mol/mol,mol/mol,mol/mol,
 9.001E+001, 7.365E+001, 5.676E+001, 3.741E+001, 3.214E+001, 2.801E+001, 2.648E+001, 2.638E+001, 2.687E+001, 2.841E+001, 1.919E+001, 1.582E+002, 1.879E+002, 1.851E+002, 1.931E+002, 2.075E+002, 2.253E+002, 2.448E+002, 2.593E+002, 2.898E+002, 3.316E+002, 1.866E+001, 8.047E+001, 8.263E+001, 7.203E+001, 5.733E+001, 4.221E+001, 3.320E+001, 2.758E+001, 2.679E+001, 2.559E+001, 2.561E+001, 1.818E+001, 4.240E+001, 4.623E+001, 3.325E+001, 2.063E+001, 1.962E+001, 1.917E+001, 1.913E+001, 1.919E+001, 1.932E+001, 1.950E+001, 1.237E+002, 1.187E+002, 1.121E+002, 1.099E+002, 1.047E+002, 1.022E+002, 9.831E+001, 6.474E+001, 7.849E+001, 9.130E+001, 9.576E+001, 7.527E+001, 8.308E+001, 1.091E+002, 1.286E+002, 7.423E+001, 9.308E+001, 1.332E+002, 1.227E+002, 7.055E+001, 9.313E+001, 1.032E+002, 9.695E+001, 7.604E+001, 7.856E+001, 7.788E+001, 9.863E+001, 1.001E+002, 1.383E+002, 6.377E+001, 7.475E+001, 7.448E+001, 7.192E+001, 5.464E+001, 5.924E+001, 6.175E+001, 5.984E+001, 2.060E-001, 4.284E-004, 1.403E-007, 1.895E-001, 7.450E-003, 2.216E-005, 4.000E+000
 1.000E+002, 7.213E+001, 5.438E+001, 4.013E+001, 3.322E+001, 2.773E+001, 2.636E+001, 2.613E+001, 2.625E+001, 2.715E+001, 2.007E+001, 1.526E+002, 1.851E+002, 1.798E+002, 1.829E+002, 1.939E+002, 2.142E+002, 2.414E+002, 2.552E+002, 2.834E+002, 3.148E+002, 1.910E+001, 7.902E+001, 8.639E+001, 7.355E+001, 5.499E+001, 4.219E+001, 3.012E+001, 2.551E+001, 2.530E+001, 2.497E+001, 2.524E+001, 1.831E+001, 4.334E+001, 4.780E+001, 3.214E+001, 1.986E+001, 1.917E+001, 1.903E+001, 1.905E+001, 1.913E+001, 1.926E+001, 1.944E+001, 1.259E+002, 1.234E+002, 1.180E+002, 1.161E+002, 1.107E+002, 1.073E+002, 1.027E+002, 6.928E+001, 7.939E+001, 8.645E+001, 8.926E+001, 7.321E+001, 8.989E+001, 1.162E+002, 1.289E+002, 7.710E+001, 8.994E+001, 1.208E+002, 1.198E+002, 7.209E+001, 8.292E+001, 9.225E+001, 9.023E+001, 7.659E+001, 8.006E+001, 7.659E+001, 8.675E+001, 9.314E+001, 1.396E+002, 6.318E+001, 6.585E+001, 6.715E+001, 6.809E+001, 5.413E+001, 5.567E+001, 5.781E+001, 6.210E+001, 2.064E-001, 4.006E-004, 5.086E-008, 1.865E-001, 8.811E-003, 2.642E-005, 4.000E+000
 1.100E+002, 7.033E+001, 5.420E+001, 4.192E+001, 3.695E+001, 3.460E+001, 3.363E+001, 3.321E+001, 3.185E+001, 3.107E+001, 2.121E+001, 1.431E+002, 1.492E+002, 1.418E+002, 1.371E+002, 1.399E+002, 1.505E+002, 1.698E+002, 1.831E+002, 2.112E+002, 2.474E+002, 1.964E+001, 7.487E+001, 7.389E+001, 5.851E+001, 4.555E+001, 3.810E+001, 2.995E+001, 2.586E+001, 2.503E+001, 2.403E+001, 2.429E+001, 1.847E+001, 4.451E+001, 4.855E+001, 3.211E+001, 1.991E+001, 1.904E+001, 1.898E+001, 1.903E+001, 1.909E+001, 1.918E+001, 1.933E+001, 1.116E+002, 1.095E+002, 1.051E+002, 1.037E+002, 9.946E+001, 9.731E+001, 9.421E+001, 6.461E+001, 7.053E+001, 7.537E+001, 8.496E+001, 7.375E+001, 8.333E+001, 1.008E+002, 1.256E+002, 7.669E+001, 9.584E+001, 1.226E+002, 1.282E+002, 7.285E+001, 8.654E+001, 9.380E+001, 8.154E+001, 7.622E+001, 8.470E+001, 8.129E+001, 9.190E+001, 9.254E+001, 1.231E+002, 6.428E+001, 6.756E+001, 6.180E+001, 6.692E+001, 5.382E+001, 5.159E+001, 5.253E+001, 5.613E+001, 2.066E-001, 3.938E-004, 2.866E-008, 1.879E-001, 8.141E-003, 2.433E-005, 4.000E+000
 1.200E+002, 6.854E+001, 5.281E+001, 3.978E+001, 3.527E+001, 3.516E+001, 3.479E+001, 3.462E+001, 3.392E+001, 3.340E+001, 2.252E+001, 1.589E+002, 1.930E+002, 1.897E+002, 1.930E+002, 2.069E+002, 2.284E+002, 2.602E+002, 2.794E+002, 3.220E+002, 3.792E+002, 2.026E+001, 7.690E+001, 7.566E+001, 5.845E+001, 4.234E+001, 3.313E+001, 2.755E+001, 2.530E+001, 2.497E+001, 2.432E+001, 2.452E+001, 1.867E+001, 4.618E+001, 5.200E+001, 3.580E+001, 2.038E+001, 1.905E+001, 1.900E+001, 1.905E+001, 1.911E+001, 1.923E+001, 1.935E+001, 1.251E+002, 1.228E+002, 1.169E+002, 1.152E+002, 1.100E+002, 1.069E+002, 1.027E+002, 6.056E+001, 7.601E+001, 9.167E+001, 1.032E+002, 7.189E+001, 8.675E+001, 1.170E+002, 1.457E+002, 8.093E+001, 1.066E+002, 1.438E+002, 1.237E+002, 7.749E+001, 9.409E+001, 9.785E+001, 8.478E+001, 7.581E+001, 8.879E+001, 8.689E+001, 9.950E+001, 8.984E+001, 1.621E+002, 6.748E+001, 7.678E+001, 7.375E+001, 6.832E+001, 6.043E+001, 5.940E+001, 5.561E+001, 5.604E+001, 2.064E-001, 4.016E-004, 5.414E-008, 1.884E-001, 7.844E-003, 2.340E-005, 4.000E+000
 1.300E+002, 6.304E+001, 4.815E+001, 3.762E+001, 3.255E+001, 3.025E+001, 2.985E+001, 2.993E+001, 3.018E+001, 3.037E+001, 2.394E+001, 1.620E+002, 1.819E+002, 1.703E+002, 1.667E+002, 1.718E+002, 1.871E+002, 2.092E+002, 2.218E+002, 2.559E+002, 3.027E+002, 2.092E+001, 7.800E+001, 7.527E+001, 5.733E+001, 4.025E+001, 3.065E+001, 2.662E+001, 2.452E+001, 2.413E+001, 2.417E+001, 2.453E+001, 1.889E+001, 4.687E+001, 5.270E+001, 3.359E+001, 1.982E+001, 1.900E+001, 1.901E+001, 1.904E+001, 1.907E+001, 1.915E+001, 1.924E+001, 1.193E+002, 1.160E+002, 1.101E+002, 1.083E+002, 1.034E+002, 1.008E+002, 9.676E+001, 6.140E+001, 7.864E+001, 1.020E+002, 1.074E+002, 7.088E+001, 8.226E+001, 1.123E+002, 1.514E+002, 7.709E+001, 8.909E+001, 1.229E+002, 1.314E+002, 7.452E+001, 9.166E+001, 1.006E+002, 8.711E+001, 7.507E+001, 7.994E+001, 8.236E+001, 9.747E+001, 9.884E+001, 1.699E+002, 6.886E+001, 7.907E+001, 8.050E+001, 6.477E+001, 6.249E+001, 6.779E+001, 5.937E+001, 4.881E+001, 2.064E-001, 4.024E-004, 5.656E-008, 1.884E-001, 7.591E-003, 2.260E-005, 4.000E+000
 1.400E+002, 6.835E+001, 5.414E+001, 4.384E+001, 3.717E+001, 3.244E+001, 3.048E+001, 3.017E+001, 2.985E+001, 3.017E+001, 2.540E+001, 1.715E+002, 2.058E+002, 1.948E+002, 1.958E+002, 2.049E+002, 2.214E+002, 2.474E+002, 2.630E+002, 3.024E+002, 3.537E+002, 2.160E+001, 8.322E+001, 8.343E+001, 6.519E+001, 3.548E+001, 2.768E+001, 2.491E+001, 2.464E+001, 2.461E+001, 2.512E+001, 2.568E+001, 1.914E+001, 4.565E+001, 4.808E+001, 3.113E+001, 1.928E+001, 1.899E+001, 1.897E+001, 1.899E+001, 1.902E+001, 1.909E+001, 1.920E+001, 1.228E+002, 1.207E+002, 1.164E+002, 1.147E+002, 1.093E+002, 1.060E+002, 1.002E+002, 6.359E+001, 8.493E+001, 1.131E+002, 1.068E+002, 7.065E+001, 8.276E+001, 1.331E+002, 1.503E+002, 7.949E+001, 8.983E+001, 1.197E+002, 1.249E+002, 7.062E+001, 8.427E+001, 9.659E+001, 9.428E+001, 7.426E+001, 8.367E+001, 7.626E+001, 9.136E+001, 9.571E+001, 2.020E+002, 6.183E+001, 7.433E+001, 7.402E+001, 7.049E+001, 6.073E+001, 6.459E+001, 6.085E+001, 5.595E+001, 2.067E-001, 3.914E-004, 2.063E-008, 1.873E-001, 8.105E-003, 2.422E-005, 4.000E+000
 1.500E+002, 7.477E+001, 6.064E+001, 4.645E+001, 4.011E+001, 3.454E+001, 3.178E+001, 3.108E+001, 2.991E+001, 2.916E+001, 2.687E+001, 1.647E+002, 1.921E+002, 1.856E+002, 1.927E+002, 2.082E+002, 2.285E+002, 2.517E+002, 2.645E+002, 2.980E+002, 3.437E+002, 2.228E+001, 8.559E+001, 8.813E+001, 6.903E+001, 4.182E+001, 2.802E+001, 2.504E+001, 2.507E+001, 2.531E+001, 2.625E+001, 2.698E+001, 1.941E+001, 4.616E+001, 4.882E+001, 3.007E+001, 1.915E+001, 1.899E+001, 1.897E+001, 1.899E+001, 1.903E+001, 1.918E+001, 1.935E+001, 1.321E+002, 1.291E+002, 1.229E+002, 1.207E+002, 1.145E+002, 1.108E+002, 1.059E+002, 6.266E+001, 8.692E+001, 1.008E+002, 1.032E+002, 7.443E+001, 8.896E+001, 1.332E+002, 1.384E+002, 8.060E+001, 8.958E+001, 1.194E+002, 1.088E+002, 7.285E+001, 8.645E+001, 9.846E+001, 9.243E+001, 7.930E+001, 8.315E+001, 7.806E+001, 9.155E+001, 9.698E+001, 1.694E+002, 6.370E+001, 7.212E+001, 7.313E+001, 7.070E+001, 5.792E+001, 6.236E+001, 6.088E+001, 5.879E+001, 2.066E-001, 4.074E-004, 7.089E-008, 1.864E-001, 8.468E-003, 2.536E-005, 4.000E+000
 1.600E+002, 7.917E+001, 6.428E+001, 4.804E+001, 3.592E+001, 3.010E+001, 2.727E+001, 2.681E+001, 2.693E+001, 2.772E+001, 2.834E+001, 1.659E+002, 1.953E+002, 1.907E+002, 2.004E+002, 2.229E+002, 2.518E+002, 2.848E+002, 3.030E+002, 3.487E+002, 4.009E+002, 2.295E+001, 8.321E+001, 7.430E+001, 5.997E+001, 3.868E+001, 2.853E+001, 2.598E+001, 2.647E+001, 2.668E+001, 2.740E+001, 2.881E+001, 1.969E+001, 4.805E+001, 5.085E+001, 3.006E+001, 1.920E+001, 1.905E+001, 1.898E+001, 1.902E+001, 1.904E+001, 1.921E+001, 1.933E+001, 1.407E+002, 1.358E+002, 1.270E+002, 1.241E+002, 1.177E+002, 1.141E+002, 1.094E+002, 6.311E+001, 7.497E+001, 9.559E+001, 1.009E+002, 7.694E+001, 9.078E+001, 1.384E+002, 1.379E+002, 8.796E+001, 9.401E+001, 1.219E+002, 1.102E+002, 8.038E+001, 9.499E+001, 8.677E+001, 8.534E+001, 8.137E+001, 8.724E+001, 8.759E+001, 9.360E+001, 8.575E+001, 1.640E+002, 7.177E+001, 7.366E+001, 6.440E+001, 6.543E+001, 5.776E+001, 6.176E+001, 5.556E+001, 5.545E+001, 2.070E-001, 4.007E-004, 4.797E-008, 1.866E-001, 8.430E-003, 2.524E-005, 4.000E+000
 1.700E+002, 8.013E+001, 6.132E+001, 4.610E+001, 4.019E+001, 3.575E+001, 3.222E+001, 3.092E+001, 2.943E+001, 2.937E+001, 2.978E+001, 1.627E+002, 1.876E+002, 1.813E+002, 1.844E+002, 2.005E+002, 2.216E+002, 2.497E+002, 2.665E+002, 3.066E+002, 3.569E+002, 2.361E+001, 8.726E+001, 8.593E+001, 6.541E+001, 3.032E+001, 2.660E+001, 2.688E+001, 2.768E+001, 2.758E+001, 2.790E+001, 2.835E+001, 1.998E+001, 4.818E+001, 5.247E+001, 3.304E+001, 1.944E+001, 1.905E+001, 1.900E+001, 1.903E+001, 1.905E+001, 1.917E+001, 1.935E+001, 1.420E+002, 1.380E+002, 1.309E+002, 1.287E+002, 1.231E+002, 1.196E+002, 1.147E+002, 7.109E+001, 8.666E+001, 1.066E+002, 9.996E+001, 8.222E+001, 9.945E+001, 1.396E+002, 1.236E+002, 8.120E+001, 9.627E+001, 1.241E+002, 1.247E+002, 7.533E+001, 8.640E+001, 9.298E+001, 9.414E+001, 8.868E+001, 8.569E+001, 7.809E+001, 8.873E+001, 9.992E+001, 1.629E+002, 6.568E+001, 6.645E+001, 7.201E+001, 7.374E+001, 5.481E+001, 5.883E+001, 6.029E+001, 6.237E+001, 2.068E-001, 3.980E-004, 4.058E-008, 1.857E-001, 8.900E-003, 2.671E-005, 4.000E+000
 1.800E+002, 7.603E+001, 6.139E+001, 4.810E+001, 3.989E+001, 3.170E+001, 3.044E+001, 3.082E+001, 3.117E+001, 3.210E+001, 3.121E+001, 1.665E+002, 1.854E+002, 1.806E+002, 1.874E+002, 2.004E+002, 2.198E+002, 2.445E+002, 2.584E+002, 2.899E+002, 3.242E+002, 2.426E+001, 8.713E+001, 9.028E+001, 7.168E+001, 3.817E+001, 2.712E+001, 2.510E+001, 2.522E+001, 2.531E+001, 2.591E+001, 2.601E+001, 2.028E+001, 4.895E+001, 5.131E+001, 3.179E+001, 1.950E+001, 1.904E+001, 1.904E+001, 1.902E+001, 1.909E+001, 1.922E+001, 1.936E+001, 1.331E+002, 1.285E+002, 1.211E+002, 1.186E+002, 1.123E+002, 1.088E+002, 1.039E+002, 7.418E+001, 8.799E+001, 1.034E+002, 9.590E+001, 7.412E+001, 9.102E+001, 1.368E+002, 1.216E+002, 7.989E+001, 8.851E+001, 1.238E+002, 1.287E+002, 7.430E+001, 8.592E+001, 9.368E+001, 9.917E+001, 7.992E+001, 8.186E+001, 7.972E+001, 8.981E+001, 9.716E+001, 1.593E+002, 6.589E+001, 6.738E+001, 7.111E+001, 7.663E+001, 5.524E+001, 5.337E+001, 6.063E+001, 6.405E+001, 2.068E-001, 4.272E-004, 1.317E-007, 1.889E-001, 7.836E-003, 2.337E-005, 6.000E+000
 1.900E+002, 7.596E+001, 5.635E+001, 4.010E+001, 3.507E+001, 3.072E+001, 2.804E+001, 2.796E+001, 2.966E+001, 3.280E+001, 3.259E+001, 1.606E+002, 1.563E+002, 1.447E+002, 1.293E+002, 1.272E+002, 1.365E+002, 1.448E+002, 1.497E+002, 1.570E+002, 1.620E+002, 2.490E+001, 8.200E+001, 7.066E+001, 5.139E+001, 2.959E+001, 2.540E+001, 2.425E+001, 2.380E+001, 2.377E+001, 2.433E+001, 2.453E+001, 2.057E+001, 4.938E+001, 5.085E+001, 3.453E+001, 2.026E+001, 1.922E+001, 1.916E+001, 1.918E+001, 1.923E+001, 1.937E+001, 1.955E+001, 1.380E+002, 1.347E+002, 1.280E+002, 1.256E+002, 1.191E+002, 1.151E+002, 1.094E+002, 6.373E+001, 7.564E+001, 8.874E+001, 8.156E+001, 7.699E+001, 9.047E+001, 1.201E+002, 1.151E+002, 7.541E+001, 8.946E+001, 1.440E+002, 1.198E+002, 7.081E+001, 8.600E+001, 1.093E+002, 1.140E+002, 8.415E+001, 7.970E+001, 7.502E+001, 9.648E+001, 1.143E+002, 1.358E+002, 6.593E+001, 7.510E+001, 8.816E+001, 8.457E+001, 5.842E+001, 6.201E+001, 7.086E+001, 7.146E+001, 2.067E-001, 3.952E-004, 3.226E-008, 1.876E-001, 8.405E-003, 2.515E-005, 6.000E+000
 2.000E+002, 7.747E+001, 5.792E+001, 4.344E+001, 3.601E+001, 3.251E+001, 3.138E+001, 3.131E+001, 3.303E+001, 3.491E+001, 3.392E+001, 1.472E+002, 1.204E+002, 9.631E+001, 6.941E+001, 6.304E+001, 6.587E+001, 7.097E+001, 7.303E+001, 7.693E+001, 8.144E+001, 2.553E+001, 8.066E+001, 7.555E+001, 5.604E+001, 3.414E+001, 2.737E+001, 2.651E+001, 2.614E+001, 2.579E+001, 2.505E+001, 2.518E+001, 2.087E+001, 4.951E+001, 4.619E+001, 3.272E+001, 2.092E+001, 1.949E+001, 1.931E+001, 1.941E+001, 1.947E+001, 1.951E+001, 1.963E+001, 1.409E+002, 1.376E+002, 1.303E+002, 1.267E+002, 1.181E+002, 1.134E+002, 1.067E+002, 6.675E+001, 7.596E+001, 7.533E+001, 6.656E+001, 8.147E+001, 9.410E+001, 1.086E+002, 1.003E+002, 7.455E+001, 9.654E+001, 1.565E+002, 9.778E+001, 7.038E+001, 9.023E+001, 1.104E+002, 1.056E+002, 9.192E+001, 8.312E+001, 7.844E+001, 1.020E+002, 1.081E+002, 1.138E+002, 6.778E+001, 7.380E+001, 8.347E+001, 7.972E+001, 5.717E+001, 6.542E+001, 6.634E+001, 6.576E+001, 2.058E-001, 5.305E-004, 4.603E-007, 1.853E-001, 9.503E-003, 2.859E-005, 7.000E+000
 2.100E+002, 9.962E+001, 8.671E+001, 7.523E+001, 6.688E+001, 6.236E+001, 5.805E+001, 5.488E+001, 4.912E+001, 4.692E+001, 3.520E+001, 1.423E+002, 1.182E+002, 9.703E+001, 7.321E+001, 6.747E+001, 7.054E+001, 7.874E+001, 8.479E+001, 1.028E+002, 1.238E+002, 2.614E+001, 8.589E+001, 8.227E+001, 6.430E+001, 3.601E+001, 2.660E+001, 2.533E+001, 2.534E+001, 2.578E+001, 2.604E+001, 2.683E+001, 2.117E+001, 4.809E+001, 4.338E+001, 2.968E+001, 1.989E+001, 1.925E+001, 1.925E+001, 1.920E+001, 1.921E+001, 1.926E+001, 1.939E+001, 1.575E+002, 1.542E+002, 1.459E+002, 1.429E+002, 1.353E+002, 1.309E+002, 1.250E+002, 6.259E+001, 8.332E+001, 7.977E+001, 6.937E+001, 7.822E+001, 1.011E+002, 1.341E+002, 9.801E+001, 8.168E+001, 9.757E+001, 1.225E+002, 9.203E+001, 7.143E+001, 8.365E+001, 8.271E+001, 7.975E+001, 8.881E+001, 8.922E+001, 7.653E+001, 8.663E+001, 8.289E+001, 1.306E+002, 6.611E+001, 6.847E+001, 6.967E+001, 6.488E+001, 6.167E+001, 5.988E+001, 5.629E+001, 5.521E+001, 2.063E-001, 4.308E-004, 1.459E-007, 1.853E-001, 9.721E-003, 2.927E-005, 7.000E+000
 2.200E+002, 9.046E+001, 7.349E+001, 6.170E+001, 5.462E+001, 4.819E+001, 4.349E+001, 4.228E+001, 4.186E+001, 4.111E+001, 3.642E+001, 1.539E+002, 1.610E+002, 1.513E+002, 1.461E+002, 1.514E+002, 1.664E+002, 1.929E+002, 2.108E+002, 2.600E+002, 3.139E+002, 2.673E+001, 8.504E+001, 8.054E+001, 6.379E+001, 4.372E+001, 3.307E+001, 2.803E+001, 2.670E+001, 2.688E+001, 2.712E+001, 2.691E+001, 2.147E+001, 4.733E+001, 4.126E+001, 2.972E+001, 1.967E+001, 1.904E+001, 1.903E+001, 1.899E+001, 1.904E+001, 1.910E+001, 1.923E+001, 1.528E+002, 1.472E+002, 1.377E+002, 1.342E+002, 1.259E+002, 1.221E+002, 1.170E+002, 5.636E+001, 7.741E+001, 8.340E+001, 7.938E+001, 6.288E+001, 9.106E+001, 1.362E+002, 1.129E+002, 7.861E+001, 9.191E+001, 1.412E+002, 1.047E+002, 6.842E+001, 8.759E+001, 8.414E+001, 8.558E+001, 7.320E+001, 8.115E+001, 7.441E+001, 9.539E+001, 9.342E+001, 1.435E+002, 6.516E+001, 7.205E+001, 7.403E+001, 6.529E+001, 6.332E+001, 5.808E+001, 5.872E+001, 5.860E+001, 2.055E-001, 5.947E-004, 6.626E-007, 1.882E-001, 8.201E-003, 2.451E-005, 7.000E+000
 2.300E+002, 7.702E+001, 5.943E+001, 4.221E+001, 3.197E+001, 2.901E+001, 2.850E+001, 2.862E+001, 3.046E+001, 3.203E+001, 3.756E+001, 1.569E+002, 1.737E+002, 1.641E+002, 1.622E+002, 1.724E+002, 1.904E+002, 2.171E+002, 2.317E+002, 2.698E+002, 3.184E+002, 2.730E+001, 8.626E+001, 7.732E+001, 6.271E+001, 3.795E+001, 2.659E+001, 2.526E+001, 2.534E+001, 2.552E+001, 2.586E+001, 2.600E+001, 2.176E+001, 4.866E+001, 4.770E+001, 3.041E+001, 1.987E+001, 1.901E+001, 1.898E+001, 1.896E+001, 1.897E+001, 1.905E+001, 1.915E+001, 1.429E+002, 1.360E+002, 1.239E+002, 1.202E+002, 1.120E+002, 1.078E+002, 1.032E+002, 5.540E+001, 8.093E+001, 9.198E+001, 9.147E+001, 6.249E+001, 8.638E+001, 1.382E+002, 1.232E+002, 7.838E+001, 9.399E+001, 1.335E+002, 1.027E+002, 7.189E+001, 8.773E+001, 8.402E+001, 8.723E+001, 6.850E+001, 8.347E+001, 7.903E+001, 9.601E+001, 9.402E+001, 1.666E+002, 6.879E+001, 7.186E+001, 7.281E+001, 7.141E+001, 6.313E+001, 5.975E+001, 5.990E+001, 6.312E+001, 2.058E-001, 6.366E-004, 7.914E-007, 1.893E-001, 7.267E-003, 2.159E-005, 7.000E+000
 2.400E+002, 7.009E+001, 5.085E+001, 3.236E+001, 2.657E+001, 2.697E+001, 2.845E+001, 2.887E+001, 2.964E+001, 3.007E+001, 3.862E+001, 1.709E+002, 2.008E+002, 1.937E+002, 2.009E+002, 2.166E+002, 2.398E+002, 2.667E+002, 2.808E+002, 3.131E+002, 3.538E+002, 2.784E+001, 8.956E+001, 8.366E+001, 6.310E+001, 3.530E+001, 2.454E+001, 2.317E+001, 2.348E+001, 2.358E+001, 2.415E+001, 2.451E+001, 2.205E+001, 4.798E+001, 4.934E+001, 3.388E+001, 1.993E+001, 1.896E+001, 1.893E+001, 1.894E+001, 1.896E+001, 1.903E+001, 1.909E+001, 1.412E+002, 1.360E+002, 1.266E+002, 1.234E+002, 1.160E+002, 1.117E+002, 1.069E+002, 6.682E+001, 8.690E+001, 9.493E+001, 8.706E+001, 6.237E+001, 8.830E+001, 1.441E+002, 1.430E+002, 7.652E+001, 8.915E+001, 1.234E+002, 1.256E+002, 6.738E+001, 9.109E+001, 8.157E+001, 9.226E+001, 7.120E+001, 8.252E+001, 7.531E+001, 9.363E+001, 9.478E+001, 1.930E+002, 7.192E+001, 7.312E+001, 6.965E+001, 7.053E+001, 6.188E+001, 6.151E+001, 5.648E+001, 6.277E+001, 2.054E-001, 7.492E-004, 1.145E-006, 1.879E-001, 8.007E-003, 2.391E-005, 7.000E+000
 2.500E+002, 6.674E+001, 5.211E+001, 3.231E+001, 2.725E+001, 2.674E+001, 2.751E+001, 2.797E+001, 2.861E+001, 2.961E+001, 3.960E+001, 1.615E+002, 1.762E+002, 1.683E+002, 1.697E+002, 1.789E+002, 1.935E+002, 2.142E+002, 2.255E+002, 2.545E+002, 2.939E+002, 2.836E+001, 8.497E+001, 8.348E+001, 7.074E+001, 4.648E+001, 3.035E+001, 2.450E+001, 2.322E+001, 2.296E+001, 2.322E+001, 2.353E+001, 2.233E+001, 4.863E+001, 5.088E+001, 3.226E+001, 1.989E+001, 1.907E+001, 1.895E+001, 1.896E+001, 1.899E+001, 1.908E+001, 1.915E+001, 1.195E+002, 1.158E+002, 1.094E+002, 1.075E+002, 1.027E+002, 1.003E+002, 9.742E+001, 6.511E+001, 7.802E+001, 8.038E+001, 8.619E+001, 6.250E+001, 8.119E+001, 1.187E+002, 1.285E+002, 6.798E+001, 8.364E+001, 1.197E+002, 1.308E+002, 7.198E+001, 8.483E+001, 7.876E+001, 9.533E+001, 6.909E+001, 7.580E+001, 7.847E+001, 9.067E+001, 1.013E+002, 1.516E+002, 6.707E+001, 6.605E+001, 7.270E+001, 7.853E+001, 5.904E+001, 5.107E+001, 5.820E+001, 6.470E+001, 2.039E-001, 1.068E-003, 2.149E-006, 1.902E-001, 7.215E-003, 2.142E-005, 7.000E+000
 2.600E+002, 6.349E+001, 4.990E+001, 3.166E+001, 2.748E+001, 2.660E+001, 2.657E+001, 2.676E+001, 2.735E+001, 2.859E+001, 4.052E+001, 1.524E+002, 1.421E+002, 1.267E+002, 1.113E+002, 1.091E+002, 1.165E+002, 1.298E+002, 1.400E+002, 1.623E+002, 1.859E+002, 2.886E+001, 8.242E+001, 7.825E+001, 6.401E+001, 4.789E+001, 3.633E+001, 3.001E+001, 2.672E+001, 2.599E+001, 2.517E+001, 2.502E+001, 2.260E+001, 4.901E+001, 5.077E+001, 3.532E+001, 2.015E+001, 1.916E+001, 1.900E+001, 1.901E+001, 1.903E+001, 1.913E+001, 1.920E+001, 1.192E+002, 1.172E+002, 1.119E+002, 1.097E+002, 1.035E+002, 9.997E+001, 9.530E+001, 4.721E+001, 7.614E+001, 7.099E+001, 7.383E+001, 6.852E+001, 8.216E+001, 1.071E+002, 1.104E+002, 6.643E+001, 8.592E+001, 1.324E+002, 1.325E+002, 6.919E+001, 8.172E+001, 8.626E+001, 1.065E+002, 7.218E+001, 7.488E+001, 7.587E+001, 9.551E+001, 1.045E+002, 1.221E+002, 6.099E+001, 6.698E+001, 7.536E+001, 8.475E+001, 5.675E+001, 5.381E+001, 6.086E+001, 7.053E+001, 2.056E-001, 6.025E-004, 6.859E-007, 1.879E-001, 8.395E-003, 2.512E-005, 7.000E+000
 2.700E+002, 7.911E+001, 5.783E+001, 3.569E+001, 2.901E+001, 2.830E+001, 2.812E+001, 2.809E+001, 2.891E+001, 3.035E+001, 4.138E+001, 1.520E+002, 1.488E+002, 1.355E+002, 1.238E+002, 1.272E+002, 1.361E+002, 1.492E+002, 1.595E+002, 1.842E+002, 2.194E+002, 2.934E+001, 8.527E+001, 7.956E+001, 6.360E+001, 4.148E+001, 3.238E+001, 2.886E+001, 2.569E+001, 2.443E+001, 2.392E+001, 2.517E+001, 2.285E+001, 5.079E+001, 5.281E+001, 3.260E+001, 1.962E+001, 1.912E+001, 1.904E+001, 1.907E+001, 1.910E+001, 1.921E+001, 1.929E+001, 1.505E+002, 1.463E+002, 1.380E+002, 1.348E+002, 1.265E+002, 1.220E+002, 1.162E+002, 6.737E+001, 8.576E+001, 7.842E+001, 7.057E+001, 8.543E+001, 9.838E+001, 1.240E+002, 1.083E+002, 7.725E+001, 9.841E+001, 1.345E+002, 1.200E+002, 7.583E+001, 8.624E+001, 8.431E+001, 8.922E+001, 8.758E+001, 8.373E+001, 7.978E+001, 9.118E+001, 9.178E+001, 1.304E+002, 6.684E+001, 6.579E+001, 7.201E+001, 7.706E+001, 5.704E+001, 5.515E+001, 6.059E+001, 6.464E+001, 2.059E-001, 5.358E-004, 4.759E-007, 1.872E-001, 8.629E-003, 2.585E-005, 7.000E+000
