s,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,mol/mol,mol/mol,mol/mol,mol/mol,mol/mol,mol/mol,
 9.000E+001, 2.383E+002, 2.437E+002, 2.597E+002, 2.860E+002, 3.192E+002, 3.629E+002, 3.893E+002, 4.464E+002, 5.097E+002, 1.848E+001, 7.480E+001, 9.354E+001, 7.187E+001, 4.962E+001, 4.059E+001, 3.580E+001, 3.398E+001, 3.357E+001, 3.312E+001, 3.331E+001, 1.842E+001, 7.450E+001, 6.485E+001, 4.633E+001, 2.924E+001, 3.121E+001, 3.133E+001, 3.118E+001, 3.129E+001, 3.159E+001, 3.225E+001, 1.816E+001, 4.367E+001, 4.719E+001, 3.054E+001, 2.155E+001, 2.076E+001, 1.972E+001, 1.924E+001, 1.921E+001, 1.932E+001, 1.952E+001, 1.218E+002, 1.397E+002, 2.042E+002, 2.354E+002, 2.540E+002, 2.415E+002, 1.749E+002, 6.724E+001, 7.282E+001, 7.346E+001, 7.184E+001, 8.250E+001, 1.052E+002, 8.897E+001, 9.152E+001, 8.484E+001, 9.917E+001, 8.582E+001, 8.538E+001, 7.330E+001, 8.089E+001, 7.685E+001, 6.892E+001, 9.329E+001, 9.667E+001, 8.267E+001, 7.623E+001, 7.311E+001, 1.022E+002, 6.312E+001, 6.067E+001, 6.120E+001, 6.011E+001, 4.912E+001, 5.157E+001, 5.111E+001, 5.399E+001, 2.068E-001, 3.882E-004, 9.887E-009, 1.667E-001, 1.909E-002, 5.864E-005, 4.000E+000
 1.000E+002, 1.875E+002, 1.903E+002, 2.018E+002, 2.178E+002, 2.404E+002, 2.658E+002, 2.807E+002, 3.122E+002, 3.497E+002, 1.884E+001, 7.282E+001, 5.737E+001, 3.893E+001, 2.926E+001, 2.942E+001, 3.049E+001, 3.066E+001, 3.066E+001, 3.104E+001, 3.274E+001, 1.874E+001, 6.718E+001, 5.350E+001, 3.748E+001, 2.887E+001, 2.975E+001, 2.990E+001, 2.962E+001, 2.945E+001, 2.909E+001, 2.891E+001, 1.829E+001, 3.729E+001, 3.056E+001, 2.344E+001, 2.047E+001, 1.983E+001, 1.913E+001, 1.885E+001, 1.878E+001, 1.888E+001, 1.903E+001, 1.740E+002, 1.979E+002, 1.999E+002, 1.810E+002, 1.287E+002, 1.084E+002, 7.931E+001, 5.011E+001, 5.986E+001, 5.803E+001, 4.680E+001, 5.907E+001, 7.892E+001, 9.327E+001, 6.837E+001, 4.971E+001, 7.720E+001, 9.781E+001, 5.798E+001, 4.655E+001, 5.408E+001, 5.793E+001, 4.819E+001, 6.760E+001, 6.324E+001, 5.217E+001, 5.836E+001, 5.708E+001, 7.751E+001, 4.169E+001, 4.057E+001, 4.291E+001, 4.379E+001, 3.700E+001, 3.740E+001, 3.643E+001, 3.723E+001, 2.073E-001, 3.870E-004, 3.574E-009, 1.802E-001, 1.141E-002, 3.456E-005, 4.000E+000
 1.100E+002, 1.264E+002, 1.272E+002, 1.337E+002, 1.430E+002, 1.557E+002, 1.696E+002, 1.783E+002, 1.989E+002, 2.273E+002, 1.930E+001, 7.333E+001, 6.166E+001, 4.797E+001, 3.035E+001, 3.022E+001, 3.269E+001, 3.497E+001, 3.471E+001, 3.361E+001, 3.421E+001, 1.917E+001, 6.019E+001, 5.286E+001, 4.442E+001, 3.315E+001, 2.995E+001, 2.869E+001, 2.806E+001, 2.805E+001, 2.802E+001, 2.775E+001, 1.847E+001, 3.907E+001, 3.446E+001, 2.342E+001, 2.005E+001, 1.968E+001, 1.893E+001, 1.876E+001, 1.874E+001, 1.882E+001, 1.894E+001, 1.425E+002, 1.433E+002, 1.399E+002, 1.290E+002, 9.580E+001, 8.522E+001, 7.093E+001, 4.454E+001, 4.975E+001, 5.630E+001, 6.019E+001, 4.795E+001, 6.054E+001, 8.707E+001, 6.499E+001, 5.821E+001, 9.981E+001, 1.323E+002, 7.918E+001, 6.398E+001, 8.771E+001, 8.768E+001, 7.244E+001, 5.502E+001, 7.151E+001, 7.149E+001, 9.667E+001, 8.022E+001, 8.308E+001, 5.174E+001, 6.007E+001, 5.754E+001, 5.779E+001, 4.129E+001, 4.669E+001, 4.395E+001, 4.456E+001, 2.073E-001, 3.892E-004, 1.009E-008, 1.840E-001, 9.710E-003, 2.925E-005, 4.000E+000
 1.200E+002, 1.300E+002, 1.312E+002, 1.366E+002, 1.473E+002, 1.624E+002, 1.822E+002, 1.941E+002, 2.211E+002, 2.537E+002, 1.983E+001, 6.547E+001, 5.057E+001, 4.068E+001, 2.868E+001, 2.647E+001, 2.754E+001, 2.869E+001, 2.852E+001, 2.864E+001, 2.942E+001, 1.967E+001, 5.689E+001, 4.475E+001, 3.652E+001, 3.309E+001, 3.257E+001, 3.114E+001, 3.020E+001, 2.996E+001, 2.947E+001, 2.897E+001, 1.868E+001, 4.307E+001, 4.738E+001, 2.793E+001, 1.997E+001, 1.943E+001, 1.898E+001, 1.887E+001, 1.887E+001, 1.897E+001, 1.909E+001, 9.124E+001, 1.015E+002, 1.273E+002, 1.309E+002, 1.414E+002, 1.308E+002, 1.136E+002, 4.162E+001, 4.436E+001, 5.339E+001, 4.907E+001, 6.644E+001, 5.964E+001, 6.652E+001, 5.164E+001, 7.100E+001, 1.280E+002, 1.046E+002, 5.894E+001, 7.778E+001, 9.971E+001, 9.234E+001, 6.854E+001, 6.871E+001, 8.258E+001, 8.919E+001, 9.956E+001, 8.056E+001, 6.286E+001, 6.502E+001, 6.530E+001, 6.548E+001, 6.262E+001, 5.370E+001, 5.221E+001, 5.282E+001, 5.430E+001, 2.070E-001, 3.883E-004, 8.860E-009, 1.831E-001, 1.005E-002, 3.032E-005, 4.000E+000
 1.300E+002, 1.761E+002, 1.798E+002, 1.929E+002, 2.157E+002, 2.451E+002, 2.783E+002, 2.988E+002, 3.482E+002, 4.097E+002, 2.042E+001, 6.008E+001, 3.344E+001, 2.736E+001, 2.468E+001, 2.465E+001, 2.513E+001, 2.562E+001, 2.573E+001, 2.623E+001, 2.721E+001, 2.023E+001, 6.360E+001, 5.516E+001, 4.119E+001, 2.852E+001, 2.693E+001, 2.791E+001, 2.844E+001, 2.869E+001, 3.036E+001, 3.174E+001, 1.891E+001, 3.980E+001, 4.047E+001, 2.706E+001, 1.988E+001, 1.928E+001, 1.887E+001, 1.878E+001, 1.880E+001, 1.885E+001, 1.893E+001, 8.859E+001, 1.053E+002, 1.502E+002, 1.696E+002, 1.954E+002, 1.829E+002, 1.438E+002, 5.126E+001, 6.324E+001, 6.251E+001, 4.413E+001, 6.583E+001, 8.545E+001, 7.189E+001, 4.261E+001, 7.037E+001, 8.822E+001, 7.418E+001, 4.534E+001, 6.312E+001, 6.851E+001, 6.336E+001, 5.470E+001, 7.041E+001, 7.587E+001, 6.801E+001, 6.625E+001, 5.950E+001, 5.368E+001, 5.435E+001, 4.725E+001, 4.370E+001, 4.828E+001, 4.752E+001, 3.813E+001, 3.722E+001, 4.257E+001, 2.071E-001, 3.940E-004, 2.623E-008, 1.755E-001, 1.458E-002, 4.450E-005, 4.000E+000
 1.400E+002, 2.194E+002, 2.277E+002, 2.502E+002, 2.804E+002, 3.147E+002, 3.529E+002, 3.745E+002, 4.208E+002, 4.668E+002, 2.103E+001, 5.843E+001, 3.671E+001, 2.840E+001, 2.320E+001, 2.340E+001, 2.431E+001, 2.508E+001, 2.543E+001, 2.612E+001, 2.710E+001, 2.079E+001, 7.178E+001, 7.553E+001, 4.977E+001, 2.839E+001, 2.448E+001, 2.504E+001, 2.613E+001, 2.696E+001, 2.871E+001, 3.072E+001, 1.915E+001, 3.639E+001, 3.141E+001, 2.396E+001, 1.980E+001, 1.929E+001, 1.883E+001, 1.869E+001, 1.870E+001, 1.874E+001, 1.881E+001, 1.084E+002, 1.338E+002, 1.875E+002, 2.066E+002, 2.020E+002, 1.814E+002, 1.343E+002, 5.230E+001, 7.544E+001, 7.899E+001, 5.525E+001, 5.705E+001, 8.109E+001, 8.820E+001, 4.798E+001, 5.373E+001, 6.595E+001, 7.253E+001, 3.623E+001, 4.976E+001, 5.314E+001, 5.123E+001, 4.181E+001, 6.577E+001, 6.453E+001, 5.110E+001, 5.277E+001, 4.272E+001, 5.971E+001, 4.183E+001, 3.857E+001, 3.726E+001, 2.990E+001, 3.785E+001, 3.391E+001, 2.848E+001, 2.855E+001, 2.070E-001, 3.966E-004, 3.503E-008, 1.695E-001, 1.800E-002, 5.523E-005, 4.000E+000
 1.500E+002, 1.835E+002, 1.855E+002, 1.957E+002, 2.121E+002, 2.364E+002, 2.716E+002, 2.927E+002, 3.364E+002, 3.860E+002, 2.163E+001, 5.938E+001, 3.868E+001, 2.729E+001, 2.411E+001, 2.462E+001, 2.531E+001, 2.595E+001, 2.633E+001, 2.690E+001, 2.783E+001, 2.135E+001, 7.833E+001, 7.618E+001, 5.741E+001, 3.004E+001, 2.591E+001, 2.630E+001, 2.733E+001, 2.829E+001, 3.020E+001, 3.191E+001, 1.941E+001, 3.490E+001, 2.762E+001, 2.237E+001, 1.999E+001, 1.960E+001, 1.923E+001, 1.878E+001, 1.868E+001, 1.870E+001, 1.880E+001, 9.326E+001, 1.073E+002, 1.589E+002, 1.824E+002, 1.971E+002, 1.843E+002, 1.432E+002, 6.517E+001, 9.000E+001, 8.432E+001, 5.583E+001, 6.311E+001, 1.173E+002, 9.353E+001, 5.653E+001, 5.970E+001, 6.916E+001, 6.024E+001, 3.127E+001, 4.852E+001, 5.329E+001, 4.259E+001, 4.053E+001, 7.485E+001, 7.512E+001, 5.438E+001, 4.223E+001, 4.424E+001, 6.830E+001, 4.269E+001, 4.154E+001, 3.060E+001, 2.827E+001, 3.633E+001, 3.442E+001, 2.496E+001, 2.229E+001, 2.066E-001, 5.579E-004, 5.407E-007, 1.775E-001, 1.364E-002, 4.156E-005, 4.000E+000
 1.600E+002, 1.798E+002, 1.850E+002, 1.987E+002, 2.186E+002, 2.441E+002, 2.708E+002, 2.873E+002, 3.239E+002, 3.680E+002, 2.222E+001, 6.063E+001, 4.474E+001, 3.265E+001, 2.544E+001, 2.533E+001, 2.561E+001, 2.626E+001, 2.691E+001, 2.784E+001, 2.874E+001, 2.190E+001, 7.319E+001, 6.920E+001, 5.522E+001, 3.760E+001, 3.162E+001, 3.258E+001, 3.294E+001, 3.342E+001, 3.524E+001, 3.588E+001, 1.966E+001, 3.341E+001, 2.645E+001, 2.280E+001, 2.030E+001, 1.962E+001, 1.920E+001, 1.882E+001, 1.868E+001, 1.867E+001, 1.878E+001, 1.270E+002, 1.581E+002, 1.777E+002, 1.732E+002, 1.595E+002, 1.406E+002, 1.090E+002, 6.604E+001, 7.254E+001, 7.952E+001, 6.798E+001, 7.090E+001, 1.086E+002, 1.061E+002, 6.593E+001, 6.496E+001, 6.254E+001, 6.937E+001, 4.076E+001, 4.145E+001, 4.958E+001, 5.074E+001, 3.785E+001, 8.160E+001, 6.727E+001, 4.865E+001, 4.759E+001, 4.459E+001, 8.026E+001, 3.614E+001, 3.833E+001, 3.211E+001, 3.315E+001, 3.033E+001, 3.138E+001, 2.396E+001, 2.382E+001, 2.066E-001, 6.231E-004, 7.447E-007, 1.763E-001, 1.415E-002, 4.314E-005, 4.000E+000
 1.700E+002, 1.796E+002, 1.850E+002, 1.992E+002, 2.184E+002, 2.413E+002, 2.697E+002, 2.875E+002, 3.276E+002, 3.778E+002, 2.278E+001, 6.832E+001, 6.648E+001, 4.474E+001, 2.599E+001, 2.530E+001, 2.579E+001, 2.641E+001, 2.711E+001, 2.810E+001, 2.928E+001, 2.244E+001, 7.028E+001, 6.512E+001, 5.368E+001, 4.314E+001, 3.826E+001, 3.723E+001, 3.575E+001, 3.507E+001, 3.453E+001, 3.457E+001, 1.991E+001, 3.274E+001, 2.610E+001, 2.227E+001, 1.989E+001, 1.923E+001, 1.877E+001, 1.865E+001, 1.862E+001, 1.868E+001, 1.879E+001, 1.687E+002, 1.812E+002, 1.784E+002, 1.716E+002, 1.396E+002, 1.203E+002, 8.792E+001, 5.229E+001, 6.629E+001, 7.326E+001, 6.604E+001, 5.577E+001, 7.821E+001, 9.452E+001, 6.994E+001, 3.967E+001, 6.857E+001, 8.193E+001, 6.238E+001, 3.823E+001, 5.051E+001, 5.659E+001, 4.857E+001, 6.155E+001, 4.731E+001, 4.574E+001, 5.520E+001, 5.641E+001, 8.321E+001, 3.701E+001, 3.438E+001, 4.032E+001, 4.053E+001, 2.956E+001, 2.827E+001, 2.596E+001, 3.017E+001, 2.074E-001, 4.037E-004, 5.504E-008, 1.766E-001, 1.378E-002, 4.200E-005, 4.000E+000
 1.800E+002, 1.640E+002, 1.685E+002, 1.843E+002, 2.048E+002, 2.269E+002, 2.576E+002, 2.756E+002, 3.160E+002, 3.707E+002, 2.330E+001, 6.156E+001, 3.674E+001, 2.804E+001, 2.390E+001, 2.386E+001, 2.472E+001, 2.513E+001, 2.557E+001, 2.625E+001, 2.725E+001, 2.298E+001, 7.562E+001, 6.907E+001, 5.536E+001, 3.990E+001, 3.432E+001, 3.124E+001, 3.034E+001, 3.022E+001, 3.044E+001, 3.117E+001, 2.015E+001, 3.326E+001, 2.995E+001, 2.287E+001, 1.999E+001, 1.937E+001, 1.880E+001, 1.865E+001, 1.866E+001, 1.870E+001, 1.879E+001, 8.108E+001, 9.452E+001, 1.333E+002, 1.594E+002, 1.966E+002, 1.923E+002, 1.682E+002, 6.251E+001, 7.737E+001, 7.599E+001, 5.561E+001, 6.827E+001, 1.112E+002, 8.815E+001, 5.202E+001, 4.896E+001, 7.444E+001, 6.394E+001, 5.052E+001, 4.880E+001, 6.159E+001, 6.151E+001, 4.563E+001, 8.031E+001, 6.473E+001, 4.990E+001, 6.384E+001, 4.947E+001, 6.799E+001, 3.845E+001, 4.591E+001, 4.485E+001, 4.142E+001, 3.145E+001, 3.716E+001, 3.390E+001, 3.459E+001, 2.071E-001, 3.907E-004, 1.608E-008, 1.797E-001, 1.263E-002, 3.840E-005, 4.000E+000
 1.900E+002, 1.232E+002, 1.192E+002, 1.219E+002, 1.267E+002, 1.355E+002, 1.500E+002, 1.607E+002, 1.783E+002, 2.013E+002, 2.379E+001, 5.914E+001, 4.027E+001, 2.980E+001, 2.335E+001, 2.352E+001, 2.390E+001, 2.417E+001, 2.440E+001, 2.512E+001, 2.617E+001, 2.350E+001, 7.979E+001, 8.020E+001, 6.245E+001, 4.155E+001, 3.129E+001, 2.906E+001, 2.940E+001, 2.942E+001, 2.940E+001, 2.969E+001, 2.037E+001, 3.388E+001, 3.095E+001, 2.380E+001, 2.046E+001, 1.944E+001, 1.914E+001, 1.876E+001, 1.868E+001, 1.866E+001, 1.872E+001, 7.670E+001, 8.501E+001, 1.079E+002, 1.296E+002, 1.651E+002, 1.654E+002, 1.509E+002, 7.672E+001, 8.759E+001, 8.342E+001, 6.189E+001, 8.454E+001, 1.180E+002, 7.981E+001, 5.452E+001, 6.357E+001, 7.380E+001, 6.238E+001, 4.231E+001, 5.190E+001, 5.517E+001, 5.296E+001, 3.859E+001, 9.322E+001, 6.843E+001, 5.549E+001, 5.760E+001, 4.710E+001, 6.673E+001, 4.321E+001, 4.499E+001, 4.369E+001, 3.760E+001, 3.534E+001, 3.505E+001, 3.284E+001, 3.264E+001, 2.068E-001, 4.106E-004, 7.989E-008, 1.870E-001, 8.843E-003, 2.652E-005, 4.000E+000
 2.000E+002, 1.535E+002, 1.565E+002, 1.690E+002, 1.885E+002, 2.134E+002, 2.404E+002, 2.542E+002, 2.879E+002, 3.302E+002, 2.424E+001, 5.760E+001, 4.058E+001, 3.046E+001, 2.313E+001, 2.278E+001, 2.320E+001, 2.357E+001, 2.382E+001, 2.452E+001, 2.538E+001, 2.403E+001, 7.052E+001, 6.656E+001, 5.272E+001, 3.942E+001, 3.218E+001, 2.813E+001, 2.756E+001, 2.740E+001, 2.744E+001, 2.783E+001, 2.058E+001, 3.512E+001, 3.412E+001, 2.517E+001, 2.087E+001, 1.969E+001, 1.929E+001, 1.883E+001, 1.876E+001, 1.874E+001, 1.881E+001, 8.109E+001, 9.389E+001, 1.315E+002, 1.490E+002, 1.791E+002, 1.798E+002, 1.495E+002, 6.052E+001, 7.116E+001, 6.706E+001, 4.905E+001, 7.585E+001, 8.512E+001, 6.840E+001, 4.605E+001, 6.812E+001, 8.592E+001, 6.471E+001, 4.315E+001, 5.611E+001, 6.256E+001, 6.008E+001, 4.231E+001, 8.059E+001, 7.849E+001, 6.301E+001, 6.691E+001, 5.222E+001, 5.469E+001, 4.822E+001, 5.018E+001, 4.715E+001, 4.103E+001, 4.121E+001, 3.410E+001, 3.957E+001, 3.657E+001, 2.069E-001, 4.191E-004, 1.060E-007, 1.777E-001, 1.347E-002, 4.101E-005, 4.000E+000
 2.100E+002, 1.803E+002, 1.838E+002, 1.973E+002, 2.179E+002, 2.437E+002, 2.714E+002, 2.864E+002, 3.232E+002, 3.712E+002, 2.467E+001, 5.778E+001, 4.401E+001, 3.309E+001, 2.318E+001, 2.301E+001, 2.357E+001, 2.402E+001, 2.440E+001, 2.534E+001, 2.642E+001, 2.454E+001, 7.116E+001, 6.324E+001, 5.099E+001, 3.299E+001, 2.721E+001, 2.776E+001, 2.759E+001, 2.778E+001, 2.828E+001, 2.944E+001, 2.076E+001, 3.446E+001, 3.331E+001, 2.423E+001, 2.046E+001, 1.941E+001, 1.899E+001, 1.876E+001, 1.873E+001, 1.875E+001, 1.884E+001, 8.468E+001, 9.265E+001, 1.412E+002, 1.739E+002, 2.026E+002, 1.906E+002, 1.542E+002, 5.627E+001, 6.411E+001, 6.408E+001, 4.378E+001, 6.130E+001, 9.686E+001, 7.696E+001, 4.076E+001, 6.226E+001, 8.613E+001, 7.315E+001, 3.911E+001, 5.277E+001, 6.420E+001, 5.959E+001, 4.593E+001, 7.203E+001, 7.318E+001, 6.342E+001, 6.398E+001, 5.400E+001, 4.991E+001, 4.551E+001, 4.314E+001, 4.039E+001, 4.566E+001, 3.613E+001, 3.276E+001, 3.120E+001, 3.455E+001, 2.074E-001, 3.903E-004, 1.304E-008, 1.801E-001, 1.249E-002, 3.794E-005, 4.000E+000
 2.200E+002, 1.166E+002, 1.156E+002, 1.159E+002, 1.202E+002, 1.285E+002, 1.368E+002, 1.426E+002, 1.597E+002, 1.803E+002, 2.507E+001, 5.580E+001, 4.459E+001, 3.452E+001, 2.469E+001, 2.343E+001, 2.330E+001, 2.365E+001, 2.398E+001, 2.476E+001, 2.558E+001, 2.504E+001, 7.628E+001, 7.733E+001, 6.408E+001, 4.097E+001, 2.823E+001, 2.692E+001, 2.684E+001, 2.678E+001, 2.718E+001, 2.915E+001, 2.093E+001, 3.583E+001, 3.153E+001, 2.345E+001, 2.076E+001, 2.006E+001, 1.938E+001, 1.904E+001, 1.915E+001, 1.922E+001, 1.930E+001, 6.339E+001, 6.974E+001, 1.024E+002, 1.216E+002, 1.571E+002, 1.709E+002, 1.754E+002, 6.706E+001, 7.632E+001, 8.309E+001, 6.270E+001, 8.247E+001, 1.192E+002, 8.393E+001, 5.400E+001, 8.461E+001, 7.804E+001, 5.756E+001, 4.019E+001, 6.017E+001, 6.367E+001, 4.940E+001, 3.597E+001, 9.534E+001, 8.910E+001, 6.372E+001, 5.542E+001, 3.927E+001, 6.776E+001, 4.720E+001, 4.938E+001, 3.862E+001, 3.495E+001, 3.871E+001, 3.263E+001, 2.701E+001, 2.780E+001, 2.072E-001, 4.090E-004, 7.249E-008, 1.845E-001, 1.003E-002, 3.023E-005, 4.000E+000
 2.300E+002, 1.586E+002, 1.635E+002, 1.757E+002, 1.896E+002, 2.093E+002, 2.377E+002, 2.541E+002, 2.889E+002, 3.348E+002, 2.543E+001, 5.681E+001, 4.355E+001, 3.332E+001, 3.005E+001, 2.905E+001, 2.629E+001, 2.630E+001, 2.655E+001, 2.699E+001, 2.750E+001, 2.553E+001, 7.351E+001, 7.096E+001, 5.700E+001, 4.076E+001, 3.156E+001, 2.866E+001, 2.725E+001, 2.701E+001, 2.760E+001, 2.909E+001, 2.108E+001, 3.618E+001, 3.228E+001, 2.245E+001, 2.022E+001, 1.941E+001, 1.907E+001, 1.898E+001, 1.903E+001, 1.895E+001, 1.898E+001, 1.011E+002, 1.158E+002, 1.364E+002, 1.509E+002, 1.723E+002, 1.706E+002, 1.484E+002, 5.165E+001, 7.266E+001, 7.061E+001, 5.686E+001, 7.189E+001, 8.357E+001, 8.277E+001, 5.417E+001, 6.661E+001, 7.814E+001, 7.223E+001, 4.318E+001, 6.081E+001, 6.560E+001, 5.816E+001, 3.826E+001, 7.402E+001, 8.139E+001, 6.369E+001, 6.067E+001, 4.598E+001, 6.669E+001, 4.773E+001, 4.266E+001, 4.220E+001, 3.290E+001, 3.984E+001, 3.528E+001, 3.531E+001, 2.897E+001, 2.068E-001, 5.094E-004, 3.888E-007, 1.805E-001, 1.251E-002, 3.802E-005, 4.000E+000
 2.400E+002, 1.553E+002, 1.585E+002, 1.670E+002, 1.801E+002, 1.955E+002, 2.157E+002, 2.292E+002, 2.594E+002, 3.023E+002, 2.576E+001, 6.547E+001, 5.314E+001, 3.656E+001, 2.619E+001, 2.589E+001, 2.552E+001, 2.613E+001, 2.676E+001, 2.869E+001, 3.006E+001, 2.600E+001, 7.123E+001, 7.067E+001, 5.654E+001, 4.073E+001, 2.982E+001, 2.665E+001, 2.555E+001, 2.545E+001, 2.596E+001, 2.694E+001, 2.122E+001, 3.419E+001, 2.967E+001, 2.223E+001, 1.990E+001, 1.925E+001, 1.875E+001, 1.869E+001, 1.869E+001, 1.869E+001, 1.876E+001, 1.755E+002, 1.760E+002, 1.604E+002, 1.506E+002, 1.204E+002, 1.065E+002, 8.800E+001, 5.354E+001, 7.550E+001, 6.888E+001, 6.116E+001, 5.356E+001, 7.124E+001, 9.563E+001, 6.508E+001, 5.281E+001, 6.252E+001, 9.117E+001, 6.087E+001, 4.471E+001, 6.338E+001, 7.111E+001, 5.395E+001, 5.946E+001, 5.504E+001, 5.320E+001, 6.799E+001, 6.362E+001, 8.582E+001, 3.742E+001, 4.322E+001, 4.719E+001, 4.897E+001, 3.522E+001, 3.163E+001, 3.877E+001, 3.655E+001, 2.072E-001, 4.168E-004, 9.702E-008, 1.781E-001, 1.242E-002, 3.773E-005, 4.000E+000
 2.500E+002, 1.534E+002, 1.578E+002, 1.707E+002, 1.863E+002, 2.021E+002, 2.247E+002, 2.388E+002, 2.729E+002, 3.176E+002, 2.607E+001, 6.339E+001, 6.186E+001, 4.905E+001, 2.980E+001, 2.426E+001, 2.472E+001, 2.569E+001, 2.664E+001, 2.864E+001, 2.993E+001, 2.646E+001, 6.766E+001, 6.052E+001, 4.684E+001, 3.264E+001, 2.857E+001, 2.684E+001, 2.657E+001, 2.649E+001, 2.667E+001, 2.741E+001, 2.135E+001, 3.484E+001, 2.970E+001, 2.190E+001, 2.006E+001, 1.932E+001, 1.893E+001, 1.894E+001, 1.897E+001, 1.904E+001, 1.919E+001, 1.144E+002, 1.252E+002, 1.434E+002, 1.463E+002, 1.501E+002, 1.383E+002, 1.121E+002, 5.481E+001, 6.657E+001, 6.094E+001, 5.728E+001, 5.622E+001, 7.565E+001, 7.192E+001, 6.223E+001, 4.707E+001, 8.631E+001, 9.481E+001, 5.694E+001, 5.292E+001, 6.839E+001, 7.775E+001, 6.264E+001, 6.681E+001, 5.458E+001, 6.140E+001, 7.630E+001, 6.942E+001, 6.944E+001, 4.058E+001, 4.426E+001, 4.888E+001, 5.471E+001, 2.967E+001, 3.471E+001, 3.575E+001, 4.435E+001, 2.071E-001, 3.932E-004, 2.356E-008, 1.816E-001, 1.124E-002, 3.405E-005, 4.000E+000
 2.600E+002, 1.577E+002, 1.592E+002, 1.683E+002, 1.827E+002, 2.009E+002, 2.204E+002, 2.302E+002, 2.490E+002, 2.681E+002, 2.634E+001, 6.640E+001, 6.287E+001, 3.923E+001, 2.515E+001, 2.485E+001, 2.601E+001, 2.705E+001, 2.757E+001, 2.871E+001, 2.995E+001, 2.690E+001, 6.410E+001, 4.730E+001, 3.735E+001, 3.013E+001, 2.827E+001, 2.636E+001, 2.652E+001, 2.663E+001, 2.723E+001, 2.750E+001, 2.148E+001, 3.647E+001, 3.693E+001, 2.425E+001, 1.998E+001, 1.947E+001, 1.932E+001, 1.930E+001, 1.933E+001, 1.936E+001, 1.950E+001, 1.087E+002, 1.226E+002, 1.511E+002, 1.531E+002, 1.396E+002, 1.281E+002, 9.963E+001, 5.398E+001, 5.902E+001, 5.398E+001, 4.730E+001, 5.760E+001, 6.697E+001, 7.286E+001, 6.023E+001, 5.568E+001, 9.585E+001, 1.107E+002, 6.913E+001, 6.241E+001, 8.126E+001, 8.229E+001, 6.707E+001, 6.369E+001, 6.308E+001, 6.950E+001, 8.385E+001, 7.250E+001, 6.746E+001, 4.822E+001, 5.029E+001, 5.503E+001, 5.466E+001, 3.538E+001, 3.557E+001, 4.150E+001, 4.646E+001, 2.071E-001, 3.936E-004, 2.506E-008, 1.809E-001, 1.189E-002, 3.609E-005, 4.000E+000
 2.700E+002, 1.623E+002, 1.649E+002, 1.735E+002, 1.845E+002, 2.021E+002, 2.228E+002, 2.347E+002, 2.628E+002, 3.000E+002, 2.661E+001, 6.860E+001, 6.674E+001, 4.226E+001, 2.554E+001, 2.481E+001, 2.593E+001, 2.676E+001, 2.719E+001, 2.829E+001, 2.979E+001, 2.731E+001, 6.603E+001, 5.116E+001, 4.119E+001, 3.132E+001, 2.839E+001, 2.836E+001, 2.831E+001, 2.839E+001, 2.847E+001, 2.876E+001, 2.159E+001, 3.448E+001, 2.855E+001, 2.241E+001, 1.995E+001, 1.940E+001, 1.918E+001, 1.911E+001, 1.910E+001, 1.909E+001, 1.924E+001, 1.387E+002, 1.611E+002, 1.776E+002, 1.592E+002, 1.332E+002, 1.208E+002, 1.007E+002, 4.220E+001, 5.629E+001, 5.862E+001, 5.385E+001, 4.723E+001, 7.129E+001, 8.072E+001, 6.200E+001, 5.523E+001, 8.101E+001, 9.937E+001, 7.184E+001, 5.214E+001, 7.247E+001, 7.964E+001, 7.025E+001, 5.842E+001, 6.487E+001, 6.189E+001, 8.112E+001, 7.365E+001, 7.421E+001, 4.691E+001, 5.869E+001, 5.804E+001, 5.591E+001, 4.373E+001, 4.691E+001, 4.825E+001, 4.473E+001, 2.068E-001, 4.003E-004, 4.785E-008, 1.801E-001, 1.208E-002, 3.667E-005, 4.000E+000
