s,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,m/s,m/s,m/s,m/s,m/s,m/s,m/s,m/s,
Time,"SPRINKLER 1","SPRINKLER 2","SPRINKLER 3","SPRINKLER 4","TC_1_01","TC_1_02","TC_1_03","TC_1_04","TC_1_05","TC_1_06","TC_1_07","TC_1_08","TC_1_09","TC_1_10","TC_1_11","TC_1_12","TC_2_01","TC_2_02","TC_2_03","TC_2_04","TC_2_05","TC_2_06","TC_2_07","TC_2_08","TC_2_09","TC_2_10","TC_2_11","TC_2_12","TC_3_01","TC_3_02","TC_3_03","TC_3_04","TC_3_05","TC_3_06","TC_3_07","TC_3_08","TC_3_09","TC_3_10","TC_3_11","TC_3_12","TC_4_01","TC_4_02","TC_4_03","TC_4_04","TC_4_05","TC_4_06","TC_4_07","TC_4_08","TC_4_09","TC_4_10","TC_4_11","TC_4_12","BDP_1_01","BDP_1_02","BDP_1_03","BDP_1_04","BDP_2_01","BDP_2_02","BDP_2_03","BDP_2_04","Acts"
 0.000E+00, 2.000E+01, 2.000E+01, 2.000E+01, 2.000E+01, 2.000E+01, 2.000E+01, 2.000E+01, 2.000E+01, 2.000E+01, 2.000E+01, 2.000E+01, 2.000E+01, 2.000E+01, 2.000E+01, 2.000E+01, 2.000E+01, 2.000E+01, 2.000E+01, 2.000E+01, 2.000E+01, 2.000E+01, 2.000E+01, 2.000E+01, 2.000E+01, 2.000E+01, 2.000E+01, 2.000E+01, 2.000E+01, 2.000E+01, 2.000E+01, 2.000E+01, 2.000E+01, 2.000E+01, 2.000E+01, 2.000E+01, 2.000E+01, 2.000E+01, 2.000E+01, 2.000E+01, 2.000E+01, 2.000E+01, 2.000E+01, 2.000E+01, 2.000E+01, 2.000E+01, 2.000E+01, 2.000E+01, 2.000E+01, 2.000E+01, 2.000E+01, 2.000E+01, 2.000E+01, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00
 4.001E+00, 2.000E+01, 2.000E+01, 2.000E+01, 2.000E+01, 2.000E+01, 2.001E+01, 2.001E+01, 2.001E+01, 2.001E+01, 2.001E+01, 2.001E+01, 2.001E+01, 2.001E+01, 2.001E+01, 2.001E+01, 2.001E+01, 2.000E+01, 2.000E+01, 2.000E+01, 2.000E+01, 2.000E+01, 2.000E+01, 2.000E+01, 2.000E+01, 2.000E+01, 2.000E+01, 2.001E+01, 2.001E+01, 2.000E+01, 2.000E+01, 2.000E+01, 2.000E+01, 2.000E+01, 2.000E+01, 2.000E+01, 2.000E+01, 2.000E+01, 2.000E+01, 2.000E+01, 2.000E+01, 2.000E+01, 2.000E+01, 2.000E+01, 2.000E+01, 2.000E+01, 2.000E+01, 2.000E+01, 2.000E+01, 2.000E+01, 2.000E+01, 2.000E+01, 2.001E+01, 1.303E-02, 1.303E-02, 9.854E-03, 7.881E-03, 2.639E-03, 2.639E-03, 3.908E-03, 8.413E-03, 0.000E+00
 8.009E+00, 2.000E+01, 2.000E+01, 2.000E+01, 2.000E+01, 2.003E+01, 2.008E+01, 2.008E+01, 2.008E+01, 2.008E+01, 2.008E+01, 2.008E+01, 2.008E+01, 2.008E+01, 2.008E+01, 2.008E+01, 2.008E+01, 2.001E+01, 2.002E+01, 2.002E+01, 2.002E+01, 2.002E+01, 2.003E+01, 2.003E+01, 2.003E+01, 2.004E+01, 2.004E+01, 2.004E+01, 2.004E+01, 2.001E+01, 2.001E+01, 2.001E+01, 2.001E+01, 2.001E+01, 2.002E+01, 2.002E+01, 2.002E+01, 2.002E+01, 2.002E+01, 2.002E+01, 2.001E+01, 2.001E+01, 2.001E+01, 2.001E+01, 2.001E+01, 2.001E+01, 2.001E+01, 2.001E+01, 2.001E+01, 2.002E+01, 2.002E+01, 2.003E+01, 2.005E+01, 2.063E-02, 2.063E-02, 2.965E-02, 3.011E-02, 4.518E-03, 4.518E-03, 3.519E-03, 9.722E-03, 0.000E+00
 1.201E+01, 2.000E+01, 2.000E+01, 2.000E+01, 2.000E+01, 2.008E+01, 2.018E+01, 2.018E+01, 2.018E+01, 2.018E+01, 2.018E+01, 2.018E+01, 2.019E+01, 2.020E+01, 2.020E+01, 2.020E+01, 2.019E+01, 2.003E+01, 2.005E+01, 2.005E+01, 2.005E+01, 2.005E+01, 2.006E+01, 2.006E+01, 2.007E+01, 2.009E+01, 2.009E+01, 2.010E+01, 2.009E+01, 2.002E+01, 2.003E+01, 2.003E+01, 2.003E+01, 2.003E+01, 2.004E+01, 2.004E+01, 2.004E+01, 2.004E+01, 2.005E+01, 2.004E+01, 2.003E+01, 2.002E+01, 2.004E+01, 2.004E+01, 2.004E+01, 2.004E+01, 2.004E+01, 2.004E+01, 2.004E+01, 2.005E+01, 2.006E+01, 2.007E+01, 2.012E+01, 4.366E-02, 4.366E-02, 5.019E-02, 4.886E-02, 9.439E-03, 9.439E-03, 7.565E-03, 1.160E-02, 0.000E+00
 1.601E+01, 2.002E+01, 2.000E+01, 2.000E+01, 2.034E+01, 2.022E+01, 2.057E+01, 2.057E+01, 2.057E+01, 2.057E+01, 2.062E+01, 2.062E+01, 2.057E+01, 2.051E+01, 2.046E+01, 2.041E+01, 2.033E+01, 2.005E+01, 2.010E+01, 2.010E+01, 2.010E+01, 2.010E+01, 2.011E+01, 2.011E+01, 2.013E+01, 2.014E+01, 2.015E+01, 2.016E+01, 2.015E+01, 2.003E+01, 2.006E+01, 2.006E+01, 2.006E+01, 2.006E+01, 2.006E+01, 2.006E+01, 2.007E+01, 2.007E+01, 2.007E+01, 2.007E+01, 2.004E+01, 2.411E+01, 2.396E+01, 2.396E+01, 2.396E+01, 2.396E+01, 2.216E+01, 2.216E+01, 2.205E+01, 2.168E+01, 2.167E+01, 2.158E+01, 2.134E+01, 2.062E-01, 2.062E-01, 2.487E-01, 2.329E-01, 8.961E-03, 8.961E-03, 7.257E-03, 1.117E-02, 0.000E+00
 2.001E+01, 2.072E+01, 2.000E+01, 2.000E+01, 2.218E+01, 2.716E+01, 2.866E+01, 2.866E+01, 2.866E+01, 2.866E+01, 2.794E+01, 2.794E+01, 2.746E+01, 2.696E+01, 2.593E+01, 2.451E+01, 2.055E+01, 2.007E+01, 2.015E+01, 2.015E+01, 2.015E+01, 2.015E+01, 2.017E+01, 2.017E+01, 2.019E+01, 2.021E+01, 2.022E+01, 2.023E+01, 2.020E+01, 2.005E+01, 2.008E+01, 2.008E+01, 2.008E+01, 2.008E+01, 2.009E+01, 2.009E+01, 2.010E+01, 2.010E+01, 2.010E+01, 2.010E+01, 2.006E+01, 3.641E+01, 3.996E+01, 3.996E+01, 3.996E+01, 3.996E+01, 3.765E+01, 3.765E+01, 3.612E+01, 3.284E+01, 2.919E+01, 2.543E+01, 2.388E+01, 7.414E-01, 7.414E-01, 5.083E-01, 4.548E-01, 1.767E-02, 1.767E-02, 1.527E-02, 1.787E-02, 0.000E+00
 2.400E+01, 2.262E+01, 2.000E+01, 2.001E+01, 2.438E+01, 4.033E+01, 4.435E+01, 4.435E+01, 4.435E+01, 4.435E+01, 4.121E+01, 4.121E+01, 3.833E+01, 3.323E+01, 2.949E+01, 2.666E+01, 2.085E+01, 2.010E+01, 2.019E+01, 2.019E+01, 2.019E+01, 2.019E+01, 2.022E+01, 2.022E+01, 2.024E+01, 2.026E+01, 2.028E+01, 2.029E+01, 2.025E+01, 2.008E+01, 2.021E+01, 2.021E+01, 2.021E+01, 2.021E+01, 2.018E+01, 2.018E+01, 2.014E+01, 2.012E+01, 2.012E+01, 2.012E+01, 2.008E+01, 4.759E+01, 5.151E+01, 5.151E+01, 5.151E+01, 5.151E+01, 5.052E+01, 5.052E+01, 4.957E+01, 4.466E+01, 3.706E+01, 2.774E+01, 2.270E+01, 6.375E-01, 6.375E-01, 4.653E-01, 4.431E-01, 5.431E-02, 5.431E-02, 4.944E-02, 5.231E-02, 0.000E+00
 2.801E+01, 2.484E+01, 2.001E+01, 2.012E+01, 2.716E+01, 5.116E+01, 5.569E+01, 5.569E+01, 5.569E+01, 5.569E+01, 5.267E+01, 5.267E+01, 4.980E+01, 4.474E+01, 4.052E+01, 3.456E+01, 2.177E+01, 2.014E+01, 2.034E+01, 2.034E+01, 2.034E+01, 2.034E+01, 2.040E+01, 2.040E+01, 2.046E+01, 2.046E+01, 2.043E+01, 2.045E+01, 2.032E+01, 2.084E+01, 2.171E+01, 2.171E+01, 2.171E+01, 2.171E+01, 2.165E+01, 2.165E+01, 2.098E+01, 2.052E+01, 2.022E+01, 2.016E+01, 2.011E+01, 5.985E+01, 6.364E+01, 6.364E+01, 6.364E+01, 6.364E+01, 6.313E+01, 6.313E+01, 6.420E+01, 5.737E+01, 4.506E+01, 3.265E+01, 2.195E+01, 4.483E-01, 4.483E-01, 3.055E-01, 2.735E-01, 1.898E-01, 1.898E-01, 2.409E-01, 2.787E-01, 0.000E+00
 3.200E+01, 2.737E+01, 2.048E+01, 2.075E+01, 3.008E+01, 6.120E+01, 6.541E+01, 6.541E+01, 6.541E+01, 6.541E+01, 6.175E+01, 6.175E+01, 5.780E+01, 5.174E+01, 4.623E+01, 3.956E+01, 2.244E+01, 2.284E+01, 2.564E+01, 2.564E+01, 2.564E+01, 2.564E+01, 2.605E+01, 2.605E+01, 2.553E+01, 2.515E+01, 2.464E+01, 2.451E+01, 2.255E+01, 2.527E+01, 2.794E+01, 2.794E+01, 2.794E+01, 2.794E+01, 2.725E+01, 2.725E+01, 2.555E+01, 2.421E+01, 2.297E+01, 2.178E+01, 2.016E+01, 6.705E+01, 7.132E+01, 7.132E+01, 7.132E+01, 7.132E+01, 7.235E+01, 7.235E+01, 7.414E+01, 6.973E+01, 5.953E+01, 4.384E+01, 2.157E+01, 6.687E-01, 6.687E-01, 5.236E-01, 4.505E-01, 6.657E-01, 6.657E-01, 6.271E-01, 6.064E-01, 0.000E+00
