s,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,m/s,m/s,m/s,m/s,m/s,m/s,m/s,m/s,
Time,"SPRINKLER 1","SPRINKLER 2","SPRINKLER 3","SPRINKLER 4","TC_1_01","TC_1_02","TC_1_03","TC_1_04","TC_1_05","TC_1_06","TC_1_07","TC_1_08","TC_1_09","TC_1_10","TC_1_11","TC_1_12","TC_2_01","TC_2_02","TC_2_03","TC_2_04","TC_2_05","TC_2_06","TC_2_07","TC_2_08","TC_2_09","TC_2_10","TC_2_11","TC_2_12","TC_3_01","TC_3_02","TC_3_03","TC_3_04","TC_3_05","TC_3_06","TC_3_07","TC_3_08","TC_3_09","TC_3_10","TC_3_11","TC_3_12","TC_4_01","TC_4_02","TC_4_03","TC_4_04","TC_4_05","TC_4_06","TC_4_07","TC_4_08","TC_4_09","TC_4_10","TC_4_11","TC_4_12","BDP_1_01","BDP_1_02","BDP_1_03","BDP_1_04","BDP_2_01","BDP_2_02","BDP_2_03","BDP_2_04","Acts"
 0.000E+00, 2.000E+01, 2.000E+01, 2.000E+01, 2.000E+01, 2.000E+01, 2.000E+01, 2.000E+01, 2.000E+01, 2.000E+01, 2.000E+01, 2.000E+01, 2.000E+01, 2.000E+01, 2.000E+01, 2.000E+01, 2.000E+01, 2.000E+01, 2.000E+01, 2.000E+01, 2.000E+01, 2.000E+01, 2.000E+01, 2.000E+01, 2.000E+01, 2.000E+01, 2.000E+01, 2.000E+01, 2.000E+01, 2.000E+01, 2.000E+01, 2.000E+01, 2.000E+01, 2.000E+01, 2.000E+01, 2.000E+01, 2.000E+01, 2.000E+01, 2.000E+01, 2.000E+01, 2.000E+01, 2.000E+01, 2.000E+01, 2.000E+01, 2.000E+01, 2.000E+01, 2.000E+01, 2.000E+01, 2.000E+01, 2.000E+01, 2.000E+01, 2.000E+01, 2.000E+01, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00
 4.031E+00, 2.000E+01, 2.000E+01, 2.000E+01, 2.000E+01, 2.000E+01, 2.000E+01, 2.000E+01, 2.000E+01, 2.000E+01, 2.000E+01, 2.000E+01, 2.000E+01, 2.000E+01, 2.000E+01, 2.000E+01, 2.000E+01, 2.000E+01, 2.000E+01, 2.000E+01, 2.000E+01, 2.000E+01, 2.000E+01, 2.000E+01, 2.000E+01, 2.000E+01, 2.000E+01, 2.000E+01, 2.000E+01, 2.000E+01, 2.000E+01, 2.000E+01, 2.000E+01, 2.000E+01, 2.000E+01, 2.000E+01, 2.000E+01, 2.000E+01, 2.000E+01, 2.000E+01, 2.000E+01, 2.000E+01, 2.000E+01, 2.000E+01, 2.000E+01, 2.000E+01, 2.000E+01, 2.000E+01, 2.000E+01, 2.000E+01, 2.000E+01, 2.000E+01, 2.000E+01, 5.443E-03, 5.443E-03, 6.100E-03, 7.907E-03, 2.522E-03, 2.522E-03, 4.355E-03, 7.905E-03, 0.000E+00
 8.031E+00, 2.000E+01, 2.000E+01, 2.000E+01, 2.000E+01, 2.001E+01, 2.001E+01, 2.001E+01, 2.001E+01, 2.001E+01, 2.001E+01, 2.001E+01, 2.001E+01, 2.001E+01, 2.001E+01, 2.001E+01, 2.001E+01, 2.001E+01, 2.001E+01, 2.001E+01, 2.001E+01, 2.001E+01, 2.001E+01, 2.001E+01, 2.001E+01, 2.001E+01, 2.001E+01, 2.001E+01, 2.001E+01, 2.001E+01, 2.001E+01, 2.001E+01, 2.001E+01, 2.001E+01, 2.001E+01, 2.001E+01, 2.000E+01, 2.000E+01, 2.000E+01, 2.000E+01, 2.000E+01, 2.001E+01, 2.001E+01, 2.001E+01, 2.001E+01, 2.001E+01, 2.000E+01, 2.000E+01, 2.000E+01, 2.000E+01, 2.000E+01, 2.000E+01, 2.000E+01, 4.810E-03, 4.810E-03, 7.049E-03, 6.821E-03, 2.564E-03, 2.564E-03, 3.197E-03, 8.220E-03, 0.000E+00
 1.201E+01, 2.000E+01, 2.000E+01, 2.000E+01, 2.000E+01, 2.001E+01, 2.001E+01, 2.001E+01, 2.001E+01, 2.001E+01, 2.002E+01, 2.002E+01, 2.002E+01, 2.002E+01, 2.002E+01, 2.002E+01, 2.003E+01, 2.001E+01, 2.001E+01, 2.001E+01, 2.001E+01, 2.001E+01, 2.002E+01, 2.002E+01, 2.002E+01, 2.002E+01, 2.002E+01, 2.002E+01, 2.003E+01, 2.001E+01, 2.001E+01, 2.001E+01, 2.001E+01, 2.001E+01, 2.001E+01, 2.001E+01, 2.001E+01, 2.001E+01, 2.001E+01, 2.001E+01, 2.001E+01, 2.001E+01, 2.001E+01, 2.001E+01, 2.001E+01, 2.001E+01, 2.001E+01, 2.001E+01, 2.001E+01, 2.001E+01, 2.001E+01, 2.001E+01, 2.001E+01, 6.212E-03, 6.212E-03, 6.768E-03, 5.109E-03, 4.871E-03, 4.871E-03, 5.080E-03, 7.849E-03, 0.000E+00
 1.602E+01, 2.000E+01, 2.000E+01, 2.000E+01, 2.000E+01, 2.002E+01, 2.002E+01, 2.002E+01, 2.002E+01, 2.002E+01, 2.003E+01, 2.003E+01, 2.003E+01, 2.003E+01, 2.004E+01, 2.004E+01, 2.004E+01, 2.002E+01, 2.002E+01, 2.002E+01, 2.002E+01, 2.002E+01, 2.003E+01, 2.003E+01, 2.003E+01, 2.003E+01, 2.003E+01, 2.004E+01, 2.004E+01, 2.002E+01, 2.002E+01, 2.002E+01, 2.002E+01, 2.002E+01, 2.002E+01, 2.002E+01, 2.002E+01, 2.002E+01, 2.001E+01, 2.001E+01, 2.001E+01, 2.002E+01, 2.002E+01, 2.002E+01, 2.002E+01, 2.002E+01, 2.002E+01, 2.002E+01, 2.002E+01, 2.001E+01, 2.001E+01, 2.001E+01, 2.001E+01, 1.385E-02, 1.385E-02, 1.227E-02, 1.484E-02, 2.291E-02, 2.291E-02, 2.120E-02, 1.871E-02, 0.000E+00
 2.003E+01, 2.000E+01, 2.001E+01, 2.000E+01, 2.000E+01, 2.003E+01, 2.004E+01, 2.004E+01, 2.004E+01, 2.004E+01, 2.004E+01, 2.004E+01, 2.004E+01, 2.005E+01, 2.005E+01, 2.006E+01, 2.006E+01, 2.007E+01, 2.022E+01, 2.022E+01, 2.022E+01, 2.022E+01, 2.019E+01, 2.019E+01, 2.011E+01, 2.006E+01, 2.005E+01, 2.005E+01, 2.006E+01, 2.003E+01, 2.003E+01, 2.003E+01, 2.003E+01, 2.003E+01, 2.003E+01, 2.003E+01, 2.002E+01, 2.002E+01, 2.002E+01, 2.002E+01, 2.002E+01, 2.003E+01, 2.003E+01, 2.003E+01, 2.003E+01, 2.003E+01, 2.003E+01, 2.003E+01, 2.002E+01, 2.002E+01, 2.002E+01, 2.002E+01, 2.002E+01, 6.835E-02, 6.835E-02, 6.303E-02, 6.095E-02, 1.980E-01, 1.980E-01, 1.611E-01, 9.632E-02, 0.000E+00
 2.402E+01, 2.012E+01, 2.018E+01, 2.000E+01, 2.000E+01, 2.119E+01, 2.152E+01, 2.152E+01, 2.152E+01, 2.152E+01, 2.127E+01, 2.127E+01, 2.121E+01, 2.091E+01, 2.042E+01, 2.011E+01, 2.008E+01, 2.142E+01, 2.220E+01, 2.220E+01, 2.220E+01, 2.220E+01, 2.189E+01, 2.189E+01, 2.132E+01, 2.066E+01, 2.019E+01, 2.007E+01, 2.008E+01, 2.004E+01, 2.004E+01, 2.004E+01, 2.004E+01, 2.004E+01, 2.004E+01, 2.004E+01, 2.003E+01, 2.003E+01, 2.003E+01, 2.002E+01, 2.003E+01, 2.004E+01, 2.004E+01, 2.004E+01, 2.004E+01, 2.004E+01, 2.004E+01, 2.004E+01, 2.003E+01, 2.003E+01, 2.003E+01, 2.002E+01, 2.003E+01, 5.066E-01, 5.066E-01, 3.126E-01, 1.988E-01, 3.807E-01, 3.807E-01, 2.422E-01, 1.550E-01, 0.000E+00
 2.802E+01, 2.028E+01, 2.041E+01, 2.000E+01, 2.001E+01, 2.243E+01, 2.255E+01, 2.255E+01, 2.255E+01, 2.255E+01, 2.174E+01, 2.174E+01, 2.163E+01, 2.127E+01, 2.060E+01, 2.015E+01, 2.010E+01, 2.309E+01, 2.397E+01, 2.397E+01, 2.397E+01, 2.397E+01, 2.277E+01, 2.277E+01, 2.184E+01, 2.107E+01, 2.028E+01, 2.010E+01, 2.010E+01, 2.005E+01, 2.005E+01, 2.005E+01, 2.005E+01, 2.005E+01, 2.005E+01, 2.005E+01, 2.004E+01, 2.004E+01, 2.004E+01, 2.003E+01, 2.004E+01, 2.011E+01, 2.027E+01, 2.027E+01, 2.027E+01, 2.027E+01, 2.031E+01, 2.031E+01, 2.021E+01, 2.011E+01, 2.005E+01, 2.003E+01, 2.004E+01, 3.465E-01, 3.465E-01, 1.329E-01, 8.916E-02, 3.749E-01, 3.749E-01, 2.167E-01, 1.261E-01, 0.000E+00
 3.202E+01, 2.049E+01, 2.069E+01, 2.003E+01, 2.016E+01, 2.383E+01, 2.391E+01, 2.391E+01, 2.391E+01, 2.391E+01, 2.265E+01, 2.265E+01, 2.174E+01, 2.094E+01, 2.044E+01, 2.015E+01, 2.013E+01, 2.469E+01, 2.543E+01, 2.543E+01, 2.543E+01, 2.543E+01, 2.365E+01, 2.365E+01, 2.171E+01, 2.100E+01, 2.028E+01, 2.013E+01, 2.013E+01, 2.011E+01, 2.058E+01, 2.058E+01, 2.058E+01, 2.058E+01, 2.088E+01, 2.088E+01, 2.088E+01, 2.075E+01, 2.063E+01, 2.054E+01, 2.009E+01, 2.124E+01, 2.193E+01, 2.193E+01, 2.193E+01, 2.193E+01, 2.211E+01, 2.211E+01, 2.159E+01, 2.121E+01, 2.077E+01, 2.032E+01, 2.005E+01, 4.610E-01, 4.610E-01, 3.349E-01, 1.135E-01, 3.849E-01, 3.849E-01, 2.824E-01, 5.524E-02, 0.000E+00
