s,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,m/s,m/s,m/s,m/s,m/s,m/s,m/s,m/s,
Time,"SPRINKLER 1","SPRINKLER 2","SPRINKLER 3","SPRINKLER 4","TC_1_01","TC_1_02","TC_1_03","TC_1_04","TC_1_05","TC_1_06","TC_1_07","TC_1_08","TC_1_09","TC_1_10","TC_1_11","TC_1_12","TC_2_01","TC_2_02","TC_2_03","TC_2_04","TC_2_05","TC_2_06","TC_2_07","TC_2_08","TC_2_09","TC_2_10","TC_2_11","TC_2_12","TC_3_01","TC_3_02","TC_3_03","TC_3_04","TC_3_05","TC_3_06","TC_3_07","TC_3_08","TC_3_09","TC_3_10","TC_3_11","TC_3_12","TC_4_01","TC_4_02","TC_4_03","TC_4_04","TC_4_05","TC_4_06","TC_4_07","TC_4_08","TC_4_09","TC_4_10","TC_4_11","TC_4_12","BDP_1_01","BDP_1_02","BDP_1_03","BDP_1_04","BDP_2_01","BDP_2_02","BDP_2_03","BDP_2_04","Acts"
 0.000E+00, 2.000E+01, 2.000E+01, 2.000E+01, 2.000E+01, 2.000E+01, 2.000E+01, 2.000E+01, 2.000E+01, 2.000E+01, 2.000E+01, 2.000E+01, 2.000E+01, 2.000E+01, 2.000E+01, 2.000E+01, 2.000E+01, 2.000E+01, 2.000E+01, 2.000E+01, 2.000E+01, 2.000E+01, 2.000E+01, 2.000E+01, 2.000E+01, 2.000E+01, 2.000E+01, 2.000E+01, 2.000E+01, 2.000E+01, 2.000E+01, 2.000E+01, 2.000E+01, 2.000E+01, 2.000E+01, 2.000E+01, 2.000E+01, 2.000E+01, 2.000E+01, 2.000E+01, 2.000E+01, 2.000E+01, 2.000E+01, 2.000E+01, 2.000E+01, 2.000E+01, 2.000E+01, 2.000E+01, 2.000E+01, 2.000E+01, 2.000E+01, 2.000E+01, 2.000E+01, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00
 4.004E+00, 2.000E+01, 2.000E+01, 2.000E+01, 2.000E+01, 2.002E+01, 2.002E+01, 2.002E+01, 2.002E+01, 2.002E+01, 2.002E+01, 2.002E+01, 2.002E+01, 2.002E+01, 2.002E+01, 2.002E+01, 2.002E+01, 2.002E+01, 2.002E+01, 2.002E+01, 2.002E+01, 2.002E+01, 2.002E+01, 2.002E+01, 2.002E+01, 2.002E+01, 2.002E+01, 2.002E+01, 2.002E+01, 2.001E+01, 2.001E+01, 2.001E+01, 2.001E+01, 2.001E+01, 2.001E+01, 2.001E+01, 2.001E+01, 2.001E+01, 2.001E+01, 2.001E+01, 2.002E+01, 2.001E+01, 2.001E+01, 2.001E+01, 2.001E+01, 2.001E+01, 2.001E+01, 2.001E+01, 2.001E+01, 2.001E+01, 2.001E+01, 2.001E+01, 2.002E+01, 1.002E-02, 1.179E-02, 9.010E-03, 1.143E-02, 1.040E-02, 1.154E-02, 1.460E-02, 8.102E-03, 0.000E+00
 8.011E+00, 2.061E+01, 2.076E+01, 2.000E+01, 2.000E+01, 2.653E+01, 2.653E+01, 2.335E+01, 2.335E+01, 2.335E+01, 2.153E+01, 2.153E+01, 2.050E+01, 2.022E+01, 2.020E+01, 2.020E+01, 2.017E+01, 2.774E+01, 2.774E+01, 2.359E+01, 2.359E+01, 2.359E+01, 2.129E+01, 2.129E+01, 2.038E+01, 2.021E+01, 2.020E+01, 2.020E+01, 2.017E+01, 2.009E+01, 2.009E+01, 2.009E+01, 2.009E+01, 2.009E+01, 2.009E+01, 2.009E+01, 2.009E+01, 2.010E+01, 2.010E+01, 2.011E+01, 2.015E+01, 2.009E+01, 2.009E+01, 2.010E+01, 2.010E+01, 2.010E+01, 2.010E+01, 2.010E+01, 2.009E+01, 2.009E+01, 2.010E+01, 2.011E+01, 2.015E+01, 1.206E+00, 4.402E-01, 2.177E-01, 2.187E-01, 1.302E+00, 4.716E-01, 1.714E-01, 1.599E-01, 0.000E+00
 1.200E+01, 2.379E+01, 2.351E+01, 2.001E+01, 2.001E+01, 4.949E+01, 4.949E+01, 3.192E+01, 3.192E+01, 3.192E+01, 2.395E+01, 2.395E+01, 2.113E+01, 2.060E+01, 2.056E+01, 2.054E+01, 2.051E+01, 4.619E+01, 4.619E+01, 3.201E+01, 3.201E+01, 3.201E+01, 2.390E+01, 2.390E+01, 2.104E+01, 2.059E+01, 2.055E+01, 2.054E+01, 2.050E+01, 2.029E+01, 2.029E+01, 2.030E+01, 2.030E+01, 2.030E+01, 2.031E+01, 2.031E+01, 2.031E+01, 2.032E+01, 2.034E+01, 2.036E+01, 2.044E+01, 2.030E+01, 2.030E+01, 2.031E+01, 2.031E+01, 2.031E+01, 2.031E+01, 2.031E+01, 2.031E+01, 2.032E+01, 2.034E+01, 2.035E+01, 2.045E+01, 1.541E+00, 2.007E-01, 1.547E-01, 1.133E-01, 1.542E+00, 2.552E-01, 1.489E-01, 1.117E-01, 0.000E+00
 1.601E+01, 2.790E+01, 2.768E+01, 2.003E+01, 2.005E+01, 6.503E+01, 6.503E+01, 4.433E+01, 4.433E+01, 4.433E+01, 3.244E+01, 3.244E+01, 2.581E+01, 2.298E+01, 2.111E+01, 2.104E+01, 2.100E+01, 6.356E+01, 6.356E+01, 4.315E+01, 4.315E+01, 4.315E+01, 3.109E+01, 3.109E+01, 2.548E+01, 2.263E+01, 2.108E+01, 2.104E+01, 2.099E+01, 2.068E+01, 2.068E+01, 2.071E+01, 2.071E+01, 2.071E+01, 2.070E+01, 2.070E+01, 2.069E+01, 2.069E+01, 2.073E+01, 2.076E+01, 2.088E+01, 2.098E+01, 2.098E+01, 2.090E+01, 2.090E+01, 2.090E+01, 2.078E+01, 2.078E+01, 2.070E+01, 2.070E+01, 2.074E+01, 2.076E+01, 2.088E+01, 1.740E+00, 4.457E-01, 4.137E-01, 3.412E-01, 1.713E+00, 5.503E-01, 3.323E-01, 3.407E-01, 0.000E+00
 2.000E+01, 3.285E+01, 3.225E+01, 2.046E+01, 2.063E+01, 7.765E+01, 7.765E+01, 5.633E+01, 5.633E+01, 5.633E+01, 4.114E+01, 4.114E+01, 3.163E+01, 2.792E+01, 2.408E+01, 2.321E+01, 2.183E+01, 7.413E+01, 7.413E+01, 5.562E+01, 5.562E+01, 5.562E+01, 4.116E+01, 4.116E+01, 3.202E+01, 2.720E+01, 2.481E+01, 2.430E+01, 2.166E+01, 2.576E+01, 2.576E+01, 2.450E+01, 2.450E+01, 2.450E+01, 2.361E+01, 2.361E+01, 2.326E+01, 2.273E+01, 2.168E+01, 2.144E+01, 2.150E+01, 2.732E+01, 2.732E+01, 2.574E+01, 2.574E+01, 2.574E+01, 2.412E+01, 2.412E+01, 2.310E+01, 2.213E+01, 2.136E+01, 2.138E+01, 2.151E+01, 1.874E+00, 4.713E-01, 3.609E-01, 4.365E-01, 1.766E+00, 5.467E-01, 2.064E-01, 2.751E-01, 0.000E+00
 2.401E+01, 3.920E+01, 3.784E+01, 2.148E+01, 2.195E+01, 9.408E+01, 9.408E+01, 7.130E+01, 7.130E+01, 7.130E+01, 5.223E+01, 5.223E+01, 4.227E+01, 3.905E+01, 2.976E+01, 2.699E+01, 2.376E+01, 8.792E+01, 8.792E+01, 6.683E+01, 6.683E+01, 6.683E+01, 4.987E+01, 4.987E+01, 4.127E+01, 3.727E+01, 3.229E+01, 2.968E+01, 2.249E+01, 3.413E+01, 3.413E+01, 3.052E+01, 3.052E+01, 3.052E+01, 2.742E+01, 2.742E+01, 2.626E+01, 2.553E+01, 2.353E+01, 2.282E+01, 2.228E+01, 3.735E+01, 3.735E+01, 3.269E+01, 3.269E+01, 3.269E+01, 2.811E+01, 2.811E+01, 2.614E+01, 2.473E+01, 2.286E+01, 2.263E+01, 2.235E+01, 1.702E+00, 4.115E-01, 5.530E-01, 5.020E-01, 1.746E+00, 5.290E-01, 3.777E-01, 4.909E-01, 0.000E+00
 2.800E+01, 4.489E+01, 4.400E+01, 2.302E+01, 2.352E+01, 9.700E+01, 9.700E+01, 8.057E+01, 8.057E+01, 8.057E+01, 6.421E+01, 6.421E+01, 5.317E+01, 4.662E+01, 3.497E+01, 3.073E+01, 2.439E+01, 9.996E+01, 9.996E+01, 8.077E+01, 8.077E+01, 8.077E+01, 6.403E+01, 6.403E+01, 5.399E+01, 4.589E+01, 3.619E+01, 3.318E+01, 2.349E+01, 4.270E+01, 4.270E+01, 3.833E+01, 3.833E+01, 3.833E+01, 3.442E+01, 3.442E+01, 3.287E+01, 3.129E+01, 2.842E+01, 2.691E+01, 2.423E+01, 4.520E+01, 4.520E+01, 3.935E+01, 3.935E+01, 3.935E+01, 3.436E+01, 3.436E+01, 3.352E+01, 3.215E+01, 2.901E+01, 2.781E+01, 2.507E+01, 2.366E+00, 1.083E+00, 6.460E-01, 5.051E-01, 1.978E+00, 6.197E-01, 3.152E-01, 5.631E-01, 0.000E+00
 3.200E+01, 5.222E+01, 5.094E+01, 2.447E+01, 2.507E+01, 1.135E+02, 1.135E+02, 9.406E+01, 9.406E+01, 9.406E+01, 7.583E+01, 7.583E+01, 6.365E+01, 5.529E+01, 4.264E+01, 3.800E+01, 2.522E+01, 1.128E+02, 1.128E+02, 9.453E+01, 9.453E+01, 9.453E+01, 7.678E+01, 7.678E+01, 6.450E+01, 5.513E+01, 4.142E+01, 3.682E+01, 2.469E+01, 4.716E+01, 4.716E+01, 4.448E+01, 4.448E+01, 4.448E+01, 4.156E+01, 4.156E+01, 4.017E+01, 3.875E+01, 3.534E+01, 3.332E+01, 2.683E+01, 4.991E+01, 4.991E+01, 4.546E+01, 4.546E+01, 4.546E+01, 4.236E+01, 4.236E+01, 4.277E+01, 4.232E+01, 3.675E+01, 3.433E+01, 2.776E+01, 1.790E+00, 4.017E-01, 4.563E-01, 5.615E-01, 1.823E+00, 5.943E-01, 5.513E-01, 7.937E-01, 0.000E+00
