m,C,C,C,C,C,C,C,C
x,T1,T2,T3,T4,T5,T6,T7,T8
 6.4974874E+000, 9.4630458E+001, 7.7743371E+001, 2.5123893E+002, 3.7094332E+002, 3.6883078E+002, 2.8404644E+002, 3.4090837E+002, 3.9544661E+002
 6.5075377E+000, 9.4752047E+001, 7.9536735E+001, 2.5268896E+002, 3.7511397E+002, 3.7373286E+002, 2.9551587E+002, 3.4298762E+002, 3.9759271E+002
 6.5175879E+000, 9.4742432E+001, 8.0956180E+001, 2.5310533E+002, 3.7772031E+002, 3.7599917E+002, 3.0949971E+002, 3.4533001E+002, 3.9607206E+002
 6.5276382E+000, 9.4234203E+001, 8.2461581E+001, 2.5536296E+002, 3.8123554E+002, 3.7947910E+002, 3.2499546E+002, 3.5147837E+002, 3.9472975E+002
 6.5376884E+000, 9.3425766E+001, 8.4338873E+001, 2.5993342E+002, 3.8517645E+002, 3.8485543E+002, 3.4008289E+002, 3.5811941E+002, 4.0075579E+002
 6.5477387E+000, 9.3100967E+001, 8.6604431E+001, 2.6485081E+002, 3.9077986E+002, 3.9020331E+002, 3.5788739E+002, 3.6997905E+002, 4.1065438E+002
 6.5577889E+000, 9.2990147E+001, 8.8329889E+001, 2.6960017E+002, 3.9576125E+002, 3.9402740E+002, 3.7554286E+002, 3.8039336E+002, 4.2008633E+002
 6.5678392E+000, 9.2864622E+001, 8.9906020E+001, 2.7481984E+002, 3.9902124E+002, 4.0086350E+002, 3.9459296E+002, 3.9251263E+002, 4.2949364E+002
 6.5778894E+000, 9.2632411E+001, 9.1278468E+001, 2.8008925E+002, 4.0108985E+002, 4.0812145E+002, 4.1508069E+002, 4.0893895E+002, 4.4265286E+002
 6.5879397E+000, 9.2243262E+001, 9.2729312E+001, 2.8522897E+002, 4.0154938E+002, 4.1080146E+002, 4.3350431E+002, 4.3373090E+002, 4.5534395E+002
 6.5979899E+000, 9.1672849E+001, 9.3749917E+001, 2.8907549E+002, 4.0203825E+002, 4.1501860E+002, 4.4720923E+002, 4.6309666E+002, 4.6988141E+002
 6.6080402E+000, 9.0980697E+001, 9.4829029E+001, 2.9207133E+002, 4.0303859E+002, 4.1978280E+002, 4.6164307E+002, 4.9655303E+002, 4.8867433E+002
 6.6180905E+000, 9.0236196E+001, 9.5940463E+001, 2.9382955E+002, 4.0405913E+002, 4.2329086E+002, 4.7597786E+002, 5.2569314E+002, 5.0656803E+002
 6.6281407E+000, 8.9510824E+001, 9.6856224E+001, 2.9637854E+002, 4.0331954E+002, 4.2764108E+002, 4.9067540E+002, 5.4576887E+002, 5.2916856E+002
 6.6381910E+000, 8.8772009E+001, 9.7603664E+001, 2.9905419E+002, 4.0293062E+002, 4.2732369E+002, 5.0442442E+002, 5.5928433E+002, 5.5464912E+002
 6.6482412E+000, 8.7951532E+001, 9.8239301E+001, 3.0089352E+002, 4.0446705E+002, 4.2672121E+002, 5.1706447E+002, 5.7676815E+002, 5.8375333E+002
 6.6582915E+000, 8.7079890E+001, 9.8611818E+001, 3.0091590E+002, 4.0536407E+002, 4.2821389E+002, 5.2578566E+002, 5.9664625E+002, 6.1237523E+002
 6.6683417E+000, 8.6177781E+001, 9.8506366E+001, 2.9772370E+002, 4.0551939E+002, 4.3124720E+002, 5.3212502E+002, 6.1673494E+002, 6.3335362E+002
 6.6783920E+000, 8.5259696E+001, 9.8368114E+001, 2.9534699E+002, 4.0687749E+002, 4.3521677E+002, 5.3872447E+002, 6.3568851E+002, 6.4917920E+002
 6.6884422E+000, 8.4345470E+001, 9.8162908E+001, 2.9287286E+002, 4.0899225E+002, 4.3886573E+002, 5.4470123E+002, 6.5169308E+002, 6.6280174E+002
 6.6984925E+000, 8.3416740E+001, 9.7956920E+001, 2.9040230E+002, 4.0889573E+002, 4.4089072E+002, 5.4830233E+002, 6.6521728E+002, 6.7722787E+002
 6.7085427E+000, 8.2488056E+001, 9.7696383E+001, 2.8999275E+002, 4.0771734E+002, 4.4076684E+002, 5.5068627E+002, 6.7565141E+002, 6.9662650E+002
 6.7185930E+000, 8.1576728E+001, 9.7341212E+001, 2.8945250E+002, 4.0519499E+002, 4.3964242E+002, 5.5222334E+002, 6.8474573E+002, 7.1659456E+002
 6.7286432E+000, 8.0693651E+001, 9.7216636E+001, 2.8884308E+002, 3.9996454E+002, 4.3764041E+002, 5.5093452E+002, 6.9246965E+002, 7.3507498E+002
 6.7386935E+000, 7.9844404E+001, 9.7151284E+001, 2.8847767E+002, 3.9598239E+002, 4.3550785E+002, 5.4817295E+002, 6.9895794E+002, 7.5195148E+002
 6.7487437E+000, 7.9013187E+001, 9.7020150E+001, 2.8778895E+002, 3.9379565E+002, 4.3216946E+002, 5.4661176E+002, 7.0519811E+002, 7.6534274E+002
 6.7587940E+000, 7.8177143E+001, 9.6900151E+001, 2.8673316E+002, 3.9258892E+002, 4.2910827E+002, 5.4640378E+002, 7.1040968E+002, 7.7683652E+002
 6.7688442E+000, 7.7329128E+001, 9.6780529E+001, 2.8554948E+002, 3.9123677E+002, 4.2617485E+002, 5.4597279E+002, 7.1426790E+002, 7.8791718E+002
 6.7788945E+000, 7.6495079E+001, 9.6727242E+001, 2.8452852E+002, 3.8931837E+002, 4.2353814E+002, 5.4485678E+002, 7.1720349E+002, 7.9783136E+002
 6.7889447E+000, 7.5693305E+001, 9.6776503E+001, 2.8300457E+002, 3.8630714E+002, 4.2022582E+002, 5.4263506E+002, 7.2056039E+002, 8.0671706E+002
 6.7989950E+000, 7.4929505E+001, 9.6875585E+001, 2.8053673E+002, 3.8239595E+002, 4.1630397E+002, 5.3921785E+002, 7.2398937E+002, 8.1409097E+002
 6.8090452E+000, 7.4203553E+001, 9.6937808E+001, 2.7741127E+002, 3.7800041E+002, 4.1218678E+002, 5.3498671E+002, 7.2690695E+002, 8.2179145E+002
 6.8190955E+000, 7.3521438E+001, 9.6961093E+001, 2.7410574E+002, 3.7348813E+002, 4.0811407E+002, 5.2999571E+002, 7.2772796E+002, 8.2922481E+002
 6.8291457E+000, 7.2867837E+001, 9.6906528E+001, 2.7099857E+002, 3.6887152E+002, 4.0403590E+002, 5.2466630E+002, 7.2695570E+002, 8.3526786E+002
 6.8391960E+000, 7.2237751E+001, 9.6745698E+001, 2.6807877E+002, 3.6444608E+002, 3.9986092E+002, 5.1882478E+002, 7.2443403E+002, 8.3978621E+002
 6.8492462E+000, 7.1629518E+001, 9.6510713E+001, 2.6525209E+002, 3.6029442E+002, 3.9537572E+002, 5.1299515E+002, 7.2085777E+002, 8.4416830E+002
 6.8592965E+000, 7.1041541E+001, 9.6201340E+001, 2.6238781E+002, 3.5625623E+002, 3.9088949E+002, 5.0691011E+002, 7.1630808E+002, 8.4723352E+002
 6.8693467E+000, 7.0478778E+001, 9.5781826E+001, 2.5940904E+002, 3.5223398E+002, 3.8653145E+002, 5.0070276E+002, 7.1158246E+002, 8.4868639E+002
 6.8793970E+000, 6.9945257E+001, 9.5280175E+001, 2.5621777E+002, 3.4819596E+002, 3.8238693E+002, 4.9454930E+002, 7.0664984E+002, 8.4896368E+002
 6.8894472E+000, 6.9436863E+001, 9.4737892E+001, 2.5280444E+002, 3.4420273E+002, 3.7835949E+002, 4.8851134E+002, 7.0169068E+002, 8.4856968E+002
 6.8994975E+000, 6.8946477E+001, 9.4184881E+001, 2.4921681E+002, 3.4022097E+002, 3.7438077E+002, 4.8253534E+002, 6.9663313E+002, 8.4766014E+002
 6.9095477E+000, 6.8472677E+001, 9.3644596E+001, 2.4561377E+002, 3.3620021E+002, 3.7042790E+002, 4.7668677E+002, 6.9145721E+002, 8.4636199E+002
 6.9195980E+000, 6.8017991E+001, 9.3122803E+001, 2.4212982E+002, 3.3205249E+002, 3.6644585E+002, 4.7101730E+002, 6.8620982E+002, 8.4471185E+002
 6.9296482E+000, 6.7576944E+001, 9.2628077E+001, 2.3875339E+002, 3.2771169E+002, 3.6240133E+002, 4.6556713E+002, 6.8080332E+002, 8.4281825E+002
 6.9396985E+000, 6.7153903E+001, 9.2157749E+001, 2.3549105E+002, 3.2316997E+002, 3.5829432E+002, 4.6029018E+002, 6.7523568E+002, 8.4076230E+002
 6.9497487E+000, 6.6749475E+001, 9.1696747E+001, 2.3227670E+002, 3.1852959E+002, 3.5417588E+002, 4.5528301E+002, 6.6969205E+002, 8.3865476E+002
 6.9597990E+000, 6.6361887E+001, 9.1235404E+001, 2.2918469E+002, 3.1393713E+002, 3.5010554E+002, 4.5057671E+002, 6.6419290E+002, 8.3656244E+002
 6.9698492E+000, 6.5992700E+001, 9.0764603E+001, 2.2621812E+002, 3.0943462E+002, 3.4611027E+002, 4.4612166E+002, 6.5880166E+002, 8.3425383E+002
 6.9798995E+000, 6.5646845E+001, 9.0294640E+001, 2.2341581E+002, 3.0511976E+002, 3.4225793E+002, 4.4183936E+002, 6.5341197E+002, 8.3205099E+002
 6.9899497E+000, 6.5320893E+001, 8.9835093E+001, 2.2076031E+002, 3.0106146E+002, 3.3859613E+002, 4.3766727E+002, 6.4806105E+002, 8.2969246E+002
 6.9999000E+000, 6.5012551E+001, 8.9386409E+001, 2.1823575E+002, 2.9727598E+002, 3.3509480E+002, 4.3342033E+002, 6.4249612E+002, 8.2748212E+002
