s,kW,kW,kW,kW,kW,kW,kW,kW,kW,kg/s,kg/s
Time,HRR,Q_RADI,Q_CONV,Q_COND,Q_DIFF,Q_PRES,Q_PART,Q_ENTH,Q_TOTAL,MLR_FUEL,MLR_TOTAL
 0.000E+00, 0.000E+00,-8.035E-06,-1.587E-09, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00,-8.037E-06, 0.000E+00, 0.000E+00
 8.002E+01, 2.014E+01,-3.918E+00,-3.453E+00,-1.157E+00, 1.918E-02, 0.000E+00, 0.000E+00, 1.161E+01, 1.163E+01, 5.092E-04, 5.092E-04
 1.600E+02, 6.500E+01,-1.832E+01,-3.652E+01,-3.597E-01, 4.061E-02, 0.000E+00, 0.000E+00, 9.844E+00, 9.842E+00, 1.526E-03, 1.526E-03
 2.400E+02, 9.362E+01,-3.090E+01,-6.385E+01, 4.521E+00, 3.971E-02, 0.000E+00, 0.000E+00, 3.621E+00, 3.426E+00, 2.090E-03, 2.090E-03
 3.200E+02, 8.206E+01,-2.529E+01,-6.458E+01, 5.942E+00, 3.708E-02, 0.000E+00, 0.000E+00,-1.612E+00,-1.830E+00, 1.830E-03, 1.830E-03
 4.000E+02, 7.078E+01,-1.964E+01,-5.778E+01, 5.728E+00, 3.569E-02, 0.000E+00, 0.000E+00,-6.362E-01,-8.706E-01, 1.576E-03, 1.576E-03
 4.800E+02, 9.877E+01,-3.290E+01,-6.700E+01, 6.900E+00, 3.543E-02, 0.000E+00, 0.000E+00, 6.083E+00, 5.808E+00, 2.393E-03, 2.393E-03
 5.600E+02, 1.536E+02,-6.035E+01,-1.026E+02, 1.208E+01, 2.405E-02, 0.000E+00, 0.000E+00, 3.638E+00, 2.719E+00, 3.667E-03, 3.667E-03
 6.400E+02, 1.782E+02,-7.168E+01,-1.223E+02, 1.576E+01, 1.916E-02, 0.000E+00, 0.000E+00, 1.394E+00, 6.577E-02, 3.963E-03, 3.963E-03
 7.200E+02, 1.827E+02,-7.265E+01,-1.272E+02, 1.671E+01, 1.866E-02, 0.000E+00, 0.000E+00, 1.251E+00,-3.655E-01, 4.060E-03, 4.060E-03
 8.000E+02, 1.698E+02,-6.473E+01,-1.267E+02, 1.745E+01, 1.877E-02, 0.000E+00, 0.000E+00,-2.746E+00,-4.220E+00, 3.544E-03, 3.544E-03
 8.800E+02, 1.074E+02,-3.293E+01,-9.271E+01, 1.424E+01, 2.895E-02, 0.000E+00, 0.000E+00,-3.121E+00,-3.918E+00, 2.491E-03, 2.491E-03
 9.600E+02, 1.649E+02,-6.190E+01,-1.139E+02, 1.516E+01, 2.346E-02, 0.000E+00, 0.000E+00, 5.329E+00, 4.238E+00, 3.945E-03, 3.945E-03
 1.040E+03, 2.178E+02,-8.859E+01,-1.493E+02, 1.940E+01, 1.294E-02, 0.000E+00, 0.000E+00, 1.116E+00,-6.911E-01, 4.787E-03, 4.787E-03
 1.120E+03, 1.399E+02,-4.751E+01,-1.151E+02, 1.725E+01, 2.366E-02, 0.000E+00, 0.000E+00,-4.336E+00,-5.442E+00, 2.892E-03, 2.892E-03
 1.200E+03, 1.316E+02,-4.517E+01,-1.023E+02, 1.515E+01, 2.436E-02, 0.000E+00, 0.000E+00, 3.428E-01,-6.875E-01, 3.114E-03, 3.114E-03
 1.280E+03, 1.887E+02,-7.438E+01,-1.288E+02, 1.781E+01, 1.978E-02, 0.000E+00, 0.000E+00, 4.686E+00, 3.305E+00, 4.340E-03, 4.340E-03
 1.360E+03, 1.957E+02,-7.621E+01,-1.414E+02, 1.920E+01, 1.607E-02, 0.000E+00, 0.000E+00,-9.238E-01,-2.757E+00, 4.268E-03, 4.268E-03
 1.440E+03, 1.703E+02,-6.168E+01,-1.295E+02, 1.834E+01, 1.666E-02, 0.000E+00, 0.000E+00,-6.685E-01,-2.539E+00, 3.761E-03, 3.761E-03
 1.520E+03, 1.532E+02,-5.412E+01,-1.201E+02, 1.738E+01, 2.312E-02, 0.000E+00, 0.000E+00,-1.976E+00,-3.621E+00, 3.368E-03, 3.368E-03
 1.600E+03, 1.549E+02,-5.630E+01,-1.161E+02, 1.675E+01, 2.061E-02, 0.000E+00, 0.000E+00, 7.254E-01,-6.788E-01, 3.534E-03, 3.534E-03
 1.680E+03, 1.631E+02,-6.010E+01,-1.216E+02, 1.738E+01, 2.194E-02, 0.000E+00, 0.000E+00, 2.492E-01,-1.196E+00, 3.561E-03, 3.561E-03
 1.760E+03, 1.511E+02,-5.469E+01,-1.160E+02, 1.688E+01, 2.402E-02, 0.000E+00, 0.000E+00,-1.301E+00,-2.615E+00, 3.377E-03, 3.377E-03
 1.840E+03, 1.525E+02,-5.559E+01,-1.145E+02, 1.683E+01, 2.261E-02, 0.000E+00, 0.000E+00, 2.283E-01,-7.859E-01, 3.443E-03, 3.443E-03
 1.920E+03, 1.599E+02,-5.911E+01,-1.178E+02, 1.697E+01, 2.498E-02, 0.000E+00, 0.000E+00, 9.772E-01,-4.520E-02, 3.525E-03, 3.525E-03
 2.000E+03, 1.544E+02,-5.533E+01,-1.181E+02, 1.707E+01, 2.623E-02, 0.000E+00, 0.000E+00,-3.412E-01,-1.891E+00, 3.476E-03, 3.476E-03
 2.080E+03, 1.503E+02,-5.389E+01,-1.155E+02, 1.669E+01, 2.323E-02, 0.000E+00, 0.000E+00,-1.012E+00,-2.414E+00, 3.407E-03, 3.407E-03
 2.160E+03, 1.563E+02,-5.730E+01,-1.163E+02, 1.686E+01, 1.951E-02, 0.000E+00, 0.000E+00, 8.944E-01,-3.867E-01, 3.504E-03, 3.504E-03
 2.240E+03, 1.625E+02,-6.069E+01,-1.204E+02, 1.723E+01, 1.876E-02, 0.000E+00, 0.000E+00, 3.643E-01,-1.382E+00, 3.644E-03, 3.644E-03
 2.320E+03, 1.697E+02,-6.400E+01,-1.240E+02, 1.777E+01, 2.095E-02, 0.000E+00, 0.000E+00, 1.028E+00,-5.362E-01, 3.784E-03, 3.784E-03
 2.400E+03, 1.746E+02,-6.624E+01,-1.276E+02, 1.800E+01, 1.601E-02, 0.000E+00, 0.000E+00, 4.501E-01,-1.299E+00, 3.924E-03, 3.924E-03
 2.480E+03, 1.816E+02,-6.861E+01,-1.333E+02, 1.848E+01, 1.836E-02, 0.000E+00, 0.000E+00,-1.211E-01,-1.783E+00, 4.064E-03, 4.064E-03
 2.560E+03, 1.862E+02,-7.139E+01,-1.362E+02, 1.898E+01, 1.750E-02, 0.000E+00, 0.000E+00,-3.028E-01,-2.315E+00, 4.223E-03, 4.223E-03
 2.640E+03, 2.031E+02,-8.070E+01,-1.418E+02, 1.982E+01, 1.661E-02, 0.000E+00, 0.000E+00, 2.032E+00, 4.145E-01, 4.560E-03, 4.560E-03
 2.720E+03, 2.165E+02,-8.503E+01,-1.531E+02, 2.043E+01, 1.272E-02, 0.000E+00, 0.000E+00, 5.639E-01,-1.141E+00, 4.944E-03, 4.944E-03
 2.800E+03, 2.344E+02,-9.477E+01,-1.629E+02, 2.170E+01, 1.111E-02, 0.000E+00, 0.000E+00, 2.689E-01,-1.580E+00, 5.327E-03, 5.327E-03
 2.880E+03, 2.556E+02,-1.027E+02,-1.770E+02, 2.271E+01, 1.185E-02, 0.000E+00, 0.000E+00, 7.548E-01,-1.390E+00, 5.710E-03, 5.710E-03
 2.960E+03, 2.663E+02,-1.085E+02,-1.813E+02, 2.335E+01, 9.465E-03, 0.000E+00, 0.000E+00, 1.704E+00,-1.361E-01, 6.093E-03, 6.093E-03
 3.040E+03, 2.846E+02,-1.154E+02,-1.947E+02, 2.397E+01, 1.009E-02, 0.000E+00, 0.000E+00, 5.037E-01,-1.510E+00, 6.232E-03, 6.232E-03
 3.120E+03, 2.733E+02,-1.108E+02,-1.889E+02, 2.408E+01, 1.057E-02, 0.000E+00, 0.000E+00,-2.470E-01,-2.278E+00, 6.137E-03, 6.137E-03
 3.200E+03, 2.717E+02,-1.104E+02,-1.897E+02, 2.457E+01, 1.026E-02, 0.000E+00, 0.000E+00,-1.879E+00,-3.858E+00, 6.043E-03, 6.043E-03
 3.280E+03, 2.690E+02,-1.067E+02,-1.872E+02, 2.427E+01, 1.028E-02, 0.000E+00, 0.000E+00, 1.283E+00,-6.540E-01, 5.948E-03, 5.948E-03
