s,mol/mol,mol/mol,mol/mol,mol/mol,kg/kg,mol/mol,mol/mol,mol/mol,mol/mol,kg/kg,kW/m2,kW/m2,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,m/s,m/s,m/s,m/s,m/s,m/s,m/s,m/s,m/s
 7.200E+02, 4.947E-03, 8.271E-02, 7.707E-03, 7.957E-03, 1.290E-01, 1.033E-02, 6.471E-02, 1.885E-02, 3.829E-02, 1.306E-01, 7.764E+01, 9.175E+01, 8.299E+02, 1.103E+03, 1.945E+02, 8.218E+02, 2.852E+02, 1.086E+03, 7.647E+02, 8.110E+02, 9.952E+02, 1.791E+02, 1.016E+03, 1.007E+03, 1.015E+03, 1.086E+03, 9.780E+02, 9.086E+02, 8.831E+02, 3.485E+01, 2.915E+02, 6.912E+02, 3.541E+02, 5.109E+02, 3.970E+02, 3.128E+01, 2.925E+02, 2.418E+02, 2.555E+02, 2.373E+02, 2.168E+02,-5.270E+00,-4.780E+00,-5.245E+00,-1.816E+00,-3.497E-01, 7.554E-01, 7.101E-01, 7.689E-01, 1.022E+00
 8.000E+02, 1.774E-03, 8.552E-02, 6.614E-03, 6.588E-03, 1.304E-01, 8.762E-03, 6.351E-02, 2.032E-02, 4.076E-02, 1.323E-01, 7.951E+01, 9.359E+01, 8.400E+02, 1.103E+03, 1.973E+02, 8.365E+02, 2.976E+02, 1.079E+03, 7.722E+02, 8.171E+02, 1.004E+03, 1.816E+02, 1.028E+03, 1.009E+03, 1.018E+03, 1.092E+03, 9.869E+02, 9.934E+02, 9.354E+02, 3.790E+01, 2.943E+02, 7.002E+02, 3.928E+02, 5.347E+02, 4.052E+02, 3.114E+01, 2.966E+02, 2.441E+02, 2.592E+02, 2.383E+02, 2.210E+02,-5.270E+00,-4.761E+00,-5.204E+00,-1.791E+00,-4.014E-01, 7.714E-01, 7.189E-01, 8.082E-01, 1.015E+00
 8.800E+02, 2.728E-03, 8.563E-02, 6.334E-03, 4.225E-03, 1.298E-01, 1.080E-02, 6.486E-02, 1.848E-02, 3.880E-02, 1.300E-01, 7.965E+01, 9.412E+01, 8.331E+02, 1.102E+03, 2.040E+02, 8.461E+02, 2.751E+02, 1.096E+03, 7.722E+02, 8.188E+02, 1.001E+03, 1.837E+02, 1.028E+03, 1.018E+03, 1.027E+03, 1.071E+03, 9.721E+02, 9.506E+02, 9.113E+02, 5.019E+01, 3.017E+02, 7.218E+02, 3.967E+02, 5.405E+02, 4.046E+02, 3.161E+01, 2.961E+02, 2.424E+02, 2.597E+02, 2.439E+02, 2.209E+02,-5.326E+00,-4.804E+00,-5.301E+00,-1.849E+00,-3.248E-01, 7.850E-01, 7.346E-01, 7.675E-01, 1.026E+00
 9.600E+02, 7.825E-03, 8.541E-02, 4.552E-03, 3.602E-03, 1.256E-01, 1.317E-02, 6.704E-02, 1.663E-02, 2.677E-02, 1.283E-01, 7.977E+01, 9.372E+01, 8.316E+02, 1.099E+03, 2.015E+02, 8.438E+02, 2.914E+02, 1.100E+03, 7.732E+02, 8.177E+02, 9.967E+02, 1.846E+02, 1.018E+03, 1.020E+03, 1.018E+03, 1.050E+03, 9.595E+02, 9.324E+02, 8.948E+02, 4.916E+01, 3.013E+02, 7.017E+02, 4.200E+02, 5.483E+02, 4.022E+02, 3.223E+01, 2.963E+02, 2.434E+02, 2.594E+02, 2.426E+02, 2.200E+02,-5.239E+00,-4.843E+00,-5.368E+00,-1.838E+00,-4.505E-01, 7.660E-01, 7.152E-01, 7.911E-01, 1.006E+00
 1.040E+03, 3.209E-03, 8.680E-02, 5.065E-03, 4.883E-03, 1.286E-01, 1.497E-02, 6.689E-02, 1.558E-02, 3.246E-02, 1.261E-01, 7.733E+01, 9.177E+01, 8.297E+02, 1.092E+03, 1.962E+02, 8.372E+02, 2.896E+02, 1.101E+03, 7.646E+02, 8.117E+02, 9.970E+02, 1.852E+02, 1.018E+03, 1.008E+03, 1.040E+03, 1.077E+03, 9.764E+02, 9.559E+02, 9.153E+02, 5.976E+01, 3.009E+02, 6.788E+02, 3.830E+02, 5.268E+02, 4.023E+02, 3.121E+01, 2.921E+02, 2.382E+02, 2.563E+02, 2.384E+02, 2.175E+02,-5.188E+00,-4.822E+00,-5.346E+00,-1.667E+00,-3.111E-01, 7.819E-01, 7.187E-01, 7.749E-01, 1.041E+00
 1.120E+03, 1.402E-03, 8.097E-02, 1.026E-02, 1.251E-02, 1.324E-01, 1.351E-02, 6.397E-02, 1.801E-02, 4.098E-02, 1.279E-01, 7.750E+01, 9.146E+01, 8.192E+02, 1.086E+03, 1.953E+02, 8.303E+02, 2.775E+02, 1.079E+03, 7.651E+02, 8.105E+02, 9.881E+02, 1.851E+02, 1.011E+03, 1.012E+03, 1.028E+03, 1.058E+03, 9.607E+02, 9.573E+02, 9.114E+02, 5.188E+01, 3.017E+02, 6.909E+02, 3.684E+02, 5.207E+02, 3.884E+02, 3.099E+01, 2.917E+02, 2.397E+02, 2.551E+02, 2.371E+02, 2.169E+02,-5.217E+00,-4.808E+00,-5.297E+00,-1.773E+00,-2.844E-01, 7.527E-01, 7.178E-01, 7.843E-01, 1.036E+00
 1.200E+03, 1.873E-03, 8.181E-02, 9.160E-03, 1.463E-02, 1.313E-01, 4.328E-03, 5.977E-02, 2.270E-02, 7.296E-02, 1.340E-01, 8.145E+01, 9.585E+01, 8.379E+02, 1.084E+03, 2.152E+02, 8.465E+02, 2.922E+02, 1.113E+03, 7.780E+02, 8.233E+02, 1.005E+03, 1.845E+02, 1.020E+03, 1.005E+03, 1.021E+03, 1.151E+03, 1.031E+03, 1.013E+03, 9.545E+02, 4.429E+01, 3.092E+02, 7.096E+02, 3.922E+02, 5.407E+02, 4.049E+02, 3.183E+01, 3.083E+02, 2.537E+02, 2.672E+02, 2.499E+02, 2.297E+02,-5.407E+00,-5.006E+00,-5.387E+00,-1.780E+00,-2.984E-01, 7.700E-01, 7.180E-01, 7.740E-01, 1.031E+00
 1.280E+03, 6.915E-05, 7.629E-02, 1.364E-02, 2.764E-02, 1.343E-01, 4.272E-03, 5.788E-02, 2.377E-02, 8.030E-02, 1.342E-01, 8.921E+01, 1.011E+02, 8.622E+02, 1.072E+03, 1.993E+02, 8.892E+02, 3.063E+02, 1.133E+03, 8.042E+02, 8.396E+02, 1.005E+03, 1.855E+02, 1.020E+03, 1.003E+03, 1.029E+03, 1.136E+03, 1.029E+03, 1.077E+03, 9.988E+02, 4.809E+01, 3.317E+02, 7.817E+02, 4.272E+02, 5.736E+02, 4.366E+02, 3.317E+01, 3.242E+02, 2.663E+02, 2.828E+02, 2.664E+02, 2.421E+02,-5.478E+00,-5.077E+00,-5.583E+00,-1.968E+00,-4.759E-01, 7.957E-01, 7.356E-01, 7.709E-01, 1.040E+00
 1.360E+03, 3.840E-05, 7.185E-02, 1.671E-02, 3.777E-02, 1.355E-01, 3.699E-03, 5.657E-02, 2.393E-02, 9.497E-02, 1.335E-01, 8.945E+01, 1.009E+02, 8.653E+02, 1.070E+03, 2.050E+02, 8.696E+02, 3.051E+02, 1.111E+03, 8.057E+02, 8.396E+02, 1.007E+03, 1.889E+02, 1.029E+03, 1.000E+03, 1.032E+03, 1.146E+03, 1.036E+03, 1.073E+03, 9.984E+02, 4.907E+01, 3.363E+02, 7.399E+02, 3.957E+02, 5.603E+02, 4.336E+02, 3.303E+01, 3.220E+02, 2.690E+02, 2.824E+02, 2.669E+02, 2.427E+02,-5.506E+00,-5.049E+00,-5.517E+00,-1.808E+00,-3.979E-01, 7.472E-01, 7.430E-01, 7.972E-01, 1.026E+00
 1.440E+03, 1.162E-05, 6.764E-02, 1.938E-02, 5.033E-02, 1.363E-01, 1.930E-03, 5.338E-02, 2.512E-02, 1.229E-01, 1.331E-01, 8.783E+01, 9.920E+01, 8.574E+02, 1.048E+03, 2.082E+02, 8.648E+02, 2.944E+02, 1.104E+03, 8.006E+02, 8.345E+02, 9.956E+02, 1.920E+02, 1.006E+03, 9.816E+02, 1.011E+03, 1.141E+03, 1.031E+03, 1.061E+03, 9.856E+02, 5.774E+01, 3.287E+02, 7.476E+02, 4.043E+02, 5.566E+02, 4.241E+02, 3.254E+01, 3.170E+02, 2.635E+02, 2.788E+02, 2.614E+02, 2.383E+02,-5.441E+00,-5.043E+00,-5.446E+00,-1.944E+00,-4.795E-01, 7.748E-01, 7.182E-01, 7.906E-01, 1.041E+00
 1.520E+03, 6.653E-06, 6.865E-02, 1.898E-02, 4.447E-02, 1.365E-01, 3.933E-03, 5.463E-02, 2.531E-02, 9.773E-02, 1.342E-01, 8.916E+01, 1.005E+02, 8.635E+02, 1.069E+03, 2.101E+02, 8.701E+02, 3.073E+02, 1.095E+03, 8.048E+02, 8.382E+02, 1.007E+03, 1.935E+02, 1.019E+03, 9.950E+02, 1.009E+03, 1.140E+03, 1.030E+03, 1.066E+03, 9.935E+02, 5.282E+01, 3.303E+02, 7.582E+02, 3.997E+02, 5.621E+02, 4.324E+02, 3.493E+01, 3.278E+02, 2.665E+02, 2.826E+02, 2.586E+02, 2.411E+02,-5.431E+00,-5.052E+00,-5.567E+00,-1.924E+00,-3.347E-01, 7.843E-01, 6.917E-01, 8.120E-01, 1.013E+00
 1.600E+03, 3.052E-05, 7.049E-02, 1.781E-02, 3.903E-02, 1.361E-01, 1.010E-03, 5.202E-02, 2.695E-02, 1.196E-01, 1.352E-01, 8.897E+01, 1.004E+02, 8.648E+02, 1.052E+03, 2.206E+02, 8.610E+02, 2.992E+02, 1.092E+03, 8.044E+02, 8.381E+02, 1.004E+03, 1.947E+02, 1.012E+03, 9.959E+02, 1.009E+03, 1.158E+03, 1.043E+03, 1.028E+03, 9.705E+02, 4.117E+01, 3.224E+02, 7.493E+02, 4.257E+02, 5.715E+02, 4.380E+02, 3.264E+01, 3.229E+02, 2.666E+02, 2.806E+02, 2.625E+02, 2.405E+02,-5.573E+00,-5.077E+00,-5.481E+00,-1.848E+00,-4.828E-01, 7.695E-01, 7.296E-01, 7.620E-01, 1.008E+00
 1.680E+03, 1.115E-04, 7.308E-02, 1.604E-02, 3.262E-02, 1.354E-01, 3.180E-03, 5.503E-02, 2.469E-02, 1.046E-01, 1.336E-01, 8.788E+01, 9.972E+01, 8.610E+02, 1.057E+03, 2.154E+02, 8.722E+02, 2.960E+02, 1.101E+03, 8.006E+02, 8.361E+02, 1.004E+03, 1.956E+02, 1.017E+03, 9.868E+02, 1.003E+03, 1.141E+03, 1.031E+03, 1.028E+03, 9.702E+02, 5.945E+01, 3.297E+02, 7.325E+02, 3.890E+02, 5.506E+02, 4.274E+02, 3.279E+01, 3.207E+02, 2.625E+02, 2.794E+02, 2.621E+02, 2.396E+02,-5.472E+00,-5.008E+00,-5.498E+00,-1.891E+00,-4.257E-01, 8.057E-01, 7.149E-01, 7.738E-01, 1.029E+00
 1.760E+03, 4.310E-05, 6.895E-02, 1.817E-02, 5.097E-02, 1.354E-01, 2.885E-03, 5.389E-02, 2.590E-02, 1.035E-01, 1.347E-01, 8.978E+01, 1.009E+02, 8.659E+02, 1.068E+03, 2.119E+02, 8.663E+02, 2.826E+02, 1.098E+03, 8.066E+02, 8.392E+02, 1.009E+03, 1.957E+02, 1.019E+03, 9.919E+02, 1.008E+03, 1.154E+03, 1.040E+03, 1.056E+03, 9.841E+02, 5.168E+01, 3.314E+02, 7.335E+02, 3.938E+02, 5.520E+02, 4.262E+02, 3.228E+01, 3.201E+02, 2.650E+02, 2.815E+02, 2.642E+02, 2.422E+02,-5.471E+00,-5.026E+00,-5.464E+00,-1.903E+00,-3.095E-01, 7.874E-01, 7.233E-01, 7.927E-01, 1.017E+00
 1.840E+03, 1.941E-05, 6.923E-02, 1.828E-02, 4.669E-02, 1.358E-01, 1.795E-03, 5.503E-02, 2.557E-02, 1.006E-01, 1.354E-01, 9.010E+01, 1.010E+02, 8.640E+02, 1.051E+03, 2.094E+02, 8.851E+02, 2.965E+02, 1.111E+03, 8.083E+02, 8.404E+02, 1.002E+03, 1.961E+02, 1.001E+03, 9.929E+02, 1.017E+03, 1.142E+03, 1.031E+03, 1.047E+03, 9.790E+02, 5.501E+01, 3.292E+02, 7.385E+02, 4.102E+02, 5.635E+02, 4.298E+02, 3.324E+01, 3.222E+02, 2.654E+02, 2.829E+02, 2.630E+02, 2.416E+02,-5.425E+00,-5.031E+00,-5.482E+00,-1.895E+00,-3.531E-01, 7.867E-01, 7.192E-01, 7.937E-01, 1.018E+00
 1.920E+03, 2.918E-05, 7.145E-02, 1.721E-02, 3.609E-02, 1.359E-01, 2.597E-03, 5.814E-02, 2.370E-02, 8.640E-02, 1.347E-01, 8.931E+01, 1.009E+02, 8.626E+02, 1.059E+03, 2.104E+02, 8.705E+02, 3.097E+02, 1.123E+03, 8.055E+02, 8.397E+02, 1.003E+03, 1.969E+02, 1.009E+03, 9.891E+02, 1.013E+03, 1.147E+03, 1.034E+03, 1.053E+03, 9.847E+02, 5.364E+01, 3.311E+02, 7.477E+02, 4.186E+02, 5.693E+02, 4.335E+02, 3.232E+01, 3.220E+02, 2.657E+02, 2.817E+02, 2.634E+02, 2.413E+02,-5.443E+00,-4.954E+00,-5.497E+00,-1.875E+00,-4.252E-01, 7.782E-01, 7.359E-01, 7.972E-01, 1.036E+00
 2.000E+03, 2.478E-05, 6.895E-02, 1.795E-02, 5.359E-02, 1.351E-01, 1.698E-03, 5.499E-02, 2.591E-02, 9.746E-02, 1.359E-01, 8.944E+01, 1.012E+02, 8.621E+02, 1.056E+03, 2.105E+02, 8.641E+02, 2.919E+02, 1.116E+03, 8.055E+02, 8.401E+02, 1.004E+03, 1.968E+02, 1.013E+03, 9.911E+02, 1.017E+03, 1.147E+03, 1.036E+03, 1.087E+03, 1.004E+03, 5.601E+01, 3.356E+02, 7.500E+02, 4.044E+02, 5.615E+02, 4.312E+02, 3.358E+01, 3.248E+02, 2.639E+02, 2.828E+02, 2.651E+02, 2.419E+02,-5.470E+00,-5.023E+00,-5.537E+00,-1.847E+00,-4.272E-01, 7.797E-01, 7.251E-01, 7.812E-01, 1.054E+00
 2.080E+03, 1.790E-06, 7.374E-02, 1.565E-02, 3.074E-02, 1.353E-01, 1.062E-03, 5.227E-02, 2.772E-02, 1.073E-01, 1.367E-01, 9.147E+01, 1.032E+02, 8.739E+02, 1.060E+03, 2.220E+02, 8.652E+02, 3.165E+02, 1.092E+03, 8.125E+02, 8.465E+02, 1.013E+03, 1.967E+02, 1.014E+03, 9.977E+02, 1.019E+03, 1.151E+03, 1.040E+03, 1.063E+03, 9.907E+02, 3.847E+01, 3.274E+02, 7.588E+02, 4.052E+02, 5.664E+02, 4.343E+02, 3.335E+01, 3.311E+02, 2.741E+02, 2.881E+02, 2.681E+02, 2.462E+02,-5.456E+00,-5.033E+00,-5.524E+00,-1.908E+00,-2.888E-01, 7.818E-01, 7.237E-01, 7.933E-01, 1.027E+00
 2.160E+03, 3.242E-05, 6.725E-02, 1.941E-02, 5.407E-02, 1.360E-01, 8.195E-04, 4.969E-02, 2.732E-02, 1.407E-01, 1.340E-01, 8.849E+01, 9.986E+01, 8.633E+02, 1.043E+03, 2.074E+02, 8.569E+02, 3.204E+02, 1.088E+03, 8.031E+02, 8.368E+02, 9.993E+02, 1.973E+02, 1.003E+03, 9.835E+02, 1.016E+03, 1.138E+03, 1.033E+03, 1.058E+03, 9.850E+02, 4.547E+01, 3.259E+02, 7.657E+02, 4.252E+02, 5.685E+02, 4.370E+02, 3.277E+01, 3.158E+02, 2.644E+02, 2.781E+02, 2.563E+02, 2.374E+02,-5.452E+00,-4.952E+00,-5.419E+00,-1.868E+00,-3.915E-01, 7.826E-01, 7.281E-01, 8.004E-01, 1.031E+00
 2.240E+03, 1.069E-05, 6.771E-02, 1.944E-02, 4.880E-02, 1.364E-01, 1.758E-03, 5.534E-02, 2.510E-02, 1.032E-01, 1.348E-01, 9.092E+01, 1.016E+02, 8.689E+02, 1.062E+03, 2.104E+02, 8.763E+02, 2.870E+02, 1.102E+03, 8.104E+02, 8.414E+02, 1.004E+03, 1.974E+02, 1.011E+03, 9.900E+02, 1.005E+03, 1.148E+03, 1.037E+03, 1.058E+03, 9.908E+02, 5.614E+01, 3.364E+02, 7.459E+02, 3.994E+02, 5.602E+02, 4.337E+02, 3.313E+01, 3.245E+02, 2.654E+02, 2.842E+02, 2.660E+02, 2.432E+02,-5.473E+00,-5.024E+00,-5.407E+00,-1.832E+00,-3.455E-01, 7.970E-01, 7.297E-01, 7.908E-01, 1.064E+00
 2.320E+03, 1.682E-03, 7.482E-02, 1.406E-02, 3.050E-02, 1.333E-01, 1.544E-02, 6.767E-02, 1.453E-02, 3.455E-02, 1.250E-01, 8.268E+01, 9.271E+01, 8.456E+02, 1.098E+03, 2.070E+02, 8.371E+02, 3.044E+02, 1.082E+03, 7.844E+02, 8.156E+02, 9.843E+02, 1.974E+02, 1.012E+03, 9.983E+02, 9.966E+02, 1.069E+03, 9.704E+02, 9.540E+02, 9.053E+02, 4.236E+01, 2.937E+02, 6.841E+02, 3.842E+02, 5.246E+02, 4.017E+02, 3.160E+01, 2.896E+02, 2.421E+02, 2.564E+02, 2.404E+02, 2.197E+02,-5.225E+00,-4.770E+00,-5.162E+00,-1.761E+00,-3.328E-01, 8.004E-01, 7.543E-01, 8.106E-01, 1.066E+00
 2.400E+03, 2.636E-02, 7.919E-02, 2.822E-03, 1.512E-03, 1.133E-01, 3.692E-02, 6.895E-02, 7.103E-03, 7.656E-03, 1.092E-01, 6.623E+01, 7.824E+01, 7.864E+02, 1.059E+03, 1.831E+02, 7.838E+02, 2.530E+02, 1.061E+03, 7.245E+02, 7.677E+02, 9.301E+02, 1.953E+02, 9.532E+02, 9.820E+02, 9.812E+02, 9.210E+02, 8.530E+02, 8.599E+02, 8.297E+02, 6.104E+01, 2.662E+02, 6.456E+02, 3.562E+02, 4.811E+02, 3.461E+02, 2.908E+01, 2.481E+02, 2.034E+02, 2.194E+02, 2.032E+02, 1.857E+02,-4.862E+00,-4.551E+00,-5.084E+00,-1.757E+00,-2.794E-01, 7.849E-01, 7.093E-01, 8.239E-01, 1.017E+00
 2.480E+03, 4.191E-02, 7.472E-02, 6.762E-04, 1.903E-04, 1.027E-01, 3.999E-02, 6.665E-02, 7.811E-03, 8.744E-03, 1.077E-01, 6.517E+01, 7.654E+01, 7.757E+02, 1.068E+03, 1.809E+02, 7.894E+02, 2.439E+02, 1.064E+03, 7.184E+02, 7.604E+02, 9.267E+02, 1.885E+02, 9.346E+02, 9.815E+02, 9.924E+02, 8.590E+02, 8.107E+02, 7.817E+02, 7.708E+02, 4.111E+01, 2.424E+02, 6.315E+02, 3.896E+02, 4.937E+02, 3.523E+02, 2.879E+01, 2.405E+02, 1.963E+02, 2.122E+02, 1.968E+02, 1.812E+02,-4.757E+00,-4.597E+00,-5.271E+00,-1.706E+00,-3.762E-01, 7.775E-01, 7.101E-01, 8.125E-01, 9.872E-01
