s,mol/mol,mol/mol,mol/mol,mol/mol,kg/kg,kg/kg,mol/mol,mol/mol,mol/mol,mol/mol,kg/kg,kg/kg,kW/m2,kW/m2,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,m/s,m/s,m/s,m/s,m/s,m/s,m/s,m/s,m/s
 7.200E+02, 1.803E-01, 1.886E-02, 1.618E-06, 3.515E-07, 1.867E-03, 7.300E-03, 1.791E-01, 1.986E-02, 4.724E-08, 8.920E-09, 1.967E-03, 7.689E-03, 8.758E+00, 2.888E+00, 2.510E+02, 2.507E+02, 1.172E+02, 2.465E+02, 1.159E+02, 2.381E+02, 2.755E+02, 1.352E+02, 1.903E+02, 3.089E+01, 2.354E+02, 2.286E+02, 2.317E+02, 2.414E+02, 2.335E+02, 2.295E+02, 2.222E+02, 3.776E+01, 4.395E+01, 2.046E+02, 1.968E+02, 1.900E+02, 1.095E+02, 2.103E+01, 2.950E+01, 2.867E+01, 2.804E+01, 2.779E+01, 2.629E+01,-2.698E+00,-2.220E+00,-2.561E+00,-6.317E-01, 6.876E-03, 7.741E-01, 7.863E-01, 8.000E-01, 7.852E-01
 8.000E+02, 1.729E-01, 2.425E-02, 1.385E-06, 3.227E-07, 2.393E-03, 9.355E-03, 1.739E-01, 2.344E-02, 1.165E-07, 2.199E-08, 2.316E-03, 9.052E-03, 1.292E+01, 4.437E+00, 3.202E+02, 3.068E+02, 1.704E+02, 3.153E+02, 1.544E+02, 2.981E+02, 3.508E+02, 1.855E+02, 2.516E+02, 3.913E+01, 2.917E+02, 2.867E+02, 2.898E+02, 2.982E+02, 2.897E+02, 2.894E+02, 2.810E+02, 2.732E+01, 3.984E+01, 2.685E+02, 2.629E+02, 2.553E+02, 1.465E+02, 2.155E+01, 3.419E+01, 3.166E+01, 3.188E+01, 3.241E+01, 2.974E+01,-3.028E+00,-2.620E+00,-3.041E+00,-8.812E-01, 4.642E-02, 8.453E-01, 8.554E-01, 8.176E-01, 9.157E-01
 8.800E+02, 1.738E-01, 2.360E-02, 3.619E-06, 8.246E-07, 2.336E-03, 9.133E-03, 1.730E-01, 2.412E-02, 6.929E-08, 1.379E-08, 2.385E-03, 9.324E-03, 1.408E+01, 5.092E+00, 3.271E+02, 3.219E+02, 1.515E+02, 3.195E+02, 1.363E+02, 3.178E+02, 3.732E+02, 2.085E+02, 2.779E+02, 4.856E+01, 3.091E+02, 3.063E+02, 3.114E+02, 3.141E+02, 3.066E+02, 3.082E+02, 3.006E+02, 3.324E+01, 4.641E+01, 2.840E+02, 2.694E+02, 2.647E+02, 1.457E+02, 2.130E+01, 3.579E+01, 3.373E+01, 3.371E+01, 3.342E+01, 3.173E+01,-2.936E+00,-2.557E+00,-3.044E+00,-8.432E-01, 6.737E-02, 8.643E-01, 8.766E-01, 8.756E-01, 8.771E-01
 9.601E+02, 1.739E-01, 2.362E-02, 2.417E-06, 5.479E-07, 2.336E-03, 9.132E-03, 1.755E-01, 2.245E-02, 4.530E-08, 8.587E-09, 2.221E-03, 8.683E-03, 1.360E+01, 5.147E+00, 3.304E+02, 3.126E+02, 1.779E+02, 3.158E+02, 1.520E+02, 3.122E+02, 3.704E+02, 2.132E+02, 2.792E+02, 5.663E+01, 3.020E+02, 3.024E+02, 3.052E+02, 3.071E+02, 2.999E+02, 3.066E+02, 2.986E+02, 2.869E+01, 4.296E+01, 2.830E+02, 2.751E+02, 2.681E+02, 1.856E+02, 2.178E+01, 3.685E+01, 3.396E+01, 3.405E+01, 3.396E+01, 3.191E+01,-2.998E+00,-2.655E+00,-2.993E+00,-8.278E-01,-1.442E-01, 8.587E-01, 8.724E-01, 8.500E-01, 9.151E-01
 1.040E+03, 1.772E-01, 2.123E-02, 1.394E-06, 2.894E-07, 2.100E-03, 8.211E-03, 1.759E-01, 2.204E-02, 3.160E-08, 5.553E-09, 2.176E-03, 8.507E-03, 1.395E+01, 5.238E+00, 3.104E+02, 3.119E+02, 1.513E+02, 3.191E+02, 1.336E+02, 3.119E+02, 3.735E+02, 2.177E+02, 2.821E+02, 6.217E+01, 3.021E+02, 3.019E+02, 3.071E+02, 3.078E+02, 3.006E+02, 3.034E+02, 2.968E+02, 2.868E+01, 4.302E+01, 2.835E+02, 2.709E+02, 2.670E+02, 1.451E+02, 2.096E+01, 3.621E+01, 3.417E+01, 3.426E+01, 3.403E+01, 3.240E+01,-2.992E+00,-2.537E+00,-3.052E+00,-8.022E-01, 1.008E-01, 8.508E-01, 8.670E-01, 8.811E-01, 8.516E-01
 1.120E+03, 1.756E-01, 2.235E-02, 1.265E-06, 3.060E-07, 2.213E-03, 8.652E-03, 1.756E-01, 2.234E-02, 7.087E-08, 1.306E-08, 2.206E-03, 8.625E-03, 1.365E+01, 5.050E+00, 3.184E+02, 3.111E+02, 1.625E+02, 3.018E+02, 1.623E+02, 3.008E+02, 3.733E+02, 2.148E+02, 2.824E+02, 6.560E+01, 3.002E+02, 2.943E+02, 2.985E+02, 3.048E+02, 2.983E+02, 2.938E+02, 2.877E+02, 2.612E+01, 4.025E+01, 2.753E+02, 2.717E+02, 2.652E+02, 1.598E+02, 2.151E+01, 3.627E+01, 3.386E+01, 3.390E+01, 3.477E+01, 3.193E+01,-2.940E+00,-2.560E+00,-2.987E+00,-8.305E-01, 3.520E-03, 8.699E-01, 8.889E-01, 8.554E-01, 9.038E-01
 1.200E+03, 1.756E-01, 2.238E-02, 2.599E-06, 5.405E-07, 2.216E-03, 8.663E-03, 1.764E-01, 2.173E-02, 4.863E-08, 9.095E-09, 2.148E-03, 8.398E-03, 1.300E+01, 4.930E+00, 3.141E+02, 3.061E+02, 1.415E+02, 3.082E+02, 1.525E+02, 2.952E+02, 3.652E+02, 2.127E+02, 2.789E+02, 6.777E+01, 2.943E+02, 2.886E+02, 2.912E+02, 2.985E+02, 2.920E+02, 2.894E+02, 2.831E+02, 2.640E+01, 4.020E+01, 2.719E+02, 2.635E+02, 2.593E+02, 1.539E+02, 2.123E+01, 3.583E+01, 3.387E+01, 3.385E+01, 3.377E+01, 3.131E+01,-2.866E+00,-2.475E+00,-2.942E+00,-9.205E-01,-7.359E-03, 8.288E-01, 8.605E-01, 8.349E-01, 9.738E-01
 1.280E+03, 1.774E-01, 2.113E-02, 1.296E-06, 3.035E-07, 2.093E-03, 8.183E-03, 1.773E-01, 2.101E-02, 3.633E-08, 7.329E-09, 2.076E-03, 8.117E-03, 1.245E+01, 4.948E+00, 3.055E+02, 3.010E+02, 1.466E+02, 3.059E+02, 1.347E+02, 2.926E+02, 3.575E+02, 2.131E+02, 2.773E+02, 6.913E+01, 2.911E+02, 2.894E+02, 2.910E+02, 2.946E+02, 2.885E+02, 2.906E+02, 2.842E+02, 2.889E+01, 4.242E+01, 2.689E+02, 2.522E+02, 2.487E+02, 1.474E+02, 2.144E+01, 3.612E+01, 3.412E+01, 3.395E+01, 3.369E+01, 3.166E+01,-2.933E+00,-2.527E+00,-2.917E+00,-8.563E-01,-1.362E-02, 8.366E-01, 8.511E-01, 8.580E-01, 9.051E-01
 1.360E+03, 1.775E-01, 2.087E-02, 9.266E-07, 1.884E-07, 2.061E-03, 8.058E-03, 1.766E-01, 2.163E-02, 5.156E-08, 9.910E-09, 2.138E-03, 8.357E-03, 1.296E+01, 5.119E+00, 3.095E+02, 3.074E+02, 1.613E+02, 3.025E+02, 1.519E+02, 3.037E+02, 3.645E+02, 2.166E+02, 2.817E+02, 6.977E+01, 2.953E+02, 2.929E+02, 2.972E+02, 3.003E+02, 2.933E+02, 2.944E+02, 2.876E+02, 3.030E+01, 4.478E+01, 2.716E+02, 2.585E+02, 2.530E+02, 1.689E+02, 2.211E+01, 3.712E+01, 3.438E+01, 3.423E+01, 3.425E+01, 3.184E+01,-2.890E+00,-2.471E+00,-2.933E+00,-8.224E-01,-7.430E-02, 8.526E-01, 8.672E-01, 8.475E-01, 9.269E-01
 1.440E+03, 1.758E-01, 2.220E-02, 2.407E-06, 5.161E-07, 2.200E-03, 8.602E-03, 1.767E-01, 2.154E-02, 8.642E-08, 1.613E-08, 2.134E-03, 8.342E-03, 1.264E+01, 5.189E+00, 3.212E+02, 3.081E+02, 1.564E+02, 3.102E+02, 1.595E+02, 3.012E+02, 3.602E+02, 2.190E+02, 2.847E+02, 7.008E+01, 2.980E+02, 2.958E+02, 2.982E+02, 3.018E+02, 2.954E+02, 2.965E+02, 2.903E+02, 2.640E+01, 4.025E+01, 2.746E+02, 2.609E+02, 2.577E+02, 1.779E+02, 2.170E+01, 3.708E+01, 3.435E+01, 3.458E+01, 3.501E+01, 3.246E+01,-3.027E+00,-2.587E+00,-2.945E+00,-7.924E-01,-7.283E-02, 8.532E-01, 8.607E-01, 8.762E-01, 8.516E-01
 1.520E+03, 1.773E-01, 2.115E-02, 2.483E-06, 5.761E-07, 2.092E-03, 8.178E-03, 1.762E-01, 2.188E-02, 2.915E-08, 5.783E-09, 2.163E-03, 8.457E-03, 1.443E+01, 5.304E+00, 3.136E+02, 3.122E+02, 1.615E+02, 3.150E+02, 1.339E+02, 3.065E+02, 3.820E+02, 2.216E+02, 2.866E+02, 7.044E+01, 3.006E+02, 2.999E+02, 3.039E+02, 3.056E+02, 2.982E+02, 3.014E+02, 2.943E+02, 3.254E+01, 4.771E+01, 2.777E+02, 2.666E+02, 2.614E+02, 1.743E+02, 2.207E+01, 3.781E+01, 3.554E+01, 3.491E+01, 3.452E+01, 3.258E+01,-2.950E+00,-2.553E+00,-3.040E+00,-8.416E-01,-9.154E-02, 8.382E-01, 8.637E-01, 8.822E-01, 8.911E-01
 1.600E+03, 1.768E-01, 2.146E-02, 9.118E-07, 2.004E-07, 2.123E-03, 8.297E-03, 1.759E-01, 2.217E-02, 3.949E-08, 7.079E-09, 2.193E-03, 8.572E-03, 1.398E+01, 5.417E+00, 3.157E+02, 3.135E+02, 1.698E+02, 3.221E+02, 1.653E+02, 3.071E+02, 3.772E+02, 2.239E+02, 2.891E+02, 7.088E+01, 3.046E+02, 3.004E+02, 3.025E+02, 3.095E+02, 3.028E+02, 3.028E+02, 2.958E+02, 3.103E+01, 4.495E+01, 2.832E+02, 2.710E+02, 2.667E+02, 1.747E+02, 2.143E+01, 3.742E+01, 3.525E+01, 3.509E+01, 3.578E+01, 3.286E+01,-3.038E+00,-2.657E+00,-3.042E+00,-7.936E-01,-4.161E-02, 8.482E-01, 8.831E-01, 8.618E-01, 8.733E-01
 1.680E+03, 1.753E-01, 2.252E-02, 5.735E-07, 1.138E-07, 2.223E-03, 8.691E-03, 1.760E-01, 2.204E-02, 9.725E-08, 1.722E-08, 2.179E-03, 8.517E-03, 1.385E+01, 5.553E+00, 3.283E+02, 3.163E+02, 1.832E+02, 3.094E+02, 1.505E+02, 3.108E+02, 3.772E+02, 2.272E+02, 2.927E+02, 7.136E+01, 3.052E+02, 3.030E+02, 3.069E+02, 3.100E+02, 3.028E+02, 3.053E+02, 2.980E+02, 3.008E+01, 4.634E+01, 2.850E+02, 2.744E+02, 2.680E+02, 1.751E+02, 2.171E+01, 3.807E+01, 3.544E+01, 3.553E+01, 3.556E+01, 3.282E+01,-2.962E+00,-2.602E+00,-3.011E+00,-8.610E-01,-1.028E-01, 8.661E-01, 8.683E-01, 8.672E-01, 9.535E-01
 1.760E+03, 1.744E-01, 2.336E-02, 1.669E-06, 3.723E-07, 2.308E-03, 9.021E-03, 1.745E-01, 2.309E-02, 6.560E-08, 1.327E-08, 2.283E-03, 8.923E-03, 1.471E+01, 5.741E+00, 3.361E+02, 3.275E+02, 1.684E+02, 3.293E+02, 1.534E+02, 3.152E+02, 3.854E+02, 2.315E+02, 2.998E+02, 7.170E+01, 3.163E+02, 3.100E+02, 3.117E+02, 3.203E+02, 3.130E+02, 3.102E+02, 3.037E+02, 2.912E+01, 4.477E+01, 2.875E+02, 2.720E+02, 2.684E+02, 1.683E+02, 2.179E+01, 3.870E+01, 3.585E+01, 3.599E+01, 3.623E+01, 3.352E+01,-3.036E+00,-2.599E+00,-2.981E+00,-9.128E-01,-1.565E-02, 8.761E-01, 8.656E-01, 8.519E-01, 8.926E-01
 1.840E+03, 1.778E-01, 2.081E-02, 1.074E-06, 2.209E-07, 2.060E-03, 8.053E-03, 1.779E-01, 2.064E-02, 5.849E-08, 1.124E-08, 2.038E-03, 7.968E-03, 1.320E+01, 5.375E+00, 3.124E+02, 3.070E+02, 1.699E+02, 3.148E+02, 1.345E+02, 3.082E+02, 3.700E+02, 2.258E+02, 2.902E+02, 7.235E+01, 2.994E+02, 3.008E+02, 3.040E+02, 3.038E+02, 2.979E+02, 3.029E+02, 2.965E+02, 3.200E+01, 4.637E+01, 2.807E+02, 2.607E+02, 2.587E+02, 1.512E+02, 2.092E+01, 3.719E+01, 3.580E+01, 3.525E+01, 3.491E+01, 3.316E+01,-2.935E+00,-2.607E+00,-2.896E+00,-8.410E-01,-1.605E-03, 8.277E-01, 8.790E-01, 8.667E-01, 8.601E-01
 1.920E+03, 1.835E-01, 1.671E-02, 4.073E-07, 1.018E-07, 1.649E-03, 6.446E-03, 1.826E-01, 1.734E-02, 1.106E-08, 2.397E-09, 1.715E-03, 6.705E-03, 9.690E+00, 4.078E+00, 2.684E+02, 2.666E+02, 1.452E+02, 2.564E+02, 1.432E+02, 2.601E+02, 3.242E+02, 1.982E+02, 2.604E+02, 7.255E+01, 2.623E+02, 2.604E+02, 2.629E+02, 2.639E+02, 2.607E+02, 2.593E+02, 2.563E+02, 2.264E+01, 3.588E+01, 2.446E+02, 2.266E+02, 2.251E+02, 1.119E+02, 2.060E+01, 3.371E+01, 3.208E+01, 3.240E+01, 3.225E+01, 3.035E+01,-2.575E+00,-2.184E+00,-2.562E+00,-7.895E-01, 6.746E-02, 8.458E-01, 8.203E-01, 8.245E-01, 8.226E-01
 2.000E+03, 1.907E-01, 1.174E-02, 5.356E-08, 2.345E-08, 1.163E-03, 4.546E-03, 1.907E-01, 1.166E-02, 4.152E-10, 9.170E-11, 1.151E-03, 4.499E-03, 6.139E+00, 2.614E+00, 2.031E+02, 2.009E+02, 9.779E+01, 2.080E+02, 9.078E+01, 1.959E+02, 2.623E+02, 1.598E+02, 2.161E+02, 7.134E+01, 2.004E+02, 2.000E+02, 2.004E+02, 2.001E+02, 1.997E+02, 1.987E+02, 1.982E+02, 2.160E+01, 3.035E+01, 1.925E+02, 1.570E+02, 1.619E+02, 5.943E+01, 2.016E+01, 2.937E+01, 2.840E+01, 2.871E+01, 2.830E+01, 2.707E+01,-2.083E+00,-1.793E+00,-2.063E+00,-7.577E-01, 2.931E-01, 7.660E-01, 7.451E-01, 7.782E-01, 7.381E-01
 2.080E+03, 1.990E-01, 5.844E-03, 5.674E-13, 5.107E-10, 5.790E-04, 2.263E-03, 1.976E-01, 6.837E-03, 5.569E-12, 2.544E-11, 6.770E-04, 2.646E-03, 2.894E+00, 1.416E+00, 1.391E+02, 1.503E+02, 6.498E+01, 1.207E+02, 5.668E+01, 1.422E+02, 1.891E+02, 1.194E+02, 1.689E+02, 6.836E+01, 1.428E+02, 1.469E+02, 1.430E+02, 1.314E+02, 1.336E+02, 1.376E+02, 1.394E+02, 2.023E+01, 2.541E+01, 1.137E+02, 7.881E+01, 8.466E+01, 3.125E+01, 2.001E+01, 2.551E+01, 2.499E+01, 2.509E+01, 2.503E+01, 2.431E+01,-1.400E+00,-1.254E+00,-1.293E+00,-5.736E-01, 2.950E-01, 6.140E-01, 5.825E-01, 6.156E-01, 5.909E-01
 2.160E+03, 2.041E-01, 2.236E-03, 8.565E-14, 4.679E-11, 2.215E-04, 8.657E-04, 2.019E-01, 3.831E-03, 1.907E-13, 2.447E-11, 3.793E-04, 1.483E-03, 1.827E+00, 9.462E-01, 1.071E+02, 1.233E+02, 4.555E+01, 9.044E+01, 4.523E+01, 9.734E+01, 1.465E+02, 9.524E+01, 1.379E+02, 6.352E+01, 1.012E+02, 1.013E+02, 1.006E+02, 8.450E+01, 8.599E+01, 8.785E+01, 8.957E+01, 2.052E+01, 2.405E+01, 6.709E+01, 5.135E+01, 5.427E+01, 2.863E+01, 2.001E+01, 2.381E+01, 2.349E+01, 2.353E+01, 2.355E+01, 2.299E+01,-1.078E+00,-9.216E-01,-1.067E+00,-3.860E-01, 2.034E-01, 5.020E-01, 4.719E-01, 5.188E-01, 5.077E-01
 2.240E+03, 2.054E-01, 1.322E-03, 1.825E-14, 2.729E-11, 1.308E-04, 5.114E-04, 2.046E-01, 1.875E-03, 8.464E-14, 2.323E-11, 1.856E-04, 7.255E-04, 1.387E+00, 7.186E-01, 7.803E+01, 9.713E+01, 4.373E+01, 7.400E+01, 4.098E+01, 7.960E+01, 1.234E+02, 8.089E+01, 1.180E+02, 5.773E+01, 8.134E+01, 8.261E+01, 8.389E+01, 7.008E+01, 7.105E+01, 7.394E+01, 7.468E+01, 2.022E+01, 2.298E+01, 5.951E+01, 4.597E+01, 4.827E+01, 2.620E+01, 2.001E+01, 2.299E+01, 2.275E+01, 2.278E+01, 2.282E+01, 2.232E+01,-9.341E-01,-8.239E-01,-9.463E-01,-3.930E-01, 2.199E-01, 4.678E-01, 4.233E-01, 4.669E-01, 4.610E-01
 2.320E+03, 2.060E-01, 9.404E-04, 1.715E-14, 2.317E-11, 9.303E-05, 3.636E-04, 2.057E-01, 1.107E-03, 2.343E-14, 2.307E-11, 1.095E-04, 4.279E-04, 1.116E+00, 5.661E-01, 7.202E+01, 8.329E+01, 3.571E+01, 6.345E+01, 3.879E+01, 6.658E+01, 1.078E+02, 7.028E+01, 1.020E+02, 5.212E+01, 7.034E+01, 7.048E+01, 6.985E+01, 6.091E+01, 6.180E+01, 6.325E+01, 6.401E+01, 2.017E+01, 2.245E+01, 5.150E+01, 3.963E+01, 4.189E+01, 2.558E+01, 2.002E+01, 2.240E+01, 2.220E+01, 2.225E+01, 2.225E+01, 2.190E+01,-8.472E-01,-7.210E-01,-8.510E-01,-3.487E-01, 1.581E-01, 4.248E-01, 3.877E-01, 4.338E-01, 4.087E-01
 2.400E+03, 2.064E-01, 6.076E-04, 9.017E-15, 2.152E-11, 6.010E-05, 2.350E-04, 2.063E-01, 7.257E-04, 1.037E-14, 2.131E-11, 7.178E-05, 2.806E-04, 8.787E-01, 4.569E-01, 6.542E+01, 7.486E+01, 3.385E+01, 5.938E+01, 3.601E+01, 5.818E+01, 9.343E+01, 6.200E+01, 8.964E+01, 4.714E+01, 6.251E+01, 6.130E+01, 6.197E+01, 5.353E+01, 5.437E+01, 5.537E+01, 5.611E+01, 2.020E+01, 2.207E+01, 4.549E+01, 3.630E+01, 3.800E+01, 2.466E+01, 2.002E+01, 2.197E+01, 2.182E+01, 2.186E+01, 2.192E+01, 2.152E+01,-7.513E-01,-6.798E-01,-7.726E-01,-2.946E-01, 1.346E-01, 3.901E-01, 3.582E-01, 3.731E-01, 4.057E-01
