s,mol/mol,mol/mol,mol/mol,mol/mol,kg/kg,mol/mol,mol/mol,mol/mol,mol/mol,kg/kg,kW/m2,kW/m2,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,m/s,m/s,m/s,m/s,m/s,m/s,m/s,m/s,m/s
 7.200E+02, 1.338E-01, 3.358E-02, 2.640E-04, 1.630E-04, 4.779E-02, 1.406E-01, 3.053E-02, 2.623E-04, 1.879E-04, 4.389E-02, 1.682E+01, 1.702E+01, 5.363E+02, 6.069E+02, 9.057E+01, 5.109E+02, 1.155E+02, 5.039E+02, 4.060E+02, 4.067E+02, 5.001E+02, 1.010E+02, 5.342E+02, 5.094E+02, 4.979E+02, 4.963E+02, 4.733E+02, 4.023E+02, 3.974E+02, 2.200E+01, 6.173E+01, 3.396E+02, 2.380E+02, 2.591E+02, 1.318E+02, 2.223E+01, 6.548E+01, 5.624E+01, 5.977E+01, 5.556E+01, 5.209E+01,-3.346E+00,-2.918E+00,-3.100E+00,-1.093E+00,-1.418E-01, 7.413E-01, 5.984E-01, 7.009E-01, 8.446E-01
 8.000E+02, 1.313E-01, 3.472E-02, 2.637E-04, 1.661E-04, 4.926E-02, 1.404E-01, 3.061E-02, 2.488E-04, 1.841E-04, 4.397E-02, 1.701E+01, 1.720E+01, 5.337E+02, 6.050E+02, 9.373E+01, 5.121E+02, 1.094E+02, 5.226E+02, 4.089E+02, 4.089E+02, 5.031E+02, 1.039E+02, 5.298E+02, 5.245E+02, 4.998E+02, 5.007E+02, 4.787E+02, 4.001E+02, 3.958E+02, 2.178E+01, 6.188E+01, 3.443E+02, 2.171E+02, 2.399E+02, 1.183E+02, 2.246E+01, 6.622E+01, 5.659E+01, 6.058E+01, 5.604E+01, 5.247E+01,-3.356E+00,-2.975E+00,-3.129E+00,-1.101E+00, 9.320E-04, 7.192E-01, 6.002E-01, 6.873E-01, 8.735E-01
 8.800E+02, 1.273E-01, 3.652E-02, 2.709E-04, 1.643E-04, 5.160E-02, 1.411E-01, 3.029E-02, 2.503E-04, 1.870E-04, 4.356E-02, 1.710E+01, 1.718E+01, 5.520E+02, 6.052E+02, 8.776E+01, 5.015E+02, 1.018E+02, 5.019E+02, 4.103E+02, 4.092E+02, 5.044E+02, 1.061E+02, 5.327E+02, 5.154E+02, 4.997E+02, 5.132E+02, 4.871E+02, 4.105E+02, 4.053E+02, 2.149E+01, 6.163E+01, 3.414E+02, 2.229E+02, 2.498E+02, 1.300E+02, 2.254E+01, 6.701E+01, 5.674E+01, 6.119E+01, 5.649E+01, 5.293E+01,-3.385E+00,-2.949E+00,-3.092E+00,-1.146E+00,-1.082E-01, 7.338E-01, 5.990E-01, 6.894E-01, 8.629E-01
 9.600E+02, 1.356E-01, 3.279E-02, 2.475E-04, 1.697E-04, 4.673E-02, 1.364E-01, 3.239E-02, 2.758E-04, 1.905E-04, 4.632E-02, 1.720E+01, 1.697E+01, 5.532E+02, 6.357E+02, 9.363E+01, 5.041E+02, 1.050E+02, 4.925E+02, 4.117E+02, 4.071E+02, 5.094E+02, 1.077E+02, 5.528E+02, 4.953E+02, 4.907E+02, 5.439E+02, 5.111E+02, 4.014E+02, 3.948E+02, 2.170E+01, 6.119E+01, 3.452E+02, 2.318E+02, 2.557E+02, 1.167E+02, 2.262E+01, 6.594E+01, 5.650E+01, 6.095E+01, 5.607E+01, 5.282E+01,-3.495E+00,-2.882E+00,-3.034E+00,-1.137E+00, 4.396E-02, 7.298E-01, 6.000E-01, 7.029E-01, 8.841E-01
 1.040E+03, 1.331E-01, 3.389E-02, 2.619E-04, 1.617E-04, 4.819E-02, 1.447E-01, 2.866E-02, 2.465E-04, 1.834E-04, 4.145E-02, 1.728E+01, 1.735E+01, 5.364E+02, 5.858E+02, 9.143E+01, 5.154E+02, 1.130E+02, 5.033E+02, 4.124E+02, 4.104E+02, 4.975E+02, 1.090E+02, 5.278E+02, 5.201E+02, 5.069E+02, 4.974E+02, 4.760E+02, 4.063E+02, 4.017E+02, 2.181E+01, 6.216E+01, 3.478E+02, 2.409E+02, 2.592E+02, 1.245E+02, 2.258E+01, 6.625E+01, 5.650E+01, 6.107E+01, 5.663E+01, 5.271E+01,-3.377E+00,-2.990E+00,-3.124E+00,-1.131E+00,-5.296E-02, 7.363E-01, 5.946E-01, 6.871E-01, 8.675E-01
 1.120E+03, 1.258E-01, 3.716E-02, 2.904E-04, 1.688E-04, 5.247E-02, 1.411E-01, 3.029E-02, 2.665E-04, 1.905E-04, 4.360E-02, 1.717E+01, 1.731E+01, 5.408E+02, 5.990E+02, 9.046E+01, 5.191E+02, 1.146E+02, 5.178E+02, 4.113E+02, 4.106E+02, 4.993E+02, 1.098E+02, 5.262E+02, 5.137E+02, 5.123E+02, 5.004E+02, 4.759E+02, 4.141E+02, 4.079E+02, 2.336E+01, 6.281E+01, 3.373E+02, 2.194E+02, 2.459E+02, 1.325E+02, 2.265E+01, 6.650E+01, 5.659E+01, 6.138E+01, 5.632E+01, 5.294E+01,-3.435E+00,-2.963E+00,-3.192E+00,-1.090E+00,-1.444E-01, 7.340E-01, 6.089E-01, 7.236E-01, 8.884E-01
 1.200E+03, 1.328E-01, 3.404E-02, 2.542E-04, 1.582E-04, 4.837E-02, 1.433E-01, 2.931E-02, 2.471E-04, 1.820E-04, 4.229E-02, 1.706E+01, 1.730E+01, 5.275E+02, 5.883E+02, 8.554E+01, 5.145E+02, 1.040E+02, 5.061E+02, 4.107E+02, 4.109E+02, 4.982E+02, 1.102E+02, 5.202E+02, 5.135E+02, 5.102E+02, 4.771E+02, 4.591E+02, 4.085E+02, 4.013E+02, 2.159E+01, 6.138E+01, 3.494E+02, 2.523E+02, 2.718E+02, 1.239E+02, 2.254E+01, 6.676E+01, 5.655E+01, 6.158E+01, 5.631E+01, 5.302E+01,-3.277E+00,-2.972E+00,-3.234E+00,-1.139E+00,-4.593E-02, 7.125E-01, 6.020E-01, 7.264E-01, 8.764E-01
 1.280E+03, 1.294E-01, 3.556E-02, 2.657E-04, 1.624E-04, 5.035E-02, 1.481E-01, 2.716E-02, 2.389E-04, 1.848E-04, 3.951E-02, 1.773E+01, 1.792E+01, 5.035E+02, 5.552E+02, 7.522E+01, 5.488E+02, 1.160E+02, 5.598E+02, 4.167E+02, 4.170E+02, 5.022E+02, 1.103E+02, 5.048E+02, 5.294E+02, 5.438E+02, 4.708E+02, 4.535E+02, 4.140E+02, 4.089E+02, 2.199E+01, 6.378E+01, 3.432E+02, 2.342E+02, 2.594E+02, 1.260E+02, 2.262E+01, 6.895E+01, 5.841E+01, 6.314E+01, 5.778E+01, 5.415E+01,-3.175E+00,-2.995E+00,-3.367E+00,-1.167E+00,-7.787E-02, 6.765E-01, 5.887E-01, 7.405E-01, 8.625E-01
 1.360E+03, 1.327E-01, 3.410E-02, 2.491E-04, 1.546E-04, 4.843E-02, 1.424E-01, 2.972E-02, 2.453E-04, 1.783E-04, 4.282E-02, 1.748E+01, 1.775E+01, 5.248E+02, 5.962E+02, 7.303E+01, 5.311E+02, 1.146E+02, 5.256E+02, 4.157E+02, 4.154E+02, 5.061E+02, 1.097E+02, 5.209E+02, 5.246E+02, 5.219E+02, 4.745E+02, 4.576E+02, 4.139E+02, 4.087E+02, 2.207E+01, 6.300E+01, 3.459E+02, 2.228E+02, 2.456E+02, 1.269E+02, 2.277E+01, 6.848E+01, 5.749E+01, 6.308E+01, 5.737E+01, 5.387E+01,-3.273E+00,-3.042E+00,-3.351E+00,-1.089E+00,-1.153E-01, 7.317E-01, 5.903E-01, 7.300E-01, 8.788E-01
 1.440E+03, 1.261E-01, 3.703E-02, 2.912E-04, 1.809E-04, 5.230E-02, 1.413E-01, 3.022E-02, 2.440E-04, 1.830E-04, 4.345E-02, 1.771E+01, 1.774E+01, 5.379E+02, 6.029E+02, 8.581E+01, 5.231E+02, 1.088E+02, 5.124E+02, 4.171E+02, 4.156E+02, 5.065E+02, 1.094E+02, 5.302E+02, 5.301E+02, 5.112E+02, 4.922E+02, 4.699E+02, 4.159E+02, 4.097E+02, 2.202E+01, 6.267E+01, 3.377E+02, 2.235E+02, 2.485E+02, 1.275E+02, 2.273E+01, 6.804E+01, 5.767E+01, 6.317E+01, 5.747E+01, 5.399E+01,-3.281E+00,-2.981E+00,-3.275E+00,-1.124E+00,-1.206E-01, 7.229E-01, 5.871E-01, 7.321E-01, 8.723E-01
 1.520E+03, 1.307E-01, 3.499E-02, 2.536E-04, 1.565E-04, 4.958E-02, 1.444E-01, 2.870E-02, 3.220E-04, 2.124E-04, 4.168E-02, 1.741E+01, 1.743E+01, 5.316E+02, 5.893E+02, 8.431E+01, 5.147E+02, 1.064E+02, 5.140E+02, 4.143E+02, 4.124E+02, 5.036E+02, 1.098E+02, 5.274E+02, 5.300E+02, 5.159E+02, 4.862E+02, 4.670E+02, 4.228E+02, 4.152E+02, 2.184E+01, 6.263E+01, 3.467E+02, 2.571E+02, 2.755E+02, 1.188E+02, 2.249E+01, 6.768E+01, 5.729E+01, 6.212E+01, 5.691E+01, 5.332E+01,-3.338E+00,-3.014E+00,-3.242E+00,-1.102E+00,-6.211E-02, 7.312E-01, 5.923E-01, 7.196E-01, 8.920E-01
 1.600E+03, 1.253E-01, 3.744E-02, 2.805E-04, 1.533E-04, 5.280E-02, 1.424E-01, 2.971E-02, 2.468E-04, 1.805E-04, 4.281E-02, 1.793E+01, 1.828E+01, 5.339E+02, 5.936E+02, 8.821E+01, 5.366E+02, 1.093E+02, 5.511E+02, 4.196E+02, 4.208E+02, 5.080E+02, 1.100E+02, 5.260E+02, 5.339E+02, 5.409E+02, 4.788E+02, 4.616E+02, 4.230E+02, 4.133E+02, 2.186E+01, 6.396E+01, 3.542E+02, 2.290E+02, 2.547E+02, 1.292E+02, 2.271E+01, 6.954E+01, 5.915E+01, 6.412E+01, 5.890E+01, 5.480E+01,-3.244E+00,-2.982E+00,-3.348E+00,-1.095E+00,-1.487E-01, 7.196E-01, 5.911E-01, 7.133E-01, 8.950E-01
 1.680E+03, 1.314E-01, 3.469E-02, 2.562E-04, 1.607E-04, 4.920E-02, 1.432E-01, 2.936E-02, 2.441E-04, 1.871E-04, 4.236E-02, 1.744E+01, 1.778E+01, 5.221E+02, 5.927E+02, 8.371E+01, 5.270E+02, 1.140E+02, 5.103E+02, 4.151E+02, 4.162E+02, 5.039E+02, 1.100E+02, 5.323E+02, 5.300E+02, 5.196E+02, 4.878E+02, 4.674E+02, 4.251E+02, 4.183E+02, 2.157E+01, 6.209E+01, 3.437E+02, 2.428E+02, 2.625E+02, 1.139E+02, 2.265E+01, 6.806E+01, 5.769E+01, 6.280E+01, 5.765E+01, 5.373E+01,-3.297E+00,-3.079E+00,-3.262E+00,-1.080E+00, 4.154E-02, 7.161E-01, 5.967E-01, 7.224E-01, 9.084E-01
 1.760E+03, 1.285E-01, 3.600E-02, 2.599E-04, 1.593E-04, 5.091E-02, 1.478E-01, 2.726E-02, 2.389E-04, 1.844E-04, 3.965E-02, 1.776E+01, 1.809E+01, 5.145E+02, 5.663E+02, 8.059E+01, 5.365E+02, 1.151E+02, 5.429E+02, 4.179E+02, 4.190E+02, 5.046E+02, 1.098E+02, 5.118E+02, 5.349E+02, 5.405E+02, 4.777E+02, 4.589E+02, 4.166E+02, 4.121E+02, 2.231E+01, 6.380E+01, 3.449E+02, 2.401E+02, 2.663E+02, 1.404E+02, 2.242E+01, 6.842E+01, 5.851E+01, 6.289E+01, 5.790E+01, 5.451E+01,-3.199E+00,-3.076E+00,-3.326E+00,-1.144E+00,-1.177E-01, 7.100E-01, 6.125E-01, 7.052E-01, 8.834E-01
 1.840E+03, 1.285E-01, 3.599E-02, 2.682E-04, 1.656E-04, 5.090E-02, 1.451E-01, 2.851E-02, 2.354E-04, 1.822E-04, 4.125E-02, 1.801E+01, 1.800E+01, 5.123E+02, 5.766E+02, 8.819E+01, 5.519E+02, 1.132E+02, 5.324E+02, 4.202E+02, 4.187E+02, 5.027E+02, 1.096E+02, 5.172E+02, 5.294E+02, 5.283E+02, 4.777E+02, 4.590E+02, 4.273E+02, 4.175E+02, 2.219E+01, 6.416E+01, 3.486E+02, 2.595E+02, 2.768E+02, 1.330E+02, 2.244E+01, 6.870E+01, 5.878E+01, 6.298E+01, 5.774E+01, 5.430E+01,-3.196E+00,-3.041E+00,-3.362E+00,-1.128E+00,-1.419E-01, 7.085E-01, 5.998E-01, 7.314E-01, 8.597E-01
 1.920E+03, 1.258E-01, 3.718E-02, 2.818E-04, 1.626E-04, 5.247E-02, 1.444E-01, 2.882E-02, 2.417E-04, 1.809E-04, 4.166E-02, 1.801E+01, 1.801E+01, 5.249E+02, 5.814E+02, 8.126E+01, 5.381E+02, 1.153E+02, 5.502E+02, 4.211E+02, 4.184E+02, 5.046E+02, 1.096E+02, 5.152E+02, 5.151E+02, 5.226E+02, 4.716E+02, 4.558E+02, 4.177E+02, 4.133E+02, 2.248E+01, 6.388E+01, 3.551E+02, 2.367E+02, 2.610E+02, 1.270E+02, 2.271E+01, 6.878E+01, 5.843E+01, 6.342E+01, 5.834E+01, 5.440E+01,-3.213E+00,-3.001E+00,-3.312E+00,-1.111E+00,-2.748E-02, 7.024E-01, 6.036E-01, 7.287E-01, 8.840E-01
 2.000E+03, 1.061E-01, 4.596E-02, 4.092E-04, 2.032E-04, 6.416E-02, 1.008E-01, 4.726E-02, 1.312E-03, 8.451E-04, 6.792E-02, 3.042E+01, 3.475E+01, 6.152E+02, 8.001E+02, 1.044E+02, 6.223E+02, 1.278E+02, 7.150E+02, 5.122E+02, 5.365E+02, 6.713E+02, 1.098E+02, 6.825E+02, 7.075E+02, 6.930E+02, 6.204E+02, 5.865E+02, 5.377E+02, 5.244E+02, 2.420E+01, 1.039E+02, 4.393E+02, 3.236E+02, 3.574E+02, 1.967E+02, 2.473E+01, 1.116E+02, 9.165E+01, 1.004E+02, 9.163E+01, 8.447E+01,-3.874E+00,-3.716E+00,-4.002E+00,-1.327E+00,-4.078E-01, 6.997E-01, 5.804E-01, 7.004E-01, 8.843E-01
 2.080E+03, 5.213E-02, 6.940E-02, 1.252E-03, 5.311E-04, 9.680E-02, 3.667E-02, 6.648E-02, 9.005E-03, 1.199E-02, 1.103E-01, 5.320E+01, 6.604E+01, 7.249E+02, 1.058E+03, 1.627E+02, 7.425E+02, 2.178E+02, 9.994E+02, 6.561E+02, 7.106E+02, 8.960E+02, 1.141E+02, 9.256E+02, 9.506E+02, 9.475E+02, 8.538E+02, 7.971E+02, 7.573E+02, 7.447E+02, 3.126E+01, 2.003E+02, 5.919E+02, 3.467E+02, 4.441E+02, 3.015E+02, 2.857E+01, 2.094E+02, 1.705E+02, 1.840E+02, 1.691E+02, 1.538E+02,-4.770E+00,-4.499E+00,-4.918E+00,-1.679E+00,-2.745E-01, 7.469E-01, 6.680E-01, 7.625E-01, 9.636E-01
 2.160E+03, 3.961E-02, 7.416E-02, 1.984E-03, 1.333E-03, 1.047E-01, 4.299E-02, 6.500E-02, 7.983E-03, 9.760E-03, 1.060E-01, 5.781E+01, 7.001E+01, 7.610E+02, 1.034E+03, 1.683E+02, 7.567E+02, 2.299E+02, 9.994E+02, 6.810E+02, 7.309E+02, 9.057E+02, 1.262E+02, 9.327E+02, 9.617E+02, 9.630E+02, 8.860E+02, 8.247E+02, 8.081E+02, 7.820E+02, 3.969E+01, 2.205E+02, 6.309E+02, 3.785E+02, 4.755E+02, 3.228E+02, 2.894E+01, 2.205E+02, 1.824E+02, 1.955E+02, 1.797E+02, 1.649E+02,-4.777E+00,-4.469E+00,-4.976E+00,-1.739E+00,-2.333E-01, 7.822E-01, 7.009E-01, 7.737E-01, 1.011E+00
 2.240E+03, 2.927E-02, 7.893E-02, 1.929E-03, 1.034E-03, 1.110E-01, 3.710E-02, 6.775E-02, 8.024E-03, 8.400E-03, 1.097E-01, 6.085E+01, 7.328E+01, 7.755E+02, 1.057E+03, 1.693E+02, 7.652E+02, 2.263E+02, 1.027E+03, 6.964E+02, 7.449E+02, 9.162E+02, 1.398E+02, 9.351E+02, 9.608E+02, 9.667E+02, 9.016E+02, 8.367E+02, 8.017E+02, 7.824E+02, 3.853E+01, 2.269E+02, 6.089E+02, 3.694E+02, 4.707E+02, 3.310E+02, 2.872E+01, 2.299E+02, 1.891E+02, 2.022E+02, 1.885E+02, 1.729E+02,-4.849E+00,-4.547E+00,-5.123E+00,-1.701E+00,-1.867E-01, 7.707E-01, 7.226E-01, 7.796E-01, 1.010E+00
 2.320E+03, 3.399E-02, 7.726E-02, 1.538E-03, 8.207E-04, 1.079E-01, 3.277E-02, 6.763E-02, 9.707E-03, 1.006E-02, 1.132E-01, 6.017E+01, 7.282E+01, 7.723E+02, 1.059E+03, 1.772E+02, 7.635E+02, 2.367E+02, 1.013E+03, 6.945E+02, 7.443E+02, 9.190E+02, 1.512E+02, 9.459E+02, 9.711E+02, 9.702E+02, 9.129E+02, 8.471E+02, 8.356E+02, 8.065E+02, 4.629E+01, 2.334E+02, 6.130E+02, 3.345E+02, 4.515E+02, 3.266E+02, 2.892E+01, 2.324E+02, 1.878E+02, 2.040E+02, 1.894E+02, 1.718E+02,-4.851E+00,-4.491E+00,-5.006E+00,-1.649E+00,-2.770E-01, 7.758E-01, 6.970E-01, 7.802E-01, 9.976E-01
 2.400E+03, 2.998E-02, 7.899E-02, 1.622E-03, 7.429E-04, 1.104E-01, 3.814E-02, 6.701E-02, 8.360E-03, 7.127E-03, 1.093E-01, 6.246E+01, 7.480E+01, 7.734E+02, 1.053E+03, 1.735E+02, 7.765E+02, 2.236E+02, 1.023E+03, 7.048E+02, 7.521E+02, 9.247E+02, 1.585E+02, 9.459E+02, 9.844E+02, 9.794E+02, 9.038E+02, 8.391E+02, 8.238E+02, 7.997E+02, 5.830E+01, 2.509E+02, 6.289E+02, 3.759E+02, 4.822E+02, 3.466E+02, 2.909E+01, 2.356E+02, 1.916E+02, 2.084E+02, 1.925E+02, 1.759E+02,-4.843E+00,-4.560E+00,-5.124E+00,-1.683E+00,-3.785E-01, 7.900E-01, 7.032E-01, 8.216E-01, 9.758E-01
 2.480E+03, 2.334E-02, 7.975E-02, 3.501E-03, 1.828E-03, 1.155E-01, 3.761E-02, 6.584E-02, 9.401E-03, 9.532E-03, 1.101E-01, 6.335E+01, 7.525E+01, 7.636E+02, 1.061E+03, 1.677E+02, 7.803E+02, 2.458E+02, 1.039E+03, 7.090E+02, 7.543E+02, 9.321E+02, 1.632E+02, 9.524E+02, 9.690E+02, 9.739E+02, 9.267E+02, 8.572E+02, 8.076E+02, 7.883E+02, 4.733E+01, 2.417E+02, 6.151E+02, 3.842E+02, 4.892E+02, 3.528E+02, 2.886E+01, 2.381E+02, 1.951E+02, 2.095E+02, 1.958E+02, 1.783E+02,-4.880E+00,-4.552E+00,-5.057E+00,-1.713E+00,-3.977E-01, 7.760E-01, 7.134E-01, 7.950E-01, 1.012E+00
