s,kW,kW,kW,kW,kW,kW,kW,kW,kW,kg/s,kg/s
Time,HRR,Q_RADI,Q_CONV,Q_COND,Q_DIFF,Q_PRES,Q_PART,Q_ENTH,Q_TOTAL,MLR_FUEL,MLR_TOTAL
 0.000E+00, 0.000E+00,-7.455E-06,-1.587E-09, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00,-7.457E-06, 0.000E+00, 0.000E+00
 8.000E+01, 3.794E+01,-1.029E+01,-7.899E+00,-1.295E+00, 3.395E-03, 0.000E+00, 0.000E+00, 1.844E+01, 1.846E+01, 8.490E-04, 8.490E-04
 1.600E+02, 1.573E+02,-6.658E+01,-8.601E+01, 8.251E+00, 1.946E-04, 0.000E+00, 0.000E+00, 1.356E+01, 1.297E+01, 3.304E-03, 3.304E-03
 2.400E+02, 2.462E+02,-1.005E+02,-1.625E+02, 1.802E+01, 6.846E-05, 0.000E+00, 0.000E+00, 2.983E+00, 1.278E+00, 5.049E-03, 5.049E-03
 3.200E+02, 2.551E+02,-9.846E+01,-1.778E+02, 1.995E+01, 7.765E-05, 0.000E+00, 0.000E+00, 5.189E-02,-1.201E+00, 5.117E-03, 5.117E-03
 4.000E+02, 2.502E+02,-9.688E+01,-1.755E+02, 2.089E+01, 7.012E-05, 0.000E+00, 0.000E+00, 1.161E-02,-1.233E+00, 5.122E-03, 5.122E-03
 4.800E+02, 2.552E+02,-9.741E+01,-1.796E+02, 2.153E+01, 6.645E-05, 0.000E+00, 0.000E+00, 1.078E+00,-2.662E-01, 5.127E-03, 5.127E-03
 5.600E+02, 2.540E+02,-9.641E+01,-1.813E+02, 2.197E+01, 6.181E-05, 0.000E+00, 0.000E+00,-4.972E-01,-1.825E+00, 5.132E-03, 5.132E-03
 6.400E+02, 2.528E+02,-9.604E+01,-1.802E+02, 2.222E+01, 7.162E-05, 0.000E+00, 0.000E+00,-1.601E-01,-1.260E+00, 5.137E-03, 5.137E-03
 7.200E+02, 2.565E+02,-9.755E+01,-1.826E+02, 2.257E+01, 6.490E-05, 0.000E+00, 0.000E+00, 4.009E-01,-1.111E+00, 5.142E-03, 5.142E-03
 8.000E+02, 2.557E+02,-9.611E+01,-1.842E+02, 2.255E+01, 7.017E-05, 0.000E+00, 0.000E+00,-4.088E-01,-2.065E+00, 5.148E-03, 5.148E-03
 8.800E+02, 2.537E+02,-9.585E+01,-1.810E+02, 2.261E+01, 6.220E-05, 0.000E+00, 0.000E+00, 7.783E-01,-6.171E-01, 5.153E-03, 5.153E-03
 9.600E+02, 2.564E+02,-9.777E+01,-1.828E+02, 2.293E+01, 6.952E-05, 0.000E+00, 0.000E+00, 4.220E-02,-1.236E+00, 5.158E-03, 5.158E-03
 1.040E+03, 2.539E+02,-9.702E+01,-1.819E+02, 2.299E+01, 6.828E-05, 0.000E+00, 0.000E+00,-4.719E-01,-2.084E+00, 5.163E-03, 5.163E-03
