s,mol/mol,mol/mol,mol/mol,mol/mol,kg/kg,mol/mol,mol/mol,mol/mol,mol/mol,kg/kg,kW/m2,kW/m2,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,m/s,m/s,m/s,m/s,m/s,m/s,m/s,m/s,m/s
 7.200E+02, 7.582E-03, 8.613E-02, 4.049E-03, 3.176E-03, 1.255E-01, 8.299E-03, 6.400E-02, 2.011E-02, 4.026E-02, 1.325E-01, 7.757E+01, 9.270E+01, 8.480E+02, 1.109E+03, 2.010E+02, 8.136E+02, 2.896E+02, 1.063E+03, 7.645E+02, 8.138E+02, 1.007E+03, 1.742E+02, 1.023E+03, 1.016E+03, 1.029E+03, 1.070E+03, 9.733E+02, 1.006E+03, 9.389E+02, 3.839E+01, 2.870E+02, 7.232E+02, 4.102E+02, 5.456E+02, 3.951E+02, 3.092E+01, 2.937E+02, 2.404E+02, 2.563E+02, 2.376E+02, 2.179E+02,-5.303E+00,-4.773E+00,-5.237E+00,-1.874E+00,-4.401E-01, 7.969E-01, 7.135E-01, 7.755E-01, 1.017E+00
 8.000E+02, 6.439E-03, 8.497E-02, 5.383E-03, 4.853E-03, 1.268E-01, 1.438E-02, 6.215E-02, 1.882E-02, 4.632E-02, 1.275E-01, 7.690E+01, 9.102E+01, 8.327E+02, 1.111E+03, 2.081E+02, 8.124E+02, 2.644E+02, 1.058E+03, 7.627E+02, 8.091E+02, 1.003E+03, 1.787E+02, 1.024E+03, 1.013E+03, 1.017E+03, 1.081E+03, 9.808E+02, 9.580E+02, 9.116E+02, 5.546E+01, 2.961E+02, 7.193E+02, 3.879E+02, 5.301E+02, 4.013E+02, 3.103E+01, 2.885E+02, 2.368E+02, 2.527E+02, 2.360E+02, 2.156E+02,-5.326E+00,-4.760E+00,-5.227E+00,-1.822E+00,-3.141E-01, 7.962E-01, 7.307E-01, 7.927E-01, 1.002E+00
 8.800E+02, 4.346E-03, 8.535E-02, 5.900E-03, 4.705E-03, 1.285E-01, 1.435E-02, 6.549E-02, 1.728E-02, 2.977E-02, 1.278E-01, 7.724E+01, 9.228E+01, 8.362E+02, 1.108E+03, 1.943E+02, 8.288E+02, 2.882E+02, 1.086E+03, 7.636E+02, 8.127E+02, 9.993E+02, 1.815E+02, 1.027E+03, 1.005E+03, 1.016E+03, 1.049E+03, 9.566E+02, 1.002E+03, 9.356E+02, 5.305E+01, 3.020E+02, 7.214E+02, 4.161E+02, 5.442E+02, 4.090E+02, 3.131E+01, 2.921E+02, 2.392E+02, 2.559E+02, 2.383E+02, 2.174E+02,-5.236E+00,-4.779E+00,-5.295E+00,-1.907E+00,-4.092E-01, 7.706E-01, 7.127E-01, 7.961E-01, 1.040E+00
 9.600E+02, 4.238E-03, 8.341E-02, 7.392E-03, 7.718E-03, 1.292E-01, 1.418E-02, 6.442E-02, 1.786E-02, 3.477E-02, 1.279E-01, 7.990E+01, 9.445E+01, 8.446E+02, 1.108E+03, 1.943E+02, 8.319E+02, 2.826E+02, 1.103E+03, 7.731E+02, 8.196E+02, 1.005E+03, 1.830E+02, 1.025E+03, 1.019E+03, 1.034E+03, 1.088E+03, 9.814E+02, 9.948E+02, 9.338E+02, 5.496E+01, 3.061E+02, 7.056E+02, 3.871E+02, 5.327E+02, 4.124E+02, 3.132E+01, 2.950E+02, 2.425E+02, 2.592E+02, 2.444E+02, 2.215E+02,-5.303E+00,-4.833E+00,-5.314E+00,-1.785E+00,-4.125E-01, 7.922E-01, 7.350E-01, 7.833E-01, 1.042E+00
 1.040E+03, 1.996E-03, 8.600E-02, 6.214E-03, 5.248E-03, 1.301E-01, 6.713E-03, 6.529E-02, 1.988E-02, 3.704E-02, 1.335E-01, 7.990E+01, 9.445E+01, 8.388E+02, 1.091E+03, 2.005E+02, 8.361E+02, 2.800E+02, 1.108E+03, 7.731E+02, 8.196E+02, 9.977E+02, 1.842E+02, 1.025E+03, 1.014E+03, 1.025E+03, 1.078E+03, 9.754E+02, 9.738E+02, 9.231E+02, 4.454E+01, 2.945E+02, 7.313E+02, 4.132E+02, 5.491E+02, 4.009E+02, 3.131E+01, 2.974E+02, 2.431E+02, 2.601E+02, 2.435E+02, 2.225E+02,-5.233E+00,-4.752E+00,-5.200E+00,-1.930E+00,-2.678E-01, 7.756E-01, 7.259E-01, 7.838E-01, 1.052E+00
 1.120E+03, 1.249E-03, 8.477E-02, 7.453E-03, 6.945E-03, 1.312E-01, 8.785E-03, 6.542E-02, 1.882E-02, 3.862E-02, 1.314E-01, 8.008E+01, 9.335E+01, 8.438E+02, 1.112E+03, 2.055E+02, 8.448E+02, 2.885E+02, 1.074E+03, 7.744E+02, 8.169E+02, 1.006E+03, 1.852E+02, 1.028E+03, 1.020E+03, 1.023E+03, 1.067E+03, 9.745E+02, 9.468E+02, 9.052E+02, 3.805E+01, 2.896E+02, 6.893E+02, 3.993E+02, 5.406E+02, 4.053E+02, 3.118E+01, 2.942E+02, 2.422E+02, 2.575E+02, 2.403E+02, 2.205E+02,-5.249E+00,-4.842E+00,-5.285E+00,-1.762E+00,-3.817E-01, 8.077E-01, 7.326E-01, 7.781E-01, 1.001E+00
 1.200E+03, 5.029E-03, 8.447E-02, 6.366E-03, 5.141E-03, 1.283E-01, 1.127E-02, 6.648E-02, 1.752E-02, 3.117E-02, 1.297E-01, 7.604E+01, 9.115E+01, 8.300E+02, 1.111E+03, 1.866E+02, 8.209E+02, 2.818E+02, 1.092E+03, 7.600E+02, 8.095E+02, 1.002E+03, 1.865E+02, 1.016E+03, 1.014E+03, 1.037E+03, 1.076E+03, 9.763E+02, 9.474E+02, 9.084E+02, 4.127E+01, 2.936E+02, 6.938E+02, 3.792E+02, 5.239E+02, 3.973E+02, 3.111E+01, 2.913E+02, 2.386E+02, 2.558E+02, 2.337E+02, 2.166E+02,-5.184E+00,-4.795E+00,-5.262E+00,-1.788E+00,-3.812E-01, 8.013E-01, 7.026E-01, 7.937E-01, 1.019E+00
 1.280E+03, 4.153E-03, 8.443E-02, 6.734E-03, 5.287E-03, 1.291E-01, 1.837E-02, 6.576E-02, 1.527E-02, 3.179E-02, 1.239E-01, 7.878E+01, 9.326E+01, 8.373E+02, 1.127E+03, 2.023E+02, 8.223E+02, 2.801E+02, 1.087E+03, 7.693E+02, 8.162E+02, 1.005E+03, 1.859E+02, 1.030E+03, 1.004E+03, 1.017E+03, 1.090E+03, 9.848E+02, 9.694E+02, 9.193E+02, 5.380E+01, 3.068E+02, 6.973E+02, 4.058E+02, 5.419E+02, 3.940E+02, 3.125E+01, 2.931E+02, 2.419E+02, 2.572E+02, 2.427E+02, 2.203E+02,-5.264E+00,-4.751E+00,-5.238E+00,-1.802E+00,-3.995E-01, 7.805E-01, 7.317E-01, 7.668E-01, 1.006E+00
 1.360E+03, 1.241E-02, 8.322E-02, 4.564E-03, 4.649E-03, 1.227E-01, 1.500E-02, 6.733E-02, 1.534E-02, 3.046E-02, 1.260E-01, 7.832E+01, 9.184E+01, 8.366E+02, 1.106E+03, 1.947E+02, 8.426E+02, 2.858E+02, 1.112E+03, 7.680E+02, 8.120E+02, 9.886E+02, 1.858E+02, 1.021E+03, 1.013E+03, 1.028E+03, 1.053E+03, 9.563E+02, 9.720E+02, 9.185E+02, 5.557E+01, 3.019E+02, 7.211E+02, 3.952E+02, 5.341E+02, 3.975E+02, 3.113E+01, 2.902E+02, 2.397E+02, 2.549E+02, 2.387E+02, 2.173E+02,-5.183E+00,-4.719E+00,-5.272E+00,-1.825E+00,-3.306E-01, 7.740E-01, 7.277E-01, 7.916E-01, 1.023E+00
 1.440E+03, 3.558E-03, 8.166E-02, 9.040E-03, 9.656E-03, 1.305E-01, 1.685E-02, 6.483E-02, 1.639E-02, 3.550E-02, 1.253E-01, 7.716E+01, 9.084E+01, 8.222E+02, 1.091E+03, 1.851E+02, 8.201E+02, 2.882E+02, 1.097E+03, 7.638E+02, 8.083E+02, 9.913E+02, 1.855E+02, 1.024E+03, 1.001E+03, 1.014E+03, 1.080E+03, 9.761E+02, 9.639E+02, 9.152E+02, 4.369E+01, 2.905E+02, 6.841E+02, 3.768E+02, 5.180E+02, 4.031E+02, 3.159E+01, 2.896E+02, 2.362E+02, 2.525E+02, 2.358E+02, 2.149E+02,-5.240E+00,-4.725E+00,-5.246E+00,-1.764E+00,-3.548E-01, 7.697E-01, 7.279E-01, 7.869E-01, 1.051E+00
 1.520E+03, 2.477E-03, 8.220E-02, 9.040E-03, 9.128E-03, 1.313E-01, 1.299E-02, 6.626E-02, 1.667E-02, 3.541E-02, 1.277E-01, 7.879E+01, 9.259E+01, 8.357E+02, 1.098E+03, 1.972E+02, 8.325E+02, 2.682E+02, 1.090E+03, 7.696E+02, 8.140E+02, 9.940E+02, 1.850E+02, 1.019E+03, 1.014E+03, 1.023E+03, 1.074E+03, 9.740E+02, 9.570E+02, 9.105E+02, 5.091E+01, 3.022E+02, 7.099E+02, 3.996E+02, 5.386E+02, 3.992E+02, 3.116E+01, 2.915E+02, 2.410E+02, 2.558E+02, 2.404E+02, 2.182E+02,-5.226E+00,-4.752E+00,-5.284E+00,-1.820E+00,-3.060E-01, 7.794E-01, 7.328E-01, 7.832E-01, 1.038E+00
 1.600E+03, 8.292E-03, 8.141E-02, 7.440E-03, 8.917E-03, 1.267E-01, 4.867E-03, 5.996E-02, 2.309E-02, 6.366E-02, 1.347E-01, 7.884E+01, 9.236E+01, 8.294E+02, 1.094E+03, 1.932E+02, 8.191E+02, 2.930E+02, 1.059E+03, 7.696E+02, 8.132E+02, 1.002E+03, 1.849E+02, 1.022E+03, 1.014E+03, 1.019E+03, 1.094E+03, 9.891E+02, 9.210E+02, 8.874E+02, 3.500E+01, 2.878E+02, 7.090E+02, 4.162E+02, 5.432E+02, 4.079E+02, 3.100E+01, 2.908E+02, 2.416E+02, 2.561E+02, 2.407E+02, 2.176E+02,-5.303E+00,-4.794E+00,-5.210E+00,-1.880E+00,-5.550E-01, 7.777E-01, 7.125E-01, 7.636E-01, 1.014E+00
 1.680E+03, 1.559E-03, 8.656E-02, 5.919E-03, 5.014E-03, 1.302E-01, 6.960E-03, 6.091E-02, 2.147E-02, 6.316E-02, 1.324E-01, 8.293E+01, 9.721E+01, 8.591E+02, 1.095E+03, 2.107E+02, 8.566E+02, 2.907E+02, 1.101E+03, 7.837E+02, 8.279E+02, 1.015E+03, 1.853E+02, 1.042E+03, 1.019E+03, 1.025E+03, 1.134E+03, 1.024E+03, 1.024E+03, 9.636E+02, 4.716E+01, 3.133E+02, 7.110E+02, 4.053E+02, 5.538E+02, 4.303E+02, 3.186E+01, 3.084E+02, 2.566E+02, 2.712E+02, 2.540E+02, 2.324E+02,-5.419E+00,-4.945E+00,-5.382E+00,-1.815E+00,-4.030E-01, 7.771E-01, 7.146E-01, 7.666E-01, 1.032E+00
 1.760E+03, 3.965E-04, 7.434E-02, 1.423E-02, 3.969E-02, 1.335E-01, 3.180E-03, 5.778E-02, 2.330E-02, 9.222E-02, 1.336E-01, 8.596E+01, 9.785E+01, 8.525E+02, 1.055E+03, 2.145E+02, 8.589E+02, 3.010E+02, 1.104E+03, 7.939E+02, 8.302E+02, 9.973E+02, 1.869E+02, 1.016E+03, 9.918E+02, 1.011E+03, 1.123E+03, 1.018E+03, 1.046E+03, 9.802E+02, 5.628E+01, 3.252E+02, 7.472E+02, 3.932E+02, 5.501E+02, 4.268E+02, 3.202E+01, 3.140E+02, 2.570E+02, 2.750E+02, 2.561E+02, 2.347E+02,-5.383E+00,-5.000E+00,-5.408E+00,-1.861E+00,-3.801E-01, 7.833E-01, 7.204E-01, 7.898E-01, 1.018E+00
 1.840E+03, 1.441E-05, 7.255E-02, 1.594E-02, 3.986E-02, 1.348E-01, 2.458E-03, 5.459E-02, 2.525E-02, 1.059E-01, 1.343E-01, 9.087E+01, 1.026E+02, 8.675E+02, 1.065E+03, 2.135E+02, 8.810E+02, 3.015E+02, 1.115E+03, 8.099E+02, 8.442E+02, 1.013E+03, 1.893E+02, 1.020E+03, 1.000E+03, 1.022E+03, 1.154E+03, 1.040E+03, 1.070E+03, 9.918E+02, 6.362E+01, 3.423E+02, 7.693E+02, 4.317E+02, 5.760E+02, 4.360E+02, 3.330E+01, 3.271E+02, 2.676E+02, 2.852E+02, 2.693E+02, 2.444E+02,-5.534E+00,-5.009E+00,-5.539E+00,-1.919E+00,-4.553E-01, 7.912E-01, 7.272E-01, 7.740E-01, 1.037E+00
 1.920E+03, 1.024E-03, 7.715E-02, 1.297E-02, 2.209E-02, 1.337E-01, 3.454E-03, 5.692E-02, 2.405E-02, 9.099E-02, 1.341E-01, 8.978E+01, 1.016E+02, 8.795E+02, 1.067E+03, 2.151E+02, 8.713E+02, 3.025E+02, 1.122E+03, 8.068E+02, 8.414E+02, 1.007E+03, 1.924E+02, 1.018E+03, 1.001E+03, 1.024E+03, 1.132E+03, 1.024E+03, 1.034E+03, 9.755E+02, 3.634E+01, 3.224E+02, 7.528E+02, 4.128E+02, 5.712E+02, 4.371E+02, 3.289E+01, 3.285E+02, 2.684E+02, 2.855E+02, 2.648E+02, 2.430E+02,-5.480E+00,-5.055E+00,-5.555E+00,-1.863E+00,-3.600E-01, 7.876E-01, 7.073E-01, 7.988E-01, 1.016E+00
 2.000E+03, 1.613E-05, 7.215E-02, 1.608E-02, 4.228E-02, 1.348E-01, 3.322E-03, 5.765E-02, 2.346E-02, 9.095E-02, 1.338E-01, 8.898E+01, 1.004E+02, 8.634E+02, 1.065E+03, 2.148E+02, 8.601E+02, 2.948E+02, 1.106E+03, 8.046E+02, 8.386E+02, 1.001E+03, 1.947E+02, 1.014E+03, 9.908E+02, 1.023E+03, 1.140E+03, 1.028E+03, 1.066E+03, 9.895E+02, 6.373E+01, 3.364E+02, 7.321E+02, 3.972E+02, 5.566E+02, 4.307E+02, 3.257E+01, 3.238E+02, 2.670E+02, 2.819E+02, 2.644E+02, 2.404E+02,-5.428E+00,-4.967E+00,-5.521E+00,-1.821E+00,-3.081E-01, 7.885E-01, 7.210E-01, 7.874E-01, 1.028E+00
 2.080E+03, 3.283E-05, 7.269E-02, 1.589E-02, 3.891E-02, 1.349E-01, 1.204E-03, 5.519E-02, 2.497E-02, 1.090E-01, 1.346E-01, 8.835E+01, 1.004E+02, 8.604E+02, 1.051E+03, 2.025E+02, 8.660E+02, 3.032E+02, 1.114E+03, 8.022E+02, 8.377E+02, 1.001E+03, 1.955E+02, 1.011E+03, 9.983E+02, 1.026E+03, 1.115E+03, 1.015E+03, 1.031E+03, 9.728E+02, 7.298E+01, 3.418E+02, 7.437E+02, 3.913E+02, 5.492E+02, 4.272E+02, 3.244E+01, 3.181E+02, 2.608E+02, 2.802E+02, 2.628E+02, 2.385E+02,-5.518E+00,-5.018E+00,-5.525E+00,-1.847E+00,-3.096E-01, 7.858E-01, 7.169E-01, 8.028E-01, 1.031E+00
 2.160E+03, 3.488E-05, 7.217E-02, 1.633E-02, 3.896E-02, 1.351E-01, 2.587E-03, 5.398E-02, 2.474E-02, 1.180E-01, 1.328E-01, 9.067E+01, 1.021E+02, 8.672E+02, 1.071E+03, 2.121E+02, 8.800E+02, 2.923E+02, 1.113E+03, 8.100E+02, 8.430E+02, 1.007E+03, 1.957E+02, 1.018E+03, 9.996E+02, 1.020E+03, 1.125E+03, 1.025E+03, 1.035E+03, 9.755E+02, 5.025E+01, 3.299E+02, 7.513E+02, 4.157E+02, 5.712E+02, 4.349E+02, 3.375E+01, 3.261E+02, 2.685E+02, 2.850E+02, 2.673E+02, 2.427E+02,-5.530E+00,-5.035E+00,-5.528E+00,-1.878E+00,-4.410E-01, 7.790E-01, 7.260E-01, 8.131E-01, 1.037E+00
 2.240E+03, 6.205E-05, 7.186E-02, 1.647E-02, 4.059E-02, 1.351E-01, 2.176E-03, 5.480E-02, 2.542E-02, 1.031E-01, 1.348E-01, 8.793E+01, 9.876E+01, 8.613E+02, 1.041E+03, 2.104E+02, 8.657E+02, 2.924E+02, 1.108E+03, 8.014E+02, 8.334E+02, 9.960E+02, 1.961E+02, 1.002E+03, 9.997E+02, 1.014E+03, 1.157E+03, 1.038E+03, 1.031E+03, 9.708E+02, 3.999E+01, 3.160E+02, 6.953E+02, 3.779E+02, 5.415E+02, 4.244E+02, 3.281E+01, 3.206E+02, 2.628E+02, 2.789E+02, 2.619E+02, 2.368E+02,-5.410E+00,-5.001E+00,-5.521E+00,-1.704E+00,-4.987E-01, 7.740E-01, 7.105E-01, 7.717E-01, 1.027E+00
 2.320E+03, 1.064E-05, 7.289E-02, 1.531E-02, 4.391E-02, 1.341E-01, 4.725E-03, 5.837E-02, 2.287E-02, 8.367E-02, 1.331E-01, 9.034E+01, 1.017E+02, 8.685E+02, 1.075E+03, 2.337E+02, 8.685E+02, 3.168E+02, 1.118E+03, 8.089E+02, 8.420E+02, 1.011E+03, 1.965E+02, 1.021E+03, 9.999E+02, 1.021E+03, 1.149E+03, 1.038E+03, 1.058E+03, 9.890E+02, 3.415E+01, 3.206E+02, 7.345E+02, 3.869E+02, 5.524E+02, 4.324E+02, 3.318E+01, 3.288E+02, 2.701E+02, 2.846E+02, 2.646E+02, 2.441E+02,-5.493E+00,-4.959E+00,-5.435E+00,-1.805E+00,-3.561E-01, 7.964E-01, 7.199E-01, 7.931E-01, 1.014E+00
 2.400E+03, 4.552E-05, 7.476E-02, 1.479E-02, 3.019E-02, 1.348E-01, 2.356E-03, 5.421E-02, 2.611E-02, 1.001E-01, 1.354E-01, 8.794E+01, 9.945E+01, 8.615E+02, 1.071E+03, 2.132E+02, 8.601E+02, 3.186E+02, 1.088E+03, 8.014E+02, 8.355E+02, 1.008E+03, 1.968E+02, 1.020E+03, 9.964E+02, 1.025E+03, 1.153E+03, 1.038E+03, 1.025E+03, 9.686E+02, 3.624E+01, 3.134E+02, 7.266E+02, 4.185E+02, 5.696E+02, 4.283E+02, 3.242E+01, 3.198E+02, 2.638E+02, 2.792E+02, 2.590E+02, 2.381E+02,-5.546E+00,-4.993E+00,-5.476E+00,-1.840E+00,-3.989E-01, 8.006E-01, 7.043E-01, 7.795E-01, 1.015E+00
 2.480E+03, 2.369E-05, 7.455E-02, 1.479E-02, 3.243E-02, 1.347E-01, 1.466E-03, 5.873E-02, 2.368E-02, 8.576E-02, 1.355E-01, 8.827E+01, 1.007E+02, 8.577E+02, 1.046E+03, 2.145E+02, 8.640E+02, 2.863E+02, 1.118E+03, 8.022E+02, 8.389E+02, 9.945E+02, 1.965E+02, 9.981E+02, 9.926E+02, 1.028E+03, 1.135E+03, 1.026E+03, 1.031E+03, 9.721E+02, 5.641E+01, 3.312E+02, 7.589E+02, 4.029E+02, 5.588E+02, 4.259E+02, 3.320E+01, 3.206E+02, 2.667E+02, 2.804E+02, 2.635E+02, 2.397E+02,-5.352E+00,-5.003E+00,-5.641E+00,-1.924E+00,-3.184E-01, 7.725E-01, 7.415E-01, 7.783E-01, 1.058E+00
