s,mol/mol,mol/mol,mol/mol,mol/mol,kg/kg,kg/kg,mol/mol,mol/mol,mol/mol,mol/mol,kg/kg,kg/kg,kW/m2,kW/m2,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,m/s,m/s,m/s,m/s,m/s,m/s,m/s,m/s,m/s
 8.800E+02, 4.187E-02, 9.839E-02, 1.586E-04, 5.652E-06, 3.366E-05, 7.575E-02, 4.335E-02, 9.268E-02, 4.830E-03, 2.548E-04, 1.047E-03, 7.701E-02, 6.274E+01, 9.784E+01, 7.909E+02, 9.900E+02, 3.461E+02, 7.888E+02, 5.240E+02, 9.562E+02, 7.046E+02, 8.271E+02, 9.011E+02, 1.371E+02, 2.000E+01, 9.180E+02, 2.000E+01, 2.000E+01, 2.000E+01, 1.012E+03, 9.243E+02, 2.000E+01, 2.000E+01, 9.168E+02, 7.733E+02, 7.688E+02, 5.070E+02, 3.995E+01, 2.860E+02, 2.000E+01, 2.275E+02, 2.000E+01, 1.868E+02, 3.561E-06,-4.341E+00, 5.909E-06,-2.687E+00,-9.099E-01, 2.533E-06, 8.660E-01, 2.597E-06, 1.301E+00
 9.600E+02, 4.543E-02, 9.624E-02, 2.054E-04, 5.829E-06, 4.365E-05, 7.425E-02, 4.034E-02, 9.280E-02, 6.410E-03, 4.745E-04, 1.396E-03, 7.891E-02, 6.344E+01, 9.727E+01, 7.998E+02, 9.946E+02, 3.470E+02, 7.995E+02, 5.455E+02, 9.185E+02, 7.094E+02, 8.270E+02, 9.065E+02, 1.518E+02, 2.000E+01, 9.238E+02, 2.000E+01, 2.000E+01, 2.000E+01, 1.056E+03, 9.529E+02, 2.000E+01, 2.000E+01, 9.039E+02, 7.342E+02, 7.395E+02, 5.000E+02, 3.765E+01, 2.809E+02, 2.000E+01, 2.267E+02, 2.000E+01, 1.872E+02, 2.592E-06,-4.286E+00, 5.606E-06,-2.600E+00,-9.085E-01,-2.864E-06, 8.807E-01,-3.088E-06, 1.310E+00
 1.040E+03, 5.213E-02, 9.241E-02, 7.146E-05, 2.548E-06, 1.516E-05, 7.132E-02, 4.535E-02, 9.215E-02, 4.188E-03, 2.577E-04, 9.092E-04, 7.588E-02, 6.437E+01, 9.907E+01, 8.015E+02, 1.002E+03, 3.436E+02, 7.889E+02, 5.435E+02, 9.352E+02, 7.137E+02, 8.325E+02, 9.080E+02, 1.622E+02, 2.000E+01, 9.342E+02, 2.000E+01, 2.000E+01, 2.000E+01, 1.020E+03, 9.324E+02, 2.000E+01, 2.000E+01, 9.009E+02, 7.852E+02, 7.718E+02, 5.308E+02, 3.856E+01, 2.909E+02, 2.000E+01, 2.307E+02, 2.000E+01, 1.894E+02, 1.199E-06,-4.331E+00, 2.706E-06,-2.573E+00,-9.881E-01, 2.384E-06, 8.613E-01, 2.478E-06, 1.287E+00
 1.120E+03, 4.677E-02, 9.560E-02, 5.218E-05, 1.053E-06, 1.108E-05, 7.361E-02, 4.454E-02, 8.937E-02, 7.309E-03, 6.756E-04, 1.593E-03, 7.744E-02, 6.733E+01, 1.012E+02, 8.121E+02, 1.004E+03, 3.589E+02, 8.046E+02, 5.714E+02, 9.180E+02, 7.260E+02, 8.393E+02, 9.205E+02, 1.685E+02, 2.000E+01, 9.178E+02, 2.000E+01, 2.000E+01, 2.000E+01, 1.049E+03, 9.501E+02, 2.000E+01, 2.000E+01, 9.450E+02, 7.533E+02, 7.615E+02, 5.163E+02, 3.295E+01, 2.918E+02, 2.000E+01, 2.379E+02, 2.000E+01, 1.951E+02, 6.887E-06,-4.293E+00, 2.413E-06,-2.704E+00,-8.448E-01, 2.564E-06, 8.557E-01, 2.786E-06, 1.312E+00
 1.200E+03, 5.656E-02, 8.982E-02, 4.344E-05, 1.403E-06, 9.215E-06, 6.942E-02, 5.312E-02, 8.947E-02, 2.348E-03, 6.813E-05, 5.092E-04, 7.185E-02, 6.661E+01, 9.994E+01, 8.065E+02, 9.668E+02, 3.486E+02, 8.011E+02, 5.515E+02, 9.417E+02, 7.239E+02, 8.359E+02, 8.985E+02, 1.727E+02, 2.000E+01, 9.270E+02, 2.000E+01, 2.000E+01, 2.000E+01, 1.050E+03, 9.512E+02, 2.000E+01, 2.000E+01, 9.265E+02, 7.806E+02, 7.770E+02, 5.090E+02, 3.250E+01, 2.851E+02, 2.000E+01, 2.332E+02, 2.000E+01, 1.928E+02, 2.772E-06,-4.350E+00, 1.078E-07,-2.676E+00,-8.948E-01,-3.260E-06, 8.891E-01,-3.575E-06, 1.305E+00
 1.280E+03, 5.784E-02, 8.908E-02, 2.227E-05, 9.120E-07, 4.723E-06, 6.886E-02, 4.806E-02, 9.119E-02, 3.567E-03, 2.938E-04, 7.755E-04, 7.446E-02, 6.784E+01, 1.016E+02, 8.108E+02, 9.869E+02, 3.689E+02, 7.994E+02, 5.917E+02, 9.454E+02, 7.289E+02, 8.409E+02, 9.037E+02, 1.753E+02, 2.000E+01, 9.258E+02, 2.000E+01, 2.000E+01, 2.000E+01, 1.033E+03, 9.378E+02, 2.000E+01, 2.000E+01, 9.121E+02, 7.800E+02, 7.702E+02, 5.188E+02, 3.936E+01, 2.900E+02, 2.000E+01, 2.350E+02, 2.000E+01, 1.942E+02, 1.311E-05,-4.357E+00, 1.107E-05,-2.641E+00,-9.827E-01, 4.542E-06, 8.649E-01, 4.377E-06, 1.300E+00
 1.360E+03, 5.734E-02, 8.939E-02, 1.219E-05, 4.615E-07, 2.586E-06, 6.907E-02, 5.320E-02, 8.861E-02, 3.127E-03, 2.371E-04, 6.808E-04, 7.209E-02, 6.856E+01, 1.028E+02, 8.097E+02, 9.858E+02, 3.704E+02, 8.021E+02, 5.691E+02, 9.409E+02, 7.321E+02, 8.441E+02, 9.102E+02, 1.770E+02, 2.000E+01, 9.212E+02, 2.000E+01, 2.000E+01, 2.000E+01, 1.046E+03, 9.471E+02, 2.000E+01, 2.000E+01, 9.250E+02, 7.550E+02, 7.620E+02, 5.228E+02, 3.882E+01, 2.991E+02, 2.000E+01, 2.399E+02, 2.000E+01, 1.972E+02,-4.379E-06,-4.316E+00,-3.439E-06,-2.657E+00,-9.109E-01, 4.264E-08, 8.707E-01, 1.177E-07, 1.311E+00
 1.440E+03, 5.745E-02, 8.932E-02, 1.361E-05, 3.706E-07, 2.887E-06, 6.903E-02, 5.234E-02, 9.008E-02, 2.207E-03, 1.230E-04, 4.767E-04, 7.209E-02, 6.873E+01, 1.013E+02, 8.131E+02, 9.961E+02, 3.594E+02, 8.050E+02, 5.815E+02, 9.273E+02, 7.326E+02, 8.399E+02, 9.055E+02, 1.781E+02, 2.000E+01, 9.235E+02, 2.000E+01, 2.000E+01, 2.000E+01, 1.033E+03, 9.363E+02, 2.000E+01, 2.000E+01, 8.869E+02, 7.404E+02, 7.448E+02, 5.081E+02, 4.643E+01, 2.928E+02, 2.000E+01, 2.332E+02, 2.000E+01, 1.927E+02, 3.871E-06,-4.372E+00, 3.749E-06,-2.503E+00,-8.265E-01, 2.006E-06, 8.897E-01, 1.813E-06, 1.311E+00
 1.520E+03, 5.947E-02, 8.812E-02, 1.843E-05, 5.051E-07, 3.909E-06, 6.816E-02, 5.443E-02, 8.698E-02, 3.997E-03, 2.134E-04, 8.673E-04, 7.194E-02, 6.975E+01, 1.049E+02, 8.145E+02, 1.009E+03, 3.622E+02, 8.075E+02, 5.577E+02, 9.381E+02, 7.366E+02, 8.496E+02, 9.201E+02, 1.789E+02, 2.000E+01, 9.256E+02, 2.000E+01, 2.000E+01, 2.000E+01, 1.033E+03, 9.379E+02, 2.000E+01, 2.000E+01, 9.105E+02, 7.962E+02, 7.825E+02, 5.469E+02, 4.748E+01, 3.079E+02, 2.000E+01, 2.424E+02, 2.000E+01, 1.999E+02, 4.942E-06,-4.310E+00, 4.756E-06,-2.687E+00,-9.354E-01, 5.505E-06, 8.564E-01, 5.710E-06, 1.306E+00
 1.600E+03, 5.216E-02, 9.244E-02, 2.460E-05, 6.712E-07, 5.223E-06, 7.129E-02, 5.623E-02, 8.676E-02, 3.182E-03, 2.388E-04, 6.916E-04, 7.082E-02, 6.804E+01, 9.836E+01, 8.148E+02, 9.700E+02, 3.548E+02, 8.055E+02, 5.530E+02, 9.533E+02, 7.302E+02, 8.321E+02, 9.027E+02, 1.796E+02, 2.000E+01, 9.420E+02, 2.000E+01, 2.000E+01, 2.000E+01, 1.042E+03, 9.460E+02, 2.000E+01, 2.000E+01, 8.890E+02, 7.205E+02, 7.347E+02, 4.967E+02, 3.892E+01, 2.849E+02, 2.000E+01, 2.310E+02, 2.000E+01, 1.910E+02, 1.820E-06,-4.357E+00, 1.454E-06,-2.506E+00,-8.325E-01, 8.612E-07, 8.809E-01, 7.226E-07, 1.329E+00
 1.680E+03, 5.335E-02, 9.173E-02, 2.228E-05, 4.910E-07, 4.725E-06, 7.078E-02, 5.031E-02, 8.836E-02, 4.995E-03, 5.040E-04, 1.091E-03, 7.404E-02, 6.908E+01, 1.031E+02, 8.147E+02, 9.769E+02, 3.643E+02, 8.064E+02, 5.648E+02, 9.433E+02, 7.343E+02, 8.452E+02, 9.147E+02, 1.798E+02, 2.000E+01, 9.234E+02, 2.000E+01, 2.000E+01, 2.000E+01, 1.023E+03, 9.317E+02, 2.000E+01, 2.000E+01, 9.242E+02, 7.667E+02, 7.650E+02, 5.209E+02, 4.462E+01, 3.016E+02, 2.000E+01, 2.386E+02, 2.000E+01, 1.964E+02, 4.902E-06,-4.337E+00, 5.304E-06,-2.778E+00,-9.962E-01, 2.361E-06, 8.516E-01, 2.515E-06, 1.285E+00
 1.760E+03, 5.456E-02, 9.102E-02, 2.952E-05, 1.055E-06, 6.262E-06, 7.027E-02, 5.520E-02, 8.788E-02, 2.677E-03, 2.139E-04, 5.828E-04, 7.105E-02, 6.877E+01, 1.023E+02, 8.113E+02, 9.679E+02, 3.722E+02, 8.068E+02, 5.563E+02, 9.670E+02, 7.331E+02, 8.431E+02, 8.974E+02, 1.801E+02, 2.000E+01, 9.274E+02, 2.000E+01, 2.000E+01, 2.000E+01, 1.035E+03, 9.370E+02, 2.000E+01, 2.000E+01, 9.201E+02, 8.165E+02, 7.958E+02, 5.128E+02, 4.866E+01, 3.020E+02, 2.000E+01, 2.376E+02, 2.000E+01, 1.945E+02, 5.842E-06,-4.326E+00, 8.874E-06,-2.703E+00,-9.339E-01, 4.555E-06, 8.708E-01, 4.382E-06, 1.320E+00
 1.840E+03, 5.787E-02, 8.908E-02, 8.225E-06, 2.793E-07, 1.744E-06, 6.885E-02, 5.102E-02, 8.761E-02, 5.332E-03, 3.655E-04, 1.161E-03, 7.392E-02, 6.929E+01, 1.012E+02, 8.143E+02, 1.000E+03, 3.601E+02, 8.053E+02, 5.584E+02, 9.596E+02, 7.347E+02, 8.399E+02, 9.126E+02, 1.800E+02, 2.000E+01, 9.347E+02, 2.000E+01, 2.000E+01, 2.000E+01, 1.042E+03, 9.432E+02, 2.000E+01, 2.000E+01, 8.989E+02, 7.636E+02, 7.614E+02, 5.302E+02, 4.688E+01, 2.940E+02, 2.000E+01, 2.384E+02, 2.000E+01, 1.946E+02, 3.323E-06,-4.327E+00, 2.925E-06,-2.623E+00,-9.340E-01, 1.995E-06, 8.359E-01, 2.170E-06, 1.309E+00
 1.920E+03, 5.621E-02, 9.005E-02, 2.476E-05, 4.789E-07, 5.253E-06, 6.956E-02, 5.576E-02, 8.884E-02, 1.445E-03, 7.514E-05, 3.122E-04, 7.033E-02, 6.939E+01, 1.039E+02, 8.175E+02, 9.821E+02, 3.500E+02, 8.067E+02, 5.681E+02, 9.706E+02, 7.354E+02, 8.474E+02, 9.072E+02, 1.801E+02, 2.000E+01, 9.185E+02, 2.000E+01, 2.000E+01, 2.000E+01, 1.035E+03, 9.399E+02, 2.000E+01, 2.000E+01, 9.290E+02, 7.497E+02, 7.597E+02, 5.324E+02, 3.856E+01, 2.958E+02, 2.000E+01, 2.419E+02, 2.000E+01, 1.977E+02,-5.461E-06,-4.276E+00, 3.725E-06,-2.697E+00,-9.545E-01,-3.659E-06, 8.366E-01,-3.660E-06, 1.297E+00
 2.000E+03, 5.416E-02, 9.127E-02, 8.915E-06, 2.710E-07, 1.891E-06, 7.043E-02, 5.112E-02, 8.658E-02, 6.216E-03, 8.534E-04, 1.347E-03, 7.409E-02, 7.507E+01, 1.125E+02, 8.390E+02, 1.008E+03, 3.971E+02, 8.221E+02, 6.162E+02, 9.548E+02, 7.555E+02, 8.698E+02, 9.427E+02, 1.804E+02, 2.000E+01, 9.459E+02, 2.000E+01, 2.000E+01, 2.000E+01, 1.059E+03, 9.685E+02, 2.000E+01, 2.000E+01, 9.664E+02, 8.420E+02, 8.227E+02, 5.779E+02, 5.634E+01, 3.338E+02, 2.000E+01, 2.643E+02, 2.000E+01, 2.146E+02, 1.459E-05,-4.486E+00, 1.318E-05,-2.807E+00,-1.074E+00, 7.785E-06, 8.191E-01, 7.737E-06, 1.296E+00
 2.080E+03, 4.235E-02, 9.827E-02, 7.539E-08, 2.157E-09, 1.600E-08, 7.548E-02, 3.031E-02, 9.718E-02, 7.870E-03, 9.359E-04, 1.709E-03, 8.368E-02, 9.755E+01, 1.356E+02, 8.940E+02, 1.061E+03, 4.925E+02, 8.901E+02, 7.847E+02, 1.054E+03, 8.312E+02, 9.291E+02, 9.982E+02, 1.824E+02, 2.000E+01, 1.017E+03, 2.000E+01, 2.000E+01, 2.000E+01, 1.119E+03, 1.028E+03, 2.000E+01, 2.000E+01, 1.024E+03, 9.867E+02, 9.356E+02, 6.839E+02, 7.337E+01, 4.085E+02, 2.000E+01, 3.150E+02, 2.000E+01, 2.557E+02,-5.263E-06,-4.913E+00,-6.651E-06,-2.908E+00,-1.111E+00, 7.100E-06, 8.317E-01, 6.818E-06, 1.331E+00
 2.160E+03, 2.426E-02, 1.086E-01, 3.209E-04, 4.875E-06, 6.864E-05, 8.337E-02, 1.845E-02, 1.011E-01, 1.076E-02, 1.587E-03, 2.325E-03, 8.975E-02, 1.084E+02, 1.468E+02, 9.343E+02, 1.099E+03, 4.933E+02, 9.212E+02, 7.506E+02, 1.077E+03, 8.634E+02, 9.555E+02, 1.034E+03, 1.893E+02, 2.000E+01, 1.049E+03, 2.000E+01, 2.000E+01, 2.000E+01, 1.132E+03, 1.045E+03, 2.000E+01, 2.000E+01, 1.060E+03, 1.034E+03, 9.679E+02, 7.069E+02, 8.152E+01, 4.337E+02, 2.000E+01, 3.405E+02, 2.000E+01, 2.781E+02,-1.485E-06,-4.938E+00, 3.722E-06,-2.936E+00,-1.161E+00, 6.218E-06, 8.514E-01, 6.152E-06, 1.329E+00
 2.240E+03, 2.167E-02, 1.104E-01, 7.492E-05, 6.359E-07, 1.594E-05, 8.438E-02, 2.278E-02, 1.006E-01, 8.860E-03, 1.155E-03, 1.914E-03, 8.724E-02, 1.094E+02, 1.471E+02, 9.317E+02, 1.079E+03, 5.243E+02, 9.279E+02, 8.078E+02, 1.073E+03, 8.665E+02, 9.565E+02, 1.021E+03, 1.979E+02, 2.000E+01, 1.030E+03, 2.000E+01, 2.000E+01, 2.000E+01, 1.131E+03, 1.042E+03, 2.000E+01, 2.000E+01, 1.064E+03, 1.039E+03, 9.761E+02, 6.700E+02, 5.178E+01, 4.215E+02, 2.000E+01, 3.393E+02, 2.000E+01, 2.812E+02,-2.431E-06,-4.914E+00,-6.699E-06,-3.003E+00,-1.117E+00, 6.078E-06, 8.828E-01, 5.785E-06, 1.346E+00
 2.320E+03, 2.500E-02, 1.085E-01, 1.196E-05, 9.815E-08, 2.543E-06, 8.292E-02, 2.275E-02, 1.005E-01, 8.994E-03, 7.285E-04, 1.950E-03, 8.746E-02, 1.162E+02, 1.546E+02, 9.477E+02, 1.115E+03, 5.193E+02, 9.376E+02, 8.461E+02, 1.104E+03, 8.867E+02, 9.734E+02, 1.047E+03, 2.043E+02, 2.000E+01, 1.050E+03, 2.000E+01, 2.000E+01, 2.000E+01, 1.151E+03, 1.058E+03, 2.000E+01, 2.000E+01, 1.064E+03, 1.048E+03, 9.844E+02, 6.956E+02, 5.573E+01, 4.350E+02, 2.000E+01, 3.536E+02, 2.000E+01, 2.927E+02,-6.504E-07,-4.972E+00,-3.760E-06,-3.002E+00,-1.173E+00,-1.351E-07, 8.920E-01,-1.858E-07, 1.387E+00
 2.400E+03, 2.473E-02, 1.086E-01, 9.281E-05, 5.264E-07, 1.978E-05, 8.307E-02, 2.328E-02, 1.005E-01, 8.622E-03, 1.074E-03, 1.869E-03, 8.696E-02, 1.141E+02, 1.518E+02, 9.470E+02, 1.105E+03, 5.106E+02, 9.372E+02, 7.924E+02, 1.088E+03, 8.808E+02, 9.677E+02, 1.042E+03, 2.098E+02, 2.000E+01, 1.048E+03, 2.000E+01, 2.000E+01, 2.000E+01, 1.143E+03, 1.055E+03, 2.000E+01, 2.000E+01, 1.072E+03, 9.944E+02, 9.537E+02, 6.788E+02, 4.414E+01, 4.255E+02, 2.000E+01, 3.504E+02, 2.000E+01, 2.904E+02, 1.063E-05,-4.956E+00, 4.757E-06,-2.938E+00,-1.143E+00, 4.225E-06, 8.728E-01, 4.098E-06, 1.356E+00
