s,kW,kW,kW,kW,kW,kW,kW,kW,kW,kg/s,kg/s
Time,HRR,Q_RADI,Q_CONV,Q_COND,Q_DIFF,Q_PRES,Q_PART,Q_ENTH,Q_TOTAL,MLR_FUEL,MLR_TOTAL
 0.000E+00, 0.000E+00,-9.627E-06,-1.587E-09, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00,-9.628E-06, 0.000E+00, 0.000E+00
 8.001E+01, 1.954E+01,-3.562E+00,-2.531E+00,-2.123E+00, 2.122E-02, 0.000E+00, 0.000E+00, 1.132E+01, 1.135E+01, 7.548E-04, 7.548E-04
 1.600E+02, 5.672E+01,-1.645E+01,-2.993E+01,-2.240E+00, 3.937E-02, 0.000E+00, 0.000E+00, 8.183E+00, 8.138E+00, 2.103E-03, 2.103E-03
 2.400E+02, 6.688E+01,-2.050E+01,-4.525E+01, 1.309E-01, 3.930E-02, 0.000E+00, 0.000E+00, 1.378E+00, 1.307E+00, 2.447E-03, 2.447E-03
 3.200E+02, 7.383E+01,-2.232E+01,-5.056E+01, 1.848E+00, 3.446E-02, 0.000E+00, 0.000E+00, 2.903E+00, 2.829E+00, 2.615E-03, 2.615E-03
 4.000E+02, 7.535E+01,-2.220E+01,-5.500E+01, 2.986E+00, 3.132E-02, 0.000E+00, 0.000E+00, 1.270E+00, 1.162E+00, 2.784E-03, 2.784E-03
 4.800E+02, 7.740E+01,-2.349E+01,-5.911E+01, 4.038E+00, 2.660E-02, 0.000E+00, 0.000E+00,-1.001E+00,-1.135E+00, 2.952E-03, 2.952E-03
 5.600E+02, 8.661E+01,-2.633E+01,-6.390E+01, 5.211E+00, 1.957E-02, 0.000E+00, 0.000E+00, 1.751E+00, 1.613E+00, 3.120E-03, 3.120E-03
 6.400E+02, 8.998E+01,-2.737E+01,-6.718E+01, 6.163E+00, 1.332E-02, 0.000E+00, 0.000E+00, 1.716E+00, 1.601E+00, 3.212E-03, 3.212E-03
 7.200E+02, 9.046E+01,-2.827E+01,-7.002E+01, 6.842E+00, 2.203E-02, 0.000E+00, 0.000E+00,-7.283E-01,-9.720E-01, 3.125E-03, 3.125E-03
 8.000E+02, 7.999E+01,-2.226E+01,-6.568E+01, 6.840E+00, 1.404E-02, 0.000E+00, 0.000E+00,-9.224E-01,-1.097E+00, 3.030E-03, 3.030E-03
 8.800E+02, 8.694E+01,-2.637E+01,-6.615E+01, 6.985E+00, 1.711E-02, 0.000E+00, 0.000E+00, 1.598E+00, 1.420E+00, 2.935E-03, 2.935E-03
 9.600E+02, 7.863E+01,-2.361E+01,-6.572E+01, 6.903E+00, 2.365E-02, 0.000E+00, 0.000E+00,-3.493E+00,-3.767E+00, 2.841E-03, 2.841E-03
 1.040E+03, 7.640E+01,-2.104E+01,-6.153E+01, 6.893E+00, 1.908E-02, 0.000E+00, 0.000E+00, 9.115E-01, 7.435E-01, 2.747E-03, 2.747E-03
 1.120E+03, 9.250E+01,-2.775E+01,-6.648E+01, 6.938E+00, 1.182E-02, 0.000E+00, 0.000E+00, 5.377E+00, 5.217E+00, 3.671E-03, 3.671E-03
 1.200E+03, 1.344E+02,-4.732E+01,-9.449E+01, 1.019E+01, 2.604E-03, 0.000E+00, 0.000E+00, 3.314E+00, 2.802E+00, 5.304E-03, 5.304E-03
 1.280E+03, 1.548E+02,-5.533E+01,-1.129E+02, 1.295E+01, 6.973E-04, 0.000E+00, 0.000E+00, 9.957E-02,-4.487E-01, 5.622E-03, 5.622E-03
 1.360E+03, 1.567E+02,-5.658E+01,-1.146E+02, 1.377E+01, 5.947E-04, 0.000E+00, 0.000E+00,-2.333E-01,-6.428E-01, 5.661E-03, 5.661E-03
 1.440E+03, 1.600E+02,-5.627E+01,-1.178E+02, 1.450E+01, 5.251E-04, 0.000E+00, 0.000E+00, 8.705E-01, 3.745E-01, 5.700E-03, 5.700E-03
 1.520E+03, 1.619E+02,-5.687E+01,-1.203E+02, 1.478E+01, 6.298E-04, 0.000E+00, 0.000E+00, 7.623E-03,-4.672E-01, 5.739E-03, 5.739E-03
 1.600E+03, 1.592E+02,-5.598E+01,-1.187E+02, 1.523E+01, 5.054E-04, 0.000E+00, 0.000E+00, 2.483E-01,-2.358E-01, 5.778E-03, 5.778E-03
 1.680E+03, 1.607E+02,-5.628E+01,-1.210E+02, 1.569E+01, 4.678E-04, 0.000E+00, 0.000E+00,-2.792E-01,-8.955E-01, 5.817E-03, 5.817E-03
 1.760E+03, 1.665E+02,-5.810E+01,-1.243E+02, 1.549E+01, 7.267E-04, 0.000E+00, 0.000E+00, 3.100E-01,-4.678E-01, 5.856E-03, 5.856E-03
 1.840E+03, 1.651E+02,-5.644E+01,-1.235E+02, 1.538E+01, 4.056E-04, 0.000E+00, 0.000E+00, 1.225E+00, 4.730E-01, 6.083E-03, 6.083E-03
 1.920E+03, 2.001E+02,-7.512E+01,-1.396E+02, 1.677E+01, 4.703E-04, 0.000E+00, 0.000E+00, 2.760E+00, 2.125E+00, 7.553E-03, 7.553E-03
 2.000E+03, 2.499E+02,-1.031E+02,-1.647E+02, 1.912E+01, 1.926E-04, 0.000E+00, 0.000E+00, 2.521E+00, 1.197E+00, 8.952E-03, 8.952E-03
 2.080E+03, 2.551E+02,-1.054E+02,-1.710E+02, 2.064E+01, 2.207E-04, 0.000E+00, 0.000E+00, 7.799E-01,-6.667E-01, 9.170E-03, 9.170E-03
 2.160E+03, 2.568E+02,-1.059E+02,-1.740E+02, 2.113E+01, 2.413E-04, 0.000E+00, 0.000E+00,-1.883E-02,-1.938E+00, 9.268E-03, 9.268E-03
 2.240E+03, 2.630E+02,-1.082E+02,-1.774E+02, 2.157E+01, 2.395E-04, 0.000E+00, 0.000E+00, 8.316E-01,-9.965E-01, 9.366E-03, 9.366E-03
