s,kW,kW,kW,kW,kW,kW,kW,kW,kW,kg/s,kg/s
Time,HRR,Q_RADI,Q_CONV,Q_COND,Q_DIFF,Q_PRES,Q_PART,Q_ENTH,Q_TOTAL,MLR_FUEL,MLR_TOTAL
 0.000E+00, 0.000E+00,-8.035E-06,-1.587E-09, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00,-8.037E-06, 0.000E+00, 0.000E+00
 8.002E+01, 7.272E+00,-7.188E-01,-4.018E-01,-7.505E-01, 8.645E-03, 0.000E+00, 0.000E+00, 5.391E+00, 5.410E+00, 1.734E-04, 1.734E-04
 1.600E+02, 2.261E+01,-3.905E+00,-1.039E+01,-1.688E+00, 2.215E-02, 0.000E+00, 0.000E+00, 6.644E+00, 6.656E+00, 5.197E-04, 5.197E-04
 2.400E+02, 3.124E+01,-6.526E+00,-2.168E+01,-1.176E+00, 2.739E-02, 0.000E+00, 0.000E+00, 1.889E+00, 1.886E+00, 7.096E-04, 7.096E-04
 3.200E+02, 3.157E+01,-6.742E+00,-2.425E+01,-2.408E-01, 2.696E-02, 0.000E+00, 0.000E+00, 3.609E-01, 3.640E-01, 7.100E-04, 7.100E-04
 4.000E+02, 3.132E+01,-6.504E+00,-2.472E+01, 1.660E-01, 2.625E-02, 0.000E+00, 0.000E+00, 2.721E-01, 2.864E-01, 7.100E-04, 7.100E-04
 4.800E+02, 3.169E+01,-6.555E+00,-2.561E+01, 4.703E-01, 2.676E-02, 0.000E+00, 0.000E+00, 3.507E-02, 2.331E-02, 7.263E-04, 7.263E-04
 5.600E+02, 3.997E+01,-9.184E+00,-2.956E+01, 8.296E-01, 2.991E-02, 0.000E+00, 0.000E+00, 2.075E+00, 2.081E+00, 9.127E-04, 9.127E-04
 6.400E+02, 6.925E+01,-2.019E+01,-4.551E+01, 2.416E+00, 3.743E-02, 0.000E+00, 0.000E+00, 6.036E+00, 6.011E+00, 1.706E-03, 1.706E-03
 7.200E+02, 1.311E+02,-4.978E+01,-8.322E+01, 8.357E+00, 3.313E-02, 0.000E+00, 0.000E+00, 6.787E+00, 6.523E+00, 3.129E-03, 3.129E-03
 8.000E+02, 1.574E+02,-6.236E+01,-1.069E+02, 1.327E+01, 2.432E-02, 0.000E+00, 0.000E+00, 2.766E+00, 1.397E+00, 3.519E-03, 3.519E-03
 8.800E+02, 1.566E+02,-5.997E+01,-1.113E+02, 1.437E+01, 2.287E-02, 0.000E+00, 0.000E+00, 8.654E-01,-2.057E-01, 3.504E-03, 3.504E-03
 9.600E+02, 1.548E+02,-5.795E+01,-1.137E+02, 1.500E+01, 2.173E-02, 0.000E+00, 0.000E+00,-7.955E-01,-1.798E+00, 3.489E-03, 3.489E-03
 1.040E+03, 1.574E+02,-5.884E+01,-1.138E+02, 1.548E+01, 2.002E-02, 0.000E+00, 0.000E+00, 1.397E+00, 2.743E-01, 3.475E-03, 3.475E-03
 1.120E+03, 1.537E+02,-5.688E+01,-1.151E+02, 1.622E+01, 2.394E-02, 0.000E+00, 0.000E+00,-9.045E-01,-2.017E+00, 3.460E-03, 3.460E-03
 1.200E+03, 1.566E+02,-5.930E+01,-1.148E+02, 1.647E+01, 2.502E-02, 0.000E+00, 0.000E+00, 3.787E-01,-1.001E+00, 3.445E-03, 3.445E-03
 1.280E+03, 1.529E+02,-5.609E+01,-1.139E+02, 1.632E+01, 2.119E-02, 0.000E+00, 0.000E+00, 3.886E-01,-6.921E-01, 3.431E-03, 3.431E-03
 1.360E+03, 1.514E+02,-5.500E+01,-1.145E+02, 1.662E+01, 2.143E-02, 0.000E+00, 0.000E+00,-2.915E-01,-1.496E+00, 3.416E-03, 3.416E-03
 1.440E+03, 1.515E+02,-5.470E+01,-1.146E+02, 1.623E+01, 1.908E-02, 0.000E+00, 0.000E+00,-1.602E-01,-1.495E+00, 3.401E-03, 3.401E-03
 1.520E+03, 1.553E+02,-5.739E+01,-1.158E+02, 1.663E+01, 2.284E-02, 0.000E+00, 0.000E+00,-5.363E-02,-1.210E+00, 3.387E-03, 3.387E-03
 1.600E+03, 1.476E+02,-5.307E+01,-1.128E+02, 1.644E+01, 2.274E-02, 0.000E+00, 0.000E+00,-4.866E-01,-1.868E+00, 3.372E-03, 3.372E-03
 1.680E+03, 1.525E+02,-5.452E+01,-1.155E+02, 1.649E+01, 2.843E-02, 0.000E+00, 0.000E+00, 4.619E-01,-1.048E+00, 3.357E-03, 3.357E-03
 1.760E+03, 1.676E+02,-6.322E+01,-1.187E+02, 1.679E+01, 1.875E-02, 0.000E+00, 0.000E+00, 3.583E+00, 2.482E+00, 3.892E-03, 3.892E-03
 1.840E+03, 2.104E+02,-8.398E+01,-1.467E+02, 1.947E+01, 1.229E-02, 0.000E+00, 0.000E+00, 9.224E-01,-7.624E-01, 4.946E-03, 4.946E-03
 1.920E+03, 2.438E+02,-9.941E+01,-1.663E+02, 2.136E+01, 1.148E-02, 0.000E+00, 0.000E+00, 1.222E+00,-5.955E-01, 5.418E-03, 5.418E-03
 2.000E+03, 2.425E+02,-9.674E+01,-1.712E+02, 2.202E+01, 1.086E-02, 0.000E+00, 0.000E+00,-1.407E+00,-3.331E+00, 5.432E-03, 5.432E-03
 2.080E+03, 2.451E+02,-9.820E+01,-1.694E+02, 2.224E+01, 1.084E-02, 0.000E+00, 0.000E+00, 1.370E+00,-2.592E-01, 5.446E-03, 5.446E-03
 2.160E+03, 2.422E+02,-9.663E+01,-1.706E+02, 2.273E+01, 1.120E-02, 0.000E+00, 0.000E+00,-6.010E-01,-2.352E+00, 5.461E-03, 5.461E-03
 2.240E+03, 2.462E+02,-9.866E+01,-1.728E+02, 2.300E+01, 1.183E-02, 0.000E+00, 0.000E+00,-3.486E-01,-2.292E+00, 5.475E-03, 5.475E-03
 2.320E+03, 2.490E+02,-1.004E+02,-1.722E+02, 2.292E+01, 1.239E-02, 0.000E+00, 0.000E+00, 1.333E+00,-6.356E-01, 5.489E-03, 5.489E-03
 2.400E+03, 2.489E+02,-1.005E+02,-1.731E+02, 2.290E+01, 1.386E-02, 0.000E+00, 0.000E+00, 1.177E-01,-1.722E+00, 5.503E-03, 5.503E-03
 2.480E+03, 2.428E+02,-9.600E+01,-1.722E+02, 2.301E+01, 1.209E-02, 0.000E+00, 0.000E+00,-1.124E-02,-2.350E+00, 5.517E-03, 5.517E-03
 2.560E+03, 2.462E+02,-9.766E+01,-1.740E+02, 2.300E+01, 1.113E-02, 0.000E+00, 0.000E+00,-2.652E-01,-2.403E+00, 5.532E-03, 5.532E-03
 2.640E+03, 2.490E+02,-9.830E+01,-1.757E+02, 2.307E+01, 1.190E-02, 0.000E+00, 0.000E+00,-1.186E-01,-1.952E+00, 5.546E-03, 5.546E-03
 2.720E+03, 2.488E+02,-1.003E+02,-1.735E+02, 2.323E+01, 1.278E-02, 0.000E+00, 0.000E+00, 9.640E-02,-1.740E+00, 5.560E-03, 5.560E-03
 2.800E+03, 2.547E+02,-1.022E+02,-1.779E+02, 2.310E+01, 1.207E-02, 0.000E+00, 0.000E+00,-3.931E-01,-2.228E+00, 5.723E-03, 5.723E-03
 2.880E+03, 2.739E+02,-1.097E+02,-1.877E+02, 2.373E+01, 1.167E-02, 0.000E+00, 0.000E+00, 2.222E+00, 3.055E-01, 6.194E-03, 6.194E-03
 2.960E+03, 2.936E+02,-1.207E+02,-1.998E+02, 2.462E+01, 9.979E-03, 0.000E+00, 0.000E+00, 1.394E-01,-2.250E+00, 6.674E-03, 6.674E-03
 3.040E+03, 3.131E+02,-1.281E+02,-2.119E+02, 2.530E+01, 6.288E-03, 0.000E+00, 0.000E+00, 3.944E-01,-1.512E+00, 7.154E-03, 7.154E-03
 3.120E+03, 3.435E+02,-1.427E+02,-2.278E+02, 2.620E+01, 7.723E-03, 0.000E+00, 0.000E+00, 1.225E+00,-7.623E-01, 7.627E-03, 7.627E-03
 3.200E+03, 3.441E+02,-1.387E+02,-2.341E+02, 2.635E+01, 5.861E-03, 0.000E+00, 0.000E+00,-2.479E-01,-2.300E+00, 7.785E-03, 7.785E-03
 3.280E+03, 3.459E+02,-1.405E+02,-2.336E+02, 2.643E+01, 5.934E-03, 0.000E+00, 0.000E+00, 4.982E-01,-1.751E+00, 7.778E-03, 7.778E-03
