s,mol/mol,mol/mol,mol/mol,mol/mol,kg/kg,kg/kg,mol/mol,mol/mol,mol/mol,mol/mol,kg/kg,kg/kg,kW/m2,kW/m2,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,m/s,m/s,m/s,m/s,m/s,m/s,m/s,m/s,m/s
 7.200E+02, 1.155E-01, 5.462E-02, 3.525E-04, 2.004E-05, 7.460E-05, 4.438E-02, 1.138E-01, 5.552E-02, 4.867E-04, 2.677E-05, 1.033E-04, 4.519E-02, 2.502E+01, 2.812E+01, 6.036E+02, 7.433E+02, 9.852E+01, 5.815E+02, 1.247E+02, 6.424E+02, 4.636E+02, 4.808E+02, 5.874E+02, 6.332E+01, 6.435E+02, 6.113E+02, 6.117E+02, 6.399E+02, 5.946E+02, 5.115E+02, 4.946E+02, 2.438E+01, 8.486E+01, 4.231E+02, 3.141E+02, 3.378E+02, 1.775E+02, 2.341E+01, 8.967E+01, 7.527E+01, 8.167E+01, 7.430E+01, 6.942E+01,-3.987E+00,-3.464E+00,-3.788E+00,-1.253E+00,-1.752E-01, 6.999E-01, 5.877E-01, 6.881E-01, 8.308E-01
 8.000E+02, 8.215E-02, 7.429E-02, 4.228E-04, 1.674E-05, 8.961E-05, 5.863E-02, 8.723E-02, 7.053E-02, 1.149E-03, 4.577E-05, 2.473E-04, 5.678E-02, 3.860E+01, 4.734E+01, 6.910E+02, 8.716E+02, 1.444E+02, 6.729E+02, 2.126E+02, 7.974E+02, 5.740E+02, 6.212E+02, 7.335E+02, 7.886E+01, 7.651E+02, 7.515E+02, 7.555E+02, 7.575E+02, 7.046E+02, 7.051E+02, 6.668E+02, 2.512E+01, 1.378E+02, 5.361E+02, 3.896E+02, 4.286E+02, 2.646E+02, 2.629E+01, 1.478E+02, 1.218E+02, 1.315E+02, 1.202E+02, 1.099E+02,-4.433E+00,-3.876E+00,-4.192E+00,-1.639E+00,-3.364E-01, 7.829E-01, 6.768E-01, 7.659E-01, 9.603E-01
 8.800E+02, 8.687E-02, 7.154E-02, 3.823E-04, 1.646E-05, 8.101E-05, 5.660E-02, 8.232E-02, 7.212E-02, 2.421E-03, 7.851E-05, 5.256E-04, 5.941E-02, 4.128E+01, 5.197E+01, 6.882E+02, 9.005E+02, 1.680E+02, 6.810E+02, 2.434E+02, 8.217E+02, 5.952E+02, 6.503E+02, 7.645E+02, 9.982E+01, 7.860E+02, 7.631E+02, 7.697E+02, 7.814E+02, 7.260E+02, 7.241E+02, 6.881E+02, 2.712E+01, 1.504E+02, 5.986E+02, 4.042E+02, 4.550E+02, 2.664E+02, 2.606E+01, 1.610E+02, 1.336E+02, 1.433E+02, 1.326E+02, 1.201E+02,-4.517E+00,-3.832E+00,-4.198E+00,-1.829E+00,-1.298E-01, 8.173E-01, 6.991E-01, 7.722E-01, 9.902E-01
 9.600E+02, 9.619E-02, 6.616E-02, 2.488E-04, 1.274E-05, 5.268E-05, 5.258E-02, 9.797E-02, 6.491E-02, 4.378E-04, 2.063E-05, 9.330E-05, 5.190E-02, 4.479E+01, 5.283E+01, 7.129E+02, 8.696E+02, 1.722E+02, 6.929E+02, 2.567E+02, 8.335E+02, 6.171E+02, 6.566E+02, 7.586E+02, 1.178E+02, 7.682E+02, 7.582E+02, 7.733E+02, 7.628E+02, 7.123E+02, 7.496E+02, 7.023E+02, 2.626E+01, 1.510E+02, 6.136E+02, 4.025E+02, 4.633E+02, 2.755E+02, 2.626E+01, 1.641E+02, 1.357E+02, 1.460E+02, 1.353E+02, 1.223E+02,-4.451E+00,-3.892E+00,-4.310E+00,-1.876E+00,-2.031E-01, 8.049E-01, 7.185E-01, 7.910E-01, 1.027E+00
 1.040E+03, 1.011E-01, 6.327E-02, 2.499E-04, 1.415E-05, 5.292E-05, 5.049E-02, 8.197E-02, 7.163E-02, 3.102E-03, 1.408E-04, 6.754E-04, 5.983E-02, 4.418E+01, 5.504E+01, 7.030E+02, 9.239E+02, 1.650E+02, 6.843E+02, 2.578E+02, 8.376E+02, 6.136E+02, 6.675E+02, 7.904E+02, 1.308E+02, 8.151E+02, 7.849E+02, 7.931E+02, 7.957E+02, 7.398E+02, 7.463E+02, 7.072E+02, 3.354E+01, 1.647E+02, 5.913E+02, 4.003E+02, 4.555E+02, 2.993E+02, 2.629E+01, 1.681E+02, 1.406E+02, 1.501E+02, 1.409E+02, 1.270E+02,-4.586E+00,-3.917E+00,-4.370E+00,-1.771E+00,-3.418E-01, 8.063E-01, 7.236E-01, 7.750E-01, 1.020E+00
 1.120E+03, 9.805E-02, 6.506E-02, 2.469E-04, 1.322E-05, 5.228E-05, 5.178E-02, 7.837E-02, 7.352E-02, 3.329E-03, 1.948E-04, 7.239E-04, 6.145E-02, 4.686E+01, 5.545E+01, 7.191E+02, 9.249E+02, 1.849E+02, 7.043E+02, 2.659E+02, 8.502E+02, 6.304E+02, 6.712E+02, 7.882E+02, 1.393E+02, 8.085E+02, 7.811E+02, 7.886E+02, 8.012E+02, 7.448E+02, 7.705E+02, 7.235E+02, 2.691E+01, 1.619E+02, 6.138E+02, 4.107E+02, 4.675E+02, 2.928E+02, 2.679E+01, 1.719E+02, 1.437E+02, 1.538E+02, 1.423E+02, 1.299E+02,-4.616E+00,-3.938E+00,-4.313E+00,-1.855E+00,-3.343E-01, 8.248E-01, 7.244E-01, 8.007E-01, 1.041E+00
 1.200E+03, 9.388E-02, 6.758E-02, 1.979E-04, 1.133E-05, 4.191E-05, 5.354E-02, 8.994E-02, 6.899E-02, 1.091E-03, 5.204E-05, 2.365E-04, 5.560E-02, 4.845E+01, 5.754E+01, 7.272E+02, 8.936E+02, 1.765E+02, 7.090E+02, 2.658E+02, 8.503E+02, 6.382E+02, 6.802E+02, 7.849E+02, 1.459E+02, 7.971E+02, 7.828E+02, 7.900E+02, 7.875E+02, 7.325E+02, 7.646E+02, 7.189E+02, 2.626E+01, 1.638E+02, 6.203E+02, 3.936E+02, 4.627E+02, 2.916E+02, 2.644E+01, 1.749E+02, 1.474E+02, 1.572E+02, 1.447E+02, 1.323E+02,-4.490E+00,-3.924E+00,-4.292E+00,-1.923E+00,-2.140E-01, 8.039E-01, 7.238E-01, 8.138E-01, 1.013E+00
 1.280E+03, 9.571E-02, 6.649E-02, 2.131E-04, 1.127E-05, 4.512E-05, 5.277E-02, 8.862E-02, 6.944E-02, 1.409E-03, 6.382E-05, 3.053E-04, 5.629E-02, 4.753E+01, 5.558E+01, 7.109E+02, 9.016E+02, 1.747E+02, 7.060E+02, 2.750E+02, 8.199E+02, 6.345E+02, 6.724E+02, 7.810E+02, 1.507E+02, 7.981E+02, 7.783E+02, 7.732E+02, 7.959E+02, 7.410E+02, 7.355E+02, 6.992E+02, 2.627E+01, 1.595E+02, 6.001E+02, 4.048E+02, 4.601E+02, 3.018E+02, 2.668E+01, 1.690E+02, 1.426E+02, 1.520E+02, 1.422E+02, 1.284E+02,-4.516E+00,-3.918E+00,-4.308E+00,-1.854E+00,-3.260E-01, 8.118E-01, 7.392E-01, 7.782E-01, 1.027E+00
 1.360E+03, 9.019E-02, 6.976E-02, 1.994E-04, 9.956E-06, 4.223E-05, 5.511E-02, 8.921E-02, 6.986E-02, 6.625E-04, 2.343E-05, 1.420E-04, 5.573E-02, 4.784E+01, 5.652E+01, 7.339E+02, 8.952E+02, 1.851E+02, 7.142E+02, 2.681E+02, 8.984E+02, 6.371E+02, 6.771E+02, 7.713E+02, 1.537E+02, 7.877E+02, 7.753E+02, 8.017E+02, 7.734E+02, 7.232E+02, 7.420E+02, 7.033E+02, 2.790E+01, 1.642E+02, 5.943E+02, 3.997E+02, 4.595E+02, 3.065E+02, 2.674E+01, 1.744E+02, 1.466E+02, 1.558E+02, 1.445E+02, 1.313E+02,-4.441E+00,-3.903E+00,-4.409E+00,-1.759E+00,-2.525E-01, 8.000E-01, 7.315E-01, 8.069E-01, 1.057E+00
 1.440E+03, 9.929E-02, 6.437E-02, 2.114E-04, 1.221E-05, 4.475E-05, 5.124E-02, 8.401E-02, 6.997E-02, 3.522E-03, 3.051E-04, 7.729E-04, 5.910E-02, 4.559E+01, 5.506E+01, 7.025E+02, 9.038E+02, 1.688E+02, 6.945E+02, 2.699E+02, 8.319E+02, 6.248E+02, 6.702E+02, 7.799E+02, 1.555E+02, 8.070E+02, 7.813E+02, 7.778E+02, 8.025E+02, 7.464E+02, 7.439E+02, 7.050E+02, 2.804E+01, 1.587E+02, 5.932E+02, 4.251E+02, 4.707E+02, 2.966E+02, 2.626E+01, 1.701E+02, 1.413E+02, 1.509E+02, 1.408E+02, 1.275E+02,-4.476E+00,-3.901E+00,-4.205E+00,-1.772E+00,-3.134E-01, 8.111E-01, 7.373E-01, 8.061E-01, 1.039E+00
 1.520E+03, 9.233E-02, 6.844E-02, 2.491E-04, 1.266E-05, 5.276E-05, 5.422E-02, 7.868E-02, 7.484E-02, 1.875E-03, 1.052E-04, 4.062E-04, 6.072E-02, 4.827E+01, 5.773E+01, 7.234E+02, 9.331E+02, 1.693E+02, 7.067E+02, 2.746E+02, 8.568E+02, 6.382E+02, 6.819E+02, 7.949E+02, 1.555E+02, 8.173E+02, 7.728E+02, 7.860E+02, 8.068E+02, 7.494E+02, 7.536E+02, 7.109E+02, 3.115E+01, 1.698E+02, 6.024E+02, 4.104E+02, 4.675E+02, 2.925E+02, 2.693E+01, 1.770E+02, 1.485E+02, 1.575E+02, 1.461E+02, 1.332E+02,-4.605E+00,-3.953E+00,-4.348E+00,-1.862E+00,-2.687E-01, 8.004E-01, 7.235E-01, 7.989E-01, 1.018E+00
 1.600E+03, 9.184E-02, 6.879E-02, 1.941E-04, 1.028E-05, 4.112E-05, 5.441E-02, 8.950E-02, 6.915E-02, 1.184E-03, 6.026E-05, 2.559E-04, 5.582E-02, 4.663E+01, 5.501E+01, 7.142E+02, 8.868E+02, 1.701E+02, 7.040E+02, 2.589E+02, 8.914E+02, 6.312E+02, 6.708E+02, 7.696E+02, 1.559E+02, 7.844E+02, 7.623E+02, 7.913E+02, 7.736E+02, 7.239E+02, 7.341E+02, 6.966E+02, 2.812E+01, 1.625E+02, 5.833E+02, 4.156E+02, 4.687E+02, 2.831E+02, 2.682E+01, 1.731E+02, 1.429E+02, 1.535E+02, 1.427E+02, 1.286E+02,-4.409E+00,-3.826E+00,-4.304E+00,-1.788E+00,-2.433E-01, 8.192E-01, 7.221E-01, 7.827E-01, 1.058E+00
 1.680E+03, 9.047E-02, 6.948E-02, 3.131E-04, 1.617E-05, 6.633E-05, 5.504E-02, 8.702E-02, 6.910E-02, 2.641E-03, 2.159E-04, 5.757E-04, 5.746E-02, 4.623E+01, 5.448E+01, 7.213E+02, 8.976E+02, 1.819E+02, 6.926E+02, 2.722E+02, 8.077E+02, 6.284E+02, 6.675E+02, 7.747E+02, 1.560E+02, 8.120E+02, 7.721E+02, 7.635E+02, 8.096E+02, 7.505E+02, 7.529E+02, 7.102E+02, 3.315E+01, 1.639E+02, 6.046E+02, 3.960E+02, 4.516E+02, 2.974E+02, 2.620E+01, 1.669E+02, 1.403E+02, 1.498E+02, 1.393E+02, 1.269E+02,-4.458E+00,-3.836E+00,-4.209E+00,-1.871E+00,-2.978E-01, 8.308E-01, 7.443E-01, 8.107E-01, 1.048E+00
 1.760E+03, 9.210E-02, 6.860E-02, 2.376E-04, 1.297E-05, 5.033E-05, 5.432E-02, 8.571E-02, 7.171E-02, 8.801E-04, 4.292E-05, 1.892E-04, 5.731E-02, 5.091E+01, 6.084E+01, 7.354E+02, 8.913E+02, 1.693E+02, 7.338E+02, 2.378E+02, 9.360E+02, 6.496E+02, 6.926E+02, 7.767E+02, 1.559E+02, 7.978E+02, 7.877E+02, 8.007E+02, 8.110E+02, 7.498E+02, 7.667E+02, 7.205E+02, 3.494E+01, 1.770E+02, 6.110E+02, 4.325E+02, 4.861E+02, 3.142E+02, 2.663E+01, 1.802E+02, 1.510E+02, 1.612E+02, 1.502E+02, 1.358E+02,-4.412E+00,-4.045E+00,-4.548E+00,-1.835E+00,-4.074E-01, 7.925E-01, 7.233E-01, 7.920E-01, 1.025E+00
 1.840E+03, 7.767E-02, 7.729E-02, 8.550E-05, 3.605E-06, 1.812E-05, 6.041E-02, 4.779E-02, 8.494E-02, 9.723E-03, 8.666E-04, 2.122E-03, 7.702E-02, 6.495E+01, 8.297E+01, 7.865E+02, 1.045E+03, 1.944E+02, 7.808E+02, 3.079E+02, 9.924E+02, 7.130E+02, 7.785E+02, 9.170E+02, 1.567E+02, 9.506E+02, 9.148E+02, 9.127E+02, 1.003E+03, 9.098E+02, 9.025E+02, 8.412E+02, 4.167E+01, 2.446E+02, 7.143E+02, 4.857E+02, 5.606E+02, 3.926E+02, 2.965E+01, 2.479E+02, 2.061E+02, 2.199E+02, 2.061E+02, 1.842E+02,-4.952E+00,-4.282E+00,-4.744E+00,-2.062E+00,-4.828E-01, 8.112E-01, 7.253E-01, 7.831E-01, 1.017E+00
 1.920E+03, 6.064E-02, 8.743E-02, 1.741E-05, 6.623E-07, 3.691E-06, 6.766E-02, 2.749E-02, 9.370E-02, 1.284E-02, 1.273E-03, 2.795E-03, 8.689E-02, 8.092E+01, 9.973E+01, 8.512E+02, 1.105E+03, 2.421E+02, 8.223E+02, 3.903E+02, 1.038E+03, 7.735E+02, 8.329E+02, 9.829E+02, 1.623E+02, 1.012E+03, 9.625E+02, 9.667E+02, 1.057E+03, 9.583E+02, 9.915E+02, 9.142E+02, 4.124E+01, 2.913E+02, 8.028E+02, 5.583E+02, 6.399E+02, 4.497E+02, 3.099E+01, 2.932E+02, 2.474E+02, 2.597E+02, 2.449E+02, 2.201E+02,-5.411E+00,-4.572E+00,-4.998E+00,-2.266E+00,-5.470E-01, 8.076E-01, 7.580E-01, 8.041E-01, 1.078E+00
 2.000E+03, 6.538E-02, 8.464E-02, 2.688E-06, 9.695E-08, 5.698E-07, 6.563E-02, 3.944E-02, 9.389E-02, 5.872E-03, 5.221E-04, 1.274E-03, 7.905E-02, 8.183E+01, 1.039E+02, 8.510E+02, 1.070E+03, 2.288E+02, 8.421E+02, 4.061E+02, 1.020E+03, 7.795E+02, 8.474E+02, 9.616E+02, 1.719E+02, 9.773E+02, 9.566E+02, 9.664E+02, 1.072E+03, 9.665E+02, 1.019E+03, 9.297E+02, 3.733E+01, 2.970E+02, 8.435E+02, 6.196E+02, 6.851E+02, 4.815E+02, 3.135E+01, 3.058E+02, 2.568E+02, 2.705E+02, 2.533E+02, 2.275E+02,-5.195E+00,-4.527E+00,-4.994E+00,-2.412E+00,-4.978E-01, 8.559E-01, 7.680E-01, 8.469E-01, 1.040E+00
 2.080E+03, 6.117E-02, 8.571E-02, 1.370E-03, 1.221E-04, 2.989E-04, 6.798E-02, 3.109E-02, 8.825E-02, 1.598E-02, 1.936E-03, 3.491E-03, 8.650E-02, 8.561E+01, 1.042E+02, 8.683E+02, 1.113E+03, 2.527E+02, 8.381E+02, 3.934E+02, 9.909E+02, 7.918E+02, 8.481E+02, 9.994E+02, 1.799E+02, 1.021E+03, 9.838E+02, 9.467E+02, 1.086E+03, 9.810E+02, 1.021E+03, 9.339E+02, 4.337E+01, 3.053E+02, 8.318E+02, 5.907E+02, 6.652E+02, 4.369E+02, 3.302E+01, 3.092E+02, 2.588E+02, 2.706E+02, 2.554E+02, 2.286E+02,-5.456E+00,-4.626E+00,-4.913E+00,-2.378E+00,-3.675E-01, 8.249E-01, 7.686E-01, 8.029E-01, 1.061E+00
 2.160E+03, 7.732E-02, 7.757E-02, 6.596E-06, 4.987E-07, 1.398E-06, 6.054E-02, 4.412E-02, 8.636E-02, 1.041E-02, 1.190E-03, 2.271E-03, 7.879E-02, 8.699E+01, 1.057E+02, 8.671E+02, 1.088E+03, 2.416E+02, 8.460E+02, 4.221E+02, 1.031E+03, 7.973E+02, 8.533E+02, 9.805E+02, 1.859E+02, 1.007E+03, 9.610E+02, 9.664E+02, 1.063E+03, 9.624E+02, 1.009E+03, 9.242E+02, 4.450E+01, 3.072E+02, 8.523E+02, 6.151E+02, 6.828E+02, 5.045E+02, 3.215E+01, 3.080E+02, 2.587E+02, 2.744E+02, 2.598E+02, 2.314E+02,-5.244E+00,-4.548E+00,-5.005E+00,-2.533E+00,-5.778E-01, 8.521E-01, 7.777E-01, 8.287E-01, 1.112E+00
 2.240E+03, 6.785E-02, 8.318E-02, 4.809E-06, 1.519E-07, 1.019E-06, 6.458E-02, 3.112E-02, 9.235E-02, 1.202E-02, 1.494E-03, 2.617E-03, 8.491E-02, 8.877E+01, 1.095E+02, 8.692E+02, 1.111E+03, 2.517E+02, 8.554E+02, 4.163E+02, 1.086E+03, 8.037E+02, 8.639E+02, 9.916E+02, 1.901E+02, 1.006E+03, 9.822E+02, 1.002E+03, 1.058E+03, 9.608E+02, 1.021E+03, 9.359E+02, 4.243E+01, 3.167E+02, 8.571E+02, 6.365E+02, 7.005E+02, 4.872E+02, 3.227E+01, 3.187E+02, 2.707E+02, 2.844E+02, 2.677E+02, 2.396E+02,-5.292E+00,-4.547E+00,-5.070E+00,-2.491E+00,-5.569E-01, 8.231E-01, 7.631E-01, 8.067E-01, 1.077E+00
 2.320E+03, 6.463E-02, 8.509E-02, 1.547E-07, 9.936E-09, 3.281E-08, 6.595E-02, 3.708E-02, 9.387E-02, 7.251E-03, 4.846E-04, 1.580E-03, 8.067E-02, 9.004E+01, 1.097E+02, 8.763E+02, 1.107E+03, 2.490E+02, 8.569E+02, 4.307E+02, 1.057E+03, 8.071E+02, 8.641E+02, 9.936E+02, 1.928E+02, 1.011E+03, 9.814E+02, 9.871E+02, 1.077E+03, 9.740E+02, 1.021E+03, 9.359E+02, 4.063E+01, 3.188E+02, 8.340E+02, 6.038E+02, 6.759E+02, 4.846E+02, 3.249E+01, 3.181E+02, 2.688E+02, 2.835E+02, 2.663E+02, 2.391E+02,-5.410E+00,-4.658E+00,-5.026E+00,-2.390E+00,-6.171E-01, 8.336E-01, 7.593E-01, 8.125E-01, 1.085E+00
 2.400E+03, 8.599E-02, 7.245E-02, 8.357E-06, 4.539E-07, 1.770E-06, 5.684E-02, 4.438E-02, 8.623E-02, 1.043E-02, 8.870E-04, 2.274E-03, 7.878E-02, 9.487E+01, 1.141E+02, 8.946E+02, 1.104E+03, 2.899E+02, 8.695E+02, 5.040E+02, 1.035E+03, 8.226E+02, 8.763E+02, 1.000E+03, 1.947E+02, 1.013E+03, 9.652E+02, 9.654E+02, 1.055E+03, 9.588E+02, 1.028E+03, 9.382E+02, 4.062E+01, 3.208E+02, 8.883E+02, 7.353E+02, 7.593E+02, 5.242E+02, 3.229E+01, 3.259E+02, 2.760E+02, 2.895E+02, 2.714E+02, 2.450E+02,-5.349E+00,-4.595E+00,-5.064E+00,-2.657E+00,-5.880E-01, 8.628E-01, 7.948E-01, 8.553E-01, 1.115E+00
