s,kW,kW,kW,kW,kW,kW,kW,kW,kW,kg/s,kg/s
Time,HRR,Q_RADI,Q_CONV,Q_COND,Q_DIFF,Q_PRES,Q_PART,Q_ENTH,Q_TOTAL,MLR_FUEL,MLR_TOTAL
 0.000E+00, 0.000E+00,-7.455E-06,-1.587E-09, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00,-7.457E-06, 0.000E+00, 0.000E+00
 8.001E+01, 2.959E+01,-6.561E+00,-6.393E+00,-1.421E+00, 4.311E-03, 0.000E+00, 0.000E+00, 1.520E+01, 1.522E+01, 6.440E-04, 6.440E-04
 1.600E+02, 7.282E+01,-2.432E+01,-4.397E+01, 1.687E+00, 2.929E-03, 0.000E+00, 0.000E+00, 6.268E+00, 6.222E+00, 1.466E-03, 1.466E-03
 2.400E+02, 7.366E+01,-2.350E+01,-5.380E+01, 4.854E+00, 4.206E-03, 0.000E+00, 0.000E+00, 1.315E+00, 1.228E+00, 1.482E-03, 1.482E-03
 3.200E+02, 7.361E+01,-2.317E+01,-5.620E+01, 5.894E+00, 3.068E-03, 0.000E+00, 0.000E+00, 2.298E-01, 1.338E-01, 1.484E-03, 1.484E-03
 4.000E+02, 7.339E+01,-2.232E+01,-5.785E+01, 6.477E+00, 4.709E-03, 0.000E+00, 0.000E+00,-6.635E-02,-3.037E-01, 1.486E-03, 1.486E-03
 4.800E+02, 7.413E+01,-2.305E+01,-5.769E+01, 6.912E+00, 3.925E-03, 0.000E+00, 0.000E+00, 4.993E-01, 3.018E-01, 1.488E-03, 1.488E-03
 5.600E+02, 7.358E+01,-2.179E+01,-5.935E+01, 7.198E+00, 3.791E-03, 0.000E+00, 0.000E+00,-1.332E-01,-3.622E-01, 1.489E-03, 1.489E-03
 6.400E+02, 7.374E+01,-2.257E+01,-5.853E+01, 7.382E+00, 3.864E-03, 0.000E+00, 0.000E+00, 1.928E-01, 2.393E-02, 1.491E-03, 1.491E-03
 7.200E+02, 7.412E+01,-2.189E+01,-5.990E+01, 7.647E+00, 4.479E-03, 0.000E+00, 0.000E+00, 2.493E-01,-2.051E-02, 1.493E-03, 1.493E-03
 8.000E+02, 7.395E+01,-2.210E+01,-5.994E+01, 7.780E+00, 4.760E-03, 0.000E+00, 0.000E+00,-1.190E-01,-2.998E-01, 1.495E-03, 1.495E-03
 8.800E+02, 7.400E+01,-2.204E+01,-5.971E+01, 7.746E+00, 3.010E-03, 0.000E+00, 0.000E+00, 2.481E-01, 7.239E-03, 1.496E-03, 1.496E-03
 9.600E+02, 7.454E+01,-2.287E+01,-5.969E+01, 7.919E+00, 3.479E-03, 0.000E+00, 0.000E+00, 9.904E-02,-9.951E-02, 1.498E-03, 1.498E-03
 1.040E+03, 7.417E+01,-2.185E+01,-6.068E+01, 7.915E+00, 3.669E-03, 0.000E+00, 0.000E+00,-1.959E-01,-4.514E-01, 1.500E-03, 1.500E-03
