s,kW,kW,kW,kW,kW,kW,kW,kW,kW,kg/s,kg/s
Time,HRR,Q_RADI,Q_CONV,Q_COND,Q_DIFF,Q_PRES,Q_PART,Q_ENTH,Q_TOTAL,MLR_FUEL,MLR_TOTAL
 0.000E+00, 0.000E+00,-9.880E-06,-1.587E-09, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00,-9.882E-06, 0.000E+00, 0.000E+00
 8.002E+01, 4.437E+01,-1.074E+01,-1.479E+01,-3.273E+00,-4.942E-02, 0.000E+00, 0.000E+00, 1.550E+01, 1.552E+01, 1.024E-03, 1.024E-03
 1.601E+02, 6.303E+00,-4.216E-01,-1.275E+01,-6.397E-01,-8.263E-03, 0.000E+00, 0.000E+00,-7.504E+00,-7.517E+00, 1.518E-04, 1.518E-04
 2.401E+02, 1.811E+01,-1.837E+00,-9.028E+00,-1.588E+00,-2.252E-02, 0.000E+00, 0.000E+00, 5.618E+00, 5.630E+00, 4.320E-04, 4.320E-04
 3.200E+02, 5.937E+01,-1.642E+01,-3.069E+01,-3.435E+00,-6.661E-02, 0.000E+00, 0.000E+00, 8.802E+00, 8.767E+00, 1.403E-03, 1.403E-03
 4.000E+02, 1.408E+02,-5.364E+01,-7.666E+01, 3.864E-01,-1.136E-01, 0.000E+00, 0.000E+00, 1.092E+01, 1.077E+01, 3.695E-03, 3.695E-03
 4.800E+02, 2.852E+02,-1.347E+02,-1.528E+02, 1.048E+01,-1.029E-01, 0.000E+00, 0.000E+00, 8.802E+00, 8.033E+00, 7.478E-03, 7.478E-03
 5.600E+02, 4.210E+02,-2.122E+02,-2.235E+02, 1.766E+01,-5.640E-02, 0.000E+00, 0.000E+00, 4.432E+00, 2.919E+00, 9.837E-03, 9.837E-03
 6.400E+02, 4.532E+02,-2.264E+02,-2.484E+02, 2.057E+01,-7.738E-02, 0.000E+00, 0.000E+00, 4.719E-01,-1.153E+00, 1.039E-02, 1.039E-02
 7.200E+02, 4.323E+02,-2.092E+02,-2.461E+02, 2.153E+01,-8.688E-02, 0.000E+00, 0.000E+00,-4.381E-02,-1.516E+00, 9.706E-03, 9.706E-03
 8.000E+02, 3.977E+02,-1.913E+02,-2.313E+02, 2.184E+01,-9.559E-02, 0.000E+00, 0.000E+00,-1.635E+00,-3.242E+00, 8.720E-03, 8.720E-03
 8.800E+02, 2.509E+02,-1.047E+02,-1.742E+02, 1.950E+01,-1.165E-01, 0.000E+00, 0.000E+00,-7.732E+00,-8.650E+00, 5.014E-03, 5.014E-03
 9.600E+02, 6.420E+01,-3.824E+00,-8.740E+01, 1.391E+01,-6.097E-02, 0.000E+00, 0.000E+00,-1.271E+01,-1.318E+01, 1.358E-03, 1.358E-03
 1.040E+03, 2.623E+01, 3.654E+00,-4.620E+01, 1.051E+01,-3.135E-02, 0.000E+00, 0.000E+00,-5.637E+00,-5.828E+00, 6.053E-04, 6.053E-04
 1.120E+03, 6.095E+00, 3.397E+00,-2.539E+01, 9.405E+00,-7.669E-03, 0.000E+00, 0.000E+00,-6.403E+00,-6.499E+00, 1.424E-04, 1.424E-04
 1.200E+03, 7.365E-06, 1.782E+00,-1.234E+01, 8.052E+00, 1.389E-18, 0.000E+00, 0.000E+00,-2.483E+00,-2.506E+00, 0.000E+00, 0.000E+00
