s,kW,kW,kW,kW,kW,kW,kW,kW,kW,kg/s,kg/s
Time,HRR,Q_RADI,Q_CONV,Q_COND,Q_DIFF,Q_PRES,Q_PART,Q_ENTH,Q_TOTAL,MLR_FUEL,MLR_TOTAL
 0.000E+00, 0.000E+00,-5.047E-06,-1.629E-09, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00,-5.048E-06, 0.000E+00, 0.000E+00
 8.002E+01, 4.765E+01,-1.324E+01,-1.055E+01,-1.553E+00, 4.028E-02, 0.000E+00, 0.000E+00, 2.230E+01, 2.234E+01, 1.015E-03, 1.015E-03
 1.600E+02, 7.438E+01,-3.185E+01,-4.006E+01, 2.575E+00, 4.992E-02, 0.000E+00, 0.000E+00, 5.328E+00, 5.097E+00, 1.487E-03, 1.487E-03
 2.400E+02, 7.375E+01,-3.316E+01,-4.553E+01, 5.891E+00, 4.369E-02, 0.000E+00, 0.000E+00, 1.647E+00, 9.968E-01, 1.483E-03, 1.483E-03
 3.200E+02, 7.317E+01,-3.269E+01,-4.827E+01, 7.242E+00, 4.226E-02, 0.000E+00, 0.000E+00, 2.031E-01,-5.113E-01, 1.480E-03, 1.480E-03
 4.000E+02, 7.403E+01,-3.179E+01,-5.033E+01, 8.200E+00, 4.078E-02, 0.000E+00, 0.000E+00, 6.752E-01, 1.560E-01, 1.476E-03, 1.476E-03
 4.800E+02, 7.295E+01,-3.109E+01,-5.127E+01, 8.646E+00, 3.852E-02, 0.000E+00, 0.000E+00, 7.280E-02,-7.160E-01, 1.472E-03, 1.472E-03
 5.600E+02, 7.303E+01,-3.090E+01,-5.159E+01, 9.052E+00, 3.840E-02, 0.000E+00, 0.000E+00, 2.414E-01,-3.735E-01, 1.469E-03, 1.469E-03
 6.400E+02, 7.334E+01,-3.084E+01,-5.244E+01, 9.496E+00, 3.888E-02, 0.000E+00, 0.000E+00, 2.194E-01,-4.138E-01, 1.465E-03, 1.465E-03
 7.200E+02, 7.274E+01,-3.051E+01,-5.238E+01, 9.718E+00, 3.786E-02, 0.000E+00, 0.000E+00, 2.390E-01,-3.931E-01, 1.461E-03, 1.461E-03
 8.000E+02, 7.249E+01,-3.007E+01,-5.337E+01, 9.934E+00, 3.806E-02, 0.000E+00, 0.000E+00,-1.675E-01,-9.749E-01, 1.458E-03, 1.458E-03
 8.800E+02, 7.221E+01,-3.003E+01,-5.264E+01, 9.932E+00, 3.744E-02, 0.000E+00, 0.000E+00, 2.406E-01,-4.982E-01, 1.454E-03, 1.454E-03
 9.600E+02, 7.211E+01,-2.960E+01,-5.329E+01, 1.015E+01, 3.611E-02, 0.000E+00, 0.000E+00, 6.695E-02,-5.994E-01, 1.450E-03, 1.450E-03
 1.040E+03, 7.178E+01,-2.979E+01,-5.335E+01, 1.015E+01, 3.624E-02, 0.000E+00, 0.000E+00,-4.447E-01,-1.177E+00, 1.447E-03, 1.447E-03
 1.120E+03, 7.224E+01,-2.923E+01,-5.383E+01, 1.022E+01, 3.687E-02, 0.000E+00, 0.000E+00, 3.575E-01,-5.590E-01, 1.443E-03, 1.443E-03
 1.200E+03, 7.133E+01,-2.897E+01,-5.333E+01, 1.018E+01, 3.622E-02, 0.000E+00, 0.000E+00,-4.119E-02,-7.506E-01, 1.440E-03, 1.440E-03
 1.280E+03, 7.195E+01,-2.982E+01,-5.293E+01, 1.026E+01, 3.868E-02, 0.000E+00, 0.000E+00, 3.205E-01,-5.112E-01, 1.436E-03, 1.436E-03
 1.360E+03, 7.077E+01,-2.915E+01,-5.282E+01, 1.026E+01, 3.683E-02, 0.000E+00, 0.000E+00,-2.007E-01,-8.976E-01, 1.432E-03, 1.432E-03
 1.440E+03, 7.099E+01,-2.948E+01,-5.265E+01, 1.027E+01, 3.660E-02, 0.000E+00, 0.000E+00,-1.999E-01,-8.310E-01, 1.429E-03, 1.429E-03
 1.520E+03, 7.084E+01,-2.913E+01,-5.254E+01, 1.024E+01, 3.792E-02, 0.000E+00, 0.000E+00, 1.489E-01,-5.547E-01, 1.425E-03, 1.425E-03
 1.600E+03, 7.087E+01,-2.928E+01,-5.274E+01, 1.029E+01, 3.753E-02, 0.000E+00, 0.000E+00,-1.145E-01,-8.196E-01, 1.441E-03, 1.441E-03
 1.680E+03, 1.375E+02,-6.071E+01,-8.433E+01, 1.288E+01, 2.088E-02, 0.000E+00, 0.000E+00, 6.692E+00, 5.406E+00, 2.910E-03, 2.910E-03
 1.760E+03, 1.589E+02,-7.094E+01,-1.055E+02, 1.635E+01, 1.258E-02, 0.000E+00, 0.000E+00, 2.841E-01,-1.158E+00, 3.295E-03, 3.295E-03
 1.840E+03, 1.647E+02,-7.326E+01,-1.099E+02, 1.733E+01, 1.081E-02, 0.000E+00, 0.000E+00, 6.053E-01,-1.045E+00, 3.301E-03, 3.301E-03
