s,kW,kW,kW,kW,kW,kW,kW,kW,kW,kg/s,kg/s
Time,HRR,Q_RADI,Q_CONV,Q_COND,Q_DIFF,Q_PRES,Q_PART,Q_ENTH,Q_TOTAL,MLR_FUEL,MLR_TOTAL
 0.000E+00, 0.000E+00,-7.455E-06,-1.587E-09, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00,-7.457E-06, 0.000E+00, 0.000E+00
 8.002E+01, 1.425E+02,-5.757E+01,-5.759E+01, 4.194E+00, 1.707E-03, 0.000E+00, 0.000E+00, 3.186E+01, 3.159E+01, 3.252E-03, 3.252E-03
 1.600E+02, 2.605E+02,-1.059E+02,-1.705E+02, 1.812E+01, 6.234E-05, 0.000E+00, 0.000E+00, 3.463E+00, 2.137E+00, 5.206E-03, 5.206E-03
 2.400E+02, 2.583E+02,-1.030E+02,-1.773E+02, 2.053E+01, 7.853E-05, 0.000E+00, 0.000E+00, 2.766E-02,-1.430E+00, 5.215E-03, 5.215E-03
 3.200E+02, 2.593E+02,-1.000E+02,-1.812E+02, 2.122E+01, 6.933E-05, 0.000E+00, 0.000E+00, 6.388E-01,-6.479E-01, 5.223E-03, 5.223E-03
 4.000E+02, 2.573E+02,-9.825E+01,-1.829E+02, 2.167E+01, 7.010E-05, 0.000E+00, 0.000E+00,-8.178E-01,-2.256E+00, 5.231E-03, 5.231E-03
 4.800E+02, 2.617E+02,-1.001E+02,-1.847E+02, 2.224E+01, 6.710E-05, 0.000E+00, 0.000E+00, 6.352E-01,-8.850E-01, 5.240E-03, 5.240E-03
 5.600E+02, 2.581E+02,-9.682E+01,-1.853E+02, 2.230E+01, 7.751E-05, 0.000E+00, 0.000E+00,-2.742E-01,-1.725E+00, 5.248E-03, 5.248E-03
 6.400E+02, 2.600E+02,-9.753E+01,-1.866E+02, 2.244E+01, 7.160E-05, 0.000E+00, 0.000E+00,-3.286E-01,-1.742E+00, 5.257E-03, 5.257E-03
 7.200E+02, 2.581E+02,-9.734E+01,-1.844E+02, 2.276E+01, 6.553E-05, 0.000E+00, 0.000E+00, 6.389E-01,-8.441E-01, 5.265E-03, 5.265E-03
 8.000E+02, 2.634E+02,-9.975E+01,-1.881E+02, 2.305E+01, 5.703E-05, 0.000E+00, 0.000E+00,-1.083E-01,-1.407E+00, 5.274E-03, 5.274E-03
 8.800E+02, 2.595E+02,-9.795E+01,-1.857E+02, 2.285E+01, 8.089E-05, 0.000E+00, 0.000E+00,-1.126E-01,-1.291E+00, 5.282E-03, 5.282E-03
 9.600E+02, 2.598E+02,-9.756E+01,-1.866E+02, 2.294E+01, 7.112E-05, 0.000E+00, 0.000E+00, 3.488E-02,-1.366E+00, 5.290E-03, 5.290E-03
 1.040E+03, 2.617E+02,-9.733E+01,-1.887E+02, 2.295E+01, 6.198E-05, 0.000E+00, 0.000E+00,-1.988E-01,-1.305E+00, 5.299E-03, 5.299E-03
