s,kW,kW,kW,kW,kW,kW,kW,kW,kW,kg/s,kg/s
Time,HRR,Q_RADI,Q_CONV,Q_COND,Q_DIFF,Q_PRES,Q_PART,Q_ENTH,Q_TOTAL,MLR_FUEL,MLR_TOTAL
 0.000E+00, 0.000E+00,-8.035E-06,-1.587E-09, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00,-8.037E-06, 0.000E+00, 0.000E+00
 8.002E+01, 1.130E+01,-1.550E+00,-1.489E+00,-1.022E+00, 4.092E-03, 0.000E+00, 0.000E+00, 7.218E+00, 7.240E+00, 2.864E-04, 2.864E-04
 1.600E+02, 1.812E+01,-3.105E+00,-1.051E+01,-1.471E+00, 6.157E-03, 0.000E+00, 0.000E+00, 3.030E+00, 3.039E+00, 4.524E-04, 4.524E-04
 2.400E+02, 2.182E+01,-4.063E+00,-1.535E+01,-1.107E+00, 6.913E-03, 0.000E+00, 0.000E+00, 1.314E+00, 1.305E+00, 5.499E-04, 5.499E-04
 3.200E+02, 2.607E+01,-5.320E+00,-1.853E+01,-6.754E-01, 7.697E-03, 0.000E+00, 0.000E+00, 1.545E+00, 1.550E+00, 6.474E-04, 6.474E-04
 4.000E+02, 2.992E+01,-6.321E+00,-2.253E+01,-1.642E-01, 8.327E-03, 0.000E+00, 0.000E+00, 9.185E-01, 9.173E-01, 7.449E-04, 7.449E-04
 4.800E+02, 3.402E+01,-7.894E+00,-2.503E+01, 2.756E-01, 8.457E-03, 0.000E+00, 0.000E+00, 1.401E+00, 1.382E+00, 8.424E-04, 8.424E-04
 5.600E+02, 3.763E+01,-8.753E+00,-2.890E+01, 8.798E-01, 9.456E-03, 0.000E+00, 0.000E+00, 8.825E-01, 8.696E-01, 9.399E-04, 9.399E-04
 6.400E+02, 4.186E+01,-1.059E+01,-3.168E+01, 1.404E+00, 1.005E-02, 0.000E+00, 0.000E+00, 1.004E+00, 1.006E+00, 1.037E-03, 1.037E-03
 7.200E+02, 4.558E+01,-1.175E+01,-3.487E+01, 2.080E+00, 9.898E-03, 0.000E+00, 0.000E+00, 1.068E+00, 1.050E+00, 1.135E-03, 1.135E-03
 8.000E+02, 4.982E+01,-1.272E+01,-3.884E+01, 2.752E+00, 1.006E-02, 0.000E+00, 0.000E+00, 1.046E+00, 1.022E+00, 1.232E-03, 1.232E-03
 8.800E+02, 5.404E+01,-1.404E+01,-4.218E+01, 3.253E+00, 1.044E-02, 0.000E+00, 0.000E+00, 1.113E+00, 1.086E+00, 1.330E-03, 1.330E-03
 9.600E+02, 5.698E+01,-1.552E+01,-4.505E+01, 3.932E+00, 1.056E-02, 0.000E+00, 0.000E+00, 4.227E-01, 3.587E-01, 1.427E-03, 1.427E-03
 1.040E+03, 6.094E+01,-1.683E+01,-4.850E+01, 4.704E+00, 1.055E-02, 0.000E+00, 0.000E+00, 3.854E-01, 3.293E-01, 1.525E-03, 1.525E-03
 1.120E+03, 6.530E+01,-1.815E+01,-5.174E+01, 5.217E+00, 1.033E-02, 0.000E+00, 0.000E+00, 7.718E-01, 6.337E-01, 1.622E-03, 1.622E-03
 1.200E+03, 6.889E+01,-1.970E+01,-5.461E+01, 5.573E+00, 1.084E-02, 0.000E+00, 0.000E+00, 3.477E-01, 1.620E-01, 1.696E-03, 1.696E-03
 1.280E+03, 6.808E+01,-1.951E+01,-5.517E+01, 6.132E+00, 1.038E-02, 0.000E+00, 0.000E+00,-2.659E-01,-4.615E-01, 1.669E-03, 1.669E-03
 1.360E+03, 6.604E+01,-1.790E+01,-5.456E+01, 6.226E+00, 1.034E-02, 0.000E+00, 0.000E+00,-7.308E-03,-1.838E-01, 1.632E-03, 1.632E-03
 1.440E+03, 6.435E+01,-1.744E+01,-5.303E+01, 6.100E+00, 9.937E-03, 0.000E+00, 0.000E+00, 8.292E-02,-8.173E-03, 1.595E-03, 1.595E-03
 1.520E+03, 6.282E+01,-1.646E+01,-5.349E+01, 6.038E+00, 1.019E-02, 0.000E+00, 0.000E+00,-8.337E-01,-1.081E+00, 1.558E-03, 1.558E-03
 1.600E+03, 6.312E+01,-1.684E+01,-5.170E+01, 5.949E+00, 1.077E-02, 0.000E+00, 0.000E+00, 6.978E-01, 5.394E-01, 1.522E-03, 1.522E-03
 1.680E+03, 5.969E+01,-1.530E+01,-5.097E+01, 5.706E+00, 1.052E-02, 0.000E+00, 0.000E+00,-7.382E-01,-8.690E-01, 1.485E-03, 1.485E-03
 1.760E+03, 5.875E+01,-1.557E+01,-4.924E+01, 5.697E+00, 1.035E-02, 0.000E+00, 0.000E+00,-2.532E-01,-3.472E-01, 1.448E-03, 1.448E-03
 1.840E+03, 5.654E+01,-1.434E+01,-4.832E+01, 5.532E+00, 1.005E-02, 0.000E+00, 0.000E+00,-5.074E-01,-5.788E-01, 1.411E-03, 1.411E-03
 1.920E+03, 5.694E+01,-1.411E+01,-4.744E+01, 5.258E+00, 9.989E-03, 0.000E+00, 0.000E+00, 7.474E-01, 6.453E-01, 1.374E-03, 1.374E-03
 2.000E+03, 5.366E+01,-1.354E+01,-4.588E+01, 5.087E+00, 9.773E-03, 0.000E+00, 0.000E+00,-6.054E-01,-6.627E-01, 1.337E-03, 1.337E-03
 2.080E+03, 5.684E+01,-1.486E+01,-4.668E+01, 5.176E+00, 1.004E-02, 0.000E+00, 0.000E+00, 5.320E-01, 4.900E-01, 1.430E-03, 1.430E-03
 2.160E+03, 7.162E+01,-2.076E+01,-5.467E+01, 5.999E+00, 1.058E-02, 0.000E+00, 0.000E+00, 2.338E+00, 2.203E+00, 1.816E-03, 1.816E-03
 2.240E+03, 8.874E+01,-2.778E+01,-6.636E+01, 7.483E+00, 1.074E-02, 0.000E+00, 0.000E+00, 2.324E+00, 2.098E+00, 2.213E-03, 2.213E-03
 2.320E+03, 1.040E+02,-3.545E+01,-7.678E+01, 9.264E+00, 1.114E-02, 0.000E+00, 0.000E+00, 1.621E+00, 1.095E+00, 2.610E-03, 2.610E-03
 2.400E+03, 1.203E+02,-4.287E+01,-8.740E+01, 1.128E+01, 9.336E-03, 0.000E+00, 0.000E+00, 2.143E+00, 1.326E+00, 3.007E-03, 3.007E-03
 2.480E+03, 1.336E+02,-4.989E+01,-9.630E+01, 1.308E+01, 7.596E-03, 0.000E+00, 0.000E+00, 1.378E+00, 4.676E-01, 3.404E-03, 3.404E-03
 2.560E+03, 1.528E+02,-5.927E+01,-1.083E+02, 1.489E+01, 7.471E-03, 0.000E+00, 0.000E+00, 9.188E-01, 1.139E-01, 3.795E-03, 3.795E-03
 2.640E+03, 1.643E+02,-6.408E+01,-1.157E+02, 1.639E+01, 6.921E-03, 0.000E+00, 0.000E+00, 2.217E+00, 9.036E-01, 3.930E-03, 3.930E-03
 2.720E+03, 1.576E+02,-5.936E+01,-1.174E+02, 1.669E+01, 6.464E-03, 0.000E+00, 0.000E+00,-1.186E+00,-2.471E+00, 3.930E-03, 3.930E-03
 2.800E+03, 1.588E+02,-6.012E+01,-1.172E+02, 1.708E+01, 6.465E-03, 0.000E+00, 0.000E+00,-2.456E-01,-1.477E+00, 3.930E-03, 3.930E-03
 2.880E+03, 1.608E+02,-6.120E+01,-1.176E+02, 1.718E+01, 5.871E-03, 0.000E+00, 0.000E+00, 5.492E-01,-8.064E-01, 3.930E-03, 3.930E-03
 2.960E+03, 1.609E+02,-6.028E+01,-1.198E+02, 1.752E+01, 6.111E-03, 0.000E+00, 0.000E+00,-2.623E-01,-1.636E+00, 3.930E-03, 3.930E-03
 3.040E+03, 1.606E+02,-6.067E+01,-1.176E+02, 1.740E+01, 5.350E-03, 0.000E+00, 0.000E+00, 9.532E-01,-3.342E-01, 3.930E-03, 3.930E-03
 3.120E+03, 1.602E+02,-5.962E+01,-1.200E+02, 1.743E+01, 5.705E-03, 0.000E+00, 0.000E+00,-7.179E-01,-2.033E+00, 3.930E-03, 3.930E-03
 3.200E+03, 1.608E+02,-6.205E+01,-1.175E+02, 1.760E+01, 5.477E-03, 0.000E+00, 0.000E+00, 1.974E-01,-1.111E+00, 3.984E-03, 3.984E-03
 3.280E+03, 1.741E+02,-6.688E+01,-1.259E+02, 1.826E+01, 5.517E-03, 0.000E+00, 0.000E+00, 1.096E+00,-3.889E-01, 4.290E-03, 4.290E-03
