s,mol/mol,mol/mol,mol/mol,mol/mol,kg/kg,mol/mol,mol/mol,mol/mol,mol/mol,kg/kg,kW/m2,kW/m2,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,m/s,m/s,m/s,m/s,m/s,m/s,m/s,m/s,m/s
 2.560E+03, 8.551E-05, 8.792E-02, 5.552E-03, 7.975E-03, 1.240E-01, 4.857E-03, 7.568E-02, 1.532E-02, 2.820E-02, 1.225E-01, 9.292E+01, 1.005E+02, 8.876E+02, 1.148E+03, 4.547E+02, 8.811E+02, 6.449E+02, 1.159E+03, 8.188E+02, 8.376E+02, 9.487E+02, 1.603E+02, 2.000E+01, 1.038E+03, 2.000E+01, 2.000E+01, 2.000E+01, 1.282E+03, 1.074E+03, 2.000E+01, 2.000E+01, 9.209E+02, 8.256E+02, 8.058E+02, 5.800E+02, 9.346E+01, 3.489E+02, 2.000E+01, 2.636E+02, 2.000E+01, 2.338E+02, 1.583E-04,-4.481E+00, 1.804E-04,-2.258E+00,-1.047E+00, 4.939E-05, 8.417E-01, 5.252E-05, 1.068E+00
 2.640E+03, 3.309E-07, 8.478E-02, 8.894E-03, 1.281E-02, 1.246E-01, 1.262E-03, 7.753E-02, 1.483E-02, 2.755E-02, 1.248E-01, 9.075E+01, 9.812E+01, 8.683E+02, 1.099E+03, 4.348E+02, 8.696E+02, 6.056E+02, 1.134E+03, 8.126E+02, 8.310E+02, 9.370E+02, 1.608E+02, 2.000E+01, 1.053E+03, 2.000E+01, 2.000E+01, 2.000E+01, 1.320E+03, 1.095E+03, 2.000E+01, 2.000E+01, 9.045E+02, 8.062E+02, 7.883E+02, 5.390E+02, 8.752E+01, 3.423E+02, 2.000E+01, 2.592E+02, 2.000E+01, 2.281E+02, 5.788E-05,-4.676E+00, 1.630E-04,-2.226E+00,-9.183E-01, 1.639E-05, 8.262E-01, 2.086E-05, 1.104E+00
 2.720E+03, 7.182E-05, 8.688E-02, 6.620E-03, 8.638E-03, 1.241E-01, 2.216E-03, 7.749E-02, 1.503E-02, 2.604E-02, 1.241E-01, 9.319E+01, 1.011E+02, 8.834E+02, 1.144E+03, 4.382E+02, 8.870E+02, 6.344E+02, 1.174E+03, 8.199E+02, 8.392E+02, 9.484E+02, 1.609E+02, 2.000E+01, 1.046E+03, 2.000E+01, 2.000E+01, 2.000E+01, 1.296E+03, 1.084E+03, 2.000E+01, 2.000E+01, 9.274E+02, 8.457E+02, 8.111E+02, 5.620E+02, 1.577E+02, 3.753E+02, 2.000E+01, 2.689E+02, 2.000E+01, 2.328E+02, 9.174E-05,-4.730E+00, 1.735E-04,-2.180E+00,-1.029E+00, 2.733E-05, 8.382E-01, 2.475E-05, 1.095E+00
 2.800E+03, 1.377E-03, 8.692E-02, 6.050E-03, 8.209E-03, 1.231E-01, 2.077E-03, 7.715E-02, 1.493E-02, 2.573E-02, 1.243E-01, 8.952E+01, 9.687E+01, 8.797E+02, 1.143E+03, 4.274E+02, 8.688E+02, 6.056E+02, 1.126E+03, 8.090E+02, 8.277E+02, 9.417E+02, 1.612E+02, 2.000E+01, 1.041E+03, 2.000E+01, 2.000E+01, 2.000E+01, 1.310E+03, 1.090E+03, 2.000E+01, 2.000E+01, 8.960E+02, 8.002E+02, 7.851E+02, 5.448E+02, 1.564E+02, 3.844E+02, 2.000E+01, 2.609E+02, 2.000E+01, 2.295E+02, 8.177E-05,-4.588E+00, 1.321E-04,-2.065E+00,-9.110E-01,-1.495E-06, 8.557E-01, 4.387E-06, 1.056E+00
 2.880E+03, 1.136E-06, 8.612E-02, 7.481E-03, 1.036E-02, 1.243E-01, 2.317E-03, 7.505E-02, 1.671E-02, 3.155E-02, 1.241E-01, 9.249E+01, 1.003E+02, 8.768E+02, 1.158E+03, 4.618E+02, 8.724E+02, 6.482E+02, 1.138E+03, 8.175E+02, 8.371E+02, 9.507E+02, 1.612E+02, 2.000E+01, 1.034E+03, 2.000E+01, 2.000E+01, 2.000E+01, 1.260E+03, 1.064E+03, 2.000E+01, 2.000E+01, 9.247E+02, 8.405E+02, 8.093E+02, 5.519E+02, 1.575E+02, 3.916E+02, 2.000E+01, 2.783E+02, 2.000E+01, 2.343E+02, 2.499E-04,-4.617E+00, 2.119E-04,-2.141E+00,-9.741E-01, 9.166E-05, 7.529E-01, 8.237E-05, 1.043E+00
 2.960E+03, 1.887E-04, 8.554E-02, 7.790E-03, 1.121E-02, 1.242E-01, 1.082E-03, 7.575E-02, 1.691E-02, 3.159E-02, 1.252E-01, 9.528E+01, 1.024E+02, 8.907E+02, 1.119E+03, 4.470E+02, 8.897E+02, 6.475E+02, 1.142E+03, 8.263E+02, 8.434E+02, 9.513E+02, 1.611E+02, 2.000E+01, 1.039E+03, 2.000E+01, 2.000E+01, 2.000E+01, 1.284E+03, 1.076E+03, 2.000E+01, 2.000E+01, 9.009E+02, 7.958E+02, 7.857E+02, 5.581E+02, 1.297E+02, 3.733E+02, 2.000E+01, 2.741E+02, 2.000E+01, 2.389E+02,-3.383E-05,-4.605E+00, 8.832E-05,-2.104E+00,-9.416E-01, 4.025E-05, 8.021E-01, 4.578E-05, 1.057E+00
 3.040E+03, 8.393E-07, 8.557E-02, 7.988E-03, 1.189E-02, 1.244E-01, 1.227E-03, 7.499E-02, 1.726E-02, 3.442E-02, 1.247E-01, 9.500E+01, 1.028E+02, 8.853E+02, 1.145E+03, 4.600E+02, 8.806E+02, 6.422E+02, 1.160E+03, 8.262E+02, 8.448E+02, 9.545E+02, 1.618E+02, 2.000E+01, 1.050E+03, 2.000E+01, 2.000E+01, 2.000E+01, 1.286E+03, 1.080E+03, 2.000E+01, 2.000E+01, 9.343E+02, 8.661E+02, 8.251E+02, 5.765E+02, 1.791E+02, 3.933E+02, 2.000E+01, 2.784E+02, 2.000E+01, 2.395E+02, 1.266E-04,-4.648E+00, 1.978E-04,-2.286E+00,-9.928E-01, 6.096E-05, 7.710E-01, 6.469E-05, 1.064E+00
 3.120E+03, 7.721E-05, 8.672E-02, 6.696E-03, 9.328E-03, 1.239E-01, 1.730E-03, 7.208E-02, 2.002E-02, 3.968E-02, 1.246E-01, 9.570E+01, 1.028E+02, 8.963E+02, 1.180E+03, 4.396E+02, 8.787E+02, 6.147E+02, 1.153E+03, 8.278E+02, 8.447E+02, 9.630E+02, 1.626E+02, 2.000E+01, 1.044E+03, 2.000E+01, 2.000E+01, 2.000E+01, 1.290E+03, 1.080E+03, 2.000E+01, 2.000E+01, 8.769E+02, 7.849E+02, 7.804E+02, 5.572E+02, 1.252E+02, 3.767E+02, 2.000E+01, 2.772E+02, 2.000E+01, 2.382E+02, 1.588E-04,-4.799E+00, 2.107E-04,-2.163E+00,-9.607E-01, 3.938E-05, 8.149E-01, 4.349E-05, 1.078E+00
 3.200E+03, 4.070E-04, 8.806E-02, 5.439E-03, 6.571E-03, 1.236E-01, 1.918E-03, 7.780E-02, 1.509E-02, 2.309E-02, 1.241E-01, 9.788E+01, 1.058E+02, 9.123E+02, 1.186E+03, 4.658E+02, 9.019E+02, 6.591E+02, 1.162E+03, 8.346E+02, 8.533E+02, 9.675E+02, 1.630E+02, 2.000E+01, 1.054E+03, 2.000E+01, 2.000E+01, 2.000E+01, 1.292E+03, 1.085E+03, 2.000E+01, 2.000E+01, 9.445E+02, 8.822E+02, 8.388E+02, 5.859E+02, 1.829E+02, 4.234E+02, 2.000E+01, 2.830E+02, 2.000E+01, 2.450E+02, 2.438E-04,-4.608E+00, 1.649E-04,-2.268E+00,-9.331E-01, 5.051E-05, 8.023E-01, 5.152E-05, 1.072E+00
 3.280E+03, 8.230E-07, 8.455E-02, 9.076E-03, 1.376E-02, 1.246E-01, 9.098E-04, 7.337E-02, 1.899E-02, 3.837E-02, 1.252E-01, 9.418E+01, 1.012E+02, 8.899E+02, 1.148E+03, 4.663E+02, 8.815E+02, 6.640E+02, 1.099E+03, 8.238E+02, 8.404E+02, 9.535E+02, 1.637E+02, 2.000E+01, 1.052E+03, 2.000E+01, 2.000E+01, 2.000E+01, 1.290E+03, 1.079E+03, 2.000E+01, 2.000E+01, 9.062E+02, 8.027E+02, 7.906E+02, 5.523E+02, 1.424E+02, 3.796E+02, 2.000E+01, 2.689E+02, 2.000E+01, 2.374E+02, 2.075E-04,-4.550E+00, 1.435E-04,-2.129E+00,-8.517E-01, 1.454E-05, 8.390E-01, 1.603E-05, 1.057E+00
 3.360E+03, 2.308E-05, 8.709E-02, 6.433E-03, 8.923E-03, 1.240E-01, 1.992E-03, 7.615E-02, 1.599E-02, 2.818E-02, 1.240E-01, 9.368E+01, 1.018E+02, 8.916E+02, 1.165E+03, 4.746E+02, 8.821E+02, 6.505E+02, 1.131E+03, 8.220E+02, 8.416E+02, 9.556E+02, 1.636E+02, 2.000E+01, 1.049E+03, 2.000E+01, 2.000E+01, 2.000E+01, 1.280E+03, 1.076E+03, 2.000E+01, 2.000E+01, 9.374E+02, 8.639E+02, 8.239E+02, 5.764E+02, 1.343E+02, 3.736E+02, 2.000E+01, 2.804E+02, 2.000E+01, 2.379E+02, 1.711E-04,-4.645E+00, 1.263E-04,-2.297E+00,-1.048E+00, 4.392E-05, 7.262E-01, 3.872E-05, 1.052E+00
 3.440E+03, 8.467E-05, 8.625E-02, 7.231E-03, 9.849E-03, 1.243E-01, 1.366E-03, 7.505E-02, 1.710E-02, 3.130E-02, 1.248E-01, 9.390E+01, 1.014E+02, 8.910E+02, 1.147E+03, 4.499E+02, 8.882E+02, 6.224E+02, 1.143E+03, 8.227E+02, 8.409E+02, 9.525E+02, 1.631E+02, 2.000E+01, 1.052E+03, 2.000E+01, 2.000E+01, 2.000E+01, 1.306E+03, 1.089E+03, 2.000E+01, 2.000E+01, 8.869E+02, 7.786E+02, 7.781E+02, 5.548E+02, 7.894E+01, 3.360E+02, 2.000E+01, 2.708E+02, 2.000E+01, 2.374E+02, 1.568E-04,-4.689E+00, 2.079E-04,-2.177E+00,-9.857E-01, 3.413E-05, 7.852E-01, 3.759E-05, 1.063E+00
 3.520E+03, 1.209E-06, 8.472E-02, 8.961E-03, 1.376E-02, 1.246E-01, 2.689E-03, 7.725E-02, 1.452E-02, 2.597E-02, 1.240E-01, 9.432E+01, 1.014E+02, 8.797E+02, 1.151E+03, 4.545E+02, 8.821E+02, 6.771E+02, 1.141E+03, 8.239E+02, 8.409E+02, 9.510E+02, 1.630E+02, 2.000E+01, 1.037E+03, 2.000E+01, 2.000E+01, 2.000E+01, 1.291E+03, 1.082E+03, 2.000E+01, 2.000E+01, 9.186E+02, 8.223E+02, 7.987E+02, 5.510E+02, 9.429E+01, 3.383E+02, 2.000E+01, 2.643E+02, 2.000E+01, 2.371E+02, 1.213E-04,-4.590E+00, 1.277E-04,-2.227E+00,-8.914E-01, 4.294E-05, 8.548E-01, 4.303E-05, 1.064E+00
 3.600E+03, 1.006E-06, 8.285E-02, 1.065E-02, 1.612E-02, 1.252E-01, 7.312E-04, 7.301E-02, 1.934E-02, 3.800E-02, 1.255E-01, 9.526E+01, 1.022E+02, 8.895E+02, 1.136E+03, 4.725E+02, 8.721E+02, 6.227E+02, 1.132E+03, 8.265E+02, 8.427E+02, 9.509E+02, 1.627E+02, 2.000E+01, 1.033E+03, 2.000E+01, 2.000E+01, 2.000E+01, 1.280E+03, 1.077E+03, 2.000E+01, 2.000E+01, 9.214E+02, 8.310E+02, 8.056E+02, 5.721E+02, 1.290E+02, 3.741E+02, 2.000E+01, 2.735E+02, 2.000E+01, 2.372E+02, 1.754E-04,-4.715E+00, 1.841E-04,-2.285E+00,-9.616E-01, 3.072E-05, 8.058E-01, 3.009E-05, 1.047E+00
 3.680E+03, 4.929E-06, 8.569E-02, 8.013E-03, 1.138E-02, 1.244E-01, 2.611E-03, 7.899E-02, 1.331E-02, 2.140E-02, 1.234E-01, 9.525E+01, 1.030E+02, 8.851E+02, 1.154E+03, 4.613E+02, 8.935E+02, 6.786E+02, 1.157E+03, 8.266E+02, 8.455E+02, 9.541E+02, 1.627E+02, 2.000E+01, 1.045E+03, 2.000E+01, 2.000E+01, 2.000E+01, 1.286E+03, 1.080E+03, 2.000E+01, 2.000E+01, 9.317E+02, 8.310E+02, 8.083E+02, 5.608E+02, 1.217E+02, 3.684E+02, 2.000E+01, 2.710E+02, 2.000E+01, 2.402E+02, 2.496E-04,-4.585E+00, 1.708E-04,-2.340E+00,-9.778E-01, 7.515E-05, 8.679E-01, 7.439E-05, 1.076E+00
 3.760E+03, 1.669E-05, 8.605E-02, 7.431E-03, 1.112E-02, 1.244E-01, 1.592E-03, 7.699E-02, 1.552E-02, 2.871E-02, 1.245E-01, 9.579E+01, 1.032E+02, 8.937E+02, 1.121E+03, 4.493E+02, 8.925E+02, 6.621E+02, 1.163E+03, 8.279E+02, 8.457E+02, 9.499E+02, 1.628E+02, 2.000E+01, 1.052E+03, 2.000E+01, 2.000E+01, 2.000E+01, 1.291E+03, 1.081E+03, 2.000E+01, 2.000E+01, 9.256E+02, 8.497E+02, 8.156E+02, 5.629E+02, 1.693E+02, 4.000E+02, 2.000E+01, 2.756E+02, 2.000E+01, 2.381E+02, 8.515E-05,-4.746E+00, 1.653E-04,-2.205E+00,-9.181E-01, 3.526E-05, 8.125E-01, 2.914E-05, 1.084E+00
 3.840E+03, 3.191E-04, 8.922E-02, 4.416E-03, 5.143E-03, 1.239E-01, 1.370E-03, 7.468E-02, 1.774E-02, 3.281E-02, 1.250E-01, 9.925E+01, 1.078E+02, 9.090E+02, 1.155E+03, 4.737E+02, 9.048E+02, 7.305E+02, 1.191E+03, 8.390E+02, 8.592E+02, 9.662E+02, 1.631E+02, 2.000E+01, 1.058E+03, 2.000E+01, 2.000E+01, 2.000E+01, 1.303E+03, 1.090E+03, 2.000E+01, 2.000E+01, 9.304E+02, 8.589E+02, 8.286E+02, 5.816E+02, 1.620E+02, 4.121E+02, 2.000E+01, 2.843E+02, 2.000E+01, 2.479E+02, 2.528E-04,-4.625E+00, 2.361E-04,-2.269E+00,-8.935E-01, 7.520E-05, 8.874E-01, 7.107E-05, 1.106E+00
 3.920E+03, 6.910E-04, 8.807E-02, 5.288E-03, 7.351E-03, 1.236E-01, 2.125E-03, 7.529E-02, 1.671E-02, 3.051E-02, 1.247E-01, 9.495E+01, 1.034E+02, 8.974E+02, 1.172E+03, 4.739E+02, 8.836E+02, 7.377E+02, 1.136E+03, 8.262E+02, 8.466E+02, 9.606E+02, 1.640E+02, 2.000E+01, 1.046E+03, 2.000E+01, 2.000E+01, 2.000E+01, 1.277E+03, 1.074E+03, 2.000E+01, 2.000E+01, 9.347E+02, 8.407E+02, 8.168E+02, 5.673E+02, 1.666E+02, 3.896E+02, 2.000E+01, 2.793E+02, 2.000E+01, 2.388E+02, 7.729E-05,-4.565E+00, 1.444E-04,-2.283E+00,-8.990E-01, 4.917E-05, 7.940E-01, 5.524E-05, 1.102E+00
 4.000E+03, 7.429E-06, 8.500E-02, 8.621E-03, 1.255E-02, 1.245E-01, 1.548E-03, 7.395E-02, 1.823E-02, 3.331E-02, 1.249E-01, 9.620E+01, 1.033E+02, 9.012E+02, 1.163E+03, 4.606E+02, 8.878E+02, 7.430E+02, 1.169E+03, 8.293E+02, 8.460E+02, 9.565E+02, 1.641E+02, 2.000E+01, 1.042E+03, 2.000E+01, 2.000E+01, 2.000E+01, 1.274E+03, 1.073E+03, 2.000E+01, 2.000E+01, 9.182E+02, 8.507E+02, 8.205E+02, 5.636E+02, 1.396E+02, 3.844E+02, 2.000E+01, 2.731E+02, 2.000E+01, 2.379E+02, 1.799E-04,-4.664E+00, 1.663E-04,-2.086E+00,-9.128E-01, 4.501E-05, 8.512E-01, 5.310E-05, 1.119E+00
 4.080E+03, 2.165E-06, 8.568E-02, 8.071E-03, 1.159E-02, 1.244E-01, 1.591E-03, 7.465E-02, 1.790E-02, 3.398E-02, 1.248E-01, 9.651E+01, 1.038E+02, 8.953E+02, 1.159E+03, 4.742E+02, 8.843E+02, 6.851E+02, 1.144E+03, 8.306E+02, 8.478E+02, 9.600E+02, 1.640E+02, 2.000E+01, 1.033E+03, 2.000E+01, 2.000E+01, 2.000E+01, 1.269E+03, 1.071E+03, 2.000E+01, 2.000E+01, 9.162E+02, 8.015E+02, 7.879E+02, 5.769E+02, 1.487E+02, 3.927E+02, 2.000E+01, 2.768E+02, 2.000E+01, 2.419E+02, 1.966E-04,-4.588E+00, 2.359E-04,-2.162E+00,-9.463E-01, 4.408E-05, 8.393E-01, 4.603E-05, 1.070E+00
 4.160E+03, 1.063E-05, 8.533E-02, 8.303E-03, 1.190E-02, 1.245E-01, 1.499E-03, 7.452E-02, 1.768E-02, 3.456E-02, 1.251E-01, 9.510E+01, 1.022E+02, 8.983E+02, 1.156E+03, 4.786E+02, 8.748E+02, 6.432E+02, 1.114E+03, 8.266E+02, 8.432E+02, 9.534E+02, 1.641E+02, 2.000E+01, 1.046E+03, 2.000E+01, 2.000E+01, 2.000E+01, 1.292E+03, 1.083E+03, 2.000E+01, 2.000E+01, 9.150E+02, 8.186E+02, 8.028E+02, 5.834E+02, 1.662E+02, 3.895E+02, 2.000E+01, 2.834E+02, 2.000E+01, 2.405E+02, 1.029E-04,-4.677E+00, 4.934E-05,-2.249E+00,-1.025E+00, 2.879E-05, 7.366E-01, 3.861E-05, 1.025E+00
 4.240E+03, 5.533E-06, 8.532E-02, 8.256E-03, 1.269E-02, 1.244E-01, 7.696E-04, 6.936E-02, 2.180E-02, 5.761E-02, 1.250E-01, 9.658E+01, 1.039E+02, 8.926E+02, 1.120E+03, 4.699E+02, 8.895E+02, 6.673E+02, 1.139E+03, 8.309E+02, 8.477E+02, 9.555E+02, 1.639E+02, 2.000E+01, 1.041E+03, 2.000E+01, 2.000E+01, 2.000E+01, 1.286E+03, 1.081E+03, 2.000E+01, 2.000E+01, 9.178E+02, 8.569E+02, 8.218E+02, 5.815E+02, 1.985E+02, 4.153E+02, 2.000E+01, 2.951E+02, 2.000E+01, 2.423E+02, 2.181E-04,-4.730E+00, 2.580E-04,-2.238E+00,-1.020E+00, 3.937E-05, 6.914E-01, 1.261E-05, 1.043E+00
 4.320E+03, 2.732E-05, 7.970E-02, 1.314E-02, 3.113E-02, 1.244E-01, 2.389E-04, 6.148E-02, 2.702E-02, 1.028E-01, 1.234E-01, 1.131E+02, 1.185E+02, 9.299E+02, 1.103E+03, 5.290E+02, 9.254E+02, 8.891E+02, 1.116E+03, 8.770E+02, 8.869E+02, 9.763E+02, 1.640E+02, 2.000E+01, 1.016E+03, 2.000E+01, 2.000E+01, 2.000E+01, 1.206E+03, 1.050E+03, 2.000E+01, 2.000E+01, 9.967E+02, 1.006E+03, 9.272E+02, 6.896E+02, 2.292E+02, 4.672E+02, 2.000E+01, 3.220E+02, 2.000E+01, 2.731E+02, 2.885E-04,-4.914E+00, 2.934E-04,-2.420E+00,-1.245E+00, 1.203E-04, 7.862E-01, 1.210E-04, 1.059E+00
 4.400E+03, 2.714E-06, 7.668E-02, 1.552E-02, 4.440E-02, 1.244E-01, 2.778E-04, 6.303E-02, 2.527E-02, 9.992E-02, 1.236E-01, 1.159E+02, 1.191E+02, 9.333E+02, 1.090E+03, 5.402E+02, 9.265E+02, 8.444E+02, 1.107E+03, 8.864E+02, 8.900E+02, 9.753E+02, 1.664E+02, 2.000E+01, 9.965E+02, 2.000E+01, 2.000E+01, 2.000E+01, 1.167E+03, 1.031E+03, 2.000E+01, 2.000E+01, 1.023E+03, 9.885E+02, 9.094E+02, 6.488E+02, 2.409E+02, 4.785E+02, 2.000E+01, 3.181E+02, 2.000E+01, 2.778E+02, 3.547E-04,-4.643E+00, 3.544E-04,-2.351E+00,-1.003E+00, 1.713E-04, 8.544E-01, 1.713E-04, 1.047E+00
 4.480E+03, 1.962E-05, 8.037E-02, 1.281E-02, 2.828E-02, 1.245E-01, 4.111E-04, 6.894E-02, 2.203E-02, 6.732E-02, 1.245E-01, 1.175E+02, 1.218E+02, 9.363E+02, 1.123E+03, 5.217E+02, 9.315E+02, 8.145E+02, 1.141E+03, 8.904E+02, 8.966E+02, 9.842E+02, 1.693E+02, 2.000E+01, 1.014E+03, 2.000E+01, 2.000E+01, 2.000E+01, 1.203E+03, 1.054E+03, 2.000E+01, 2.000E+01, 1.059E+03, 1.028E+03, 9.378E+02, 6.487E+02, 2.745E+02, 4.915E+02, 2.000E+01, 3.259E+02, 2.000E+01, 2.821E+02, 2.809E-04,-4.815E+00, 2.587E-04,-2.410E+00,-1.015E+00, 5.740E-05, 8.535E-01, 6.017E-05, 1.058E+00
 4.560E+03, 9.073E-07, 7.942E-02, 1.354E-02, 3.210E-02, 1.246E-01, 2.261E-04, 6.323E-02, 2.595E-02, 9.136E-02, 1.240E-01, 1.129E+02, 1.163E+02, 9.252E+02, 1.096E+03, 5.271E+02, 9.214E+02, 8.086E+02, 1.099E+03, 8.785E+02, 8.829E+02, 9.731E+02, 1.711E+02, 2.000E+01, 1.007E+03, 2.000E+01, 2.000E+01, 2.000E+01, 1.191E+03, 1.043E+03, 2.000E+01, 2.000E+01, 1.017E+03, 9.851E+02, 9.113E+02, 6.259E+02, 2.376E+02, 4.767E+02, 2.000E+01, 3.170E+02, 2.000E+01, 2.713E+02, 1.906E-04,-4.667E+00, 2.234E-04,-2.397E+00,-1.028E+00, 8.129E-05, 8.559E-01, 7.878E-05, 1.081E+00
 4.640E+03, 2.281E-06, 7.971E-02, 1.337E-02, 2.978E-02, 1.247E-01, 4.433E-04, 6.693E-02, 2.280E-02, 8.282E-02, 1.236E-01, 1.204E+02, 1.241E+02, 9.437E+02, 1.112E+03, 5.407E+02, 9.461E+02, 9.194E+02, 1.126E+03, 8.972E+02, 9.013E+02, 9.853E+02, 1.716E+02, 2.000E+01, 1.027E+03, 2.000E+01, 2.000E+01, 2.000E+01, 1.206E+03, 1.055E+03, 2.000E+01, 2.000E+01, 1.014E+03, 1.070E+03, 9.579E+02, 7.227E+02, 3.311E+02, 5.280E+02, 2.000E+01, 3.524E+02, 2.000E+01, 2.876E+02, 3.052E-04,-4.977E+00, 2.499E-04,-2.385E+00,-1.219E+00, 7.257E-05, 6.931E-01, 9.454E-05, 1.011E+00
 4.720E+03, 2.083E-05, 8.310E-02, 1.036E-02, 2.200E-02, 1.241E-01, 3.191E-04, 6.581E-02, 2.439E-02, 7.878E-02, 1.247E-01, 1.181E+02, 1.226E+02, 9.418E+02, 1.115E+03, 5.430E+02, 9.474E+02, 8.113E+02, 1.127E+03, 8.926E+02, 8.992E+02, 9.871E+02, 1.727E+02, 2.000E+01, 1.019E+03, 2.000E+01, 2.000E+01, 2.000E+01, 1.203E+03, 1.054E+03, 2.000E+01, 2.000E+01, 1.057E+03, 1.018E+03, 9.376E+02, 6.563E+02, 2.663E+02, 4.959E+02, 2.000E+01, 3.374E+02, 2.000E+01, 2.838E+02, 3.734E-04,-4.774E+00, 2.759E-04,-2.411E+00,-1.139E+00, 1.275E-04, 7.734E-01, 1.228E-04, 1.084E+00
 4.800E+03, 4.863E-05, 8.217E-02, 1.108E-02, 2.415E-02, 1.242E-01, 1.679E-04, 6.160E-02, 2.713E-02, 1.001E-01, 1.240E-01, 1.197E+02, 1.240E+02, 9.518E+02, 1.098E+03, 5.561E+02, 9.468E+02, 8.628E+02, 1.123E+03, 8.960E+02, 9.024E+02, 9.877E+02, 1.737E+02, 2.000E+01, 1.014E+03, 2.000E+01, 2.000E+01, 2.000E+01, 1.188E+03, 1.044E+03, 2.000E+01, 2.000E+01, 1.048E+03, 1.064E+03, 9.572E+02, 6.973E+02, 1.929E+02, 4.598E+02, 2.000E+01, 3.342E+02, 2.000E+01, 2.864E+02, 2.876E-04,-4.932E+00, 1.894E-04,-2.519E+00,-1.128E+00, 1.096E-04, 7.746E-01, 1.089E-04, 1.059E+00
 4.880E+03, 6.360E-07, 7.889E-02, 1.408E-02, 3.356E-02, 1.247E-01, 3.009E-04, 6.247E-02, 2.664E-02, 9.593E-02, 1.241E-01, 1.210E+02, 1.259E+02, 9.501E+02, 1.122E+03, 5.432E+02, 9.478E+02, 8.400E+02, 1.146E+03, 8.997E+02, 9.072E+02, 9.960E+02, 1.743E+02, 2.000E+01, 1.029E+03, 2.000E+01, 2.000E+01, 2.000E+01, 1.208E+03, 1.058E+03, 2.000E+01, 2.000E+01, 1.054E+03, 1.064E+03, 9.599E+02, 6.917E+02, 2.603E+02, 5.039E+02, 2.000E+01, 3.451E+02, 2.000E+01, 2.895E+02, 2.944E-04,-4.904E+00, 1.583E-04,-2.538E+00,-1.128E+00, 1.010E-04, 7.845E-01, 9.805E-05, 1.073E+00
 4.960E+03, 2.802E-06, 8.407E-02, 9.779E-03, 1.862E-02, 1.242E-01, 3.081E-04, 6.421E-02, 2.419E-02, 9.938E-02, 1.231E-01, 1.208E+02, 1.256E+02, 9.462E+02, 1.111E+03, 5.590E+02, 9.379E+02, 9.191E+02, 1.145E+03, 8.992E+02, 9.066E+02, 9.915E+02, 1.749E+02, 2.000E+01, 1.024E+03, 2.000E+01, 2.000E+01, 2.000E+01, 1.202E+03, 1.053E+03, 2.000E+01, 2.000E+01, 1.032E+03, 1.020E+03, 9.403E+02, 6.697E+02, 2.524E+02, 4.915E+02, 2.000E+01, 3.505E+02, 2.000E+01, 2.891E+02, 2.626E-04,-4.828E+00, 2.900E-04,-2.384E+00,-1.083E+00, 1.367E-04, 7.060E-01, 1.261E-04, 1.065E+00
 5.040E+03, 4.544E-07, 7.789E-02, 1.450E-02, 4.388E-02, 1.240E-01, 1.178E-04, 5.727E-02, 2.720E-02, 1.480E-01, 1.208E-01, 1.206E+02, 1.236E+02, 9.382E+02, 1.074E+03, 5.642E+02, 9.345E+02, 9.486E+02, 1.109E+03, 8.988E+02, 9.013E+02, 9.771E+02, 1.750E+02, 2.000E+01, 9.978E+02, 2.000E+01, 2.000E+01, 2.000E+01, 1.164E+03, 1.032E+03, 2.000E+01, 2.000E+01, 1.038E+03, 1.067E+03, 9.580E+02, 7.305E+02, 3.633E+02, 5.500E+02, 2.000E+01, 3.371E+02, 2.000E+01, 2.883E+02, 3.002E-04,-4.841E+00, 2.733E-04,-2.519E+00,-1.197E+00, 1.236E-04, 8.450E-01, 1.442E-04, 1.031E+00
 5.120E+03, 2.121E-06, 7.912E-02, 1.379E-02, 4.091E-02, 1.237E-01, 3.925E-05, 6.114E-02, 2.440E-02, 1.352E-01, 1.205E-01, 1.354E+02, 1.368E+02, 9.754E+02, 1.053E+03, 6.504E+02, 9.715E+02, 1.075E+03, 1.105E+03, 9.358E+02, 9.332E+02, 9.942E+02, 1.750E+02, 2.000E+01, 9.891E+02, 2.000E+01, 2.000E+01, 2.000E+01, 1.105E+03, 1.005E+03, 2.000E+01, 2.000E+01, 1.032E+03, 1.138E+03, 1.003E+03, 7.867E+02, 3.230E+02, 5.643E+02, 2.000E+01, 3.665E+02, 2.000E+01, 3.169E+02, 2.757E-04,-5.283E+00, 1.900E-04,-2.399E+00,-1.124E+00, 1.858E-04, 8.650E-01, 2.061E-04, 1.027E+00
