s,kW,kW,kW,kW,kW,kW,kW,kW,kW,kg/s,kg/s
Time,HRR,Q_RADI,Q_CONV,Q_COND,Q_DIFF,Q_PRES,Q_PART,Q_ENTH,Q_TOTAL,MLR_FUEL,MLR_TOTAL
 0.000E+00, 0.000E+00,-1.002E-05,-2.435E-09, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00,-1.003E-05, 0.000E+00, 0.000E+00
 8.001E+01, 3.565E+01,-9.131E+00,-7.965E+00,-2.444E+00, 3.861E-02, 0.000E+00, 0.000E+00, 1.608E+01, 1.615E+01, 1.064E-03, 1.064E-03
 1.600E+02, 6.176E+01,-1.742E+01,-3.907E+01,-5.152E-01, 2.355E-02, 0.000E+00, 0.000E+00, 4.804E+00, 4.783E+00, 2.088E-03, 2.088E-03
 2.400E+02, 6.868E+01,-2.032E+01,-4.842E+01, 1.533E+00, 7.139E-03, 0.000E+00, 0.000E+00, 1.512E+00, 1.476E+00, 2.065E-03, 2.065E-03
 3.200E+02, 7.725E+01,-2.272E+01,-5.600E+01, 3.171E+00, 3.228E-03, 0.000E+00, 0.000E+00, 1.823E+00, 1.706E+00, 2.042E-03, 2.042E-03
 4.000E+02, 7.322E+01,-2.002E+01,-5.692E+01, 3.903E+00, 1.587E-03, 0.000E+00, 0.000E+00, 3.076E-01, 1.905E-01, 2.020E-03, 2.020E-03
 4.800E+02, 8.443E+01,-2.446E+01,-6.322E+01, 4.665E+00, 9.232E-04, 0.000E+00, 0.000E+00, 1.613E+00, 1.417E+00, 1.997E-03, 1.997E-03
 5.600E+02, 8.716E+01,-2.505E+01,-6.822E+01, 5.590E+00, 7.805E-04, 0.000E+00, 0.000E+00,-3.483E-01,-5.259E-01, 1.974E-03, 1.974E-03
 6.400E+02, 9.039E+01,-2.598E+01,-7.003E+01, 6.026E+00, 8.502E-04, 0.000E+00, 0.000E+00, 5.453E-01, 4.086E-01, 1.952E-03, 1.952E-03
 7.200E+02, 8.129E+01,-2.123E+01,-6.674E+01, 6.176E+00, 6.892E-04, 0.000E+00, 0.000E+00,-3.404E-01,-5.104E-01, 1.929E-03, 1.929E-03
 8.000E+02, 8.924E+01,-2.548E+01,-6.759E+01, 6.218E+00, 5.059E-04, 0.000E+00, 0.000E+00, 2.554E+00, 2.388E+00, 2.429E-03, 2.429E-03
 8.800E+02, 1.449E+02,-5.218E+01,-9.607E+01, 8.837E+00, 1.529E-04, 0.000E+00, 0.000E+00, 5.920E+00, 5.482E+00, 3.695E-03, 3.695E-03
 9.600E+02, 1.637E+02,-6.216E+01,-1.129E+02, 1.185E+01, 8.114E-05, 0.000E+00, 0.000E+00, 1.134E+00, 5.482E-01, 3.673E-03, 3.673E-03
 1.040E+03, 1.656E+02,-6.257E+01,-1.173E+02, 1.329E+01, 7.452E-05, 0.000E+00, 0.000E+00,-4.093E-01,-9.937E-01, 3.650E-03, 3.650E-03
 1.120E+03, 1.628E+02,-5.854E+01,-1.179E+02, 1.365E+01, 6.426E-05, 0.000E+00, 0.000E+00, 5.764E-01,-3.452E-02, 3.627E-03, 3.627E-03
 1.200E+03, 1.691E+02,-6.326E+01,-1.190E+02, 1.441E+01, 6.939E-05, 0.000E+00, 0.000E+00, 1.927E+00, 1.325E+00, 3.618E-03, 3.618E-03
 1.280E+03, 1.830E+02,-7.169E+01,-1.257E+02, 1.529E+01, 4.850E-05, 0.000E+00, 0.000E+00, 1.600E+00, 9.025E-01, 4.527E-03, 4.527E-03
 1.360E+03, 2.353E+02,-1.022E+02,-1.505E+02, 1.840E+01, 2.638E-05, 0.000E+00, 0.000E+00, 1.948E+00, 1.011E+00, 5.280E-03, 5.280E-03
 1.440E+03, 2.437E+02,-1.081E+02,-1.571E+02, 2.058E+01, 2.630E-05, 0.000E+00, 0.000E+00, 5.467E-01,-9.894E-01, 5.253E-03, 5.253E-03
 1.520E+03, 2.367E+02,-1.004E+02,-1.572E+02, 2.058E+01, 2.088E-05, 0.000E+00, 0.000E+00, 1.010E+00,-2.972E-01, 5.225E-03, 5.225E-03
 1.600E+03, 2.362E+02,-1.006E+02,-1.571E+02, 2.105E+01, 1.979E-05, 0.000E+00, 0.000E+00, 1.074E+00,-3.907E-01, 5.197E-03, 5.197E-03
 1.680E+03, 2.352E+02,-1.005E+02,-1.588E+02, 2.139E+01, 3.273E-05, 0.000E+00, 0.000E+00,-1.271E+00,-2.732E+00, 5.170E-03, 5.170E-03
 1.760E+03, 2.292E+02,-9.608E+01,-1.540E+02, 2.089E+01, 2.549E-05, 0.000E+00, 0.000E+00, 1.175E+00,-2.507E-03, 5.142E-03, 5.142E-03
 1.840E+03, 2.262E+02,-9.475E+01,-1.562E+02, 2.142E+01, 2.595E-05, 0.000E+00, 0.000E+00,-1.898E+00,-3.358E+00, 5.114E-03, 5.114E-03
 1.920E+03, 2.323E+02,-9.627E+01,-1.566E+02, 2.090E+01, 2.535E-05, 0.000E+00, 0.000E+00, 1.876E+00, 3.192E-01, 5.086E-03, 5.086E-03
 2.000E+03, 2.260E+02,-9.472E+01,-1.553E+02, 2.127E+01, 2.876E-05, 0.000E+00, 0.000E+00,-1.638E+00,-2.849E+00, 5.175E-03, 5.175E-03
 2.080E+03, 2.859E+02,-1.292E+02,-1.754E+02, 2.242E+01, 1.417E-05, 0.000E+00, 0.000E+00, 5.214E+00, 3.644E+00, 6.802E-03, 6.802E-03
 2.160E+03, 3.243E+02,-1.515E+02,-1.987E+02, 2.494E+01, 1.049E-05, 0.000E+00, 0.000E+00, 5.022E-01,-9.304E-01, 7.050E-03, 7.050E-03
 2.240E+03, 3.106E+02,-1.426E+02,-1.954E+02, 2.516E+01, 1.038E-05, 0.000E+00, 0.000E+00,-7.379E-01,-2.277E+00, 7.030E-03, 7.030E-03
