Time, Height, T_lower, T_upper
60.002226, 12.376082, 23.591037, 37.729279
90.001251, 9.560558, 23.832296, 41.994489
120.001440, 8.601586, 26.104513, 47.253426
150.000500, 7.762660, 28.171291, 51.424318
180.003350, 6.714571, 30.621725, 55.064260
210.002110, 6.432601, 33.271036, 59.521611
240.006240, 6.195785, 35.928463, 63.263416
270.003370, 6.123803, 39.116617, 67.314835
300.001470, 6.020010, 42.108728, 70.770424
330.003950, 5.846800, 44.563196, 73.878102
360.003790, 5.627256, 46.313591, 76.083560
390.004570, 5.522859, 48.779170, 77.621453
420.008770, 5.271611, 49.923587, 77.974824
450.022290, 4.755374, 47.455659, 76.381414
480.024160, 4.295194, 41.983140, 71.507012
510.031540, 4.199059, 38.661875, 67.567805
540.010200, 4.259464, 36.187838, 64.354786
570.002270, 4.364026, 34.392132, 61.695186
600.000000, 4.563439, 33.451007, 59.528384
