s,m,,
Time,xT,x,flag val
 0.0000000E+000, 2.5000000E-002, 2.5000000E-002, 1.0000000E+000
 1.0020657E+000, 4.7859831E-002, 4.7859831E-002, 1.0000000E+000
 2.0038115E+000, 3.3352997E-002, 3.3352997E-002, 1.0000000E+000
 3.0100580E+000, 2.8038050E-002, 2.8038050E-002, 1.0000000E+000
 4.0035391E+000, 2.7389342E-002, 2.7389342E-002, 1.0000000E+000
 5.0048716E+000, 2.6892771E-002, 2.6892771E-002, 1.0000000E+000
 6.0041000E+000, 2.5693202E-002, 2.5693202E-002, 1.0000000E+000
 7.0016511E+000, 2.5254397E-002, 2.5254397E-002, 1.0000000E+000
 8.0052570E+000, 2.5092793E-002, 2.5092793E-002, 1.0000000E+000
 9.0026265E+000, 2.5034073E-002, 2.5034073E-002, 1.0000000E+000
 1.0004188E+001, 2.5012463E-002, 2.5012463E-002, 1.0000000E+000
 1.1000920E+001, 5.0786107E-002, 5.0786107E-002, 1.0000000E+000
 1.2005645E+001, 5.9088383E-002, 5.9088383E-002, 1.0000000E+000
 1.3005457E+001, 9.6415630E-002, 9.6415630E-002, 1.0000000E+000
 1.4000314E+001, 1.1447213E-001, 1.1447213E-001, 1.0000000E+000
 1.5005767E+001, 1.2116199E-001, 1.2116199E-001, 1.0000000E+000
 1.6001599E+001, 1.2891905E-001, 1.2891905E-001, 1.0000000E+000
 1.7000730E+001, 1.0698103E-001, 1.0698103E-001, 1.0000000E+000
 1.8003887E+001, 1.4923501E-001, 1.4923501E-001, 1.0000000E+000
 1.9001876E+001, 1.7289074E-001, 1.7289074E-001, 1.0000000E+000
 2.0000446E+001, 1.5703225E-001, 1.5703225E-001, 1.0000000E+000
 2.1004577E+001, 1.8232778E-001, 1.8232778E-001, 1.0000000E+000
 2.2004638E+001, 2.1969663E-001, 2.1969663E-001, 1.0000000E+000
 2.3001630E+001, 2.2334340E-001, 2.2334340E-001, 1.0000000E+000
 2.4000005E+001, 2.5600549E-001, 2.5600549E-001, 1.0000000E+000
 2.5002022E+001, 2.6598014E-001, 2.6598014E-001, 1.0000000E+000
 2.6001000E+001, 2.7766881E-001, 2.7766881E-001, 1.0000000E+000
 2.7003622E+001, 3.0637318E-001, 3.0637318E-001, 1.0000000E+000
 2.8001470E+001, 3.1993349E-001, 3.1993349E-001, 1.0000000E+000
 2.9002279E+001, 3.5297676E-001, 3.5297676E-001, 1.0000000E+000
 3.0001902E+001, 3.6717027E-001, 3.6717027E-001, 1.0000000E+000
 3.1001896E+001, 3.8334367E-001, 3.8334367E-001, 1.0000000E+000
