s,m,,
Time,xT,x,flag val
 0.0000000E+000, 2.5000000E-002, 2.5000000E-002, 1.0000000E+000
 1.0050528E+000, 3.5257093E-002, 3.5257093E-002, 1.0000000E+000
 2.0053497E+000, 2.8755235E-002, 2.8755235E-002, 1.0000000E+000
 3.0070268E+000, 2.6372788E-002, 2.6372788E-002, 1.0000000E+000
 4.0051178E+000, 2.5503734E-002, 2.5503734E-002, 1.0000000E+000
 5.0047917E+000, 2.5184482E-002, 2.5184482E-002, 1.0000000E+000
 6.0036096E+000, 2.5067684E-002, 2.5067684E-002, 1.0000000E+000
 7.0092283E+000, 2.5024650E-002, 2.5024650E-002, 1.0000000E+000
 8.0094807E+000, 2.5009019E-002, 2.5009019E-002, 1.0000000E+000
 9.0009531E+000, 2.5003332E-002, 2.5003332E-002, 1.0000000E+000
 1.0007463E+001, 2.5001213E-002, 2.5001213E-002, 1.0000000E+000
 1.1000957E+001, 2.5000448E-002, 2.5000448E-002, 1.0000000E+000
 1.2003688E+001, 2.5000164E-002, 2.5000164E-002, 1.0000000E+000
 1.3004706E+001, 2.5000060E-002, 2.5000060E-002, 1.0000000E+000
 1.4001904E+001, 2.5000022E-002, 2.5000022E-002, 1.0000000E+000
 1.5004310E+001, 2.5000008E-002, 2.5000008E-002, 1.0000000E+000
 1.6005074E+001, 5.4881363E-002, 5.4881363E-002, 1.0000000E+000
 1.7000722E+001, 6.7587305E-002, 6.7587305E-002, 1.0000000E+000
 1.8004414E+001, 7.2291635E-002, 7.2291635E-002, 1.0000000E+000
 1.9005145E+001, 7.4007742E-002, 7.4007742E-002, 1.0000000E+000
 2.0004980E+001, 7.4635866E-002, 7.4635866E-002, 1.0000000E+000
 2.1000153E+001, 7.4865786E-002, 7.4865786E-002, 1.0000000E+000
 2.2000662E+001, 7.4950796E-002, 7.4950796E-002, 1.0000000E+000
 2.3001977E+001, 8.3374591E-002, 8.3374591E-002, 1.0000000E+000
 2.4003402E+001, 1.0976268E-001, 1.0976268E-001, 1.0000000E+000
 2.5002042E+001, 1.1940189E-001, 1.1940189E-001, 1.0000000E+000
 2.6003065E+001, 1.2294936E-001, 1.2294936E-001, 1.0000000E+000
 2.7001170E+001, 1.2424657E-001, 1.2424657E-001, 1.0000000E+000
 2.8001493E+001, 1.2472377E-001, 1.2472377E-001, 1.0000000E+000
 2.9004099E+001, 1.2489894E-001, 1.2489894E-001, 1.0000000E+000
 3.0002561E+001, 1.2496289E-001, 1.2496289E-001, 1.0000000E+000
 3.1004957E+001, 1.2498642E-001, 1.2498642E-001, 1.0000000E+000
