s,m,,
Time,xT,x,flag val
 0.0000000E+000, 2.5000000E-002, 2.5000000E-002, 1.0000000E+000
 1.0043573E+000, 1.1421745E-001, 1.1421745E-001, 1.0000000E+000
 2.0029847E+000, 1.5557994E-001, 1.5557994E-001, 1.0000000E+000
 3.0029229E+000, 1.8107751E-001, 1.8107751E-001, 1.0000000E+000
 4.0056550E+000, 2.0049438E-001, 2.0049438E-001, 1.0000000E+000
 5.0011011E+000, 1.9979213E-001, 1.9979213E-001, 1.0000000E+000
 6.0053732E+000, 1.9966635E-001, 1.9966635E-001, 1.0000000E+000
 7.0075924E+000, 2.1607663E-001, 2.1607663E-001, 1.0000000E+000
 8.0083369E+000, 2.2173449E-001, 2.2173449E-001, 1.0000000E+000
 9.0044028E+000, 2.7774195E-001, 2.7774195E-001, 1.0000000E+000
 1.0005865E+001, 3.1196055E-001, 3.1196055E-001, 1.0000000E+000
 1.1002384E+001, 2.7702296E-001, 2.7702296E-001, 1.0000000E+000
 1.2000828E+001, 2.8451670E-001, 2.8451670E-001, 1.0000000E+000
 1.3002208E+001, 2.4573118E-001, 2.4573118E-001, 1.0000000E+000
 1.4001910E+001, 2.3601148E-001, 2.3601148E-001, 1.0000000E+000
 1.5003986E+001, 2.3019595E-001, 2.3019595E-001, 1.0000000E+000
 1.6005046E+001, 2.1048321E-001, 2.1048321E-001, 1.0000000E+000
 1.7005906E+001, 1.9290836E-001, 1.9290836E-001, 1.0000000E+000
 1.8004228E+001, 2.4608033E-001, 2.4608033E-001, 1.0000000E+000
 1.9003503E+001, 2.6978759E-001, 2.6978759E-001, 1.0000000E+000
 2.0001707E+001, 2.5513684E-001, 2.5513684E-001, 1.0000000E+000
 2.1003960E+001, 2.4882887E-001, 2.4882887E-001, 1.0000000E+000
 2.2004393E+001, 2.4759838E-001, 2.4759838E-001, 1.0000000E+000
 2.3002066E+001, 2.3807797E-001, 2.3807797E-001, 1.0000000E+000
 2.4000201E+001, 2.7010076E-001, 2.7010076E-001, 1.0000000E+000
 2.5000315E+001, 2.3352770E-001, 2.3352770E-001, 1.0000000E+000
 2.6003508E+001, 2.4869469E-001, 2.4869469E-001, 1.0000000E+000
 2.7004378E+001, 2.3474935E-001, 2.3474935E-001, 1.0000000E+000
 2.8004521E+001, 2.2648455E-001, 2.2648455E-001, 1.0000000E+000
 2.9000926E+001, 2.1748681E-001, 2.1748681E-001, 1.0000000E+000
 3.0000997E+001, 2.2768404E-001, 2.2768404E-001, 1.0000000E+000
 3.1000925E+001, 7.5662530E-001, 7.5662530E-001, 1.0000000E+000
