s,m,,
Time,xT,x,flag val
 0.0000000E+000, 2.5000000E-002, 2.5000000E-002, 1.0000000E+000
 1.0127927E+000, 1.8403713E-001, 1.8403713E-001, 1.0000000E+000
 2.0019491E+000, 1.1716657E-001, 1.1716657E-001, 1.0000000E+000
 3.0042357E+000, 8.1177449E-002, 8.1177449E-002, 1.0000000E+000
 4.0071480E+000, 7.2516773E-002, 7.2516773E-002, 1.0000000E+000
 5.0029385E+000, 7.0767409E-002, 7.0767409E-002, 1.0000000E+000
 6.0088729E+000, 7.2776389E-002, 7.2776389E-002, 1.0000000E+000
 7.0046750E+000, 7.0035045E-002, 7.0035045E-002, 1.0000000E+000
 8.0034222E+000, 6.6603791E-002, 6.6603791E-002, 1.0000000E+000
 9.0067736E+000, 6.2797449E-002, 6.2797449E-002, 1.0000000E+000
 1.0005652E+001, 7.0315441E-002, 7.0315441E-002, 1.0000000E+000
 1.1004002E+001, 7.8234061E-002, 7.8234061E-002, 1.0000000E+000
 1.2002071E+001, 7.9147793E-002, 7.9147793E-002, 1.0000000E+000
 1.3007370E+001, 8.4372075E-002, 8.4372075E-002, 1.0000000E+000
 1.4006687E+001, 9.0949755E-002, 9.0949755E-002, 1.0000000E+000
 1.5002961E+001, 8.9646710E-002, 8.9646710E-002, 1.0000000E+000
 1.6006215E+001, 9.4616181E-002, 9.4616181E-002, 1.0000000E+000
 1.7001353E+001, 9.1910660E-002, 9.1910660E-002, 1.0000000E+000
 1.8003697E+001, 1.2183181E-001, 1.2183181E-001, 1.0000000E+000
 1.9005936E+001, 1.2710283E-001, 1.2710283E-001, 1.0000000E+000
 2.0004286E+001, 1.2331307E-001, 1.2331307E-001, 1.0000000E+000
 2.1001964E+001, 1.3208509E-001, 1.3208509E-001, 1.0000000E+000
 2.2001009E+001, 1.2006583E-001, 1.2006583E-001, 1.0000000E+000
 2.3003078E+001, 1.3717816E-001, 1.3717816E-001, 1.0000000E+000
 2.4002199E+001, 1.3925406E-001, 1.3925406E-001, 1.0000000E+000
 2.5001624E+001, 1.3267203E-001, 1.3267203E-001, 1.0000000E+000
 2.6002368E+001, 1.8785013E-001, 1.8785013E-001, 1.0000000E+000
 2.7001186E+001, 1.7137621E-001, 1.7137621E-001, 1.0000000E+000
 2.8001152E+001, 1.8003148E-001, 1.8003148E-001, 1.0000000E+000
 2.9004232E+001, 1.4131742E-001, 1.4131742E-001, 1.0000000E+000
 3.0005271E+001, 1.8293847E-001, 1.8293847E-001, 1.0000000E+000
 3.1001622E+001, 2.3782183E-001, 2.3782183E-001, 1.0000000E+000
