s,m,,
Time,xT,x,flag val
 0.0000000E+000, 2.5000000E-002, 2.5000000E-002, 1.0000000E+000
 1.0123400E+000, 1.1039405E-001, 1.1039405E-001, 1.0000000E+000
 2.0069945E+000, 7.6181875E-002, 7.6181875E-002, 1.0000000E+000
 3.0107593E+000, 7.4430352E-002, 7.4430352E-002, 1.0000000E+000
 4.0060165E+000, 7.4791112E-002, 7.4791112E-002, 1.0000000E+000
 5.0075216E+000, 5.4766900E-002, 5.4766900E-002, 1.0000000E+000
 6.0060761E+000, 3.5919898E-002, 3.5919898E-002, 1.0000000E+000
 7.0024581E+000, 5.6940756E-002, 5.6940756E-002, 1.0000000E+000
 8.0026009E+000, 8.6706576E-002, 8.6706576E-002, 1.0000000E+000
 9.0019589E+000, 1.1094681E-001, 1.1094681E-001, 1.0000000E+000
 1.0005457E+001, 1.2964460E-001, 1.2964460E-001, 1.0000000E+000
 1.1004555E+001, 1.5835767E-001, 1.5835767E-001, 1.0000000E+000
 1.2003436E+001, 1.6889238E-001, 1.6889238E-001, 1.0000000E+000
 1.3004278E+001, 1.7446348E-001, 1.7446348E-001, 1.0000000E+000
 1.4000445E+001, 2.0639928E-001, 2.0639928E-001, 1.0000000E+000
 1.5005638E+001, 2.1821534E-001, 2.1821534E-001, 1.0000000E+000
 1.6006016E+001, 2.2251296E-001, 2.2251296E-001, 1.0000000E+000
 1.7000236E+001, 2.1873638E-001, 2.1873638E-001, 1.0000000E+000
 1.8006489E+001, 1.9369489E-001, 1.9369489E-001, 1.0000000E+000
 1.9001660E+001, 2.0839268E-001, 2.0839268E-001, 1.0000000E+000
 2.0003852E+001, 2.0807700E-001, 2.0807700E-001, 1.0000000E+000
 2.1003302E+001, 2.3453498E-001, 2.3453498E-001, 1.0000000E+000
 2.2001740E+001, 2.0661695E-001, 2.0661695E-001, 1.0000000E+000
 2.3002752E+001, 2.0391150E-001, 2.0391150E-001, 1.0000000E+000
 2.4002717E+001, 2.0913566E-001, 2.0913566E-001, 1.0000000E+000
 2.5001387E+001, 2.4064513E-001, 2.4064513E-001, 1.0000000E+000
 2.6003600E+001, 3.0807406E-001, 3.0807406E-001, 1.0000000E+000
 2.7000838E+001, 3.3111743E-001, 3.3111743E-001, 1.0000000E+000
 2.8001412E+001, 3.5416031E-001, 3.5416031E-001, 1.0000000E+000
 2.9002578E+001, 3.7500361E-001, 3.7500361E-001, 1.0000000E+000
 3.0000508E+001, 3.8212862E-001, 3.8212862E-001, 1.0000000E+000
 3.1005000E+001, 4.6297557E-001, 4.6297557E-001, 1.0000000E+000
