s,m,,
Time,xT,x,flag val
 0.0000000E+000, 2.5000000E-002, 2.5000000E-002, 1.0000000E+000
 1.0127142E+000, 5.5682882E-002, 5.5682882E-002, 1.0000000E+000
 2.0126234E+000, 3.6182710E-002, 3.6182710E-002, 1.0000000E+000
 3.0121800E+000, 2.9075682E-002, 2.9075682E-002, 1.0000000E+000
 4.0003400E+000, 2.6503340E-002, 2.6503340E-002, 1.0000000E+000
 5.0037978E+000, 2.5546596E-002, 2.5546596E-002, 1.0000000E+000
 6.0119879E+000, 2.5198001E-002, 2.5198001E-002, 1.0000000E+000
 7.0025848E+000, 2.5073068E-002, 2.5073068E-002, 1.0000000E+000
 8.0006290E+000, 2.5026802E-002, 2.5026802E-002, 1.0000000E+000
 9.0024408E+000, 2.5009806E-002, 2.5009806E-002, 1.0000000E+000
 1.0002721E+001, 2.5003595E-002, 2.5003595E-002, 1.0000000E+000
 1.1001037E+001, 2.5001321E-002, 2.5001321E-002, 1.0000000E+000
 1.2001511E+001, 2.5000484E-002, 2.5000484E-002, 1.0000000E+000
 1.3003777E+001, 2.5000177E-002, 2.5000177E-002, 1.0000000E+000
 1.4000799E+001, 5.5454054E-002, 5.5454054E-002, 1.0000000E+000
 1.5002382E+001, 6.7842378E-002, 6.7842378E-002, 1.0000000E+000
 1.6005974E+001, 7.2386066E-002, 7.2386066E-002, 1.0000000E+000
 1.7002224E+001, 7.4038335E-002, 7.4038335E-002, 1.0000000E+000
 1.8001568E+001, 7.4647155E-002, 7.4647155E-002, 1.0000000E+000
 1.9005368E+001, 7.4871079E-002, 7.4871079E-002, 1.0000000E+000
 2.0004785E+001, 7.4952700E-002, 7.4952700E-002, 1.0000000E+000
 2.1001012E+001, 7.4982599E-002, 7.4982599E-002, 1.0000000E+000
 2.2001828E+001, 7.4993627E-002, 7.4993627E-002, 1.0000000E+000
 2.3004493E+001, 7.4997670E-002, 7.4997670E-002, 1.0000000E+000
 2.4000392E+001, 7.4999142E-002, 7.4999142E-002, 1.0000000E+000
 2.5005803E+001, 8.8022310E-002, 8.8022310E-002, 1.0000000E+000
 2.6002554E+001, 1.1139534E-001, 1.1139534E-001, 1.0000000E+000
 2.7002031E+001, 1.2000905E-001, 1.2000905E-001, 1.0000000E+000
 2.8001405E+001, 1.2316859E-001, 1.2316859E-001, 1.0000000E+000
 2.9001987E+001, 1.2432851E-001, 1.2432851E-001, 1.0000000E+000
 3.0001447E+001, 1.2475347E-001, 1.2475347E-001, 1.0000000E+000
 3.1002540E+001, 1.2271071E-001, 1.2271071E-001, 1.0000000E+000
