s,m,,
Time,xT,x,flag val
 0.0000000E+000, 2.5000000E-002, 2.5000000E-002, 1.0000000E+000
 1.0033610E+000, 1.5997601E-001, 1.5997601E-001, 1.0000000E+000
 2.0035333E+000, 7.4355187E-002, 7.4355187E-002, 1.0000000E+000
 3.0058760E+000, 4.3542799E-002, 4.3542799E-002, 1.0000000E+000
 4.0015898E+000, 3.1820540E-002, 3.1820540E-002, 1.0000000E+000
 5.0030344E+000, 2.7845144E-002, 2.7845144E-002, 1.0000000E+000
 6.0069935E+000, 2.6038139E-002, 2.6038139E-002, 1.0000000E+000
 7.0048316E+000, 3.3613424E-002, 3.3613424E-002, 1.0000000E+000
 8.0021296E+000, 3.7225533E-002, 3.7225533E-002, 1.0000000E+000
 9.0023917E+000, 2.9482994E-002, 2.9482994E-002, 1.0000000E+000
 1.0004513E+001, 2.6641579E-002, 2.6641579E-002, 1.0000000E+000
 1.1002522E+001, 2.5603692E-002, 2.5603692E-002, 1.0000000E+000
 1.2000605E+001, 2.5221955E-002, 2.5221955E-002, 1.0000000E+000
 1.3005292E+001, 3.5163757E-002, 3.5163757E-002, 1.0000000E+000
 1.4006010E+001, 4.2283712E-002, 4.2283712E-002, 1.0000000E+000
 1.5002188E+001, 5.3923591E-002, 5.3923591E-002, 1.0000000E+000
 1.6001141E+001, 5.9001354E-002, 5.9001354E-002, 1.0000000E+000
 1.7004628E+001, 4.7563552E-002, 4.7563552E-002, 1.0000000E+000
 1.8001986E+001, 4.5876710E-002, 4.5876710E-002, 1.0000000E+000
 1.9003074E+001, 7.2146302E-002, 7.2146302E-002, 1.0000000E+000
 2.0004978E+001, 7.0865589E-002, 7.0865589E-002, 1.0000000E+000
 2.1004671E+001, 7.3482861E-002, 7.3482861E-002, 1.0000000E+000
 2.2002315E+001, 7.4442310E-002, 7.4442310E-002, 1.0000000E+000
 2.3005271E+001, 7.4796079E-002, 7.4796079E-002, 1.0000000E+000
 2.4004976E+001, 7.4925171E-002, 7.4925171E-002, 1.0000000E+000
 2.5001947E+001, 7.4972463E-002, 7.4972463E-002, 1.0000000E+000
 2.6001775E+001, 7.4989897E-002, 7.4989897E-002, 1.0000000E+000
 2.7006455E+001, 7.4996313E-002, 7.4996313E-002, 1.0000000E+000
 2.8002682E+001, 8.9176435E-002, 8.9176435E-002, 1.0000000E+000
 2.9003374E+001, 8.6623988E-002, 8.6623988E-002, 1.0000000E+000
 3.0003457E+001, 9.2176029E-002, 9.2176029E-002, 1.0000000E+000
 3.1002807E+001, 8.1303434E-002, 8.1303434E-002, 1.0000000E+000
