s,m,,
Time,xT,x,flag val
 0.0000000E+000, 2.5000000E-002, 2.5000000E-002, 1.0000000E+000
 1.0224256E+000, 8.8547613E-002, 8.8547613E-002, 1.0000000E+000
 2.0119608E+000, 4.8363416E-002, 4.8363416E-002, 1.0000000E+000
 3.0014458E+000, 3.3594471E-002, 3.3594471E-002, 1.0000000E+000
 4.0135691E+000, 2.8091323E-002, 2.8091323E-002, 1.0000000E+000
 5.0027840E+000, 3.0189789E-002, 3.0189789E-002, 1.0000000E+000
 6.0109767E+000, 3.3064264E-002, 3.3064264E-002, 1.0000000E+000
 7.0080556E+000, 3.8770979E-002, 3.8770979E-002, 1.0000000E+000
 8.0059684E+000, 3.9787577E-002, 3.9787577E-002, 1.0000000E+000
 9.0085046E+000, 3.1155875E-002, 3.1155875E-002, 1.0000000E+000
 1.0006908E+001, 2.7256384E-002, 2.7256384E-002, 1.0000000E+000
 1.1002764E+001, 2.5830183E-002, 2.5830183E-002, 1.0000000E+000
 1.2001340E+001, 2.5304746E-002, 2.5304746E-002, 1.0000000E+000
 1.3006021E+001, 2.5111218E-002, 2.5111218E-002, 1.0000000E+000
 1.4005225E+001, 5.2880825E-002, 5.2880825E-002, 1.0000000E+000
 1.5000402E+001, 6.6845627E-002, 6.6845627E-002, 1.0000000E+000
 1.6003303E+001, 7.2015950E-002, 7.2015950E-002, 1.0000000E+000
 1.7000754E+001, 7.3901797E-002, 7.3901797E-002, 1.0000000E+000
 1.8002797E+001, 7.6978997E-002, 7.6978997E-002, 1.0000000E+000
 1.9001337E+001, 1.0179540E-001, 1.0179540E-001, 1.0000000E+000
 2.0004034E+001, 1.1650548E-001, 1.1650548E-001, 1.0000000E+000
 2.1000023E+001, 1.4847509E-001, 1.4847509E-001, 1.0000000E+000
 2.2001449E+001, 1.3360308E-001, 1.3360308E-001, 1.0000000E+000
 2.3000645E+001, 1.2816021E-001, 1.2816021E-001, 1.0000000E+000
 2.4000631E+001, 1.3107799E-001, 1.3107799E-001, 1.0000000E+000
 2.5000118E+001, 1.2723215E-001, 1.2723215E-001, 1.0000000E+000
 2.6003596E+001, 1.2680921E-001, 1.2680921E-001, 1.0000000E+000
 2.7002517E+001, 2.0169941E-001, 2.0169941E-001, 1.0000000E+000
 2.8002823E+001, 2.0647989E-001, 2.0647989E-001, 1.0000000E+000
 2.9000547E+001, 2.1770241E-001, 2.1770241E-001, 1.0000000E+000
 3.0002837E+001, 2.0999669E-001, 2.0999669E-001, 1.0000000E+000
 3.1002594E+001, 1.9012708E-001, 1.9012708E-001, 1.0000000E+000
