s,m,,
Time,xT,x,flag val
 0.0000000E+000, 2.5000000E-002, 2.5000000E-002, 1.0000000E+000
 1.0061379E+000, 1.6681062E-001, 1.6681062E-001, 1.0000000E+000
 2.0082650E+000, 7.6786012E-002, 7.6786012E-002, 1.0000000E+000
 3.0044606E+000, 4.4038394E-002, 4.4038394E-002, 1.0000000E+000
 4.0013099E+000, 3.1998104E-002, 3.1998104E-002, 1.0000000E+000
 5.0007069E+000, 2.7566406E-002, 2.7566406E-002, 1.0000000E+000
 6.0024929E+000, 2.5939629E-002, 2.5939629E-002, 1.0000000E+000
 7.0016780E+000, 2.7986398E-002, 2.7986398E-002, 1.0000000E+000
 8.0022635E+000, 2.6094603E-002, 2.6094603E-002, 1.0000000E+000
 9.0024831E+000, 2.8058107E-002, 2.8058107E-002, 1.0000000E+000
 1.0002195E+001, 2.6122236E-002, 2.6122236E-002, 1.0000000E+000
 1.1004506E+001, 3.6076651E-002, 3.6076651E-002, 1.0000000E+000
 1.2003047E+001, 4.1154243E-002, 4.1154243E-002, 1.0000000E+000
 1.3000290E+001, 5.0759642E-002, 5.0759642E-002, 1.0000000E+000
 1.4000306E+001, 6.1305463E-002, 6.1305463E-002, 1.0000000E+000
 1.5000937E+001, 7.0886294E-002, 7.0886294E-002, 1.0000000E+000
 1.6000015E+001, 9.3882900E-002, 9.3882900E-002, 1.0000000E+000
 1.7000513E+001, 9.9119251E-002, 9.9119251E-002, 1.0000000E+000
 1.8004583E+001, 9.4970050E-002, 9.4970050E-002, 1.0000000E+000
 1.9002470E+001, 8.2630120E-002, 8.2630120E-002, 1.0000000E+000
 2.0004078E+001, 7.7794990E-002, 7.7794990E-002, 1.0000000E+000
 2.1005288E+001, 7.6024060E-002, 7.6024060E-002, 1.0000000E+000
 2.2005952E+001, 7.6630056E-002, 7.6630056E-002, 1.0000000E+000
 2.3002691E+001, 7.8929678E-002, 7.8929678E-002, 1.0000000E+000
 2.4003007E+001, 9.9093733E-002, 9.9093733E-002, 1.0000000E+000
 2.5006451E+001, 9.2791328E-002, 9.2791328E-002, 1.0000000E+000
 2.6004807E+001, 9.6206633E-002, 9.6206633E-002, 1.0000000E+000
 2.7004320E+001, 9.0474297E-002, 9.0474297E-002, 1.0000000E+000
 2.8004407E+001, 8.5540324E-002, 8.5540324E-002, 1.0000000E+000
 2.9006303E+001, 8.8040672E-002, 8.8040672E-002, 1.0000000E+000
 3.0003585E+001, 8.3761122E-002, 8.3761122E-002, 1.0000000E+000
 3.1001355E+001, 8.6914808E-002, 8.6914808E-002, 1.0000000E+000
