s,m,,
Time,xT,x,flag val
 0.0000000E+000, 2.5000000E-002, 2.5000000E-002, 1.0000000E+000
 1.0066202E+000, 9.9234944E-002, 9.9234944E-002, 1.0000000E+000
 2.0126890E+000, 1.1004501E-001, 1.1004501E-001, 1.0000000E+000
 3.0027885E+000, 1.1587603E-001, 1.1587603E-001, 1.0000000E+000
 4.0079356E+000, 9.9547698E-002, 9.9547698E-002, 1.0000000E+000
 5.0089823E+000, 1.0187682E-001, 1.0187682E-001, 1.0000000E+000
 6.0103247E+000, 1.0225198E-001, 1.0225198E-001, 1.0000000E+000
 7.0029788E+000, 1.0162484E-001, 1.0162484E-001, 1.0000000E+000
 8.0110592E+000, 1.0451488E-001, 1.0451488E-001, 1.0000000E+000
 9.0073456E+000, 9.9302554E-002, 9.9302554E-002, 1.0000000E+000
 1.0002358E+001, 1.0697662E-001, 1.0697662E-001, 1.0000000E+000
 1.1004002E+001, 1.1243069E-001, 1.1243069E-001, 1.0000000E+000
 1.2008478E+001, 9.6620218E-002, 9.6620218E-002, 1.0000000E+000
 1.3009303E+001, 1.0197238E-001, 1.0197238E-001, 1.0000000E+000
 1.4005754E+001, 1.1289108E-001, 1.1289108E-001, 1.0000000E+000
 1.5003976E+001, 1.1299273E-001, 1.1299273E-001, 1.0000000E+000
 1.6004849E+001, 1.3055142E-001, 1.3055142E-001, 1.0000000E+000
 1.7004859E+001, 1.0237575E-001, 1.0237575E-001, 1.0000000E+000
 1.8004673E+001, 8.4334287E-002, 8.4334287E-002, 1.0000000E+000
 1.9001543E+001, 8.3578785E-002, 8.3578785E-002, 1.0000000E+000
 2.0002845E+001, 1.3764595E-001, 1.3764595E-001, 1.0000000E+000
 2.1000353E+001, 1.6092680E-001, 1.6092680E-001, 1.0000000E+000
 2.2000190E+001, 1.4815257E-001, 1.4815257E-001, 1.0000000E+000
 2.3000493E+001, 1.8385875E-001, 1.8385875E-001, 1.0000000E+000
 2.4003527E+001, 1.7447604E-001, 1.7447604E-001, 1.0000000E+000
 2.5001501E+001, 1.5705446E-001, 1.5705446E-001, 1.0000000E+000
 2.6004177E+001, 1.7295597E-001, 1.7295597E-001, 1.0000000E+000
 2.7001088E+001, 2.1381932E-001, 2.1381932E-001, 1.0000000E+000
 2.8003817E+001, 2.2858432E-001, 2.2858432E-001, 1.0000000E+000
 2.9000889E+001, 2.0434733E-001, 2.0434733E-001, 1.0000000E+000
 3.0001165E+001, 1.8304821E-001, 1.8304821E-001, 1.0000000E+000
 3.1004048E+001, 1.6056017E-001, 1.6056017E-001, 1.0000000E+000
