s,m,,
Time,xT,x,flag val
 0.0000000E+000, 2.5000000E-002, 2.5000000E-002, 1.0000000E+000
 1.0045539E+000, 1.5981254E-001, 1.5981254E-001, 1.0000000E+000
 2.0005877E+000, 7.4503684E-002, 7.4503684E-002, 1.0000000E+000
 3.0026146E+000, 4.3091986E-002, 4.3091986E-002, 1.0000000E+000
 4.0048400E+000, 3.1611943E-002, 3.1611943E-002, 1.0000000E+000
 5.0065406E+000, 4.1336125E-002, 4.1336125E-002, 1.0000000E+000
 6.0027519E+000, 4.5666393E-002, 4.5666393E-002, 1.0000000E+000
 7.0028472E+000, 3.2581527E-002, 3.2581527E-002, 1.0000000E+000
 8.0013507E+000, 2.7786816E-002, 2.7786816E-002, 1.0000000E+000
 9.0028025E+000, 2.6021283E-002, 2.6021283E-002, 1.0000000E+000
 1.0003479E+001, 2.5374524E-002, 2.5374524E-002, 1.0000000E+000
 1.1001151E+001, 4.4595189E-002, 4.4595189E-002, 1.0000000E+000
 1.2003697E+001, 5.5959992E-002, 5.5959992E-002, 1.0000000E+000
 1.3000344E+001, 6.7991056E-002, 6.7991056E-002, 1.0000000E+000
 1.4001009E+001, 6.0788136E-002, 6.0788136E-002, 1.0000000E+000
 1.5001482E+001, 6.9787422E-002, 6.9787422E-002, 1.0000000E+000
 1.6004831E+001, 8.9225152E-002, 8.9225152E-002, 1.0000000E+000
 1.7000664E+001, 8.5050200E-002, 8.5050200E-002, 1.0000000E+000
 1.8000310E+001, 7.8688181E-002, 7.8688181E-002, 1.0000000E+000
 1.9005037E+001, 8.0216731E-002, 8.0216731E-002, 1.0000000E+000
 2.0000314E+001, 7.7675303E-002, 7.7675303E-002, 1.0000000E+000
 2.1000799E+001, 1.0404421E-001, 1.0404421E-001, 1.0000000E+000
 2.2003288E+001, 8.7557674E-002, 8.7557674E-002, 1.0000000E+000
 2.3000519E+001, 9.1904431E-002, 9.1904431E-002, 1.0000000E+000
 2.4004956E+001, 9.3644747E-002, 9.3644747E-002, 1.0000000E+000
 2.5000927E+001, 1.4293756E-001, 1.4293756E-001, 1.0000000E+000
 2.6003131E+001, 1.1434557E-001, 1.1434557E-001, 1.0000000E+000
 2.7003754E+001, 1.3051667E-001, 1.3051667E-001, 1.0000000E+000
 2.8003172E+001, 2.2872542E-001, 2.2872542E-001, 1.0000000E+000
 2.9004949E+001, 1.8615628E-001, 1.8615628E-001, 1.0000000E+000
 3.0000127E+001, 2.6573650E-001, 2.6573650E-001, 1.0000000E+000
 3.1003378E+001, 2.8573182E-001, 2.8573182E-001, 1.0000000E+000
