s,m,,
Time,xT,x,flag val
 0.0000000E+000, 2.5000000E-002, 2.5000000E-002, 1.0000000E+000
 1.0093789E+000, 1.6643781E-001, 1.6643781E-001, 1.0000000E+000
 2.0081723E+000, 7.6844032E-002, 7.6844032E-002, 1.0000000E+000
 3.0015412E+000, 4.4116373E-002, 4.4116373E-002, 1.0000000E+000
 4.0016095E+000, 3.2002799E-002, 3.2002799E-002, 1.0000000E+000
 5.0056927E+000, 2.7555531E-002, 2.7555531E-002, 1.0000000E+000
 6.0013753E+000, 2.5941087E-002, 2.5941087E-002, 1.0000000E+000
 7.0000799E+000, 2.5345548E-002, 2.5345548E-002, 1.0000000E+000
 8.0009041E+000, 2.5126575E-002, 2.5126575E-002, 1.0000000E+000
 9.0068670E+000, 3.0039181E-002, 3.0039181E-002, 1.0000000E+000
 1.0006605E+001, 2.8856974E-002, 2.8856974E-002, 1.0000000E+000
 1.1003838E+001, 2.8314282E-002, 2.8314282E-002, 1.0000000E+000
 1.2002183E+001, 2.8737099E-002, 2.8737099E-002, 1.0000000E+000
 1.3001551E+001, 5.3102128E-002, 5.3102128E-002, 1.0000000E+000
 1.4004895E+001, 6.2742660E-002, 6.2742660E-002, 1.0000000E+000
 1.5005471E+001, 6.2328124E-002, 6.2328124E-002, 1.0000000E+000
 1.6004394E+001, 5.8156254E-002, 5.8156254E-002, 1.0000000E+000
 1.7000026E+001, 7.1586172E-002, 7.1586172E-002, 1.0000000E+000
 1.8002890E+001, 9.3600663E-002, 9.3600663E-002, 1.0000000E+000
 1.9000881E+001, 8.4533925E-002, 8.4533925E-002, 1.0000000E+000
 2.0007206E+001, 7.3824872E-002, 7.3824872E-002, 1.0000000E+000
 2.1004848E+001, 7.0116848E-002, 7.0116848E-002, 1.0000000E+000
 2.2003060E+001, 6.3274284E-002, 6.3274284E-002, 1.0000000E+000
 2.3007480E+001, 6.9588164E-002, 6.9588164E-002, 1.0000000E+000
 2.4006029E+001, 6.0089140E-002, 6.0089140E-002, 1.0000000E+000
 2.5002243E+001, 6.6827515E-002, 6.6827515E-002, 1.0000000E+000
 2.6001471E+001, 6.6910467E-002, 6.6910467E-002, 1.0000000E+000
 2.7001068E+001, 7.1097329E-002, 7.1097329E-002, 1.0000000E+000
 2.8005192E+001, 7.0834207E-002, 7.0834207E-002, 1.0000000E+000
 2.9006464E+001, 7.3475759E-002, 7.3475759E-002, 1.0000000E+000
 3.0004640E+001, 7.3711619E-002, 7.3711619E-002, 1.0000000E+000
 3.1005868E+001, 7.3992356E-002, 7.3992356E-002, 1.0000000E+000
