s,m,,
Time,xT,x,flag val
 0.0000000E+000, 2.5000000E-002, 2.5000000E-002, 1.0000000E+000
 1.0139448E+000, 1.5846695E-001, 1.5846695E-001, 1.0000000E+000
 2.0052414E+000, 7.4281904E-002, 7.4281904E-002, 1.0000000E+000
 3.0030048E+000, 4.3091056E-002, 4.3091056E-002, 1.0000000E+000
 4.0006353E+000, 3.1640482E-002, 3.1640482E-002, 1.0000000E+000
 5.0030914E+000, 2.7425917E-002, 2.7425917E-002, 1.0000000E+000
 6.0082256E+000, 2.5884084E-002, 2.5884084E-002, 1.0000000E+000
 7.0079910E+000, 2.5323900E-002, 2.5323900E-002, 1.0000000E+000
 8.0059938E+000, 2.5118950E-002, 2.5118950E-002, 1.0000000E+000
 9.0038908E+000, 2.5043710E-002, 2.5043710E-002, 1.0000000E+000
 1.0002854E+001, 2.5016047E-002, 2.5016047E-002, 1.0000000E+000
 1.1003313E+001, 2.5005883E-002, 2.5005883E-002, 1.0000000E+000
 1.2002834E+001, 3.0256170E-002, 3.0256170E-002, 1.0000000E+000
 1.3002549E+001, 3.8337704E-002, 3.8337704E-002, 1.0000000E+000
 1.4001003E+001, 4.4739426E-002, 4.4739426E-002, 1.0000000E+000
 1.5003860E+001, 5.6675653E-002, 5.6675653E-002, 1.0000000E+000
 1.6002966E+001, 6.6602709E-002, 6.6602709E-002, 1.0000000E+000
 1.7001913E+001, 7.1915126E-002, 7.1915126E-002, 1.0000000E+000
 1.8002561E+001, 7.2649960E-002, 7.2649960E-002, 1.0000000E+000
 1.9003487E+001, 6.9485951E-002, 6.9485951E-002, 1.0000000E+000
 2.0004696E+001, 6.8382629E-002, 6.8382629E-002, 1.0000000E+000
 2.1002486E+001, 7.0782056E-002, 7.0782056E-002, 1.0000000E+000
 2.2001754E+001, 6.1092431E-002, 6.1092431E-002, 1.0000000E+000
 2.3002023E+001, 6.4834351E-002, 6.4834351E-002, 1.0000000E+000
 2.4004237E+001, 7.0439334E-002, 7.0439334E-002, 1.0000000E+000
 2.5001235E+001, 6.5116618E-002, 6.5116618E-002, 1.0000000E+000
 2.6000674E+001, 4.4381732E-002, 4.4381732E-002, 1.0000000E+000
 2.7004811E+001, 4.5204091E-002, 4.5204091E-002, 1.0000000E+000
 2.8002433E+001, 6.4390799E-002, 6.4390799E-002, 1.0000000E+000
 2.9005149E+001, 6.9804894E-002, 6.9804894E-002, 1.0000000E+000
 3.0002014E+001, 7.3088371E-002, 7.3088371E-002, 1.0000000E+000
 3.1004464E+001, 7.3723132E-002, 7.3723132E-002, 1.0000000E+000
