s,m,,
Time,xT,x,flag val
 0.0000000E+000, 2.5000000E-002, 2.5000000E-002, 1.0000000E+000
 1.0020083E+000, 6.7778567E-002, 6.7778567E-002, 1.0000000E+000
 2.0127006E+000, 4.0442567E-002, 4.0442567E-002, 1.0000000E+000
 3.0109630E+000, 3.0648926E-002, 3.0648926E-002, 1.0000000E+000
 4.0092255E+000, 2.7066390E-002, 2.7066390E-002, 1.0000000E+000
 5.0053625E+000, 2.5758906E-002, 2.5758906E-002, 1.0000000E+000
 6.0002285E+000, 2.5279278E-002, 2.5279278E-002, 1.0000000E+000
 7.0061946E+000, 2.5101749E-002, 2.5101749E-002, 1.0000000E+000
 8.0030161E+000, 2.5037397E-002, 2.5037397E-002, 1.0000000E+000
 9.0042730E+000, 3.2587262E-002, 3.2587262E-002, 1.0000000E+000
 1.0005731E+001, 5.8603270E-002, 5.8603270E-002, 1.0000000E+000
 1.1000434E+001, 7.8756013E-002, 7.8756013E-002, 1.0000000E+000
 1.2003295E+001, 1.0510580E-001, 1.0510580E-001, 1.0000000E+000
 1.3000762E+001, 1.2569307E-001, 1.2569307E-001, 1.0000000E+000
 1.4001284E+001, 1.4493041E-001, 1.4493041E-001, 1.0000000E+000
 1.5004691E+001, 1.8333756E-001, 1.8333756E-001, 1.0000000E+000
 1.6003566E+001, 2.0949333E-001, 2.0949333E-001, 1.0000000E+000
 1.7001393E+001, 2.1403174E-001, 2.1403174E-001, 1.0000000E+000
 1.8003280E+001, 2.5265842E-001, 2.5265842E-001, 1.0000000E+000
 1.9002249E+001, 2.8739422E-001, 2.8739422E-001, 1.0000000E+000
 2.0002112E+001, 3.2936349E-001, 3.2936349E-001, 1.0000000E+000
 2.1002753E+001, 3.6088419E-001, 3.6088419E-001, 1.0000000E+000
 2.2002871E+001, 3.9059686E-001, 3.9059686E-001, 1.0000000E+000
 2.3003623E+001, 4.3264223E-001, 4.3264223E-001, 1.0000000E+000
 2.4003147E+001, 4.7664409E-001, 4.7664409E-001, 1.0000000E+000
 2.5002238E+001, 5.2267816E-001, 5.2267816E-001, 1.0000000E+000
 2.6000127E+001, 5.6711138E-001, 5.6711138E-001, 1.0000000E+000
 2.7001980E+001, 6.0452523E-001, 6.0452523E-001, 1.0000000E+000
 2.8003185E+001, 6.4915471E-001, 6.4915471E-001, 1.0000000E+000
 2.9000921E+001, 6.9322250E-001, 6.9322250E-001, 1.0000000E+000
 3.0002091E+001, 7.3650105E-001, 7.3650105E-001, 1.0000000E+000
 3.1002911E+001, 7.7383236E-001, 7.7383236E-001, 1.0000000E+000
