s,m,,
Time,xT,x,flag val
 0.0000000E+000, 2.5000000E-002, 2.5000000E-002, 1.0000000E+000
 1.0018211E+000, 8.8991572E-002, 8.8991572E-002, 1.0000000E+000
 2.0093730E+000, 4.9795597E-002, 4.9795597E-002, 1.0000000E+000
 3.0053095E+000, 3.4063068E-002, 3.4063068E-002, 1.0000000E+000
 4.0131857E+000, 2.8278172E-002, 2.8278172E-002, 1.0000000E+000
 5.0006045E+000, 3.3072428E-002, 3.3072428E-002, 1.0000000E+000
 6.0000387E+000, 2.7955128E-002, 2.7955128E-002, 1.0000000E+000
 7.0052722E+000, 2.6077675E-002, 2.6077675E-002, 1.0000000E+000
 8.0031469E+000, 2.5395942E-002, 2.5395942E-002, 1.0000000E+000
 9.0000900E+000, 4.4717200E-002, 4.4717200E-002, 1.0000000E+000
 1.0005779E+001, 6.3954999E-002, 6.3954999E-002, 1.0000000E+000
 1.1005748E+001, 7.0948799E-002, 7.0948799E-002, 1.0000000E+000
 1.2001764E+001, 9.6188377E-002, 9.6188377E-002, 1.0000000E+000
 1.3001950E+001, 1.1443745E-001, 1.1443745E-001, 1.0000000E+000
 1.4000266E+001, 1.2112114E-001, 1.2112114E-001, 1.0000000E+000
 1.5000940E+001, 1.2357852E-001, 1.2357852E-001, 1.0000000E+000
 1.6004358E+001, 1.2448068E-001, 1.2448068E-001, 1.0000000E+000
 1.7001625E+001, 1.2982306E-001, 1.2982306E-001, 1.0000000E+000
 1.8003230E+001, 1.4426113E-001, 1.4426113E-001, 1.0000000E+000
 1.9003881E+001, 1.6114870E-001, 1.6114870E-001, 1.0000000E+000
 2.0001628E+001, 1.7236863E-001, 1.7236863E-001, 1.0000000E+000
 2.1004921E+001, 1.8214744E-001, 1.8214744E-001, 1.0000000E+000
 2.2003312E+001, 1.8310880E-001, 1.8310880E-001, 1.0000000E+000
 2.3002694E+001, 1.9189047E-001, 1.9189047E-001, 1.0000000E+000
 2.4004128E+001, 2.0038149E-001, 2.0038149E-001, 1.0000000E+000
 2.5000345E+001, 1.7712469E-001, 1.7712469E-001, 1.0000000E+000
 2.6003485E+001, 1.8716481E-001, 1.8716481E-001, 1.0000000E+000
 2.7003193E+001, 2.0656570E-001, 2.0656570E-001, 1.0000000E+000
 2.8000764E+001, 2.9310490E-001, 2.9310490E-001, 1.0000000E+000
 2.9002027E+001, 2.9288945E-001, 2.9288945E-001, 1.0000000E+000
 3.0001539E+001, 3.3505416E-001, 3.3505416E-001, 1.0000000E+000
 3.1001327E+001, 3.6718497E-001, 3.6718497E-001, 1.0000000E+000
