s,m,,
Time,xT,x,flag val
 0.0000000E+000, 2.5000000E-002, 2.5000000E-002, 1.0000000E+000
 1.0049089E+000, 8.8613028E-002, 8.8613028E-002, 1.0000000E+000
 2.0018127E+000, 1.1120098E-001, 1.1120098E-001, 1.0000000E+000
 3.0064927E+000, 1.2042855E-001, 1.2042855E-001, 1.0000000E+000
 4.0042558E+000, 1.4946645E-001, 1.4946645E-001, 1.0000000E+000
 5.0050911E+000, 1.3114347E-001, 1.3114347E-001, 1.0000000E+000
 6.0046918E+000, 1.2965803E-001, 1.2965803E-001, 1.0000000E+000
 7.0014804E+000, 1.3854614E-001, 1.3854614E-001, 1.0000000E+000
 8.0018672E+000, 1.6766833E-001, 1.6766833E-001, 1.0000000E+000
 9.0041633E+000, 1.7043883E-001, 1.7043883E-001, 1.0000000E+000
 1.0003664E+001, 1.9373030E-001, 1.9373030E-001, 1.0000000E+000
 1.1000020E+001, 1.8510158E-001, 1.8510158E-001, 1.0000000E+000
 1.2002430E+001, 2.2260943E-001, 2.2260943E-001, 1.0000000E+000
 1.3002203E+001, 2.7998893E-001, 2.7998893E-001, 1.0000000E+000
 1.4001061E+001, 3.0406755E-001, 3.0406755E-001, 1.0000000E+000
 1.5006406E+001, 3.2851551E-001, 3.2851551E-001, 1.0000000E+000
 1.6001183E+001, 3.5786759E-001, 3.5786759E-001, 1.0000000E+000
 1.7005613E+001, 3.8810616E-001, 3.8810616E-001, 1.0000000E+000
 1.8001502E+001, 6.7077499E-001, 6.7077499E-001, 1.0000000E+000
 1.9001816E+001, 8.1319283E-001, 8.1319283E-001, 1.0000000E+000
 2.0004050E+001, 9.1682709E-001, 9.1682709E-001, 1.0000000E+000
 2.1001706E+001, 1.1374077E+000, 1.1374077E+000, 1.0000000E+000
 2.2000727E+001, 1.1379409E+000, 1.1379409E+000, 1.0000000E+000
 2.3002362E+001, 1.2075916E+000, 1.2075916E+000, 1.0000000E+000
 2.4003445E+001, 1.3842696E+000, 1.3842696E+000, 1.0000000E+000
 2.5003025E+001, 1.5758497E+000, 1.5758497E+000, 1.0000000E+000
 2.6001359E+001, 1.7107810E+000, 1.7107810E+000, 1.0000000E+000
 2.7001793E+001, 1.7888429E+000, 1.7888429E+000, 1.0000000E+000
 2.8004534E+001, 1.8524070E+000, 1.8524070E+000, 1.0000000E+000
 2.9000111E+001, 1.8980548E+000, 1.8980548E+000, 1.0000000E+000
 3.0004958E+001, 2.0785390E+000, 2.0785390E+000, 1.0000000E+000
 3.1002065E+001, 2.2386870E+000, 2.2386870E+000, 1.0000000E+000
