s,m
Time,"x"
 0.0000000E+000, 2.5000000E-002
 1.0150836E+000, 1.7396152E-001
 2.0022509E+000, 2.5000000E-002
 3.0080693E+000, 2.5000000E-002
 4.0144914E+000, 2.5000000E-002
 5.0097774E+000, 4.1153846E-002
 6.0050635E+000, 5.3461538E-002
 7.0003495E+000, 4.8846154E-002
 8.0109477E+000, 6.2878788E-002
 9.0062337E+000, 6.5769231E-002
 1.0001520E+001, 7.5000000E-002
 1.1012118E+001, 7.8787879E-002
 1.2007404E+001, 9.2692308E-002
 1.3002690E+001, 8.1923077E-002
 1.4013288E+001, 9.0909091E-002
 1.5008574E+001, 1.1961538E-001
 1.6003860E+001, 1.1576923E-001
 1.7014458E+001, 1.2196970E-001
 1.8009744E+001, 1.3576923E-001
 1.9008327E+001, 1.2789487E-001
 2.0000131E+001, 2.1823740E-001
 2.1001788E+001, 2.3712337E-001
 2.2002202E+001, 2.4067324E-001
 2.3001823E+001, 2.1681542E-001
 2.4000157E+001, 9.3252876E-002
 2.5001156E+001, 1.4583567E-001
 2.6000858E+001, 2.2610084E-001
 2.7000664E+001, 9.1812921E-002
 2.8001039E+001, 2.5148964E-002
 2.9001501E+001, 2.5000000E-002
 3.0000430E+001, 2.5000000E-002
 3.1001246E+001, 2.5000000E-002
 3.2000605E+001, 2.5000000E-002
 3.3001993E+001, 2.5000000E-002
 3.4000220E+001, 2.5000000E-002
 3.5001699E+001, 2.5622150E-002
 3.6000471E+001, 2.5000000E-002
 3.7000964E+001, 2.5711778E-002
 3.8001302E+001, 1.6417712E-001
 3.9000782E+001, 8.3032118E-002
 4.0000806E+001, 4.2360836E-002
 4.1002543E+001, 4.6667962E-002
 4.2002090E+001, 4.7319883E-002
 4.3000865E+001, 1.0108242E-001
 4.4001052E+001, 8.5968923E-002
 4.5004485E+001, 8.9278681E-002
 4.6010146E+001, 9.0483616E-002
 4.7004603E+001, 9.4627751E-002
 4.8001773E+001, 6.9516828E-002
 4.9000767E+001, 3.9063426E-002
 5.0000661E+001, 9.5490170E-002
 5.1000287E+001, 9.8231103E-002
 5.2002820E+001, 6.3445670E-002
 5.3002993E+001, 3.2849827E-002
 5.4001744E+001, 1.3841502E-001
 5.5005161E+001, 6.6122165E-002
 5.6000974E+001, 6.4632978E-002
 5.7001481E+001, 3.3969930E-002
 5.8001023E+001, 2.9025934E-002
 5.9007326E+001, 1.4048681E-001
 6.0000629E+001, 1.4512887E-001
 6.1001792E+001, 5.9400154E-002
 6.2001067E+001, 2.7940464E-002
 6.3000169E+001, 3.3002745E-002
 6.4000495E+001, 5.4285540E-002
 6.5001968E+001, 3.1740331E-001
 6.6000110E+001, 7.6691432E-002
 6.7001024E+001, 1.4238514E-001
 6.8001213E+001, 3.5272331E-001
 6.9000127E+001, 1.2769752E-001
 7.0001854E+001, 1.3664535E-001
 7.1002901E+001, 1.6332181E-001
 7.2000014E+001, 2.2563292E-001
 7.3003762E+001, 1.8107222E-001
 7.4002596E+001, 1.8943287E-001
 7.5002103E+001, 1.8684468E-001
 7.6000652E+001, 4.1844455E-001
 7.7001818E+001, 5.4107586E-001
 7.8003000E+001, 6.4700940E-001
 7.9006250E+001, 4.9106979E-001
 8.0000713E+001, 3.0809255E-001
 8.1001756E+001, 4.0546636E-001
 8.2001378E+001, 5.7148714E-001
 8.3008214E+001, 3.8247715E-001
 8.4001639E+001, 6.6415753E-001
 8.5002076E+001, 8.4625226E-001
 8.6001634E+001, 7.9809680E-001
 8.7000101E+001, 8.1401957E-001
 8.8000741E+001, 8.0072568E-001
 8.9006341E+001, 6.4802597E-001
 9.0003283E+001, 6.0313686E-001
 9.1000467E+001, 8.1605073E-001
 9.2002206E+001, 9.3018045E-001
