s,m,,
Time,xT,x,flag val
 0.0000000E+000, 2.5000000E-002, 2.5000000E-002, 1.0000000E+000
 1.0032136E+000, 7.9618516E-002, 7.9618516E-002, 1.0000000E+000
 2.0069440E+000, 7.1347895E-002, 7.1347895E-002, 1.0000000E+000
 3.0039494E+000, 7.4990066E-002, 7.4990066E-002, 1.0000000E+000
 4.0011567E+000, 7.5396108E-002, 7.5396108E-002, 1.0000000E+000
 5.0064161E+000, 9.2556411E-002, 9.2556411E-002, 1.0000000E+000
 6.0017965E+000, 1.4921645E-001, 1.4921645E-001, 1.0000000E+000
 7.0045437E+000, 1.3630387E-001, 1.3630387E-001, 1.0000000E+000
 8.0010512E+000, 1.8682354E-001, 1.8682354E-001, 1.0000000E+000
 9.0048478E+000, 2.6461694E-001, 2.6461694E-001, 1.0000000E+000
 1.0000572E+001, 3.7179844E-001, 3.7179844E-001, 1.0000000E+000
 1.1003756E+001, 5.0686681E-001, 5.0686681E-001, 1.0000000E+000
 1.2003103E+001, 6.2315372E-001, 6.2315372E-001, 1.0000000E+000
 1.3002496E+001, 8.0658709E-001, 8.0658709E-001, 1.0000000E+000
 1.4000508E+001, 9.9701760E-001, 9.9701760E-001, 1.0000000E+000
 1.5002026E+001, 1.2190904E+000, 1.2190904E+000, 1.0000000E+000
 1.6002102E+001, 1.2401008E+000, 1.2401008E+000, 1.0000000E+000
 1.7000574E+001, 1.2259843E+000, 1.2259843E+000, 1.0000000E+000
 1.8000392E+001, 1.3931357E+000, 1.3931357E+000, 1.0000000E+000
 1.9001307E+001, 1.4884709E+000, 1.4884709E+000, 1.0000000E+000
 2.0001209E+001, 1.6383913E+000, 1.6383913E+000, 1.0000000E+000
 2.1003514E+001, 1.7024920E+000, 1.7024920E+000, 1.0000000E+000
 2.2000423E+001, 1.8201847E+000, 1.8201847E+000, 1.0000000E+000
 2.3000354E+001, 2.0842566E+000, 2.0842566E+000, 1.0000000E+000
 2.4001457E+001, 2.2872433E+000, 2.2872433E+000, 1.0000000E+000
 2.5000079E+001, 2.5219328E+000, 2.5219328E+000, 1.0000000E+000
 2.6000879E+001, 2.6218219E+000, 2.6218219E+000, 1.0000000E+000
 2.7003622E+001, 2.7867226E+000, 2.7867226E+000, 1.0000000E+000
 2.8003073E+001, 2.7527343E+000, 2.7527343E+000, 1.0000000E+000
 2.9002290E+001, 2.9061431E+000, 2.9061431E+000, 1.0000000E+000
 3.0002238E+001, 3.1658367E+000, 3.1658367E+000, 1.0000000E+000
 3.1000401E+001, 3.3798578E+000, 3.3798578E+000, 1.0000000E+000
 3.2000349E+001, 3.5362253E+000, 3.5362253E+000, 1.0000000E+000
 3.3000112E+001, 3.5998650E+000, 3.5998650E+000, 1.0000000E+000
 3.4003925E+001, 3.8185639E+000, 3.8185639E+000, 1.0000000E+000
 3.5003533E+001, 4.0160902E+000, 4.0160902E+000, 1.0000000E+000
 3.6001927E+001, 4.1527659E+000, 4.1527659E+000, 1.0000000E+000
 3.7000286E+001, 4.3386569E+000, 4.3386569E+000, 1.0000000E+000
 3.8002453E+001, 4.4766955E+000, 4.4766955E+000, 1.0000000E+000
 3.9003898E+001, 4.6589182E+000, 4.6589182E+000, 1.0000000E+000
 4.0001211E+001, 4.7891728E+000, 4.7891728E+000, 1.0000000E+000
 4.1000464E+001, 4.8956880E+000, 4.8956880E+000, 1.0000000E+000
 4.2004271E+001, 5.0827605E+000, 5.0827605E+000, 1.0000000E+000
 4.3003685E+001, 5.2713064E+000, 5.2713064E+000, 1.0000000E+000
 4.4002700E+001, 5.3811760E+000, 5.3811760E+000, 1.0000000E+000
 4.5002045E+001, 5.5221531E+000, 5.5221531E+000, 1.0000000E+000
 4.6003227E+001, 5.6496470E+000, 5.6496470E+000, 1.0000000E+000
 4.7001348E+001, 5.8060668E+000, 5.8060668E+000, 1.0000000E+000
 4.8001919E+001, 5.9348388E+000, 5.9348388E+000, 1.0000000E+000
 4.9000091E+001, 6.0757764E+000, 6.0757764E+000, 1.0000000E+000
 5.0003431E+001, 6.2221731E+000, 6.2221731E+000, 1.0000000E+000
 5.1002872E+001, 6.3660356E+000, 6.3660356E+000, 1.0000000E+000
 5.2002331E+001, 6.5187061E+000, 6.5187061E+000, 1.0000000E+000
 5.3002419E+001, 6.6879584E+000, 6.6879584E+000, 1.0000000E+000
 5.4002075E+001, 6.8348675E+000, 6.8348675E+000, 1.0000000E+000
 5.5002117E+001, 6.9834484E+000, 6.9834484E+000, 1.0000000E+000
 5.6002304E+001, 7.1323100E+000, 7.1323100E+000, 1.0000000E+000
 5.7002235E+001, 7.2609395E+000, 7.2609395E+000, 1.0000000E+000
 5.8002465E+001, 7.4059659E+000, 7.4059659E+000, 1.0000000E+000
 5.9000070E+001, 7.5484893E+000, 7.5484893E+000, 1.0000000E+000
 6.0002678E+001, 7.6839111E+000, 7.6839111E+000, 1.0000000E+000
 6.1005047E+001, 7.8249962E+000, 7.8249962E+000, 1.0000000E+000
