s,m
Time,"x"
 0.0000000E+000, 2.5000000E-002
 1.0088721E+000, 3.8467512E-001
 2.0001762E+000, 4.0458591E-002
 3.0070321E+000, 8.3697352E-002
 4.0013534E+000, 9.0634529E-002
 5.0035737E+000, 7.5000000E-002
 6.0010321E+000, 6.9484069E-002
 7.0026246E+000, 5.6674291E-002
 8.0021597E+000, 6.7124937E-002
 9.0018836E+000, 9.8073978E-002
 1.0000262E+001, 8.8455987E-002
 1.1005645E+001, 2.2190361E-001
 1.2001211E+001, 3.2933541E-001
 1.3004969E+001, 4.3423897E-001
 1.4000849E+001, 5.6668588E-001
 1.5003942E+001, 7.3700527E-001
 1.6003109E+001, 9.4994617E-001
 1.7001183E+001, 1.0751581E+000
 1.8002444E+001, 1.3063263E+000
 1.9003618E+001, 1.5051791E+000
 2.0003348E+001, 1.6192785E+000
 2.1000285E+001, 1.8038639E+000
 2.2005714E+001, 1.9234757E+000
 2.3001515E+001, 2.0263960E+000
 2.4001544E+001, 2.1713705E+000
 2.5002864E+001, 2.2236338E+000
 2.6002473E+001, 2.3635618E+000
 2.7003799E+001, 2.4899650E+000
 2.8000120E+001, 2.5432403E+000
 2.9000918E+001, 2.5973476E+000
 3.0005428E+001, 2.6848707E+000
 3.1002179E+001, 2.7813935E+000
 3.2001408E+001, 2.9118185E+000
 3.3005358E+001, 2.9839533E+000
 3.4005102E+001, 3.0846494E+000
 3.5000704E+001, 3.1430723E+000
 3.6005182E+001, 3.1901128E+000
 3.7002650E+001, 3.3597497E+000
 3.8000756E+001, 3.4866058E+000
 3.9003099E+001, 3.6618872E+000
 4.0002853E+001, 3.8603795E+000
 4.1000837E+001, 3.9851045E+000
 4.2000612E+001, 4.1454491E+000
 4.3001599E+001, 4.3011837E+000
 4.4002457E+001, 4.5387451E+000
 4.5004556E+001, 4.6693325E+000
 4.6001604E+001, 4.7442902E+000
 4.7004347E+001, 4.7820819E+000
 4.8006793E+001, 4.8512908E+000
 4.9002173E+001, 4.9549111E+000
 5.0003340E+001, 5.1809266E+000
 5.1003985E+001, 5.2433180E+000
 5.2001352E+001, 5.4920155E+000
 5.3002215E+001, 5.6026149E+000
 5.4004402E+001, 5.7408518E+000
 5.5005592E+001, 6.0106804E+000
 5.6003049E+001, 6.1824912E+000
 5.7004820E+001, 6.3625430E+000
 5.8002231E+001, 6.4950718E+000
 5.9002618E+001, 6.6481487E+000
 6.0003616E+001, 6.8228027E+000
 6.1002758E+001, 6.9705617E+000
 6.2000449E+001, 6.9837198E+000
 6.3004642E+001, 7.2384932E+000
 6.4001933E+001, 7.3667240E+000
 6.5001170E+001, 7.4217941E+000
 6.6004136E+001, 7.5940235E+000
 6.7001365E+001, 7.6782133E+000
 6.8003311E+001, 7.7908595E+000
 6.9002459E+001, 7.8887535E+000
 7.0002162E+001, 7.9486461E+000
 7.1007959E+001, 7.9565819E+000
 7.2008863E+001, 7.9711178E+000
 7.3007102E+001, 7.9718285E+000
 7.4005526E+001, 7.8746514E+000
 7.5000324E+001, 7.7785714E+000
 7.6009333E+001, 7.6221831E+000
 7.7004131E+001, 7.7750000E+000
 7.8013140E+001, 7.8045775E+000
 7.9009111E+001, 7.7933730E+000
 8.0014096E+001, 7.6750000E+000
 8.1004081E+001, 7.6750000E+000
 8.2004823E+001, 7.7161835E+000
 8.3005456E+001, 7.8752186E+000
 8.4000669E+001, 7.7918303E+000
 8.5015563E+001, 7.6526853E+000
 8.6012033E+001, 7.7639831E+000
 8.7008502E+001, 7.3766949E+000
 8.8011327E+001, 7.3834163E+000
 8.9011141E+001, 7.2500000E+000
 9.0010954E+001, 7.7750000E+000
 9.1004802E+001, 7.2291160E+000
 9.2012869E+001, 7.0050465E+000
 9.3002600E+001, 6.8033763E+000
 9.4010867E+001, 6.5413265E+000
 9.5019134E+001, 6.8750000E+000
 9.6006824E+001, 7.1052083E+000
 9.7015091E+001, 7.8933673E+000
 9.8016879E+001, 7.1650173E+000
 9.9016929E+001, 7.3383333E+000
 1.0001698E+002, 7.9750000E+000
 1.0101703E+002, 7.9750000E+000
 1.0201708E+002, 7.9750000E+000
 1.0301713E+002, 7.9750000E+000
 1.0401578E+002, 7.9750000E+000
 1.0500764E+002, 7.9616150E+000
 1.0601608E+002, 7.9750000E+000
 1.0701738E+002, 7.9750000E+000
 1.0801867E+002, 7.9750000E+000
 1.0901997E+002, 7.9750000E+000
 1.1001411E+002, 7.9750000E+000
 1.1102118E+002, 7.8952781E+000
 1.1201519E+002, 6.2532051E+000
 1.1300741E+002, 7.4211863E+000
 1.1400800E+002, 7.9750000E+000
 1.1501347E+002, 6.9484223E+000
 1.1600673E+002, 6.7979730E+000
 1.1702684E+002, 6.9907895E+000
 1.1802011E+002, 7.4763514E+000
 1.1901337E+002, 7.9750000E+000
 1.2000000E+002, 7.9750000E+000
