s,m,,
Time,xT,x,flag val
 0.0000000E+000, 2.5000000E-002, 2.5000000E-002, 1.0000000E+000
 1.0095572E+000, 7.1862323E-002, 7.1862323E-002, 1.0000000E+000
 2.0061883E+000, 4.4023479E-002, 4.4023479E-002, 1.0000000E+000
 3.0001136E+000, 3.1983096E-002, 3.1983096E-002, 1.0000000E+000
 4.0023682E+000, 2.7545136E-002, 2.7545136E-002, 1.0000000E+000
 5.0074312E+000, 2.5925788E-002, 2.5925788E-002, 1.0000000E+000
 6.0039974E+000, 2.5339665E-002, 2.5339665E-002, 1.0000000E+000
 7.0083972E+000, 2.5123775E-002, 2.5123775E-002, 1.0000000E+000
 8.0023149E+000, 2.5045626E-002, 2.5045626E-002, 1.0000000E+000
 9.0030275E+000, 2.5016713E-002, 2.5016713E-002, 1.0000000E+000
 1.0003457E+001, 2.5006129E-002, 2.5006129E-002, 1.0000000E+000
 1.1003971E+001, 2.5002247E-002, 2.5002247E-002, 1.0000000E+000
 1.2004763E+001, 2.5000823E-002, 2.5000823E-002, 1.0000000E+000
 1.3000937E+001, 2.5000303E-002, 2.5000303E-002, 1.0000000E+000
 1.4002262E+001, 2.5000111E-002, 2.5000111E-002, 1.0000000E+000
 1.5000132E+001, 2.6109978E-002, 2.6109978E-002, 1.0000000E+000
 1.6001381E+001, 5.5824212E-002, 5.5824212E-002, 1.0000000E+000
 1.7006271E+001, 6.8004088E-002, 6.8004088E-002, 1.0000000E+000
 1.8000467E+001, 7.2420590E-002, 7.2420590E-002, 1.0000000E+000
 1.9005848E+001, 7.4059279E-002, 7.4059279E-002, 1.0000000E+000
 2.0004498E+001, 7.4654503E-002, 7.4654503E-002, 1.0000000E+000
 2.1004616E+001, 7.4873298E-002, 7.4873298E-002, 1.0000000E+000
 2.2003085E+001, 7.4953453E-002, 7.4953453E-002, 1.0000000E+000
 2.3004776E+001, 7.4982960E-002, 7.4982960E-002, 1.0000000E+000
 2.4000962E+001, 7.4993727E-002, 7.4993727E-002, 1.0000000E+000
 2.5003171E+001, 7.4997704E-002, 7.4997704E-002, 1.0000000E+000
 2.6002261E+001, 7.4999157E-002, 7.4999157E-002, 1.0000000E+000
 2.7004563E+001, 7.4999691E-002, 7.4999691E-002, 1.0000000E+000
 2.8003426E+001, 7.4999887E-002, 7.4999887E-002, 1.0000000E+000
 2.9002117E+001, 7.8272257E-002, 7.8272257E-002, 1.0000000E+000
 3.0000586E+001, 7.8390077E-002, 7.8390077E-002, 1.0000000E+000
 3.1002860E+001, 7.6241024E-002, 7.6241024E-002, 1.0000000E+000
