s,m,,
Time,xT,x,flag val
 0.0000000E+000, 2.5000000E-002, 2.5000000E-002, 1.0000000E+000
 1.0012654E+000, 7.0168606E-002, 7.0168606E-002, 1.0000000E+000
 2.0106208E+000, 4.2316272E-002, 4.2316272E-002, 1.0000000E+000
 3.0017692E+000, 5.9961419E-002, 5.9961419E-002, 1.0000000E+000
 4.0061821E+000, 6.6433812E-002, 6.6433812E-002, 1.0000000E+000
 5.0072850E+000, 5.4998198E-002, 5.4998198E-002, 1.0000000E+000
 6.0073537E+000, 4.8820227E-002, 4.8820227E-002, 1.0000000E+000
 7.0036777E+000, 8.2848123E-002, 8.2848123E-002, 1.0000000E+000
 8.0009680E+000, 1.2954019E-001, 1.2954019E-001, 1.0000000E+000
 9.0030861E+000, 1.0076166E-001, 1.0076166E-001, 1.0000000E+000
 1.0002933E+001, 1.9369505E-001, 1.9369505E-001, 1.0000000E+000
 1.1004538E+001, 3.1460238E-001, 3.1460238E-001, 1.0000000E+000
 1.2000132E+001, 4.3525820E-001, 4.3525820E-001, 1.0000000E+000
 1.3001630E+001, 5.5227302E-001, 5.5227302E-001, 1.0000000E+000
 1.4001225E+001, 6.5755363E-001, 6.5755363E-001, 1.0000000E+000
 1.5003231E+001, 7.5967460E-001, 7.5967460E-001, 1.0000000E+000
 1.6002560E+001, 8.5802126E-001, 8.5802126E-001, 1.0000000E+000
 1.7001193E+001, 9.5783481E-001, 9.5783481E-001, 1.0000000E+000
 1.8001066E+001, 1.0632583E+000, 1.0632583E+000, 1.0000000E+000
 1.9003299E+001, 1.1713624E+000, 1.1713624E+000, 1.0000000E+000
 2.0004904E+001, 1.2677196E+000, 1.2677196E+000, 1.0000000E+000
 2.1003053E+001, 1.3819639E+000, 1.3819639E+000, 1.0000000E+000
 2.2001833E+001, 1.4777831E+000, 1.4777831E+000, 1.0000000E+000
 2.3004441E+001, 1.5742348E+000, 1.5742348E+000, 1.0000000E+000
 2.4003616E+001, 1.6717835E+000, 1.6717835E+000, 1.0000000E+000
 2.5000961E+001, 1.7726036E+000, 1.7726036E+000, 1.0000000E+000
 2.6003148E+001, 1.8777642E+000, 1.8777642E+000, 1.0000000E+000
 2.7000340E+001, 1.9830356E+000, 1.9830356E+000, 1.0000000E+000
 2.8004309E+001, 2.0866453E+000, 2.0866453E+000, 1.0000000E+000
 2.9003366E+001, 2.1917720E+000, 2.1917720E+000, 1.0000000E+000
 3.0000934E+001, 2.2591206E+000, 2.2591206E+000, 1.0000000E+000
 3.1003633E+001, 2.3780329E+000, 2.3780329E+000, 1.0000000E+000
