s,m
Time,x
 0.0000000E+000, 2.5000000E-002
 1.0112041E+000, 1.2817794E-001
 2.0038699E+000, 8.0766035E-002
 3.0004419E+000, 3.5204082E-002
 4.0000647E+000, 1.2525432E-001
 5.0056832E+000, 2.5738272E-001
 6.0013867E+000, 2.5000000E-002
 7.0095364E+000, 2.5679012E-002
 8.0078183E+000, 1.2633429E-001
 9.0044212E+000, 6.9167788E-002
 1.0001780E+001, 2.5000000E-002
 1.1002600E+001, 2.5000000E-002
 1.2000321E+001, 2.5000000E-002
 1.3007716E+001, 5.7969283E-002
 1.4002301E+001, 7.5000000E-002
 1.5001413E+001, 7.6547224E-002
 1.6002350E+001, 1.2500000E-001
 1.7000096E+001, 1.2500000E-001
 1.8002090E+001, 1.6164952E-001
 1.9004693E+001, 1.8781289E-001
 2.0004365E+001, 2.0441565E-001
 2.1000304E+001, 2.3136166E-001
 2.2000550E+001, 2.5142181E-001
 2.3001638E+001, 2.7734394E-001
 2.4000457E+001, 3.9410522E-001
 2.5004600E+001, 3.2500000E-001
 2.6003923E+001, 4.5311898E-001
 2.7000581E+001, 4.3222422E-001
 2.8000683E+001, 5.2550425E-001
 2.9003159E+001, 6.3660392E-001
 3.0002537E+001, 5.1514239E-001
 3.1003077E+001, 7.7229909E-001
 3.2000436E+001, 1.0110750E+000
 3.3002746E+001, 7.1973938E-001
 3.4001589E+001, 1.0471072E+000
 3.5002831E+001, 1.0958553E+000
 3.6002615E+001, 1.1058159E+000
 3.7003978E+001, 1.1568316E+000
 3.8001050E+001, 1.1498184E+000
 3.9001392E+001, 1.0867079E+000
 4.0000632E+001, 1.3357731E+000
 4.1003080E+001, 1.1653640E+000
 4.2000812E+001, 1.3703933E+000
 4.3004359E+001, 1.4401045E+000
 4.4000055E+001, 1.4786506E+000
 4.5001620E+001, 2.0091129E+000
 4.6000983E+001, 1.6635737E+000
 4.7000554E+001, 1.7991870E+000
 4.8003497E+001, 1.5430541E+000
 4.9003442E+001, 1.6885221E+000
 5.0003859E+001, 1.7880431E+000
 5.1003158E+001, 2.4949500E+000
 5.2004722E+001, 2.1677379E+000
 5.3001553E+001, 2.4197873E+000
 5.4002580E+001, 2.7485392E+000
 5.5002636E+001, 2.5798597E+000
 5.6001325E+001, 2.8240783E+000
 5.7003219E+001, 2.8110849E+000
 5.8001167E+001, 2.8371847E+000
 5.9002536E+001, 2.9017006E+000
 6.0002261E+001, 3.2283075E+000
 6.1004016E+001, 3.1449302E+000
 6.2005294E+001, 3.2071293E+000
 6.3003912E+001, 3.3391890E+000
 6.4002368E+001, 3.3880567E+000
 6.5003749E+001, 3.4968656E+000
 6.6002219E+001, 3.5919267E+000
 6.7001015E+001, 3.6336076E+000
 6.8001313E+001, 3.7190241E+000
 6.9003997E+001, 3.9109850E+000
 7.0005142E+001, 4.0269476E+000
 7.1002435E+001, 4.3697508E+000
 7.2001234E+001, 4.5032380E+000
 7.3004304E+001, 4.4785149E+000
 7.4002564E+001, 4.4768124E+000
 7.5001127E+001, 4.5907022E+000
 7.6000741E+001, 4.6470584E+000
 7.7002118E+001, 4.7706418E+000
 7.8001188E+001, 4.7492164E+000
 7.9001412E+001, 4.9033657E+000
 8.0001253E+001, 4.9609995E+000
 8.1002302E+001, 5.0549914E+000
 8.2001169E+001, 5.2215534E+000
 8.3002880E+001, 5.2251754E+000
 8.4000973E+001, 5.3206787E+000
 8.5000245E+001, 5.4496891E+000
 8.6003711E+001, 5.4543630E+000
 8.7000757E+001, 5.5723608E+000
 8.8004548E+001, 5.7445157E+000
 8.9000374E+001, 5.7895973E+000
 9.0001241E+001, 5.7593407E+000
 9.1003111E+001, 5.8443479E+000
 9.2004023E+001, 5.9208392E+000
 9.3002959E+001, 5.9535351E+000
 9.4002100E+001, 6.0227409E+000
 9.5003075E+001, 6.1072699E+000
 9.6001270E+001, 6.1645027E+000
 9.7001629E+001, 6.2711154E+000
 9.8003767E+001, 6.4984677E+000
 9.9000044E+001, 6.5260060E+000
 1.0000006E+002, 6.5740232E+000
 1.0100314E+002, 6.5965634E+000
 1.0200304E+002, 6.7848216E+000
 1.0300138E+002, 6.8952513E+000
 1.0400365E+002, 6.8959578E+000
 1.0500476E+002, 6.9076418E+000
 1.0600327E+002, 7.0896686E+000
 1.0700465E+002, 7.1062293E+000
 1.0800113E+002, 7.3014145E+000
 1.0900051E+002, 7.3383267E+000
 1.1000037E+002, 7.3048456E+000
 1.1100364E+002, 7.4685120E+000
 1.1200027E+002, 7.5198101E+000
 1.1300693E+002, 7.5642697E+000
 1.1400255E+002, 7.6547286E+000
 1.1500052E+002, 7.7716472E+000
 1.1600805E+002, 7.8672560E+000
 1.1700426E+002, 7.9249161E+000
 1.1800793E+002, 7.9712796E+000
 1.1900898E+002, 7.9653395E+000
 1.2000967E+002, 7.8982583E+000
 1.2101142E+002, 7.9651198E+000
 1.2200439E+002, 7.9202349E+000
 1.2300762E+002, 7.8681912E+000
 1.2401372E+002, 7.9025864E+000
