s,m
Time,"x"
 0.0000000E+000, 2.5000000E-002
 1.0055429E+000, 1.5543812E-001
 2.0141374E+000, 3.8738841E-002
 3.0071941E+000, 4.0504228E-002
 4.0045674E+000, 3.3333333E-002
 5.0019406E+000, 2.5000000E-002
 6.0131663E+000, 2.5000000E-002
 7.0105396E+000, 2.5000000E-002
 8.0079128E+000, 2.5000000E-002
 9.0052861E+000, 2.5000000E-002
 1.0002659E+001, 2.5000000E-002
 1.1010059E+001, 2.5000000E-002
 1.2007465E+001, 2.5000000E-002
 1.3010446E+001, 2.5000000E-002
 1.4007805E+001, 2.6098901E-002
 1.5007610E+001, 7.5000000E-002
 1.6005225E+001, 7.5000000E-002
 1.7008962E+001, 7.5000000E-002
 1.8007004E+001, 1.0201936E-001
 1.9004731E+001, 1.2500000E-001
 2.0005259E+001, 1.2500000E-001
 2.1000726E+001, 1.5811493E-001
 2.2007819E+001, 1.7500000E-001
 2.3002623E+001, 1.7500000E-001
 2.4000567E+001, 2.1372094E-001
 2.5005605E+001, 2.2500000E-001
 2.6000610E+001, 2.4344652E-001
 2.7007030E+001, 2.7500000E-001
 2.8003951E+001, 2.7500000E-001
 2.9004120E+001, 3.0015094E-001
 3.0001125E+001, 3.2500000E-001
 3.1001443E+001, 3.3609262E-001
 3.2001009E+001, 3.7500000E-001
 3.3006295E+001, 3.8201488E-001
 3.4006665E+001, 4.2284011E-001
 3.5002004E+001, 4.2702249E-001
 3.6003098E+001, 4.7057610E-001
 3.7002271E+001, 4.7818490E-001
 3.8001769E+001, 5.2197466E-001
 3.9000601E+001, 5.2500000E-001
 4.0000932E+001, 5.6771951E-001
 4.1002702E+001, 5.7939419E-001
 4.2005951E+001, 6.2186923E-001
 4.3000159E+001, 6.4666575E-001
 4.4004850E+001, 6.9579230E-001
 4.5001205E+001, 7.0424693E-001
 4.6000936E+001, 7.1910923E-001
 4.7000363E+001, 7.3082603E-001
 4.8000037E+001, 7.7500000E-001
 4.9001161E+001, 8.0674153E-001
 5.0002054E+001, 8.2500000E-001
 5.1004775E+001, 8.7162428E-001
 5.2003827E+001, 9.1082256E-001
 5.3000196E+001, 9.5365377E-001
 5.4000560E+001, 1.0234970E+000
 5.5003739E+001, 1.0849135E+000
 5.6000312E+001, 1.0736034E+000
 5.7004507E+001, 1.1232517E+000
 5.8004912E+001, 1.1592614E+000
 5.9003501E+001, 1.1607254E+000
 6.0001689E+001, 1.2115366E+000
 6.1000754E+001, 1.4741926E+000
 6.2003826E+001, 1.4261466E+000
 6.3004399E+001, 1.3893624E+000
 6.4000930E+001, 1.4821431E+000
 6.5001814E+001, 1.7962213E+000
 6.6000073E+001, 1.7489780E+000
 6.7004934E+001, 1.6945520E+000
 6.8003946E+001, 1.8714502E+000
 6.9003442E+001, 1.9770727E+000
 7.0003029E+001, 2.0540801E+000
 7.1003379E+001, 2.2481850E+000
 7.2000035E+001, 2.3356361E+000
 7.3000639E+001, 2.4241298E+000
 7.4001589E+001, 2.4916109E+000
 7.5004060E+001, 2.5355258E+000
 7.6004468E+001, 2.5829235E+000
 7.7002956E+001, 2.6401194E+000
 7.8000140E+001, 2.6874379E+000
 7.9001453E+001, 2.7772688E+000
 8.0004136E+001, 2.7662013E+000
 8.1000007E+001, 2.8472805E+000
 8.2004476E+001, 2.8561486E+000
 8.3005028E+001, 2.9443130E+000
 8.4003574E+001, 3.0198959E+000
 8.5002882E+001, 3.0440601E+000
 8.6005149E+001, 3.0588805E+000
 8.7000954E+001, 3.1338871E+000
 8.8000530E+001, 3.1877277E+000
 8.9005460E+001, 3.3400903E+000
 9.0004594E+001, 3.3129697E+000
 9.1001610E+001, 3.3938883E+000
 9.2002063E+001, 3.5117406E+000
