s,m,,
Time,xT,x,flag val
 0.0000000E+000, 2.5000000E-002, 2.5000000E-002, 1.0000000E+000
 1.0067030E+000, 3.8761878E-002, 3.8761878E-002, 1.0000000E+000
 2.0012060E+000, 5.2921569E-002, 5.2921569E-002, 1.0000000E+000
 3.0085719E+000, 6.6981615E-002, 6.6981615E-002, 1.0000000E+000
 4.0098820E+000, 7.0456407E-002, 7.0456407E-002, 1.0000000E+000
 5.0007600E+000, 7.3125909E-002, 7.3125909E-002, 1.0000000E+000
 6.0084850E+000, 6.8458213E-002, 6.8458213E-002, 1.0000000E+000
 7.0028031E+000, 4.1000887E-002, 4.1000887E-002, 1.0000000E+000
 8.0022332E+000, 3.0859826E-002, 3.0859826E-002, 1.0000000E+000
 9.0001009E+000, 2.7151437E-002, 2.7151437E-002, 1.0000000E+000
 1.0005901E+001, 2.5784429E-002, 2.5784429E-002, 1.0000000E+000
 1.1006414E+001, 4.3122271E-002, 4.3122271E-002, 1.0000000E+000
 1.2002899E+001, 6.3275068E-002, 6.3275068E-002, 1.0000000E+000
 1.3005492E+001, 7.0715396E-002, 7.0715396E-002, 1.0000000E+000
 1.4005988E+001, 7.3430965E-002, 7.3430965E-002, 1.0000000E+000
 1.5002237E+001, 1.0478275E-001, 1.0478275E-001, 1.0000000E+000
 1.6005256E+001, 1.1761132E-001, 1.1761132E-001, 1.0000000E+000
 1.7002738E+001, 1.2228549E-001, 1.2228549E-001, 1.0000000E+000
 1.8006855E+001, 1.2400928E-001, 1.2400928E-001, 1.0000000E+000
 1.9002739E+001, 1.2463540E-001, 1.2463540E-001, 1.0000000E+000
 2.0003895E+001, 1.4124247E-001, 1.4124247E-001, 1.0000000E+000
 2.1000620E+001, 1.6258950E-001, 1.6258950E-001, 1.0000000E+000
 2.2006360E+001, 1.7047805E-001, 1.7047805E-001, 1.0000000E+000
 2.3003856E+001, 1.7333749E-001, 1.7333749E-001, 1.0000000E+000
 2.4003094E+001, 1.7439013E-001, 1.7439013E-001, 1.0000000E+000
 2.5005395E+001, 1.7477691E-001, 1.7477691E-001, 1.0000000E+000
 2.6006792E+001, 1.7491833E-001, 1.7491833E-001, 1.0000000E+000
 2.7001520E+001, 1.7496989E-001, 1.7496989E-001, 1.0000000E+000
 2.8004800E+001, 1.8977460E-001, 1.8977460E-001, 1.0000000E+000
 2.9001665E+001, 2.1204573E-001, 2.1204573E-001, 1.0000000E+000
 3.0002369E+001, 2.2025208E-001, 2.2025208E-001, 1.0000000E+000
 3.1004702E+001, 2.2326263E-001, 2.2326263E-001, 1.0000000E+000
